Hindi,Gujarati
सम्मिश्र,જટિલ
सम्मिश्र संख्या,જટિલ સંખ્યા
घटक,ઘટક
कॉम,કમ્પોનન્ટ ઑબ્જેક્ટ મોડલ (COM)
संयुक्त,સંયુક્ત
संयोजन,રચના
"1.अभिकलनीय, 2.अभिकल्पनात्मक",કોમ્પ્યુટેશનલ
कंप्यूटर,કમ્પ્યુટર
कंप्यूटर केन्द्र,કમ્પ્યુટર કેન્દ્ર
कंप्यूटर विशेषज्ञ,કમ્પ્યુટર નિષ્ણાત
कंप्यूटर ग्राफिक्स,કમ્પ્યુટર ગ્રાફિક્સ
कंप्यूटर अनुदेश,કમ્પ્યુટર સૂચના
"1.कंप्यूटर भाषा, 2.अभिकलक भाषा",કમ્પ્યુટર ભાષા
"1.कंप्यूटर नेटवर्क, 2.कंप्यूटर जालक्रम",કમ્પ્યુટર નેટવર્ક
कंप्यूटर विज्ञान,કમ્પ્યુટર વિજ્ઞાન
कंप्यूटर सुरक्षा,કમ્પ્યુટર સુરક્ષા
कंप्यूटर अनुकरण,કમ્પ્યુટર સિમ્યુલેટન
कंप्यूटर विशेषज्ञ,કમ્પ્યુટર નિષ્ણાત
कंप्यूटरीकरण,કોમ્પ્યુટરાઇઝેશન
कंप्यूटरविद्,કમ્પ્યુટરિસ્ટ
कंप्यूटरीकरण,કમ્પ્યુટરાઇઝેશન
"1.अभिकलन,2. कंप्यूटन",કમ્પ્યુટિંગ
संकल्पना,ખ્યાલ
"1.समरूपता, 2.सहसंगता, 3.संगमन",સંમતિ
"संगामी, समरूपी",સમવર્તી
प्रतिबंध चर,સ્થિતિ ચલ
प्रतिबंधित संकारक,શરતી ઓપરેટર
प्रतिबंधित कथन,શરતી નિવેદન
चालक,વાહક
"1.दूर सम्मेलन, 2.सम्मेलन",કોન્ફરન્સિંગ
गोपनीयता,ગોપનીયતા
"1.संविन्यास, 2.संरूपण",રૂપરેખાંકન
संकुलन,ભીડ
संयोजन,જોડાણમાં
संबंधन गति,કનેક્ટ ગતિ
संबंधन,જોડાણ
संबंधन रहित संचार,કનેક્શન ઓછું સંચાર
संबधन मुक्ति,જોડાણ પ્રકાશન
संयोजकता,કનેક્ટિવિટી
"1.संबंधक, 2.संयोजक",કનેક્ટર
क्रमागत,સળંગ
अनुवर्ती,પરિણામે
कन्सोल,કન્સોલ
समेकन,એકીકરણ
"1.नियतांक,2. स्थिरांक",સતત
अचर अनुदेश,સતત સૂચના
प्रतिबंधित,અવરોધ
संरचक,કન્સ્ટ્રક્ટર
पात्र,કન્ટેનર
"1.अन्तर्वस्तु, 2.अंश",સામગ્રી
सन्दर्भ,સંદર્ભ
सन्दर्भ मुक्त व्याकरण (सी एफ जी),સંદર્ભ મુક્ત વ્યાકરણ (CFG)
सन्दर्भ स्विच,સંદર્ભ સ્વીચ
"1.आकस्मिक, 2.आकस्मिकता",આકસ્મિક
विसंगति,સંકોચન
विपर्यास,વિપરીત
नियंत्रण,નિયંત્રણ
नियंत्रण क्षेत्र,નિયંત્રણ વિસ્તાર
नियंत्रण बिट,નિયંત્રણ બીટ
नियंत्रक बस,નિયંત્રણ બસ
नियंत्रण कार्ड,નિયંત્રણ કાર્ડ
नियंत्रण परिपथ,નિયંત્રણ સર્કિટ
नियंत्रण चक्र,નિયંત્રણ ચક્ર
"1.नियंत्रण अभियांत्रिकी, 2.नियंत्रण इंजीनियरी",નિયંત્રણ એન્જિનિયરિંગ
नियंत्रण कुंजी,નિયંત્રણ કી
नियंत्रण तर्क,નિયંત્રણ તર્ક
नियंत्रण पाश,નિયંત્રણ લૂપ
नियंत्रण चिन्ह,નિયંત્રણ ચિહ્ન
नियंत्रण संक्रिया,નિયંત્રણ કામગીરી
नियंत्रण पैनल,કંટ્રોલ પેનલ
नियंत्रण संकेत,નિયંત્રણ સંકેત
नियंत्रण स्विच,નિયંત્રણ સ્વીચ
नियंत्रण टेप,નિયંત્રણ ટેપ
"1.नियंत्रण टर्मिनल, 2.नियंत्रण अंतक",નિયંત્રણ ટર્મિનલ
"1.नियंत्रण एकक,2. नियंत्रण इकाई",કંટ્રોલ યુનિટ (CU)
अभिसरण,કન્વર્જન્સ
संवाद,વાતચીત
संवादी काल भाजन,વાતચીત સમયની વહેંચણી
रूपांतरण,રૂપાંતર
परिवर्तक,કન્વર્ટર
कुक-प्रमेय,કૂકનું પ્રમેય
सह प्रक्रमक,સહ-પ્રોસેસર
प्रतिलिपि,નકલ
सर्वाधिकार,કૉપિરાઇટ
कॉर्ड,દોરી
"1.कॉर्डलेस टेलीफोन,2. तार रहित टेलीफोन, 3. तार रहित दूरभाष",કોર્ડલેસ ટેલિફોન
उपप्रमेय,પરિણામ
संशोधन,કરેક્શન
"1.अनुपयोगी, 2. विकृत",દૂષિત
गणना,ગણતરી
गणक,કાઉન્ટર
देश कूट,દેશનો કોડ
सहप्रसरण,સહપ્રવૃત્તિ
"1.व्याप्ति क्षेत्र,2. प्रसारण",કવરેજ
ध्वंस,ક્રેશ
क्रांतिक पथ,મુશ્કેલ રસ્તો
क्रांतिक पथ विधि (सी पी एम),જટિલ માર્ગ પદ્ધતિ (CPM)
"1.प्रति परीक्षण, 2.क्रास जांच",ક્રોસ ચેક
"1.क्रॉस क्रमादेश-अंतरक,2. प्रति क्रमादेश-अंतरक",ક્રોસ કમ્પાઇલર
अप्रासंगिक सिग्नल,ક્રોસ ફાયર
अप्रासंगिक वार्ता,ક્રોસ ટોક
गूढालेखी,ક્રિપ્ટોગ્રાફિક
"1.गूढालेखन, 2.गूढालेखिकी, 3.क्रिप्टोग्राफी",સંકેતલિપી
मुद्रा प्रतीक,ચલણ પ્રતીક
वर्तमान निर्देशिका,વર્તમાન ડિરેક્ટરી
वर्तमान विंडो,વર્તમાન વિન્ડો
कर्सर,કર્સર
वक्र,વળાંક
"1.काटो और चिपकाओ, 2.कर्तन और चिपकाना",કાપો અને પેસ્ટ કરો
