Assamese,Marathi
মেট্ৰিক্সৰ অহা-যোৱা কৰা,मॅट्रिक्सचे प्रवास
কম্পেক্ট চেট,कॉम्पॅक्ट सेट
তুলনামূলকতা,तुलना
মাধ্যমৰ তুলনা,साधनांची तुलना
শতাংশৰ তুলনা,टक्केवारीची तुलना
তুলনামূলক পৰীক্ষা,तुलना चाचणी
সামঞ্জস্যতা সমীকৰণ,सुसंगतता समीकरण
প্ৰতিযোগিতামূলক খেল,स्पर्धात्मक खेळ
প্ৰতিযোগিতামূলক পৰিস্থিতি,स्पर्धात्मक परिस्थिती
প্ৰতিযোগিতামূলক কৌশল,स्पर्धात्मक धोरण
কম্পাইলাৰ,संकलक
পৰিপূৰক,पूरक
পৰিপূৰক কোণ,पूरक कोन
পৰিপূৰক ঘটনা,पूरक घटना पूरक घटना
পৰিপূৰক কাৰক,पूरक घटक
পৰিপূৰক কাৰ্য্য,पूरक कार्य
পৰিপূৰক আধা স্থান,पूरक अर्धी जागा
পৰিপূৰক ব্যৱধান,पूरक अंतराल
পৰিপূৰক গোট,पूरक संच
পৰিপূৰকতা,पूरक
এটা গোটৰ পৰিপূৰক,संचाचे पूरक
সম্পূৰ্ণ লোকপিয়ল,पूर्ण जनगणना
সম্পূৰ্ণ সম্পৰ্কীয় মেট্ৰিক্স,पूर्ण सहसंबंध मॅट्रिक्स
সম্পূৰ্ণ মেট্ৰিক স্থান,पूर्ण मेट्रिक जागा
সম্পূৰ্ণ অৰ্থনৰ্মেল ছেট,संपूर्ण ऑर्थोनॉर्मल सेट
সম্পূৰ্ণ চতুৰ্ভুজ,पूर्ण चतुर्भुज
সম্পূৰ্ণ ভাগফল,पूर्ण भागफल
সম্পূৰ্ণ ছেট,पूर्ण संच
সম্পূৰ্ণ সমাধান,पूर्ण समाधान
সম্পূৰ্ণৰূপে ৰেণ্ডম ডিজাইন,पूर्णपणे यादृच्छिक डिझाइन
জটিল যুক্তি,जटिल युक्तिवाद
জটিল সংযুক্ত,जटिल संयुग्म
জটিল পাৰ্থক্য,जटिल भिन्नता
জটিল ফলন,जटिल कार्य
জটিল সংহতি,जटिल एकीकरण
জটিল মেট্ৰিক্স,जटिल मॅट्रिक्स
জটিল সংখ্যা,जटिल संख्या
জটিল সংখ্যাৰ ক্ষেত্ৰ,जटिल संख्या फील्ड
জটিল অৰ্থগনেল মেট্ৰিক্স,जटिल ऑर्थोगोनल मॅट्रिक्स
জটিল সমতল,जटिल विमान
জটিল পৰিমাণ,जटिल प्रमाण
জটিল পাৰস্পৰিক,जटिल परस्पर
জটিল ফলাফল,जटिल परिणाम
জটিল স্থান,जटिल जागा
জটিল মূল্যৱান ফলন,जटिल मूल्यवान कार्य
জটিল চলক,जटिल चल
কম্পোনেণ্ডো আৰু ডিভিণ্ডেণ্ডো,componendo आणि divindendo
উপাদান,घटक
উপাদান বিশ্লেষণ,घटक विश्लेषण
ভ্যাৰিয়েন্সৰ উপাদান,भिन्नता घटक
ভেক্টৰৰ উপাদান,वेक्टरचा घटक
কম্পোজিট ফাংচন,संमिश्र कार्य
সংমিশ্ৰিত অনুমান,संमिश्र गृहितक
সংমিশ্ৰিত সংখ্যা,संमिश्र संख्या
সংমিশ্ৰিত শৃংখলা,संमिश्र मालिका
ভেক্টৰৰ গঠন,वेक्टरची रचना
যৌগিক কোণ,कंपाऊंड कोन
যৌগিক বিভাজন,कंपाऊंड विभागणी
যৌগিক ভগ্নাংশ,संयुग अपूर्णांक
চক্ৰান্ত সুত,चक्रवाढ व्याज
যৌগিক সম্ভাৱনা,मिश्रित संभाव्यता
সংকোচনযোগ্য প্ৰবাহ,संकुचित प्रवाह
সংকোচন,संक्षेप
গণনা,गणना
গণনামূলক সূত্ৰ,संगणकीय सूत्र
গণনা কৰা মান,गणना मूल्य
কম্পিউটাৰ,संगणक
কম্পিউটাৰ এলগৰিদম,संगणक अल्गोरिदम
কম্পিউটাৰ প্ৰগ্ৰেম,संगणक कार्यक्रम
কম্পিউটাৰ প্ৰগ্ৰেমিং,संगणक प्रोग्रामिंग
কম্পিউটাৰ চিমুলেচন,संगणक सिम्युलेशन
কম্পিউটিং,संगणन
অৱতল ফলন,अवतल कार्य
অৱতল বহুভুজ,अवतल बहुभुज
অৱতল প্ৰগ্ৰেমিং,अवतल प्रोग्रामिंग
সমকেন্দ্ৰিক বৃত্ত,केंद्रित वर्तुळे
সমকেন্দ্ৰিক বক্ৰ,एकाग्र वक्र
কংক্ৰিটৰ ৰূপ,ठोस फॉर्म
ৰেখাৰ সমকালীনতা,ओळींची समरूपता
সমকালীন,समवर्ती
সমকালীন বল,समवर्ती शक्ती
চৰ্তসাপেক্ষ ঘনত্ব ফলন,सशर्त घनता कार्य
চৰ্তসাপেক্ষ বিতৰণ,सशर्त वितरण
চৰ্তসাপেক্ষ প্ৰত্যাশা,सशर्त अपेक्षा
চৰ্তসাপেক্ষ গড়,सशर्त सरासरी
চৰ্তসাপেক্ষ সম্ভাৱনা,सशर्त संभाव्यता
ৰৈখিকতাৰ অৱস্থা,समरूपतेची स्थिती
সামঞ্জস্যৰ অৱস্থা,सुसंगततेची स्थिती
সংহতিযোগ্যতাৰ অৱস্থা,अखंडतेची स्थिती
স্পৰ্শকাতৰ অৱস্থা,स्पर्शिक स्थिती
শঙ্কু,सुळका
আত্মবিশ্বাসৰ ব্যৱধান,आत्मविश्वास मध्यांतर
আস্থাৰ ব্যৱধানৰ অনুমান,आत्मविश्वास मध्यांतर अंदाज
আত্মবিশ্বাসৰ সীমা,आत्मविश्वास मर्यादा
আত্মবিশ্বাস অঞ্চল,आत्मविश्वास क्षेत्र
সংঘাতৰ পৰিস্থিতি,संघर्ष परिस्थिती
কনফ&#39;কেল কনিক্স,confocal conics
কনফ&#39;কেল উপবৃত্তাকাৰ,confocal ellipses
