Bengali,English
অ্যান্টেনা প্রতিরোধের,Aerial resistance
অ্যান্টেনা পরিসীমা ক্যাপাসিটর,Aerial series capacitor
বায়বীয় জরিপ,Aerial survey
বায়বীয় সিস্টেম,Aerial system
অ্যান্টেনা কলাম,Aerial tower
বায়ু বেগ,Aerial velocity
অ্যান্টেনা শাস্তি,Aerial yard
বাতাস পরিশোধক,Aero-vibe screen
এরোডাইনামিক ব্যালিস্টিক,Aeroballistics
বিমানবন্দর নিয়ন্ত্রণ,Aerodrome control
বিমানবন্দরের দুর্দশার দীপ্তি,Aerodrome hazard beacon
বিমানবন্দর আবহাওয়াবিদ্যা,Aerodrome meteorology
এরোডাইনামিক চাপ,Aerodybnamic pressure
এরোডাইনামিক বল,Aerodynaamic force
এরোডাইনামিক বল উপাদান,Aerodynamaic force component
এরোডাইনামিক সহগ,Aerodynamic coefficient
এরোডাইনামিক ট্র্যাকশন,Aerodynamic drag
এরোডাইনামিক দক্ষতা,Aerodynamic efficiency
এরোডাইনামিক দক্ষতা অনুপাত,Aerodynamic efficiency ratio
এরোডাইনামিক বল,Aerodynamic force
এরোডাইনামিক বল উপাদান,Aerodynamic force component
এরোডাইনামিক ব্যবধান,Aerodynamic gap
এরোডাইনামিক হিটিং,Aerodynamic heating
এরোডাইনামিক হিটিং পরিসীমা,Aerodynamic heating limit
এরোডাইনামিক গড় জ্যা,Aerodynamic mean chord
এরোডাইনামিক ক্ষেপণাস্ত্র,Aerodynamic misile
এরোডাইনামিক মুহূর্ত,Aerodynamic moment
এরোডাইনামিক প্রতিক্রিয়া,Aerodynamic response
এরোডাইনামিক পরীক্ষার যান,Aerodynamic test vehicle
এরোডাইনামিক টর্ক,Aerodynamic torque
এরোডাইনামিক ডাইভারশন,Aerodynamic twist
এরোডাইনামিক বল,Aerodynamical force
বায়ুগতিবিদ্যা,Aerodynamics
বায়ু ইলাস্টিক প্রভাব,Aeroelastic effect
বায়ু স্থিতিস্থাপকতা,Aeroelasticity
বায়বীয়,Aeroelastics
এরোফয়েল,Aerofoil
"aerogram, aerograph",Aerogram
এরোগ্রাফ,Aerograph
বৈমানিক,Aeronaautical
বৈমানিক বীকন,Aeronautical beacon
বৈমানিক চার্ট,Aeronautical chart
বৈমানিক,Aeronautics
বৈমানিক,Aeronomy
এয়ার ফ্রন্ট,Aeropause
এরোফোন,Aerophone
"সমতল, সমতল",Aeroplane
সমতল প্রভাব,Aeroplane effect
বৈমানিক কম্পন,Aeroplane flutter
বায়ু নাড়ি,Aeropulse
বায়ু অনুরণনকারী,Aeroresonator
এরোসল,Aerosol
বায়ু আকাশ,Aerospaace
বিমান,Aerospace vehicle
"বায়ুমণ্ডল, গ্যাসোস্ফিয়ার",Aerosphere
"মহাকাশ, ফ্লাইট",Aerostat
অ্যারোস্ট্যাটিক সমীকরণ,Aerostatic equation
"এরোডাইনামিকস, নটিক্স",Aerostatics
এরোপ্লাস্টিক,Aerothermo elasticity
বায়ুগতিবিদ্যা,Aerothermodynamics
বায়ুগতিবিদ্যা,Aerothermodynamics
ফোকাস সিস্টেম,Afocal system
লেজ শরীর,After body
ইগনিটার,After burner
পিছনে ইগনিশন,After burning
পিছনের আলো,After glow
ফিরে তাপ,After heat
ইমেজ,After image
পোস্ট চিকিত্সা,After treatment
পরিপক্কতা পরবর্তী,After-ripening stage
ফিরে প্রবাহ,Afterflow
আঘাত,Aftershock
"বয়স, বয়স, বয়স, সময়, যুগ (না, ) সময়ের দ্বারা প্রভাবিত হওয়া, সময়কে প্রভাবিত করা (ভার, )",Age
সময় প্রভাবিত,Aged
"নিরবধি দেহ, নিরবধি দেহ",Aged system
"বার্ধক্য, বার্ধক্য",Ageing (aging)
সময়ের প্রভাব,Aging (=ageing)
সময় প্রভাব পরীক্ষা,Aging tst
দুষ্টু,Agonic
শূন্য জংশন লাইন,Agonic line
মাধ্যাকর্ষণহীন,Agravic
সহায়ক ফলো আপ,Aided tracing
অংশীদার,Aileron
পুনর্মিলন,Aim
ফিউশন বিচ্যুতি,Aim bias
কনডেনসার,Aiming circle
ফিক্সেশন ত্রুটি,Aiming error
বায়ু শোষণ,Air absorption
বায়বীয় বোমা হামলা পরিসীমা,Air bombing range
বায়ু শ্বাসযন্ত্র,Air breather
বায়ু শ্বসন,Air breathing
বায়ু শ্বাস যানবাহন,Air breathing vehicle
বায়ু বুদ্ধ,Air bubble
এয়ার ক্যাপাসিটর,Air capacitor
আলভিওলি,Air chamber
বায়ু সিস্টেম,Air channel
ফ্লাইট চার্ট,Air chart
বায়ু সংকোচন,Air compression
এয়ার কম্প্রেশন রেফ্রিজারেটর,Air compression refrigerating machine
বায়ু সংকোচকারী,Air compressor
এয়ার ক্যাপাসিটর,Air condenser
এয়ার কন্ডিশনিং,Air conditioning
বায়ুচলাচল,Air conduction
বায়ু শীতল,Air cooling
বায়ুক্রোড়ী কুন্ডলী,Air cored coil
"এয়ার ড্যাম্পার, এয়ার ড্যাম্পার",Air damper
বায়ু স্যাঁতসেঁতে সিস্টেম,Air damping system
বায়ু প্রতিরক্ষা ব্যবস্থা,Air defence system
এয়ার ডিফ্লেক্টর,Air deflector
বায়ু depolarized কোষ,Air depolarised cell
বায়ু প্রতিস্থাপনকারী পিস্টন,Air displacing piston
ভাতা প্রভাত,Air draft
বায়ু সমতুল্য,Air equivalent
সমতুল্য উপাদান,Air equivalent material
সমতুল্য বায়ু পুরুত্ব,Air equivalent thickness
বায়ু সঞ্চালন রেফ্রিজারেটর,Air expansion refrigerating machine
বায়ু ঘর্ষণ,Air friction
এয়ার ফিউজড কোয়ার্টজ,Air fused quartz
বায়ু ফাঁক,Air gap
বিমানবাহী গাড়ি,Air lift
"(স্পেকট্রাম) এয়ার স্পেকট্রাম লাইন, এয়ারলাইন কোম্পানি, এয়ার লাইন",Air line
বায়ু তাল্ক,Air lock
বিমান চলাচল রেডিও সাহায্য,Air navigation radio aids
বায়ু ব্যাপ্তিযোগ্যতা,Air permeability
বায়ু ছবি,Air photo
আকাশ থেকে ছবি তোলা,Air photography
এয়ার পজিশন কম্পিউটার,Air pisition indicator
বিমানবন্দর,Air port
বায়ু preheating,Air preheating
বায়ু চাপ,Air pressure
বায়ু চাপ সিস্টেম,Air pressure system
বায়ুনিষ্কাশনযন্ত্র,Air pump
বায়ু অনুপাত,Air ratio
বায়ু নিয়ন্ত্রক,Air regulator
বায়ু বিচ্ছুরণ,Air scatter
"এয়ার ফ্যান, এয়ারক্রাফট প্রপেলার",Air screw
বায়ু বৃষ্টিপাত,Air shower
"আকাশসীমা, বায়ু অবসর",Air space
নির্দিষ্ট খোঁচা আবেগ,Air specific impulse
বায়ু মান দক্ষতা,Air standard efficiency
বায়বীয় উৎক্ষেপণ,Air start
বায়ু থার্মোমিটার,Air thermoscope
বায়ু তাপস্থাপক,Air thermostat
আকাশ-আকাশ রেডিও ট্রান্সমিশন,Air to air communication
আকাশ-ভূমি রেডিও ট্রান্সমিশন,Air to ground radio communication
এয়ার ট্রাফিক নিয়ন্ত্রণ,Air traffic control
শ্বাসনালী,Air trajectory
বায়ু তরঙ্গ,Air wave
b অস্ত্র,Air weapon
এয়ার ব্রেক সুইচ,Air-break switch
