Telugu,Tamil
అసమకకరణం,ஒத்திசைவற்ற நேர பிரிவு மல்டிபிளெக்சிங்
అసమకాలిక ప్రసారం,ஒத்திசைவற்ற பரிமாற்றம்
అసమకాలిక పని,ஒத்திசைவற்ற வேலை
అటాచ్డ్ ప్రాసెసింగ్,இணைக்கப்பட்ட செயலாக்கம்
అటాచ్డ్ ప్రాసెసర్,இணைக்கப்பட்ட செயலி
అటాచ్డ్ సపోర్ట్ ప్రాసెసర్,இணைக்கப்பட்ட ஆதரவு செயலி
హాజరైన ఆపరేషన్,செயல்பாட்டில் கலந்து கொண்டார்
ట్రైల్ ప్రింటర్‌కు హాజరయ్యారు,பாதை அச்சுப்பொறியில் கலந்து கொண்டார்
శ్రద్ధ అంతరాయం,கவனம் குறுக்கீடு
శ్రద్ధ కీ,கவனம் விசை
అటెన్యుయేషన్,விழிப்புணர்வு
అటెన్యుయేషన్ స్థిరాంకం,விழிப்புணர்வு மாறிலி
అటెన్యుయేషన్ వక్రీకరణ,விழிப்புணர்வு விலகல்
అటెన్యుయేషన్ ఈక్వలైజర్,விழிப்புணர்வு சமநிலை
అటెన్యూయేటర్,அட்டென்யூட்டர்
గుణం,பண்புக்கூறு
వినగల అలారం,கேட்கக்கூடிய அலாரம்
ఆడియో క్యాసెట్,ஆடியோ கேசட்
ఆడియో విచారణ,ஆடியோ விசாரணை
ఆడియో లైన్,ஆடியோ வரி
ఆడియో ప్రతిస్పందన,ஆடியோ பதில்
ఆడియో ప్రతిస్పందన సందేశం,ஆடியோ மறுமொழி செய்தி
ఆడియో ప్రతిస్పందన యూనిట్,ஆடியோ மறுமொழி அலகு
ఆడియోటేప్ స్టోరేజ్ యూనిట్,ஆடியோடேப் ஸ்டோரேஜ் யூனிட்
ఆడియో టెలికమ్యూనికేషన్ లైన్,ஆடியோ தொலைத்தொடர்பு வரி
ఆడియో టెర్మినల్,ஆடியோ முனையம்
ఆడిట్ కమాండ్ లాంగ్వేజ్,தணிக்கை கட்டளை மொழி
ఆడిట్ ప్రోగ్రామింగ్,தணிக்கை நிரலாக்க
తనిఖీ శోధన,தணிக்கை சோதனை
ఆగెండ్,ஆகஸ்ட்
ఆజ్మెంట్,அதிகரிப்பு
ఆగ్మెంటర్,ஆக்மென்டர்
రచయిత,நூலாசிரியர்
రచయిత,படைப்பாற்றல்
రచయిత వ్యవస్థ,படைப்பாற்றல் அமைப்பு
అధికారం,அதிகாரம்
అధికారిక కోడ్,அங்கீகார குறியீடு
అధీకృత లైబ్రరీ,அங்கீகரிக்கப்பட்ட நூலகம்
అధీకృత కార్యక్రమం,அங்கீகரிக்கப்பட்ட திட்டம்
అధీకృత ప్రోగ్రామ్ సౌకర్యం,அங்கீகரிக்கப்பட்ட நிரல் வசதி
ఆటో వియుక్త,வாகன சுருக்கம்
ఆటో సమాధానం,ஆட்டோஆன்ஸ்வெர்
ఆటో బూటింగ్,ஆட்டோ துவக்க
ఆటో బైపాస్,ஆட்டோ பைபாஸ்
ఆటో కాల్ (= ఆటోమేటిక్ కాలింగ్),ஆட்டோ அழைப்பு (= தானியங்கி அழைப்பு)
ఆటో కోడర్,ஆட்டோ கோடர்
ఆటో డయల్,ஆட்டோ டயல்
