Assamese,Kannada
ক্ষতিপূৰণমূলক ভল্টেজ,ಸರಿದೂಗಿಸುವ ವೋಲ್ಟೇಜ್
বাফাৰ,ಬಫರ್
বাফাৰ এম্প্লিফায়াৰ,ಬಫರ್ ಆಂಪ್ಲಿಫಯರ್
বাফাৰ বৰ্তনী,ಬಫರ್ ಸರ್ಕ್ಯೂಟ್
বাফাৰ অপাৰেটৰ,ಬಫರ್ ಆಪರೇಟರ್
বাফাৰ ৰেজিষ্টাৰ,ಬಫರ್ ರಿಜಿಸ್ಟರ್
বাল্ব,ಬಲ್ಬ್
জনসংখ্যাৰ প্ৰভাৱ,ಜನಸಂಖ್ಯೆಯ ಪರಿಣಾಮ
মেক্ৰ&#39; অৰ্ধপৰিবাহী যন্ত্ৰ,ಮ್ಯಾಕ್ರೋ ಸೆಮಿಕಂಡಕ್ಟರ್ ಸಾಧನ
মুঠি,ಗುಂಪನ್ನು
ডুব যোৱা বিনিময়,ಮುಳುಗಿದ ವಿನಿಮಯ
ডুব যোৱা স্তৰ,ಮುಳುಗಿದ ಪದರ
ডুব যোৱা সংস্পৰ্শ,ಮುಳುಗಿದ ಸಂಪರ್ಕ
ব্লাষ্ট এম্প্লিফায়াৰ,ಬ್ಲಾಸ್ಟ್ ಆಂಪ್ಲಿಫಯರ್
ব্লাষ্ট কভাৰ,ಬ್ಲಾಸ್ಟ್ ಕವರ್
ব্লাষ্ট ফায়াৰিং,ಸ್ಫೋಟದ ಗುಂಡಿನ
বিস্ফোৰণ দুৱাৰ এম্প্লিফায়াৰ,ಸ್ಫೋಟ ಬಾಗಿಲು ಆಂಪ್ಲಿಫೈಯರ್
বাৰ্ষ্ট মোড,ಬರ್ಸ್ಟ್ ಮೋಡ್
বিস্ফোৰণ বিভাজক,ಸ್ಫೋಟ ವಿಭಜಕ
বিস্ফোৰণ সংকেত,ಸ್ಫೋಟ ಸಂಕೇತ
বাৰ্ষ্ট ভুল সংশোধক ক&#39;ড,ಬರ್ಸ್ಟ್ ದೋಷ ಸರಿಪಡಿಸುವ ಕೋಡ್
বাছ,ಸಾಕು
বাছ বাৰ,ಬಸ್ ಬಾರ್
বাছ সংস্থা,ಬಸ್ ಸಂಘಟನೆ
বাছৰ মানদণ্ড,ಬಸ್ ಗುಣಮಟ್ಟ
মাত্ৰ ক্ষণিক,ಕೇವಲ ಕ್ಷಣಿಕ
ফিল্টাৰৰ মূল্যৰ মাখন,ಬೆಣ್ಣೆ ಮೌಲ್ಯದ ಫಿಲ್ಟರ್
bnc তাঁৰ,bnc ತಂತಿ
বিএনচি জইণ্টাৰ,BNC ಜಾಯಿಂಟರ್
বাই-ৱে,ದಾರಿಯಲ್ಲಿ
বাইপাছ কেপাচিটৰ,ಬೈಪಾಸ್ ಕೆಪಾಸಿಟರ್
বাইট,ಬೈಟ್
ভি বেণ্ড,ವಿ ಬ್ಯಾಂಡ್
C বেণ্ড এন্টেনা,ಸಿ ಬ್ಯಾಂಡ್ ಆಂಟೆನಾ
তাঁৰ,ತಂತಿ
তাঁৰৰ ৰুটিং,ತಂತಿ ರೂಟಿಂಗ್
টেলিগ্ৰাফ টেলিভিছন,ಟೆಲಿಗ್ರಾಫ್ ದೂರದರ್ಶನ
কেশ্ব মেমৰি,ಸಂಗ್ರಹ ಮೆಮೊರಿ
ছিছিম ফ্ৰিকুৱেন্সি ষ্টেণ্ডাৰ্ড,ಸಿಸಿಮ್ ಫ್ರೀಕ್ವೆನ್ಸಿ ಸ್ಟ್ಯಾಂಡರ್ಡ್
কেলকুলেটৰ,ಕ್ಯಾಲ್ಕುಲೇಟರ್
মানাংকন,ಮಾಪನಾಂಕ ನಿರ್ಣಯ
কল ঠিকনা,ಕರೆ ವಿಳಾಸ
কলপিট দোলক,ಕಾಲ್ಪಿಟ್ ಆಂದೋಲಕ
কেম কৰ্ডাৰ,ಕ್ಯಾಮ್ ಕಾರ್ಡರ್ಗಳು
কেমেৰা,ಕ್ಯಾಮೆರಾ
কেমেৰাৰ নলী,ಕ್ಯಾಮೆರಾ ಮೆದುಗೊಳವೆ
কেণ্ডেলা,ಕ್ಯಾಂಡೆಲಾ
মমবাতিৰ শক্তি,ಮೇಣದಬತ್ತಿಯ ಶಕ್ತಿ
কেন্টিলিভাৰ ষ্ট্ৰেইন গেজ,ಕ್ಯಾಂಟಿಲಿವರ್ ಸ್ಟ್ರೈನ್ ಗೇಜ್
ধৰি ৰখা,ಹಿಡಿದು
ৰক্তচাপ ট্ৰেন্সডুচাৰ,ಧಾರಣ ರಕ್ತದೊತ್ತಡ ಸಂಜ್ಞಾಪರಿವರ್ತಕ
ধাৰণকাৰী বিতৰক,ಹಿಡುವಳಿ ವಿತರಕ
চুক্তি ধাৰণ কৰা,ಒಪ್ಪಂದ ಹಿಡುವಳಿ
ধাৰণক্ষমতা গেজ,ಕೆಪಾಸಿಟನ್ಸ್ ಗೇಜ್
ধৰি ৰখা সংগ্ৰাহক,ಹಿಡಿದಿಟ್ಟುಕೊಳ್ಳುವ ಸಂಗ್ರಾಹಕ
ধাৰণক্ষমতা বিক্ৰিয়াশীলতা,ಕೆಪಾಸಿಟನ್ಸ್ ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕತೆ
"কেপাচিটিভ এনাৰ্জি কনভাৰ্টাৰ, ট্ৰেন্সডুচাৰ","ಕೆಪ್ಯಾಸಿಟಿವ್ ಎನರ್ಜಿ ಪರಿವರ್ತಕ, ಸಂಜ್ಞಾಪರಿವರ್ತಕ"
কেপাচিটৰ,ಕೆಪಾಸಿಟರ್
কেপাচিটৰ বেংক,ಕೆಪಾಸಿಟರ್ ಬ್ಯಾಂಕ್
কেপাচিটৰ ফিল্টাৰ,ಕೆಪಾಸಿಟರ್ ಫಿಲ್ಟರ್
কেপাচিটৰ ইনপুট ফিল্টাৰ,ಕೆಪಾಸಿಟರ್ ಇನ್ಪುಟ್ ಫಿಲ್ಟರ್
উইঞ্চ মটৰ,ವಿಂಚ್ ಮೋಟಾರ್
পুলি চাৰ্ভো বডি,ಪುಲ್ಲಿ ಸರ್ವೋ ದೇಹ
চৰখী,ಚಾರ್ಖಿ
বন্দী কৰা,ಸೆರೆಹಿಡಿಯಿರಿ
capture clause,ಕ್ಯಾಪ್ಚರ್ ಷರತ್ತು
কেপচাৰ ইফেক্ট,ಪರಿಣಾಮವನ್ನು ಸೆರೆಹಿಡಿಯಿರಿ
বাহক শব্দ অনুপাত,ವಾಹಕ ಶಬ್ದ ಅನುಪಾತ
গাড়ী ৰেডিঅ&#39;,ಕಾರ್ ರೇಡಿಯೋ
কাৰ্বন ৰেজিষ্টৰ,ಇಂಗಾಲದ ಪ್ರತಿರೋಧಕ
কাৰ্ড ৰিডাৰ,ಕಾರ್ಡ್ ರೀಡರ್
কাৰ্ডিঅ&#39;ইড ডায়েগ্ৰাম,ಕಾರ್ಡಿಯಾಯ್ಡ್ ರೇಖಾಚಿತ್ರ
গাড়ী,ಗಾಡಿ
carriage return,ಕ್ಯಾರೇಜ್ ರಿಟರ್ನ್
বাহক,ವಾಹಕ
বাহক যোগাযোগ,ವಾಹಕ ಸಂವಹನ
বাহক ঘনত্ব,ವಾಹಕ ಏಕಾಗ್ರತೆ
বাহক কম্পাঙ্ক,ವಾಹಕ ಆವರ್ತನ
বাহক প্ৰজনন,ವಾಹಕ ಸಂತಾನೋತ್ಪತ್ತಿ
বাহক স্তৰ,ವಾಹಕ ಮಟ್ಟ
বাহক জীৱন,ವಾಹಕ ಜೀವನ
বাহক গতিশীলতা,ವಾಹಕ ಚಲನಶೀಲತೆ
বাহক গুণন,ವಾಹಕ ಗುಣಾಕಾರ
বাহক শব্দৰ মাত্ৰা,ವಾಹಕ ಶಬ್ದ ಮಟ್ಟ
বাহক পৰিসৰ,ವಾಹಕ ಶ್ರೇಣಿ
বাহক পুনৰুদ্ধাৰ বৰ্তনী,ವಾಹಕ ಚೇತರಿಕೆ ಸರ್ಕ್ಯೂಟ್
বাহক পুনৰ সন্নিৱিষ্ট কৰা,ವಾಹಕ ಮರುಸೇರ್ಪಡೆ
পৰিবাহী বিকিৰণ,ವಾಹಕ ಸ್ಕ್ಯಾಟರಿಂಗ್
বাহক দমন,ವಾಹಕ ನಿಗ್ರಹ
বাহক পিঞ্জৰা,ವಾಹಕ ಪಂಜರ
বাহক বেগ,ವಾಹಕ ವೇಗ
হেণ্ড বিট,ಕೈ ಬಿಟ್
ধাৰণ কৰা পতাকা,ಧ್ವಜ ಹಿಡಿದಿದ್ದರು
"দখলৰ পঞ্জীয়ন, দখলৰ পঞ্জী","ಸ್ವಾಧೀನದ ನೋಂದಣಿ, ಸ್ವಾಧೀನದ ನೋಂದಣಿ"
পৰ্টেবল জেনেৰেটৰ,ಪೋರ್ಟಬಲ್ ಜನರೇಟರ್
carson&#39;s আইন,ಕಾರ್ಸನ್ ಕಾನೂನು
কাৰ্টিজ ফিউজ,ಕಾರ್ಟ್ರಿಡ್ಜ್ ಫ್ಯೂಸ್
কাৰ্টিজ টেপ,ಕಾರ್ಟ್ರಿಡ್ಜ್ ಟೇಪ್
কেৰী ফষ্টাৰ ব্ৰীজ,ಕ್ಯಾರಿ ಫಾಸ್ಟರ್ ಸೇತುವೆ
ষ্টেপ এম্প্লিফায়াৰ,ಹಂತದ ಆಂಪ್ಲಿಫಯರ್
গ্ৰেডেচন,ಪದವಿ
কেছকেড এম্প্লিফায়াৰ,ಕ್ಯಾಸ್ಕೇಡ್ ಆಂಪ್ಲಿಫಯರ್
"কেস্কোড এম্প্লিফায়াৰ, ষ্টেপ এম্প্লিফায়াৰ","ಕ್ಯಾಸ್ಕೋಡ್ ಆಂಪ್ಲಿಫೈಯರ್, ಸ್ಟೆಪ್ ಆಂಪ್ಲಿಫೈಯರ್"
কেছেট,ಕ್ಯಾಸೆಟ್
প্ৰৰোচনা,ಪ್ರೇರಣೆ
বন্দী কোটাৰ,ಬಂಧಿತ ಕೋಟರ್
কেথ&#39;ড,ಕ್ಯಾಥೋಡ್
কেথ&#39;ড ট্ৰেইলিং,ಕ್ಯಾಥೋಡ್ ಟ್ರೇಲಿಂಗ್
কেথ&#39;ড ট্ৰেইলিং এম্প্লিফায়াৰ,ಕ್ಯಾಥೋಡ್ ಟ್ರೇಲಿಂಗ್ ಆಂಪ್ಲಿಫಯರ್
কেথ&#39;ড লুমিনেন্স,ಕ್ಯಾಥೋಡ್ ಪ್ರಕಾಶಮಾನತೆ
কেথ&#39;ড পদাৰ্থ,ಕ್ಯಾಥೋಡ್ ವಸ್ತು
কেথ’ড ৰশ্মিৰ অচিলোস্কোপ,ಕ್ಯಾಥೋಡ್ ಕಿರಣ ಆಸಿಲ್ಲೋಸ್ಕೋಪ್
কেথ&#39;ড ৰশ্মিৰ নলী,ಕ್ಯಾಥೋಡ್ ರೇ ಟ್ಯೂಬ್
কেথ&#39;ড কণা নিক্ষেপ,ಕ್ಯಾಥೋಡ್ ಕಣಗಳ ಶೇಖರಣೆ
কেথ&#39;ড লুমিনেন্স,ಕ್ಯಾಥೋಡ್ ಪ್ರಕಾಶಮಾನತೆ
কুয়াৰ ফিল্টাৰ,ತೆಂಗಿನಕಾಯಿ ಫಿಲ್ಟರ್
kaver ফিল্টাৰ,ಕವರ್ ಫಿಲ್ಟರ್
কোটৰ,ಕೋಟರ್
এণ্ট্ৰেল ৰেডিয়চন,ಆಂಟ್ರಲ್ ವಿಕಿರಣ
কটাৰ অনুনাদক,ಕೋಟರ್ ರೆಸೋನೇಟರ್
ফেট চাৰ্জ কাপল্ড ডিভাইচ (CCD),ಫ್ಯಾಟ್ ಚಾರ್ಜ್ ಕಪಲ್ಡ್ ಡಿವೈಸ್ (CCD)
cd ৰম,ಸಿಡಿ ರಾಮ್
cd ৰম ড্ৰাইভ,ಸಿಡಿ ರೋಮ್ ಡ್ರೈವ್
কোষ (বেটাৰী),ಕೋಶ (ಬ್ಯಾಟರಿ)
কেন্দ্ৰীয় সম্পদ উপাদান,ಕೇಂದ್ರ ಸಂಪನ್ಮೂಲ ಅಂಶ
কেন্দ্ৰীয় সম্পদ একক,ಕೇಂದ್ರ ಸಂಪನ್ಮೂಲ ಘಟಕ
কেন্দ্ৰীয় প্ৰচেছৰ,ಕೇಂದ್ರ ಪ್ರೊಸೆಸರ್
গড় স্কেল,ಅರ್ಥ
মধ্যম কম্পাঙ্ক,ಮಧ್ಯಮ ಆವರ್ತನ
মাজৰ এক্সজেষ্ট ট্ৰেন্সফৰ্মাৰ,ಮಧ್ಯಮ ನಿಷ್ಕಾಸ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
"চিৰামিক, মাটি","ಸೆರಾಮಿಕ್, ಮಣ್ಣಿನ"
চিৰামিক ভৰোৱা,ಸೆರಾಮಿಕ್ ಫಿಲ್ಲರ್
চিৰামিক ফিল্টাৰ,ಸೆರಾಮಿಕ್ ಫಿಲ್ಟರ್
চিৰামিক সামগ্ৰী,ಸೆರಾಮಿಕ್ ವಸ್ತು
চিৰামিক অনুনাদক,ಸೆರಾಮಿಕ್ ಅನುರಣಕ
চিৰামিক শব্দ গ্ৰাহক,ಸೆರಾಮಿಕ್ ಧ್ವನಿ ರಿಸೀವರ್
cerenkov কেলকুলেটৰ,ಸೆರೆಂಕೋವ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್
সৰমত,ಸರ್ಮತ್
চলকোজেনাইড,ಚಾಲ್ಕೊಜೆನೈಡ್
কেলকোপাইৰাইট,ಕ್ಯಾಲ್ಕೋಪೈರೈಟ್
"চেনেল, চেনেল","ಚಾನಲ್, ಚಾನಲ್"
চেনেল বেণ্ড সম্প্ৰসাৰণ,ಚಾನಲ್ ಬ್ಯಾಂಡ್ ವಿಸ್ತರಣೆ
চেনেল ক&#39;ডাৰ,ಚಾನಲ್ ಕೋಡರ್
চেনেল কম্পাঙ্ক,ಚಾನಲ್ ಆವರ್ತನ
চেনেলৰ চৰিত্ৰ,ಚಾನಲ್ ಪಾತ್ರ
চেনেল পৃথকীকৰণ,ಚಾನಲ್ ಪ್ರತ್ಯೇಕತೆ
চেনেল তত্ত্ব,ಚಾನಲ್ ಸಿದ್ಧಾಂತ
আখৰ উৎপাদক,ಅಕ್ಷರ ಜನರೇಟರ್
চৰিত্ৰ চিনাক্তকৰণ,ಪಾತ್ರ ಗುರುತಿಸುವಿಕೆ
বৈশিষ্ট্যপূৰ্ণ ইম্পিডেন্স,ವಿಶಿಷ್ಟ ಪ್ರತಿರೋಧ
চাৰ্জ কেৰিয়াৰ,ಚಾರ್ಜ್ ಕ್ಯಾರಿಯರ್
চাৰ্জ নিয়ন্ত্ৰণ প্ৰাচল,ಚಾರ್ಜ್ ನಿಯಂತ್ರಣ ನಿಯತಾಂಕ
চাৰ্জ সংযুক্ত ডিভাইচ,ಚಾರ್ಜ್ ಕಪಲ್ಡ್ ಸಾಧನ
চাৰ্জ কাপল্ড ৰেণ্ডম এক্সেছ মেমৰি,ಚಾರ್ಜ್ ಕಪಲ್ಡ್ ಯಾದೃಚ್ಛಿಕ ಪ್ರವೇಶ ಮೆಮೊರಿ
আধান ঘনত্ব,ಚಾರ್ಜ್ ಸಾಂದ್ರತೆ
চাৰ্জ ইনজেকচন ডিভাইচ,ಚಾರ್ಜ್ ಇಂಜೆಕ್ಷನ್ ಸಾಧನ
চাৰ্জ লছ,ಶುಲ್ಕ ನಷ್ಟ
চাৰ্জ পাম্পিং,ಚಾರ್ಜ್ ಪಂಪ್
চাৰ্জ চেন্সিং এম্প্লিফায়াৰ,ಚಾರ್ಜ್ ಸೆನ್ಸಿಂಗ್ ಆಂಪ್ಲಿಫಯರ್
চাৰ্জ সংৰক্ষণ,ಶುಲ್ಕ ಸಂಗ್ರಹಣೆ
আধানযুক্ত কণা,ಚಾರ್ಜ್ಡ್ ಕಣಗಳು
ভাবুকতা,ಭಾವೋದ್ರಿಕ್ತ
ফ্ৰেম,ಚೌಕಟ್ಟು
ৰবিশ্বেভ ফিল্টাৰ,ರಾಬಿಶೇವ್ ಫಿಲ್ಟರ್
মুঠ পৰীক্ষা কৰক,ಮೊತ್ತವನ್ನು ಪರಿಶೀಲಿಸಿ
কম্পাঙ্ক পৰীক্ষা কৰক,ಆವರ್ತನವನ್ನು ಪರಿಶೀಲಿಸಿ
ৰাসায়নিক বন্ধন,ರಾಸಾಯನಿಕ ಬಂಧ
ৰাসায়নিক বাষ্প নিক্ষেপ,ರಾಸಾಯನಿಕ ಆವಿ ಶೇಖರಣೆ
শিশুৰ তলাৰ সুবিধা,ಮಕ್ಕಳ ಲಾಕ್ ಸೌಲಭ್ಯ
শিশুৰ আইন,ಮಕ್ಕಳ ಕಾನೂನು
চিপ,ಚಿಪ್
চিপ সক্ৰিয়কৰণ,ಚಿಪ್ ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ
choke,ಉಸಿರುಗಟ್ಟಿಸು
intermittent,ಮಧ್ಯಂತರ
মাজে মাজে এম্প্লিফায়াৰ,ಮರುಕಳಿಸುವ ಆಂಪ್ಲಿಫಯರ್
মাজে মাজে এম্প্লিফায়াৰ,ಮರುಕಳಿಸುವ ಆಂಪ್ಲಿಫಯರ್
মাজে মাজে মোড,ಮಧ್ಯಂತರ ಮೋಡ್
ক্ৰ&#39;মা এম্প্লিফায়াৰ,ಕ್ರೋಮಾ ಆಂಪ್ಲಿಫಯರ್
বৈশিষ্ট্য নিৰ্ণয়ৰ ডায়েগ্ৰাম,ಗುಣಲಕ್ಷಣ ರೇಖಾಚಿತ್ರ
ৰং কৰা,ಪಿಗ್ಮೆಂಟೇಶನ್
বৃত্তৰ ডায়েগ্ৰাম,ವೃತ್ತದ ರೇಖಾಚಿತ್ರ
বৰ্তনী,ಸರ್ಕ್ಯೂಟ್
বৰ্তনী বিশ্লেষণ,ಸರ್ಕ್ಯೂಟ್ ವಿಶ್ಲೇಷಣೆ
বৰ্তনী ভাঙক,ಸರ್ಕ್ಯೂಟ್ ಬ್ರೇಕರ್
বৰ্তনীৰ ডায়েগ্ৰাম,ಸರ್ಕ್ಯೂಟ್ ರೇಖಾಚಿತ್ರ
বৰ্তনী সংকেত,ಸರ್ಕ್ಯೂಟ್ ಸಂಕೇತ
চাৰ্কিট চুইচিং,ಸರ್ಕ್ಯೂಟ್ ಸ್ವಿಚಿಂಗ್
বৃত্তাকাৰ তৰংগ পথ,ವೃತ್ತಾಕಾರದ ತರಂಗ ಮಾರ್ಗ
প্ৰচলিত স্মৃতিশক্তি,ಪರಿಚಲನೆ ಸ್ಮರಣೆ
বণ্ডিং বৰ্তনী,ಬಂಧದ ಸರ್ಕ್ಯೂಟ್
clap দোলক,ಚಪ್ಪಾಳೆ ಆಂದೋಲಕ
ক্লাছ A এম্প্লিফায়াৰ,ವರ್ಗ ಎ ಆಂಪ್ಲಿಫಯರ್
ক শ্ৰেণী] খ] গ] ঘ কাৰ্য্যসমূহ,ವರ್ಗ A] B] C] D ಕಾರ್ಯಾಚರಣೆಗಳು
ক্লাছ বি এম্প্লিফায়াৰ,ವರ್ಗ ಬಿ ಆಂಪ್ಲಿಫಯರ್
ক্লাছ C এম্প্লিফায়াৰ,ವರ್ಗ ಸಿ ಆಂಪ್ಲಿಫಯರ್
ক্লাছ D এম্প্লিফায়াৰ,ವರ್ಗ ಡಿ ಆಂಪ್ಲಿಫಯರ್
S শ্ৰেণীৰ শৰীৰ,ಎಸ್ ವರ್ಗದ ದೇಹ
"বহিষ্কাৰ, পৰিষ্কাৰ","ಹೊರಹಾಕುವಿಕೆ, ಶುದ್ಧ"
শ্বিয়াৰিং,ಕತ್ತರಿಸುವುದು
শ্বিয়াৰিং বৰ্তনী,ಕತ್ತರಿಸುವ ಸರ್ಕ್ಯೂಟ್
calad,ಕ್ಯಾಲಡ್
ঘড়ীৰ কম্পাঙ্ক,ಗಡಿಯಾರದ ಆವರ್ತನ
ঘড়ী পালছ জেনেৰেটৰ,ಗಡಿಯಾರ ನಾಡಿ ಜನರೇಟರ್
কাদাল আৰ এছ ফ্লিপ ফ্লপ,ಕಡಲ್ ಆರ್ಎಸ್ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್
বন্ধ বৰ্তনী টেলিভিছন,ಕ್ಲೋಸ್ಡ್ ಸರ್ಕ್ಯೂಟ್ ಟೆಲಿವಿಷನ್
বন্ধ লুপ কাৰ্য্য,ಮುಚ್ಚಿದ ಲೂಪ್ ಕಾರ್ಯಾಚರಣೆ
বন্ধ লুপ লাভ,ಮುಚ್ಚಿದ ಲೂಪ್ ಲಾಭ
পৰিপূৰক ধাতুৰ অৰ্ধপৰিবাহী,ಕಾಂಪ್ಲಿಮೆಂಟರಿ ಮೆಟಾಲಿಕ್ ಸೆಮಿಕಂಡಕ್ಟರ್
CMOS ডিভাইচ,CMOS ಸಾಧನ
চি এম আৰ আৰ (সাধাৰণ মোড নিষ্ক্ৰিয়কৰণ অনুপাত),CMRR (ಸಾಮಾನ್ಯ ಮೋಡ್ ನ್ಯೂಟ್ರಾಲೈಸೇಶನ್ ಅನುಪಾತ)
CO2laser,CO2ಲೇಸರ್
সমাক্ষীয় কেবল,ಗಟ್ಟಿ ಕವಚದ ತಂತಿ
সমাক্ষীয় কোটাৰ,ಏಕಾಕ್ಷ ಕೋಟರ್
সমাক্ষীয় সংযোগকাৰী,ಏಕಾಕ್ಷ ಕನೆಕ್ಟರ್
"সমাক্ষীয় সংযোগকাৰী, সমাক্ষীয় সংযোগকাৰী","ಏಕಾಕ್ಷ ಕನೆಕ್ಟರ್, ಏಕಾಕ್ಷ ಕನೆಕ್ಟರ್"
সমাক্ষীয় ৰেখা,ಏಕಾಕ್ಷ ರೇಖೆ
সমাক্ষীয় ৰেখা,ಏಕಾಕ್ಷ ರೇಖೆ
সমাক্ষীয় তৰংগ পথ,ಏಕಾಕ್ಷ ತರಂಗ ಮಾರ್ಗ
ক&#39;ড সলনি কৰা,ಕೋಡ್ ಬದಲಾವಣೆ
ক&#39;ড চেঞ্জাৰ,ಕೋಡ್ ಬದಲಾಯಿಸುವವರು
"ক&#39;ডেক, ক&#39;ডাৰ-ডিকোডাৰ","ಕೊಡೆಕ್, ಕೋಡರ್-ಡಿಕೋಡರ್"
ষ্টেৰিঅ&#39; ক&#39;ডিং,ಸ್ಟೀರಿಯೋ ಕೋಡಿಂಗ್
কাপলিং সহগ,ಸಂಯೋಜಕ ಗುಣಾಂಕ
নিয়ন্ত্ৰণকাৰী বল,ನಿಗ್ರಹ ಶಕ್ತಿ
সুসংহত পোহৰ,ಸುಸಂಬದ್ಧ ಬೆಳಕು
ৰাশিফল,ಜಾತಕ
কইল ৱাইণ্ডিং মেচিন,ಸುರುಳಿ ಅಂಕುಡೊಂಕಾದ ಯಂತ್ರ
কাকতলীয়া বৰ্তনী,ಕಾಕತಾಳೀಯ ಸರ್ಕ್ಯೂಟ್
গৰম কেথ&#39;ড টিউব,ಬಿಸಿ ಕ್ಯಾಥೋಡ್ ಟ್ಯೂಬ್
ঠাণ্ডা ৱেল্ডিং পইণ্ট,ಕೋಲ್ಡ್ ವೆಲ್ಡಿಂಗ್ ಪಾಯಿಂಟ್
"সংগ্ৰাহক, সংগ্ৰাহক","ಸಂಗ್ರಾಹಕ, ಸಂಗ್ರಾಹಕ"
সংগ্ৰহ কৰা ধাৰা,ಸ್ಟ್ರೀಮ್ ಸಂಗ್ರಹಿಸುವುದು
সংগ্ৰাহক ক্ষয়,ಸಂಗ್ರಾಹಕ ಕೊಳೆತ
সংগ্ৰাহকৰ দক্ষতা,ಸಂಗ್ರಾಹಕ ದಕ್ಷತೆ
