Telugu,Hindi
ఆటో బూటింగ్,स्वतः उत्थानी
ఆటో బైపాస్,स्व उपमार्ग
ఆటో కాల్ (= ఆటోమేటిక్ కాలింగ్),स्वतः आह्वान
ఆటో కోడర్,स्वकूटलेखक
ఆటో డయల్,स्वतः डायलन
ఆటోఫ్లో,स्वतः प्रवाह
ఆటో సూచిక,स्वतः सूचक
ఆటో ఇండెక్స్డ్ చిరునామా,स्वतः सूचकित पताभिगमन
ఆటోమాటా,स्वचल प्ररूप
ఆటోమాటా సిద్ధాంతం,स्वचल प्ररूप सिद्धांत
ఆటోమాటా రకం,स्वचल प्ररूप प्रकार
స్వయంచాలక గ్రంథ పట్టిక,कंप्यूटरित ग्रंथ सूची
స్వయంచాలక డేటా మాధ్యమం,कंप्यूटरित आँकड़ा माध्यम
ఆటోమేటెడ్ డిక్షనరీ,कंप्यूटरित कोश
ఆటోమేటెడ్ గ్లోసరీ,कंप्यूटरित शब्द-संग्रह
ఆటోమేటెడ్ లాజిక్ రేఖాచిత్రం,स्वचालित तर्क आरेख
స్వయంచాలక నిర్వహణ,स्वचालित प्रबंध
ఆటోమేటెడ్ ప్రొడక్షన్ మేనేజ్‌మెంట్,स्वचालित उत्पादन प्रबंध
ఆటోమేటెడ్ స్టాక్ కంట్రోల్,स्वचालित स्टॉक नियंत्रण
స్వయంచాలక వియుక్త,स्वतः सार
ఆటోమేటిక్ వియుక్త,स्वतः साराहरण
స్వయంచాలకంగా ప్రోగ్రామ్ చేయబడిన సాధనాలు,स्वतः क्रमादेशित साधन
స్వయంచాలక సమాధానం,स्वतः उत्तर देना
ఆటోమేటిక్ కాల్ డిస్ట్రిబ్యూటర్,स्वतः आह्वान वितरक
ఆటోమేటిక్ కాలింగ్,स्वतः आह्वान
ఆటోమేటిక్ చెక్,स्वतः जाँच
ఆటోమేటిక్ కోడింగ్,स्वतः कूटलेखन
ఆటోమేటిక్ కంప్యూటింగ్,स्वतः अभिकलन
ఆటోమేటిక్ కంప్యూటింగ్ ఇంజిన్,स्वतः अभिकलन इंजन
ఆటోమేటిక్ స్థిరాంకం,स्वतः अचर
ఆటోమేటిక్ కంట్రోల్ ఇంజనీరింగ్,स्वतः नियंत्र इंजीनियरी
ఆటోమేటిక్ డేటా ప్రాసెసింగ్,स्वतः आँकडा संसाधन
స్వయంచాలక డేటా ప్రాసెసింగ్ సిస్టమ్,स्वतः आँकड़ा संसाधन तंत्र
స్వయంచాలక దశాంశ అమరిక,स्वतः दशमलव संरेखण
ఆటోమేటిక్ డయలింగ్ యూనిట్,स्वतः डायलन एकक
ఆటోమేటిక్ డిక్షనరీ,स्वतः कोश
ఆటోమేటిక్ ఈక్వలైజేషన్,स्वतः तुल्यकरण
స్వయంచాలక లోపం దిద్దుబాటు,स्वतः ऋटि संशोधन
