Punjabi,English
ਸਰਗਰਮ ਨਿਸ਼ਾਨਾ,Active homing
ਕਿਰਿਆਸ਼ੀਲ ਹਾਈਡ੍ਰੋਜਨ*,Active hydrogen
ਸਰਗਰਮ ਜਾਲ,Active lattice
ਸਰਗਰਮ ਲਾਈਨ ਸਰਗਰਮ ਲਾਈਨ,Active line
ਸਰਗਰਮ ਲੂਪ,Active loop
ਐਕਟਿਵ ਕੋਡ*,Active mass
ਸਰਗਰਮ ਸਮੱਗਰੀ,Active material
ਸਰਗਰਮ ਅਣੂ,Active molecule
ਸਰਗਰਮ ਜਾਲ,Active network
ਸਰਗਰਮ ਮੁੜ-ਸੋਸ਼ਣ,Active re-absorption
ਸਰਗਰਮ ਖੇਤਰ,Active region
ਸਰਗਰਮ ਨਿਯਮ,Active regulation
ਸਰਗਰਮ ਸੈਟੇਲਾਈਟ,Active satellite
ਸਰਗਰਮ ਫਿਸਿਲ ਸੂਰਜੀ ਲਾਟ,Active sunspot prominence
ਸਰਗਰਮ ਸੂਖਮ ਪੌਸ਼ਟਿਕ ਤੱਤ,Active trace sub stances
ਸਰਗਰਮ ਟਰੈਕਿੰਗ ਸਿਸਟਮ,Active tracking system
ਸਰਗਰਮ transducer,Active transducer
ਸਰਗਰਮ ਸੇਵਨ,Active uptake
ਗਤੀਵਿਧੀ ਗੁਣਾਂਕ*,Activity coefficient
ਗਤੀਵਿਧੀ ਸੂਚਕਾਂਕ,Activity index
ਗਤੀਵਿਧੀ ਅਨੁਪਾਤ,Activity ratio
ਸਰਗਰਮੀ ਵੈਕਟਰ,Activity vector
ਅਸਲ ਮਾਨੀਟਰ,Actual monitor
ਅਸਲ ਤਣਾਅ,Actual stress
ਟਰਿੱਗਰ ਕਰਨ ਲਈ,Actuate
ਪੈਦਾ ਕਰਨ ਵਾਲਾ,Actuating
ਪੈਦਾ ਕਰਨ ਵਾਲਾ,Acturator
ਐਕਿਊਟੀਮੀਟਰ,Acuity meter
ਸੁਣਨ ਦੀ ਤੀਬਰਤਾ,Acuity of hearing
ਫੋਟੋ ਤੀਬਰਤਾ ਮੁੱਲ,Acutance
ਤੀਬਰ ਕੋਣ,Acute angle
ਘੁਸਰ-ਮੁਸਰ,Acute exposure
ਤੀਬਰ ਤਿਕੋਣ,Acute triangle
acyclic,Acyclic
ਅਨੁਕੂਲਨ ਕਾਰਜ,Adaptation manoeuver
ਅਨੁਕੂਲ ਸਥਿਤੀ,Adapted stae
ਅਨੁਕੂਲ ਕੰਟਰੋਲ ਸਿਸਟਮ,Adaptive control system
ਅਡਾਪਟੋਮੀਟਰ,Adaptometer
ਐਡਕੌਕ ਐਂਟੀਨਾ,Adcock antenna
ਸੰਪੇਕਸ਼ਤ,Add
ਸੰਕਲਨ ਦਾ ਸਮਾਂ,Add time
ਸੰਕਲਨ-ਘਟਾਓ ਦਾ ਸਮਾਂ,Add-subtract time
ਜੋੜਨ ਵਾਲਾ,Adder
"ਜੋੜ, ਜੋੜ, ਜੋੜ (ਐਡੀ.), ਜੋੜ (v.)",Addition
ਜੋੜ ਸਥਿਰ,Addition constant
ਪ੍ਰਵੇਗ-ਜੋੜ ਨਿਯਮ,Addition law of acceleration
ਦੂਰੀ-ਜੋੜ ਨਿਯਮ,Addition law of distance
ਵੇਗ-ਜੋੜ ਨਿਯਮ,Addition law of velocity
ਵੈਕਟਰਾਂ ਦਾ ਜੋੜ,Addition of vectors
ਸੰਗ੍ਰਹਿ ਪ੍ਰਤੀਕਰਮ,Addition reaction
ਵਾਧੂ ਮੰਜ਼ਿਲ,Additional half plane
"ਕਨੈਕਟਿਵ ਟੋਨ, ਵਾਧੂ ਟੋਨ (ਸਵਰ)",Additional tone
"additive, additive",Additive
additive ਸਿਸਟਮ,Additive channel
ਸੰਯੁਕਤ ਅੱਖਰ,Additive colour
ਸਮੁੱਚੀ ਅੱਖਰ ਪ੍ਰਕਿਰਿਆ,Additive colour process
ਜੋੜਨ ਵਾਲਾ ਪੂਰਕ ਰੰਗ,Additive complementary colour
additive ਸਥਿਰ,Additive constant
additive ਟ੍ਰੈਕਸ਼ਨ,Additive drag
additive ਪ੍ਰਭਾਵ,Additive effect
additive ਕਾਰਕ,Additive factor
additive ਫੰਕਸ਼ਨ,Additive function
additive ਮਿਸ਼ਰਣ,Additive mixing
additive ਰੂਟ,Additive primary
additive ਕਾਰਜ,Additive process
ਜੋੜਨ ਦੀ ਯੋਗਤਾ,Additive property
ਜੋੜੀ ਕੁਆਂਟਮ ਸੰਖਿਆ,Additive quantum number
ਸੰਗ੍ਰਹਿ ਪ੍ਰਤੀਕਰਮ,Additive reaction
ਜੋੜਨ ਦੀ ਯੋਗਤਾ,Additivity
aditron,Additron
ਜਾਣੋ*,Address
ਪਤਾ ਗਣਨਾ,Address computation
ਪਤਾ,Address counter
ਪਤਾ ਇਨਕ੍ਰਿਪਸ਼ਨ,Address decoding
ਪਤਾ ਸਮੀਕਰਨ,Address expression
ਪਤਾਯੋਗਤਾ,Address facility
ਪਤਾ ਪੱਟੀ,Address format
ਪਤਾ ਰੋਸ਼ਨੀ,Address light
ਪਤਾ ਦੀ ਤਬਦੀਲੀ,Address modification
ਪਤੰਸ਼,Address part
ਪਤਾ ਰਜਿਸਟਰ,Address register
ਪਤਾ ਚੋਣ ਸਵਿੱਚ,Address selection swith
ਪਤਾ ਲੜੀਬੱਧ ਸਾਰਣੀ,Address table sort
ਸੰਬੋਧਨ ਕਰਦੇ ਹੋਏ,Addressing
adresograph,Addressograph
ਪਤਾ ਸਿਸਟਮ,Addresssing system
adhesion,Adhesion
ਚਿਪਕਣ ਤਣਾਅ,Adhesion tension
ਚਿਪਕਣ ਵਾਲੀ ਊਰਜਾ,Adhesional energy
ਿਚਪਕਣ ਬਲਾਕਿੰਗ,Adhesive blocking
adiabat,Adiabat
adiabatic,Adiabatic
adiabatic ਪ੍ਰਵੇਗ,Adiabatic acceleration
adiabatic ਅਨੁਮਾਨ,Adiabatic approximation
adiabatic ਵਾਲੀਅਮ ਗੁਣਾਂਕ,Adiabatic bulk modulus
adiabatic ਥਰਮਾਮੀਟਰ,Adiabatic calorimeter
adiabatic ਤਬਦੀਲੀ,Adiabatic change
"adiabatic ਚਾਰਟ, adiabatic ਚਾਰਟ",Adiabatic chart
adiabatic ਸੰਕੁਚਿਤਤਾ,Adiabatic compressibility
adiabatic ਕੰਪਰੈਸ਼ਨ,Adiabatic compression
adiabatic ਗਰਭ ਨਿਰੋਧ,Adiabatic containment
adiabatic ਕੂਲਿੰਗ ਸੀਮਾ,Adiabatic cooling limit
adiabatic ਵਕਰ,Adiabatic curve
adiabatic ਵਿਗਾੜ,Adiabatic deformation
adiabatic demagnetization,Adiabatic demagnetisation
adiabatic ਰੈਜ਼ੋਲੂਸ਼ਨ,Adiabatic dissociation
adiabatic ਵਿਸਥਾਪਨ,Adiabatic drift
adiabatic ਪ੍ਰਭਾਵ,Adiabatic effect
adiabatic ਲਚਕਤਾ,Adiabatic elasticity
adiabatic ellipsoid,Adiabatic ellipse
adiabatic ਪੂਰੀ-ਗਰਮੀ ਦਾ ਨੁਕਸਾਨ,Adiabatic enthalpy drop
adiabatic ਸਮੀਕਰਨ,Adiabatic equation
adiabatic ਰਾਜ ਸਮੀਕਰਨ,Adiabatic equation of state
adiabatic ਸੰਤੁਲਨ ਦਾ ਤਾਪਮਾਨ,Adiabatic equilibrium temperature
adiabatic ਸੰਤੁਲਨ,Adiabatic equillibrium
adiabatic ਫੈਲਾਅ,Adiabatic expansion
adiabatic ਲਾਟ ਦਾ ਤਾਪਮਾਨ,Adiabatic flame temperature
adiabatic ਵਹਾਅ,Adiabatic flow
adiabatic ਉਚਾਰਨ,Adiabatic fluctuations
adiabatic ਗੈਸ ਸਮੀਕਰਨ,Adiabatic gas equation
adiabatic gradient,Adiabatic gradient
adiabatic ਗਰਮੀ ਦਾ ਨੁਕਸਾਨ,Adiabatic heat drop
adiabatic ionization ਸੰਭਾਵੀ,Adiabatic ionization potential
adiabatic ਘਟਾਓ ਦਰ,Adiabatic lapse rate
adiabatic ਮੋਮੈਂਟਮ ਚਾਰਜ,Adiabatic momentum charge
adiabatic ਪ੍ਰਕਿਰਿਆ,Adiabatic process
adiabatic ਪ੍ਰਤੀਕਰਮ,Adiabatic reaction
adiabatic ਚਾਲ,Adiabatic speed
adiabatic ਵਿਗਾੜ ਊਰਜਾ,Adiabatic strain energy
adiabatic ਸਰੀਰ,Adiabatic system
adiabatic ਹੀਟ ਗਰੇਡੀਐਂਟ,Adiabatic temperature gradient
adiabatic ਕਮੀ,Adiabatic throttling
adiabatic ਪਰਿਵਰਤਨ,Adiabatic transformation
"ਪ੍ਰਕਾਸ਼ ਸੰਸ਼ਲੇਸ਼ਣ, ਵਿਰੋਧੀ ਰੇਡੀਏਸ਼ਨ",Adiactinic
ਗਰਮੀ ਦੀ ਘਾਟ,Adiathermancy
ਗਰਮੀ ਇੰਸੂਲੇਟਿੰਗ,Adiathermanous
ਏਡਨ,Adion
ਨਜ਼ਦੀਕੀ ਪ੍ਰਭਾਵ,Adjacency effect
"ਨੇੜੇ, ਨਾਲ ਲੱਗਦੇ, ਨਾਲ ਲੱਗਦੇ",Adjacent
ਨੇੜੇ ਦੇ ਕੋਣ,Adjacent angle
ਨੱਥੀ ਚੈਨਲ ਅਟੈਨਯੂਏਸ਼ਨ,Adjacent channel attenuation
ਬੰਦ ਸਰਕਟ,Adjacent circuit
ਬੰਦ ਪੜਾਅ,Adjacent phase
"ਨੱਥੀ ਵੀਡੀਓ ਕੈਰੀਅਰ, ਨੱਥੀ ਚਿੱਤਰ ਕੈਰੀਅਰ",Adjacent picture carrier=adjacent vision carrier
ਬੰਦ ਆਵਾਜ਼ ਕੈਰੀਅਰ,Adjacent sound carrier
ਨੱਥੀ ਚੈਨਲ ਦੀ ਚੋਣ,Adjeacent channel selectivity
ਨੱਥੀ ਚੈਨਲ ਬੈਰੀਅਰ,Adjecent channel interference
ਵਿਵਸਥਿਤ ਕੈਪਸੀਟਰ,Adjestable condenser
ਵਿਵਸਥਿਤ ਲੈਂਸ ਧਾਰਕ,Adjestable lens holder
ਵਿਵਸਥਿਤ ਵੱਡਦਰਸ਼ੀ,Adjestable magnifier
ਅਨੁਕੂਲ ਦਬਾਅ,Adjestable pressure
ਵਿਵਸਥਿਤ ਸ਼ਾਰਟ ਸਰਕਟ,Adjestable short
ਸਮਾਯੋਜਨ,Adjustor
ਪ੍ਰਵੇਸ਼,Admittance
ਪ੍ਰਵੇਸ਼ ਆਪਰੇਟਰ,Admittance operator
ਸੋਸ਼ਣ*,Adsorption
ਅਗਾਊਂ ਗੇਂਦ,Advance ball
ਅੱਗੇ,Advanced
ਵਧੀ ਹੋਈ ਸੰਚਾਲਕ ਬਹਿਰਾਪਨ,Advanced conductive deafness
ਅੱਗੇ ਸੰਭਾਵਨਾ,Advanced potential
ਪ੍ਰਗਤੀਸ਼ੀਲ ਲਹਿਰ,Advancing wave
ਪ੍ਰਗਤੀਸ਼ੀਲ ਲਹਿਰ ਫਰੰਟ,Advancing wave front
ਵੈਂਟ੍ਰਲ ਹਾਰਪ,Aeolian harp
aeolian ਟੋਨ,Aeolian tone
"ਈਓਨ (ਸਾਲ), ਯੁੱਗ",Aeon
"ਆਕਾਸ਼ੀ, ਵੈਵਾ (ਵੀ.) ਏਰੀਅਲ (ਐਡੀ.)",Aerial
ਹਵਾਈ ਐਰੇ,Aerial array
antenna attenuator,Aerial attenuator
ਐਂਟੀਨਾ ਬੂਸਟਰ,Aerial booster
ਏਰੀਅਲ ਕੇਬਲ,Aerial cable
ਏਅਰ ਕੈਮਰਾ,Aerial camera
ਐਂਟੀਨਾ ਸਰਕਟ ਬ੍ਰੇਕਰ,Aerial circuit breaker
antenna ਕੰਟਰੋਲ ਬੋਰਡ,Aerial control table
ਐਂਟੀਨਾ ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ,Aerial cross talk
ਐਂਟੀਨਾ ਸਟ੍ਰੀਮ,Aerial current
antenna damping,Aerial damping
ਐਂਟੀਨਾ ਧਰਤੀ ਸੰਪਰਕ ਕਰਨ ਵਾਲਾ ਸਵਿੱਚ,Aerial earthing switch
ਐਂਟੀਨਾ ਕੁਸ਼ਲਤਾ,Aerial efficiency
ਏਰੀਅਲ ਇਲੈਕਟ੍ਰਿਕ ਮਿਟਾਉਣ ਵਾਲੀ ਮਸ਼ੀਨ,Aerial electric erasing machine
ਐਂਟੀਨਾ ਅੱਪਗਰੇਡ,Aerial elevation pawl
antenna ਉਤੇਜਨਾ,Aerial excitation
ਹਵਾਈ ਧੁੰਦ,Aerial fog
ਐਂਟੀਨਾ ਰੁਕਾਵਟ,Aerial impedance
antenna inductance,Aerial inductance
ਐਂਟੀਨਾ ਇੰਸੂਲੇਟਰ ਇੰਸੂਲੇਟਰ,Aerial lead insulator
antenna ਲਾਈਨ,Aerial line
ਐਂਟੀਨਾ ਲੋਡ ਕੋਇਲ,Aerial loading inductane=antenna loading coil
ਐਂਟੀਨਾ ਦਾ ਨੁਕਸਾਨ,Aerial loss
ਐਂਟੀਨਾ ਸ਼ੋਰ,Aerial noise
ਅਸਮਾਨ ਫੋਟੋ ਵਿਆਖਿਆ,Aerial photo-interpretation
ਏਰੀਅਲ ਫੋਟੋਗਰਾਮੈਟਰੀ,Aerial photogrammetry
ਹਵਾਈ ਫੋਟੋ,Aerial photograph
ਏਰੀਅਲ ਫੋਟੋਗ੍ਰਾਫੀ,Aerial photography
ਐਂਟੀਨਾ ਪਾਵਰ,Aerial power
ਐਂਟੀਨਾ ਰੇਡੀਏਟਿਵ ਪ੍ਰਤੀਰੋਧ,Aerial radiation resistance
ਐਂਟੀਨਾ ਪ੍ਰਤੀਕਿਰਿਆ,Aerial reactance
ਐਂਟੀਨਾ ਰੋਟੇਟਿੰਗ ਡਾਇਲ,Aerial repeat dial
ਐਂਟੀਨਾ ਪ੍ਰਤੀਰੋਧ,Aerial resistance
ਐਂਟੀਨਾ ਰੇਂਜ ਕੈਪਸੀਟਰ,Aerial series capacitor
ਹਵਾਈ ਸਰਵੇਖਣ,Aerial survey
ਹਵਾਈ ਸਿਸਟਮ,Aerial system
ਐਂਟੀਨਾ ਕਾਲਮ,Aerial tower
ਹਵਾ ਦੀ ਗਤੀ,Aerial velocity
ਐਂਟੀਨਾ ਜੁਰਮਾਨਾ,Aerial yard
ਏਅਰ ਫਿਲਟਰ,Aero-vibe screen
ਐਰੋਡਾਇਨਾਮਿਕ ਬੈਲਿਸਟਿਕਸ,Aeroballistics
ਹਵਾਈਅੱਡਾ ਕੰਟਰੋਲ,Aerodrome control
ਹਵਾਈਅੱਡਾ ਸੰਕਟ ਬੀਕਨ,Aerodrome hazard beacon
ਹਵਾਈ ਅੱਡੇ ਦੇ ਮੌਸਮ ਵਿਗਿਆਨ,Aerodrome meteorology
ਐਰੋਡਾਇਨਾਮਿਕ ਦਬਾਅ,Aerodybnamic pressure
ਐਰੋਡਾਇਨਾਮਿਕ ਫੋਰਸ,Aerodynaamic force
ਐਰੋਡਾਇਨਾਮਿਕ ਫੋਰਸ ਕੰਪੋਨੈਂਟ,Aerodynamaic force component
ਐਰੋਡਾਇਨਾਮਿਕ ਗੁਣਾਂਕ,Aerodynamic coefficient
ਐਰੋਡਾਇਨਾਮਿਕ ਟ੍ਰੈਕਸ਼ਨ,Aerodynamic drag
ਐਰੋਡਾਇਨਾਮਿਕ ਕੁਸ਼ਲਤਾ,Aerodynamic efficiency
ਐਰੋਡਾਇਨਾਮਿਕ ਕੁਸ਼ਲਤਾ ਅਨੁਪਾਤ,Aerodynamic efficiency ratio
ਐਰੋਡਾਇਨਾਮਿਕ ਫੋਰਸ,Aerodynamic force
ਐਰੋਡਾਇਨਾਮਿਕ ਫੋਰਸ ਕੰਪੋਨੈਂਟ,Aerodynamic force component
ਐਰੋਡਾਇਨਾਮਿਕ ਸਪੇਸਿੰਗ,Aerodynamic gap
ਐਰੋਡਾਇਨਾਮਿਕ ਹੀਟਿੰਗ,Aerodynamic heating
ਐਰੋਡਾਇਨਾਮਿਕ ਹੀਟਿੰਗ ਸੀਮਾ,Aerodynamic heating limit
ਐਰੋਡਾਇਨਾਮਿਕ ਮਤਲਬ ਤਾਰ,Aerodynamic mean chord
ਐਰੋਡਾਇਨਾਮਿਕ ਮਿਜ਼ਾਈਲ,Aerodynamic misile
ਐਰੋਡਾਇਨਾਮਿਕ ਪਲ,Aerodynamic moment
ਐਰੋਡਾਇਨਾਮਿਕ ਜਵਾਬ,Aerodynamic response
ਐਰੋਡਾਇਨਾਮਿਕ ਟੈਸਟ ਵਾਹਨ,Aerodynamic test vehicle
ਐਰੋਡਾਇਨਾਮਿਕ ਟਾਰਕ,Aerodynamic torque
ਐਰੋਡਾਇਨਾਮਿਕ ਡਾਇਵਰਸ਼ਨ,Aerodynamic twist
ਐਰੋਡਾਇਨਾਮਿਕ ਫੋਰਸ,Aerodynamical force
ਐਰੋਡਾਇਨਾਮਿਕਸ,Aerodynamics
ਹਵਾਦਾਰ ਪ੍ਰਭਾਵ,Aeroelastic effect
ਹਵਾ ਦੀ ਲਚਕਤਾ,Aeroelasticity
ਐਰੋਲੈਸਟਿਕ,Aeroelastics
ਐਰੋਫੋਇਲ,Aerofoil
"ਐਰੋਗ੍ਰਾਮ, ਐਰੋਗ੍ਰਾਫ",Aerogram
ਐਰੋਗ੍ਰਾਫ,Aerograph
ਏਅਰੋਨੌਟਿਕਲ,Aeronaautical
ਐਰੋਨਾਟਿਕਲ ਬੀਕਨ,Aeronautical beacon
ਏਰੋਨਾਟਿਕਲ ਚਾਰਟ,Aeronautical chart
ਐਰੋਨਾਟਿਕਸ,Aeronautics
ਐਰੋਨਾਟਿਕਸ,Aeronomy
ਏਅਰ ਫਰੰਟ,Aeropause
ਐਰੋਫੋਨ,Aerophone
"ਜਹਾਜ਼, ਜਹਾਜ਼",Aeroplane
ਜਹਾਜ਼ ਪ੍ਰਭਾਵ,Aeroplane effect
ਏਅਰੋਨੌਟਿਕਲ ਝਟਕੇ,Aeroplane flutter
ਹਵਾ ਦੀ ਨਬਜ਼,Aeropulse
ਹਵਾ ਦਾ ਗੂੰਜਦਾ ਹੈ,Aeroresonator
ਐਰੋਸੋਲ,Aerosol
ਹਵਾ ਅਸਮਾਨ,Aerospaace
ਹਵਾਈ ਜਹਾਜ਼,Aerospace vehicle
"ਵਾਯੂਮੰਡਲ, ਗੈਸੋਸਫੀਅਰ",Aerosphere
"ਹਵਾਈ, ਉਡਾਣ",Aerostat
ਐਰੋਸਟੈਟਿਕ ਸਮੀਕਰਨ,Aerostatic equation
"ਐਰੋਡਾਇਨਾਮਿਕਸ, ਨਾਟਿਕਸ",Aerostatics
ਐਰੋਪਲਾਸਟਿਕ,Aerothermo elasticity
ਐਰੋਡਾਇਨਾਮਿਕਸ,Aerothermodynamics
ਐਰੋਡਾਇਨਾਮਿਕਸ,Aerothermodynamics
ਫੋਕਸ ਸਿਸਟਮ,Afocal system
ਪੂਛ ਦਾ ਸਰੀਰ,After body
igniter,After burner
ਵਾਪਸ ਇਗਨੀਸ਼ਨ,After burning
ਵਾਪਸ ਰੋਸ਼ਨੀ,After glow
ਵਾਪਸ ਗਰਮੀ,After heat
ਚਿੱਤਰ,After image
ਪੋਸਟ ਇਲਾਜ,After treatment
ਪੱਕਣ ਤੋਂ ਬਾਅਦ,After-ripening stage
ਵਾਪਸ ਵਹਾਅ,Afterflow
ਉਲਝਣ,Aftershock
"ਉਮਰ, ਉਮਰ, ਉਮਰ, ਸਮਾਂ, ਯੁੱਗ (ਨਹੀਂ, ) ਸਮੇਂ ਦੁਆਰਾ ਪ੍ਰਭਾਵਿਤ ਹੋਣਾ, ਸਮੇਂ ਨੂੰ ਪ੍ਰਭਾਵਿਤ ਕਰਨਾ (ਵੇਰ, )",Age
ਸਮਾਂ ਪ੍ਰਭਾਵਿਤ ਹੋਇਆ,Aged
"ਅਕਾਲ ਸਰੀਰ, ਅਕਾਲ ਸਰੀਰ",Aged system
"ਬੁਢਾਪਾ, ਬੁਢਾਪਾ",Ageing (aging)
ਸਮਾਂ ਪ੍ਰਭਾਵ,Aging (=ageing)
ਸਮਾਂ ਪ੍ਰਭਾਵ ਟੈਸਟ,Aging tst
ਸ਼ਰਾਰਤੀ,Agonic
ਜ਼ੀਰੋ ਜੰਕਸ਼ਨ ਲਾਈਨ,Agonic line
ਗੰਭੀਰਤਾ ਰਹਿਤ,Agravic
ਮਦਦਗਾਰ ਫਾਲੋਅੱਪ,Aided tracing
ਸਾਥੀ,Aileron
ਸੁਲ੍ਹਾ,Aim
ਫਿਊਜ਼ਨ ਭਟਕਣਾ,Aim bias
ਕੰਡੈਂਸਰ,Aiming circle
ਫਿਕਸੇਸ਼ਨ ਗਲਤੀ,Aiming error
ਹਵਾ ਸਮਾਈ,Air absorption
ਹਵਾਈ ਬੰਬਾਰੀ ਸੀਮਾ,Air bombing range
ਹਵਾ ਸਾਹ ਲੈਣ ਵਾਲਾ,Air breather
ਹਵਾ ਸਾਹ,Air breathing
ਹਵਾ ਸਾਹ ਵਾਹਨ,Air breathing vehicle
ਹਵਾਈ ਬੁੱਢਾ,Air bubble
ਹਵਾ ਕੈਪਸੀਟਰ,Air capacitor
ਐਲਵੀਓਲੀ,Air chamber
ਹਵਾ ਸਿਸਟਮ,Air channel
ਫਲਾਈਟ ਚਾਰਟ,Air chart
ਹਵਾ ਸੰਕੁਚਨ,Air compression
ਏਅਰ ਕੰਪਰੈਸ਼ਨ ਫਰਿੱਜ,Air compression refrigerating machine
ਏਅਰ ਕੰਪ੍ਰੈਸ਼ਰ,Air compressor
ਹਵਾ ਕੈਪਸੀਟਰ,Air condenser
ਏਅਰ ਕੰਡੀਸ਼ਨਿੰਗ,Air conditioning
ਹਵਾਬਾਜ਼ੀ,Air conduction
ਏਅਰ ਕੂਲਿੰਗ,Air cooling
ਵਾਯੁਯਕਰੋਦੀ ਕੁੰਡਲੀ,Air cored coil
"ਏਅਰ ਡੈਂਪਰ, ਏਅਰ ਡੈਂਪਰ",Air damper
ਹਵਾ ਡੰਪਿੰਗ ਸਿਸਟਮ,Air damping system
ਹਵਾਈ ਰੱਖਿਆ ਸਿਸਟਮ,Air defence system
ਏਅਰ ਡਿਫਲੈਕਟਰ,Air deflector
ਹਵਾ depolarized ਸੈੱਲ,Air depolarised cell
ਏਅਰ ਰਿਪਲੇਸਰ ਪਿਸਟਨ,Air displacing piston
ਵਤ ਪ੍ਰਵਾਤ,Air draft
ਹਵਾ ਦੇ ਬਰਾਬਰ,Air equivalent
ਬਰਾਬਰ ਹਵਾ ਪਦਾਰਥ,Air equivalent material
ਬਰਾਬਰ ਹਵਾ ਮੋਟਾਈ,Air equivalent thickness
ਹਵਾ ਸੰਚਾਰ ਫਰਿੱਜ,Air expansion refrigerating machine
ਹਵਾ ਰਗੜ,Air friction
ਏਅਰ ਫਿਊਜ਼ਡ ਕੁਆਰਟਜ਼,Air fused quartz
ਹਵਾ ਦਾ ਪਾੜਾ,Air gap
ਹਵਾਈ ਜਹਾਜ਼ ਦੀ ਗੱਡੀ,Air lift
"(ਸਪੈਕਟ੍ਰਮ) ਏਅਰ ਸਪੈਕਟ੍ਰਮ ਲਾਈਨ, ਏਅਰਲਾਈਨ ਕੰਪਨੀ, ਏਅਰ ਲਾਈਨ",Air line
ਏਅਰ ਟੈਲਕ,Air lock
ਹਵਾਬਾਜ਼ੀ ਰੇਡੀਓ ਸਹਾਇਤਾ,Air navigation radio aids
ਹਵਾ ਪਾਰਦਰਸ਼ਤਾ,Air permeability
ਹਵਾਈ ਫੋਟੋ,Air photo
ਏਰੀਅਲ ਫੋਟੋਗ੍ਰਾਫੀ,Air photography
ਹਵਾ ਸਥਿਤੀ ਕੰਪਿਊਟਰ,Air pisition indicator
ਹਵਾਈ ਅੱਡਾ,Air port
ਏਅਰ ਪ੍ਰੀਹੀਟਿੰਗ,Air preheating
ਹਵਾ ਦਾ ਦਬਾਅ,Air pressure
ਹਵਾ ਦਾ ਦਬਾਅ ਸਿਸਟਮ,Air pressure system
ਹਵਾ ਪੰਪ,Air pump
ਹਵਾ ਅਨੁਪਾਤ,Air ratio
ਹਵਾ ਕੰਟਰੋਲਰ,Air regulator
ਹਵਾ ਖਿੰਡਾਉਣ,Air scatter
"ਏਅਰ ਫੈਨ, ਏਅਰਕ੍ਰਾਫਟ ਪ੍ਰੋਪੈਲਰ",Air screw
ਹਵਾ ਵਰਖਾ,Air shower
"ਹਵਾਈ ਖੇਤਰ, ਹਵਾਈ ਆਰਾਮ",Air space
ਖਾਸ ਜ਼ੋਰ ਦੀ ਭਾਵਨਾ,Air specific impulse
ਹਵਾ ਮਿਆਰੀ ਕੁਸ਼ਲਤਾ,Air standard efficiency
ਹਵਾਈ ਲਾਂਚ,Air start
ਏਅਰ ਥਰਮਾਮੀਟਰ,Air thermoscope
ਏਅਰ ਥਰਮੋਸਟੈਟ,Air thermostat
ਆਕਾਸ਼-ਅਕਾਸ਼ ਰੇਡੀਓ ਪ੍ਰਸਾਰਣ,Air to air communication
ਅਸਮਾਨ-ਭੂਮੀ ਰੇਡੀਓ ਪ੍ਰਸਾਰਣ,Air to ground radio communication
ਹਵਾਈ ਆਵਾਜਾਈ ਕੰਟਰੋਲ,Air traffic control
ਸਾਹ ਨਾਲੀ,Air trajectory
ਹਵਾ ਦੀ ਲਹਿਰ,Air wave
b ਹਥਿਆਰ,Air weapon
ਏਅਰ ਬਰੇਕ ਸਵਿੱਚ,Air-break switch
ਹਵਾ-ਧਰਤੀ ਕਰੰਟ,Air-earth current
ਪਾਇਲਟਿੰਗ,Air-navigation
ਸਮੁੰਦਰੀ ਟਾਰਗੇਟ ਏਅਰ ਰਾਡਾਰ,Air-to-surface vessel = dumbo
"ਹਵਾਦਾਰ, ਹਵਾਦਾਰ",Airborne
ਏਅਰਬੋਰਨ ਸ਼ੁਰੂਆਤੀ ਚੇਤਾਵਨੀ ਰਾਡਾਰ,Airborne early warning radar
ਏਅਰਬੋਰਨ ਬੰਦੂਕ ਨਿਰਦੇਸ਼ਕ ਰਾਡਾਰ,Airborne gun laying radar=air borne gun sight radar
ਸਾਹ ਨਾਲੀ ਦੀ ਰੁਕਾਵਟ,Airborne interception
ਏਰੋਸਪੇਸ ਕਨੈਕਟਰ ਟ੍ਰਾਂਸਮੀਟਰ,Airborne jamming transmitter
ਏਅਰਬੋਰਨ ਮੈਗਨੇਟੋਮੀਟਰ,Airborne magnetometer
ਹਵਾ ਦਾ ਸ਼ੋਰ,Airborne noise
ਏਅਰਬੋਰਨ ਪ੍ਰੋਫਾਈਲ ਰਿਕਾਰਡਰ,Airborne profile recorder
"ਏਅਰਬੋਰਨ ਰਾਡਾਰ, ਏਰੀਅਲ ਰਾਡਾਰ",Airborne radar
ਹਵਾ ਉਡਾਉਣ ਵਾਲਾ ਕਾਊਂਟਰ,Airborne scintillation counter
"ਏਰੀਅਲ ਟੀਚਾ, ਏਰੀਅਲ ਟੀਚਾ",Airborne target
ਲਾਟ ਸਖ਼ਤ ਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ,Airco process
ਇਨਰਟ ਗੈਸ ਸ਼ੀਲਡ ਵੈਲਡਿੰਗ,Aircomatic welding
ਏਅਰ ਕੂਲਰ,Aircooler
ਏਅਰ ਕੋਰਡ ਟ੍ਰਾਂਸਫਾਰਮਰ,Aircore transformer
ਜਹਾਜ਼,Aircraft
ਏਅਰਕ੍ਰਾਫਟ ਐਂਟੀਨਾ ਸਵਿੱਚ,Aircraft aerial switch
ਹਵਾਈ ਜਹਾਜ਼ ਕੈਮਰਾ,Aircraft camera
ਜਹਾਜ਼ ਰੁਕਾਵਟ,Aircraft interception
