Assamese,Malayalam
কাই-স্কেয়াৰ বিতৰণ,ചി-സ്ക്വയർ വിതരണം
কাই-বৰ্গ সূত্ৰ,ചി-സ്ക്വയർ ഫോർമുല
কাই-স্কেয়াৰ পৰীক্ষা,ചി-സ്ക്വയർ ടെസ്റ്റ്
কৰ্ড,കോർഡ്
কৰ্ড-বাইছেকচন পদ্ধতি,chord-bisection രീതി
চাইফাৰ বাৰ্তা (=ক&#39;ড কৰা বাৰ্তা),സൈഫർ സന്ദേശം (=കോഡ് ചെയ്ത സന്ദേശം)
চাইফাৰ (শূন্য),സൈഫർ (പൂജ്യം)
বৃত্ত,വൃത്തം
অভিসৰণৰ বৃত্ত,ഒത്തുചേരൽ വൃത്തം
বৰ্তনী মেট্ৰিক্স,സർക്യൂട്ട് മാട്രിക്സ്
বৃত্তাকাৰ,വൃത്താകൃതിയിലുള്ള
বৃত্তাকাৰ এছিম্পটট,വൃത്താകൃതിയിലുള്ള ലക്ഷണം
বৃত্তাকাৰ হেলিক্স,വൃത്താകൃതിയിലുള്ള ഹെലിക്സ്
বৃত্তাকাৰ গতি,വൃത്താകൃതിയിലുള്ള ചലനം
circumcentre,ചുറ്റളവ്
circumcircle কৰা হৈছে,വൃത്താകൃതി
circumscribe কৰক,ചുറ്റുക
পৰিসীমাবদ্ধ,പരിമിതപ്പെടുത്തിയിരിക്കുന്നു
circumscribed বৃত্ত,ചുറ്റപ്പെട്ട വൃത്തം
ধ্ৰুপদী ডিডক্টিভ কৌশল,ക്ലാസിക്കൽ ഡിഡക്റ്റീവ് ടെക്നിക്
ধ্ৰুপদী গতিশীলতা,ക്ലാസിക്കൽ ഡൈനാമിക്സ്
ধ্ৰুপদী অনুকূলন,ക്ലാസിക്കൽ ഒപ്റ്റിമൈസേഷൻ
ধ্ৰুপদী ধ্বংস সমস্যা,ക്ലാസിക്കൽ നാശത്തിന്റെ പ്രശ്നം
ধ্ৰুপদী পৰিসংখ্যা বলবিজ্ঞান,ക്ലാസിക്കൽ സ്റ്റാറ്റിസ്റ്റിക്കൽ മെക്കാനിക്സ്
ভুলৰ শ্ৰেণীবিভাজন,പിശകുകളുടെ വർഗ്ഗീകരണം
শ্ৰেণীৰ ব্যৱধান,ക്ലാസ് ഇടവേള
শ্ৰেণী-ব্যৱধান একক,ക്ലാസ്-ഇന്റർവെൽ യൂണിറ്റ്
শ্ৰেণী সীমা,ക്ലാസ് പരിധി
ঘড়ীৰ কাঁটাৰ দিশত,ഘടികാരദിശയിൽ
clopen (= বন্ধ আৰু খোলা),ക്ലോപ്പൻ (= അടച്ചതും തുറന്നതും)
বন্ধ কৰা হৈছে,അടച്ചു
বন্ধ উত্তল ঢাল,അടഞ്ഞ കോൺവെക്സ് ഹൾ
বন্ধ ঘনক,അടച്ച ക്യൂബ്
বন্ধ বক্ৰ,അടഞ്ഞ വക്രം
বন্ধ ডমেইন,അടച്ച ഡൊമെയ്ൻ
বন্ধ চিত্ৰ,അടഞ്ഞ രൂപം
বন্ধ ব্যৱধান,അടച്ച ഇടവേള
বন্ধ অঞ্চল,അടച്ച പ്രദേശം
বন্ধ চেট,അടച്ച സെറ്റ്
বন্ধ পৃষ্ঠ,അടഞ്ഞ പ്രതലം
বন্ধ কৰা,അടച്ചുപൂട്ടൽ
বন্ধ অপাৰেটৰ,ക്ലോഷർ ഓപ്പറേറ്റർ
বন্ধ বিন্দু (= সংস্পৰ্শ বিন্দু),ക്ലോഷർ പോയിന്റ് (= കോൺടാക്റ്റ് പോയിന്റ്)
বন্ধ কৰাৰ প্ৰস্তাৱনা,അടച്ചുപൂട്ടൽ പോസ്റ്റുലേറ്റ്
বন্ধ কৰা ছেট,അടച്ചുപൂട്ടൽ സെറ്റ്
ক্লাষ্টাৰ পইণ্ট,ക്ലസ്റ്റർ പോയിന്റ്
ক্লাষ্টাৰ নমুনা সংগ্ৰহ কৰা,ക്ലസ്റ്റർ സാമ്പിൾ
ক্লাষ্টাৰ ছেট,ക്ലസ്റ്റർ സെറ്റ്
সমাক্ষীয় বৃত্ত,ഏകപക്ഷീയ വൃത്തങ്ങൾ
সমাক্ষীয় পেৰাবোলা,ഏകപക്ഷീയമായ പരാബോളകൾ
সমাক্ষীয় সমতল,ഏകപക്ഷീയമായ വിമാനങ്ങൾ
সমাক্ষীয় ত্ৰিভুজ,ഏകപക്ഷീയ ത്രികോണങ്ങൾ
কব - ডগলাস ফাংশন,കോബ് - ഡഗ്ലസ് ഫംഗ്ഷൻ
ক&#39;ডিং,കോഡിംഗ്
তথ্যৰ ক&#39;ডিং,ഡാറ്റയുടെ കോഡിംഗ്
সহ-ডমেইন,സഹ-ഡൊമെയ്ൻ
সহগ মেট্ৰিক্স,കോഫിഫിഷ്യന്റ് മാട്രിക്സ്
সম্পৰ্কৰ সহগ,പരസ്പര ബന്ധത്തിന്റെ ഗുണകം
নিৰ্ণয়ৰ সহগ,നിർണ്ണയത്തിന്റെ ഗുണകം
স্থিতিস্থাপকতাৰ সহগ,ഇലാസ്തികതയുടെ ഗുണകം
প্ৰসাৰণৰ সহগ,വികാസത്തിന്റെ ഗുണകം
ঘৰ্ষণৰ সহগ,ഘർഷണത്തിന്റെ ഗുണകം
ৰৈখিক প্ৰসাৰণৰ সহগ,രേഖീയ വികാസത്തിന്റെ ഗുണകം
ৰিগ্ৰেছনৰ সহগ,റിഗ്രഷൻ ഗുണകം
পৃষ্ঠীয় টানৰ সহগ,ഉപരിതല പിരിമുറുക്കത്തിന്റെ ഗുണകം
তাৰতম্যৰ সহগ,ഗുണനഘടകം
কোফেক্টৰ,സഹഘടകം
coin throw (মুদ্ৰা টছ),കോയിൻ ത്രോ (കോയിൻ ടോസ്)
নমুনা সংগ্ৰহ কৰা,സാമ്പിൾ ശേഖരണം
collinear,കോളിനിയർ
collinearity,കോളിനിയറിറ്റി
স্তম্ভ,കോളം
স্তম্ভ সমতুল্যতা,നിര തുല്യത
স্তম্ভ সমতুল্য,നിര തത്തുല്യം
স্তম্ভ সমতুল্য মেট্ৰিক্স,നിര തുല്യമായ മാട്രിക്സ്
স্তম্ভ মেট্ৰিক্স,കോളം മാട്രിക്സ്
স্তম্ভ ৰেংক,നിര റാങ്ക്
স্তম্ভ হ্ৰাস কৰা ইকলন মেট্ৰিক্স,കോളം കുറച്ച echolon മാട്രിക്സ്
স্তম্ভ ভেক্টৰ,നിര വെക്റ്റർ
স্তম্ভ অনুসৰি,നിരയായി
সংযুক্ত সমীকৰণ,സംയുക്ത സമവാക്യം
সাধাৰণ কোণ,പൊതുവായ കോൺ
সাধাৰণ অক্ষ,പൊതു അക്ഷം
সাধাৰণ ভিত্তি,പൊതുവായ അടിസ്ഥാനം
সাধাৰণ হৰ,പൊതു വിഭജനം
সাধাৰণ পাৰ্থক্য,പൊതുവായ വ്യത്യാസം
সাধাৰণ কাৰক,പൊതു ഘടകം
সাধাৰণ লগাৰিদম,പൊതുവായ ലോഗരിതം
সাধাৰণ বহুগুণ,പൊതുവായ ഗുണിതം
সাধাৰণ অনুপাত,പൊതു അനുപാതം
সাধাৰণ অংশ,പൊതു വിഭാഗം
সাধাৰণ দিশ,പൊതുവായ വശം
সাধাৰণ স্পৰ্শক,പൊതുവായ ടാൻജെന്റ്
সাধাৰণ শব্দ,പൊതുവായ പദം
কমিউটেটিভ ল&#39;,കമ്മ്യൂട്ടേറ്റീവ് നിയമം
পৰিৱৰ্তনশীল বৈশিষ্ট্য,കമ്മ്യൂട്ടേറ്റീവ് പ്രോപ്പർട്ടി
কমিউটেটিভ নিয়ম,കമ്മ്യൂട്ടേറ്റീവ് റൂൾ
যোগৰ পৰিৱৰ্তনশীল নিয়ম,കൂട്ടിച്ചേർക്കലിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം
গুণনৰ পৰিৱৰ্তনশীল নিয়ম,ഗുണനത്തിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം
কমিউটেটিভ অপাৰেচন,കമ്മ്യൂട്ടേറ്റീവ് ഓപ്പറേഷൻ
কমিউটেটৰ গোট,കമ്മ്യൂട്ടേറ്റർ ഗ്രൂപ്പ്
মেট্ৰিক্সৰ অহা-যোৱা কৰা,മെട്രിക്സുകളുടെ കമ്മ്യൂട്ടിംഗ്
কম্পেক্ট চেট,കോംപാക്റ്റ് സെറ്റ്
তুলনামূলকতা,താരതമ്യത
মাধ্যমৰ তুলনা,മാർഗങ്ങളുടെ താരതമ്യം
শতাংশৰ তুলনা,ശതമാനത്തിന്റെ താരതമ്യം
তুলনামূলক পৰীক্ষা,താരതമ്യ പരിശോധന
সামঞ্জস্যতা সমীকৰণ,അനുയോജ്യത സമവാക്യം
প্ৰতিযোগিতামূলক খেল,മത്സര ഗെയിം
প্ৰতিযোগিতামূলক পৰিস্থিতি,മത്സര സാഹചര്യം
প্ৰতিযোগিতামূলক কৌশল,മത്സര തന്ത്രം
কম্পাইলাৰ,കമ്പൈലർ
পৰিপূৰক,പരസ്പരപൂരകമായ
পৰিপূৰক কোণ,പൂരക കോൺ
পৰিপূৰক ঘটনা,പൂരക സംഭവം
পৰিপূৰক কাৰক,പൂരക ഘടകം
পৰিপূৰক কাৰ্য্য,പൂരക പ്രവർത്തനം
পৰিপূৰক আধা স্থান,കോംപ്ലിമെന്ററി ഹാഫ് സ്പേസ്
পৰিপূৰক ব্যৱধান,പൂരക ഇടവേള
পৰিপূৰক গোট,കോംപ്ലിമെന്ററി സെറ്റ്
পৰিপূৰকতা,പൂർത്തീകരണം
এটা গোটৰ পৰিপূৰক,ഒരു സെറ്റിന്റെ പൂരകം
সম্পূৰ্ণ লোকপিয়ল,സമ്പൂർണ്ണ സെൻസസ്
সম্পূৰ্ণ সম্পৰ্কীয় মেট্ৰিক্স,സമ്പൂർണ്ണ കോറിലേഷൻ മാട്രിക്സ്
সম্পূৰ্ণ মেট্ৰিক স্থান,പൂർണ്ണ മെട്രിക് സ്പേസ്
সম্পূৰ্ণ অৰ্থনৰ্মেল ছেট,പൂർണ്ണമായ ഓർത്തോനോർമൽ സെറ്റ്
সম্পূৰ্ণ চতুৰ্ভুজ,സമ്പൂർണ്ണ ചതുർഭുജം
সম্পূৰ্ণ ভাগফল,സമ്പൂർണ്ണ ഘടകം
সম্পূৰ্ণ ছেট,മുഴുവൻ സെറ്റ്
সম্পূৰ্ণ সমাধান,പൂർണ്ണമായ പരിഹാരം
সম্পূৰ্ণৰূপে ৰেণ্ডম ডিজাইন,പൂർണ്ണമായും ക്രമരഹിതമായ ഡിസൈൻ
জটিল যুক্তি,സങ്കീർണ്ണമായ വാദം
জটিল সংযুক্ত,സങ്കീർണ്ണമായ സംയോജനം
জটিল পাৰ্থক্য,സങ്കീർണ്ണമായ വ്യത്യാസം
জটিল ফলন,സങ്കീർണ്ണമായ പ്രവർത്തനം
