Tamil,Marathi
முகவரி விளக்கு,पत्ता प्रकाश
முகவரி மாற்றம்,पत्ता बदलणे
பதன்ஷ்,पतांश
முகவரி பதிவு,पत्ता नोंदवही
முகவரி தேர்வு சுவிட்ச்,पत्ता निवड स्विच
முகவரி வரிசையாக்க அட்டவணை,पत्ता क्रमवारी टेबल
உரையாற்றுதல்,संबोधित
adresograph,adresograph
முகவரி அமைப்பு,पत्ता प्रणाली
ஒட்டுதல்,आसंजन
ஒட்டுதல் அழுத்தம்,आसंजन ताण
பிசின் ஆற்றல்,चिकट ऊर्जा
பிசின் தடுப்பு,चिकट ब्लॉकिंग
அடியாபட்,adiabat
அடியாபாடிக்,adiabatic
அடியாபாடிக் முடுக்கம்,adiabatic प्रवेग
அடியாபாடிக் தோராயம்,adiabatic अंदाजे
அடியாபாட்டிக் தொகுதி குணகம்,adiabatic खंड गुणांक
அடியாபாட்டிக் வெப்பமானி,adiabatic थर्मामीटर
அடிபயாடிக் மாற்றம்,adiabatic बदल
"அடியாபாடிக் விளக்கப்படம், அடியாபாட்டிக் விளக்கப்படம்","adiabatic चार्ट, adiabatic चार्ट"
அடியாபாடிக் சுருக்கத்தன்மை,adiabatic compressibility
அடியாபாடிக் சுருக்கம்,adiabatic कॉम्प्रेशन
அடியாபாடிக் கருத்தடை,adiabatic गर्भनिरोधक
அடியாபாடிக் குளிரூட்டும் வரம்பு,adiabatic कूलिंग मर्यादा
அடியாபாடிக் வளைவு,adiabatic वक्र
அடியாபாடிக் சிதைவு,adiabatic विरूपण
அடியாபாடிக் டிமேக்னடைசேஷன்,adiabatic demagnetization
அடிபயாடிக் தீர்மானம்,adiabatic रिझोल्यूशन
அடியாபாடிக் இடப்பெயர்ச்சி,adiabatic विस्थापन
அடிபயாடிக் விளைவு,adiabatic प्रभाव
அடியாபாடிக் நெகிழ்ச்சி,adiabatic लवचिकता
அடியாபாடிக் நீள்வட்டம்,adiabatic ellipsoid
அடியாபாட்டிக் முழு வெப்ப இழப்பு,adiabatic पूर्ण-उष्णतेचे नुकसान
அடியாபாடிக் சமன்பாடு,adiabatic समीकरण
அடியாபாடிக் நிலை சமன்பாடு,adiabatic राज्य समीकरण
அடியாபாடிக் சமநிலை வெப்பநிலை,adiabatic समतोल तापमान
அடிபயாடிக் சமநிலை,adiabatic शिल्लक
அடியாபாடிக் பரவல்,adiabatic प्रसार
அடியாபாடிக் சுடர் வெப்பநிலை,adiabatic ज्वाला तापमान
அடியாபாடிக் ஓட்டம்,adiabatic प्रवाह
அடிபயாடிக் உச்சரிப்பு,adiabatic उच्चार
