Assamese,Punjabi
কেথড ৰে টিউব (CRT),ਕੈਥੋਡ ਰੇ ਟਿਊਬ (ਸੀਆਰਟੀ)
কেথ&#39;ড ৰে টিউব (CRT),ਕੈਥੋਡ ਰੇ ਟਿਊਬ (ਸੀਆਰਟੀ)
CD ROM ডিষ্ক ড্ৰাইভ,CD ROM ਡਿਸਕ ਡਰਾਈਵ
কোষ,ਸੈੱਲ
কোষ এনিমেচন,ਸੈੱਲ ਐਨੀਮੇਸ਼ਨ
চেলুলাৰ ফোন,ਸੈਲੂਲਰ ਫ਼ੋਨ
কেন্দ্ৰীয় স্মৃতিশক্তি,ਕੇਂਦਰੀ ਮੈਮੋਰੀ
কেন্দ্ৰীয় প্ৰক্ৰিয়াকৰণ একক (CPU),ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ (CPU)
কেন্দ্ৰীভূত ব্যৱস্থা,ਕੇਂਦਰੀ ਸਿਸਟਮ
প্ৰমাণিত টেপ,ਪ੍ਰਮਾਣਿਤ ਟੇਪ
শিকলি,ਚੇਨ
শৃংখল তথ্য,ਚੇਨ ਡਾਟਾ
শৃংখল সংযোগ,ਚੇਨ ਲਿੰਕ
চেইনিং,ਚੇਨਿੰਗ
চেনেল,ਚੈਨਲ
চেনেল ব্যস্ত সুৰ,ਚੈਨਲ ਵਿਅਸਤ ਟੋਨ
চেনেলৰ ক্ষমতা,ਚੈਨਲ ਦੀ ਸਮਰੱਥਾ
চেনেল নিয়ন্ত্ৰক,ਚੈਨਲ ਕੰਟਰੋਲਰ
চেনেলৰ ভুল,ਚੈਨਲ ਗਲਤੀ
চেনেল প্ৰগ্ৰেম,ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ
চেনেলৰ নিৰ্ভৰযোগ্যতা,ਚੈਨਲ ਭਰੋਸੇਯੋਗਤਾ
চেনেল ছেট,ਚੈਨਲ ਸੈੱਟ
চৰিত্ৰ,ਅੱਖਰ
আখৰৰ ক&#39;ড,ਅੱਖਰ ਕੋਡ
আখৰৰ চাবি,ਅੱਖਰ ਕੁੰਜੀ
চৰিত্ৰ পাঠক,ਅੱਖਰ ਪਾਠਕ
আখৰৰ আকাৰ,ਅੱਖਰ ਦਾ ਆਕਾਰ
তালিকা,ਚਾਰਟ
চেছিছ,ਚੈਸੀਸ
বিট পৰীক্ষা কৰক,ਚੈੱਕ ਬਿੱਟ
ডিজিট পৰীক্ষা কৰক,ਚੈੱਕ ਅੰਕ
ৰাশি পৰীক্ষা কৰক,ਚੈੱਕ ਰਕਮ
শব্দ পৰীক্ষা কৰক,ਚੈੱਕ ਸ਼ਬਦ
চিপ,ਚਿੱਪ
চিপ চেট,ਚਿੱਪ ਸੈੱਟ
বাছনি কৰক,ਚੁਣੋ
ৰঙীনভাৱে,ਰੰਗੀਨ ਤੌਰ &#39;ਤੇ
চাইফাৰ,ਸਿਫਰ
বৰ্তনী,ਸਰਕਟ
বৃত্তাকাৰ তালিকা,ਸਰਕੂਲਰ ਸੂਚੀ
cirus,cirus
উদ্ধৃতি,ਹਵਾਲਾ
শ্ৰেণী,ਕਲਾਸ
ক্লাছ ভেৰিয়েবল,ਕਲਾਸ ਵੇਰੀਏਬਲ
শ্ৰেণীবিভাজন,ਵਰਗੀਕਰਨ
পৰিষ্কাৰ,ਸਾਫ਼
স্পষ্ট এলেকা,ਸਾਫ਼ ਖੇਤਰ
ক্লিয়াৰ চেনেল,ਸਾਫ਼ ਚੈਨਲ
ক্লিক কৰক,ਕਲਿੱਕ ਕਰੋ
গ্ৰাহক,ਗਾਹਕ
ক্লাএন্ট চাৰ্ভাৰ,ਗਾਹਕ ਸਰਵਰ
ক্লায়েন্ট ষ্টাব,ਗਾਹਕ ਸਟੱਬ
ক্লিপ আৰ্ট,ਕਲਿੱਪ ਆਰਟ
ক্লিপ আৰ্ট লাইব্ৰেৰী,ਕਲਿੱਪ ਆਰਟ ਲਾਇਬ੍ਰੇਰੀ
ক্লিপ বৰ্ড,ਕਲਿੱਪ ਬੋਰਡ
ক্লিপাৰ,ਕਲਿੱਪਰ
ক্লিপাৰ চিপ,ਕਲਿਪਰ ਚਿੱਪ
ক্লিক,ਸਮੂਹ
ঘড়ী,ਘੜੀ
ঘড়ীৰ চক্ৰ,ਘੜੀ ਚੱਕਰ
ঘড়ীৰ কম্পাঙ্ক,ਘੜੀ ਦੀ ਬਾਰੰਬਾਰਤਾ
ঘড়ী হাৰ্ডৱেৰ,ਘੜੀ ਹਾਰਡਵੇਅਰ
ঘড়ীৰ স্পন্দন,ਘੜੀ ਦੀ ਨਬਜ਼
ঘড়ীৰ গতি,ਘੜੀ ਦੀ ਗਤੀ
ঘড়ী সমন্বয়,ਘੜੀ ਸਮਕਾਲੀਕਰਨ
ঘড়ীৰ টিক,ਘੜੀ ਦੀ ਟਿੱਕ
ক্ল&#39;ন,ਕਲੋਨ
বন্ধ,ਬੰਦ ਕਰੋ
ক্ল&#39;জ চাৰ্কিট টিভি (CCTV),ਕਲੋਜ਼ ਸਰਕਟ ਟੀਵੀ (ਸੀਸੀਟੀਵੀ)
বন্ধ কৰা,ਬੰਦ
ক্লাউড কম্পিউটিং,ਕਲਾਉਡ ਕੰਪਿਊਟਿੰਗ
গুচ্ছ,ਕਲੱਸਟਰ
আৱৰণযুক্ত কাৰ্ড,ਕੋਟੇਡ ਕਾਰਡ
আৱৰণযুক্ত কাগজ,ਕੋਟੇਡ ਕਾਗਜ਼
সমাক্ষীয়,coaxial
সমাক্ষীয় কেবল,coaxial ਕੇਬਲ
কোডাচাইল,ਕੋਡਾਸਿਲ
ক&#39;ড,ਕੋਡ
ক&#39;ড জেনেৰেটৰ,ਕੋਡ ਜਨਰੇਟਰ
ক&#39;ড পৃষ্ঠা,ਕੋਡ ਪੰਨਾ
ক&#39;ড শব্দ,ਕੋਡ ਸ਼ਬਦ
ক&#39;ডাৰ,ਕੋਡਰ
ক&#39;ডিং পৰীক্ষা,ਕੋਡਿੰਗ ਜਾਂਚ
ক&#39;ডিং ফৰ্ম,ਕੋਡਿੰਗ ਫਾਰਮ
ক&#39;ডিং শ্বীট,ਕੋਡਿੰਗ ਸ਼ੀਟ
সহগ,ਗੁਣਾਂਕ
সংহতি,ਤਾਲਮੇਲ
ঠাণ্ডা বুট,ਠੰਡੇ ਬੂਟ
ঠাণ্ডা আৰম্ভণি,ਠੰਡੀ ਸ਼ੁਰੂਆਤ
সহযোগিতা,ਸਹਿਯੋਗ
পতন হোৱা,ਢਹਿ
collate,ਕੋਲੇਟ
টেপ কোলেট কৰক,ਕੋਲੇਟ ਟੇਪ
সংঘৰ্ষ,ਟੱਕਰ
বৃহদান্ত্ৰ,ਕੋਲਨ
ৰং (ৰং),ਰੰਗ (ਰੰਗ)
ৰঙৰ পৰিপূৰকতা,ਰੰਗ ਸੰਤ੍ਰਿਪਤਾ
ৰঙৰ টেবুল,ਰੰਗ ਸਾਰਣੀ
স্তম্ভ,ਕਾਲਮ
সংমিশ্ৰণ,ਸੁਮੇਲ
কম্বো বক্স,ਕੰਬੋ ਬਾਕਸ
আদেশ,ਹੁਕਮ
কমাণ্ড বুটাম,ਕਮਾਂਡ ਬਟਨ
কমাণ্ড তালিকা,ਹੁਕਮ ਸੂਚੀ
মন্তব্য,ਟਿੱਪਣੀ
অংগীকাৰ,ਵਚਨਬੱਧਤਾ
পণ্য,ਵਸਤੂ
সাধাৰণ ব্যৱসায়মুখী ভাষা (Cobol),ਕਾਮਨ ਬਿਜ਼ਨਸ ਓਰੀਐਂਟਿਡ ਲੈਂਗੂਏਜ (ਕੋਬੋਲ)
সাধাৰণ ভুল,ਆਮ ਗਲਤੀ
সাধাৰণ ভাষা,ਆਮ ਭਾਸ਼ਾ
সাধাৰণ ৰুটিন,ਆਮ ਰੁਟੀਨ
যোগাযোগ,ਸੰਚਾਰ
যোগাযোগ লাইন,ਸੰਚਾਰ ਲਾਈਨ
যোগাযোগ ধৰণ,ਸੰਚਾਰ ਮੋਡ
যোগাযোগ নেটৱৰ্ক,ਸੰਚਾਰ ਨੈੱਟਵਰਕ
যোগাযোগ প্ৰাচল,ਸੰਚਾਰ ਪੈਰਾਮੀਟਰ
যোগাযোগ ব্যৱস্থা,ਸੰਚਾਰ ਸਿਸਟਮ
সংকোচন,ਸੰਕੁਚਿਤ
কম্পাণ্ডাৰ,ਸਾਥੀ
companding,ਕੰਪੈਂਡਿੰਗ
কোম্পানী নেটৱৰ্ক,ਕੰਪਨੀ ਨੈੱਟਵਰਕ
তুলনামূলক পৰীক্ষা,ਤੁਲਨਾ ਟੈਸਟ
সামঞ্জস্যতা,ਅਨੁਕੂਲਤਾ
উপযুক্ত,ਅਨੁਕੂਲ
সংকলন,ਸੰਕਲਨ
কম্পাইল কৰক আৰু যাওক,ਕੰਪਾਇਲ ਅਤੇ ਜਾਓ
কম্পাইলাৰ,ਕੰਪਾਈਲਰ
কম্পাইলাৰ ভাষা,ਕੰਪਾਈਲਰ ਭਾਸ਼ਾ
পৰিপূৰক,ਪੂਰਕ
দহজনৰ ওপৰত পৰিপূৰক,ਦਸ &#39;ਤੇ ਪੂਰਕ
পৰিপূৰক,ਪੂਰਕ
সম্পূৰ্ণ কঢ়িয়াই নিয়া,ਪੂਰੀ ਕੈਰੀ
জটিল,ਕੰਪਲੈਕਸ
জটিল সংখ্যা,ਕੰਪਲੈਕਸ ਨੰਬਰ
উপাদান,ਕੰਪੋਨੈਂਟ
উপাদান বস্তুৰ আৰ্হি (COM),ਕੰਪੋਨੈਂਟ ਆਬਜੈਕਟ ਮਾਡਲ (COM)
কম্পোজিট,ਮਿਸ਼ਰਿਤ
সুৰ-ৰচনা,ਰਚਨਾ
গণনামূলক,ਕੰਪਿਊਟੇਸ਼ਨਲ
কম্পিউটাৰ,ਕੰਪਿਊਟਰ
কম্পিউটাৰ কেন্দ্ৰ,ਕੰਪਿਊਟਰ ਸੈਂਟਰ
কম্পিউটাৰ বিশেষজ্ঞ,ਕੰਪਿਊਟਰ ਮਾਹਰ
কম্পিউটাৰ গ্ৰাফিক্স,ਕੰਪਿਊਟਰ ਗਰਾਫਿਕਸ
কম্পিউটাৰৰ নিৰ্দেশনা,ਕੰਪਿਊਟਰ ਦੀ ਹਦਾਇਤ
কম্পিউটাৰ ভাষা,ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ
কম্পিউটাৰ নেটৱৰ্ক,ਕੰਪਿਊਟਰ ਨੈੱਟਵਰਕ
কম্পিউটাৰ বিজ্ঞান,ਕੰਪਿਊਟਰ ਵਿਗਿਆਨ
কম্পিউটাৰ সুৰক্ষা,ਕੰਪਿਊਟਰ ਸੁਰੱਖਿਆ
কম্পিউটাৰ চিমুলেটন,ਕੰਪਿਊਟਰ ਸਿਮੂਲੇਟਨ
কম্পিউটাৰ বিশেষজ্ঞ,ਕੰਪਿਊਟਰ ਮਾਹਰ
কম্পিউটাৰাইজেচন,ਕੰਪਿਊਟਰੀਕਰਨ
কম্পিউটাৰিষ্ট,ਕੰਪਿਊਟਰਿਸਟ
কম্পিউটাৰাইজ কৰা,ਕੰਪਿਊਟਰੀਕਰਨ
কম্পিউটিং,ਕੰਪਿਊਟਿੰਗ
ধাৰণা,ਸੰਕਲਪ
সমকালীনতা,ਸਮਰੂਪਤਾ
সমকালীন,ਸਮਕਾਲੀ
কণ্ডিচন ভেৰিয়েবল,ਸਥਿਤੀ ਵੇਰੀਏਬਲ
চৰ্তসাপেক্ষ অপাৰেটৰ,ਸ਼ਰਤੀਆ ਆਪਰੇਟਰ
চৰ্তসাপেক্ষ বিবৃতি,ਸ਼ਰਤੀਆ ਬਿਆਨ
পৰিবাহী,ਕੰਡਕਟਰ
কনফাৰেন্সিং,ਕਾਨਫਰੰਸਿੰਗ
গোপনীয়তা,ਗੁਪਤਤਾ
বিন্যাস,ਸੰਰਚਨਾ
ভিৰ,ਭੀੜ
সংযোগ,ਜੋੜ
সংযোগ গতি,ਗਤੀ ਨਾਲ ਜੁੜਨ
সংযোগ,ਕੁਨੈਕਸ਼ਨ
সংযোগ কম যোগাযোগ,ਕੁਨੈਕਸ਼ਨ ਘੱਟ ਸੰਚਾਰ
সংযোগ মুক্তি,ਕੁਨੈਕਸ਼ਨ ਰੀਲੀਜ਼
সংযোগ,ਕਨੈਕਟੀਵਿਟੀ
সংযোগকাৰী,ਕਨੈਕਟਰ
একেৰাহে,ਲਗਾਤਾਰ
ফলস্বৰূপ,ਨਤੀਜੇ ਵਜੋਂ
কনছ&#39;ল,ਕੰਸੋਲ
একত্ৰীকৰণ,ਏਕੀਕਰਨ
নেৰানেপেৰা,ਸਥਿਰ
নিৰন্তৰ নিৰ্দেশনা,ਲਗਾਤਾਰ ਹਦਾਇਤ
বাধা,ਪਾਬੰਦੀ
কনষ্ট্ৰাক্টৰ,ਕੰਸਟਰਕਟਰ
পাত্ৰ,ਕੰਟੇਨਰ
বিষয়,ਸਮੱਗਰੀ
সন্দৰ্ভ,ਸੰਦਰਭ
প্ৰসংগ মুক্ত ব্যাকৰণ (CFG),ਸੰਦਰਭ ਮੁਕਤ ਵਿਆਕਰਣ (CFG)
প্ৰসংগ চুইচ,ਸੰਦਰਭ ਸਵਿੱਚ
আকস্মিকতা,ਅਚਨਚੇਤ
সংকোচন,ਸੰਕੁਚਨ
বিষমতা,ਉਲਟ
নিয়ন্ত্ৰণ,ਕੰਟਰੋਲ
নিয়ন্ত্ৰণ এলেকা,ਕੰਟਰੋਲ ਖੇਤਰ
নিয়ন্ত্ৰণ বিট,ਕੰਟਰੋਲ ਬਿੱਟ
নিয়ন্ত্ৰণ বাছ,ਕੰਟਰੋਲ ਬੱਸ
নিয়ন্ত্ৰণ কাৰ্ড,ਕੰਟਰੋਲ ਕਾਰਡ
নিয়ন্ত্ৰণ বৰ্তনী,ਕੰਟਰੋਲ ਸਰਕਟ
নিয়ন্ত্ৰণ চক্ৰ,ਕੰਟਰੋਲ ਚੱਕਰ
নিয়ন্ত্ৰণ অভিযান্ত্ৰিকী,ਕੰਟਰੋਲ ਇੰਜੀਨੀਅਰਿੰਗ
নিয়ন্ত্ৰণ কি&#39;,ਕੰਟਰੋਲ ਕੁੰਜੀ
নিয়ন্ত্ৰণ যুক্তি,ਨਿਯੰਤਰਣ ਤਰਕ
নিয়ন্ত্ৰণ লুপ,ਕੰਟਰੋਲ ਲੂਪ
নিয়ন্ত্ৰণ চিহ্ন,ਕੰਟਰੋਲ ਨਿਸ਼ਾਨ
নিয়ন্ত্ৰণ কাৰ্য্য,ਕੰਟਰੋਲ ਕਾਰਵਾਈ
নিয়ন্ত্ৰণ পেনেল,ਕਨ੍ਟ੍ਰੋਲ ਪੈਨਲ
নিয়ন্ত্ৰণ সংকেত,ਕੰਟਰੋਲ ਸਿਗਨਲ
নিয়ন্ত্ৰণ চুইচ,ਕੰਟਰੋਲ ਸਵਿੱਚ
নিয়ন্ত্ৰণ টেপ,ਕੰਟਰੋਲ ਟੇਪ
নিয়ন্ত্ৰণ টাৰ্মিনেল,ਕੰਟਰੋਲ ਟਰਮੀਨਲ
নিয়ন্ত্ৰণ একক (CU),ਕੰਟਰੋਲ ਯੂਨਿਟ (CU)
অভিসৰণ,ਕਨਵਰਜੈਂਸ
কথা-বাৰ্তা,ਗੱਲਬਾਤ
কথোপকথনৰ সময় ভাগ-বতৰা কৰা,ਗੱਲਬਾਤ ਦਾ ਸਮਾਂ ਸਾਂਝਾ ਕਰਨਾ
ৰূপান্তৰ,ਤਬਦੀਲੀ
ৰূপান্তৰক,ਪਰਿਵਰਤਕ
কুকৰ উপপাদ্য,ਕੁੱਕ ਦਾ ਸਿਧਾਂਤ
সহ-প্ৰচেছৰ,ਸਹਿ-ਪ੍ਰੋਸੈਸਰ
কপি কৰক,ਕਾਪੀ
কপিৰাইট,ਕਾਪੀਰਾਈਟ
কৰ্ড,ਰੱਸੀ
কৰ্ডলেছ টেলিফোন,ਤਾਰ ਰਹਿਤ ਟੈਲੀਫੋਨ
corollary,ਸਿੱਟਾ
সংশোধন,ਸੁਧਾਰ
দুৰ্নীতিগ্ৰস্ত,ਖਰਾਬ
হিচাপ কৰা,ਗਿਣਤੀ
বিৰোধ,ਵਿਰੋਧੀ
দেশৰ কোড,ਦੇਸ਼ ਦਾ ਕੋਡ
সহাৱস্থান,ਸਹਿਵਿਹਾਰ
কভাৰেজ,ਕਵਰੇਜ
খুন্দা মৰা,ਕਰੈਸ਼
জটিল পথ,ਨਾਜ਼ੁਕ ਮਾਰਗ
জটিল পথ পদ্ধতি (CPM),ਨਾਜ਼ੁਕ ਮਾਰਗ ਵਿਧੀ (CPM)
ক্ৰছ চেক,ਕਰਾਸ ਚੈੱਕ
ক্ৰছ কম্পাইলাৰ,ਕਰਾਸ ਕੰਪਾਈਲਰ
ক্ৰছ জুই,ਕਰਾਸ ਫਾਇਰ
ক্ৰছ টক,ਅੰਤਰ ਗੱਲਬਾਤ
ক্ৰিপ্টোগ্ৰাফিক,ਕ੍ਰਿਪਟੋਗ੍ਰਾਫਿਕ
ক্ৰিপ্টোগ্ৰাফী,ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ
মুদ্ৰাৰ চিহ্ন,ਮੁਦਰਾ ਪ੍ਰਤੀਕ
বৰ্তমান ডাইৰেকটৰি,ਮੌਜੂਦਾ ਡਾਇਰੈਕਟਰੀ
বৰ্তমান উইন্ডো,ਮੌਜੂਦਾ ਵਿੰਡੋ
কাৰ্চাৰ,ਕਰਸਰ
বক্ৰ,ਕਰਵ
কাটি পেষ্ট কৰক,ਕੱਟ ਅਤੇ ਪੇਸਟ
কাটিব পৰা পদ্ধতি,ਕੱਟ ਵਿਧੀ
চাইবাৰ,ਸਾਈਬਰ
চাইবাৰ কেফে,ਸਾਈਬਰ ਕੈਫੇ
চাইবাৰ নগদ ধন,ਸਾਈਬਰ ਨਕਦ
চাইবাৰ অপৰাধ,ਸਾਈਬਰ ਅਪਰਾਧ
চাইবাৰ ডেলিক,ਸਾਈਬਰ ਵਿਅੰਜਨ
চাইবাৰ আইন,ਸਾਈਬਰ ਕਾਨੂੰਨ
চাইবাৰ যৌনতা,ਸਾਈਬਰ ਸੈਕਸ
চাইবাৰনেটিক্স,ਸਾਈਬਰਨੈਟਿਕਸ
চাইবাৰনেচন,ਸਾਈਬਰਨੇਸ਼ਨ
চক্ৰ,ਚੱਕਰ
চক্ৰ স্মৃতিশক্তি,ਚੱਕਰ ਮੈਮੋਰੀ
চক্ৰ চুৰি,ਸਾਈਕਲ ਚੋਰੀ
চক্ৰৰ সময়,ਚੱਕਰ ਵਾਰ
চক্ৰীয়,ਚੱਕਰੀ
ডেমন,ਡੈਮਨ
ডেইজী চকা,ਡੇਜ਼ੀ ਵ੍ਹੀਲ
ডাটা প্ৰশাসক,ਡਾਟਾ ਪ੍ਰਬੰਧਕ
তথ্য আবণ্টন,ਡਾਟਾ ਵੰਡ
ডাটা এৰিয়া,ਡਾਟਾ ਖੇਤਰ
ডাটা এৰে,ਡਾਟਾ ਐਰੇ
ডাটা বেচ,ਡਾਟਾ ਬੇਸ
ডাটা ব্ৰেক,ਡਾਟਾ ਬਰੇਕ
ডাটা বাছ,ਡਾਟਾ ਬੱਸ
ডাটা কেৰিয়াৰ,ਡਾਟਾ ਕੈਰੀਅਰ
ডাটা চেল,ਡਾਟਾ ਸੈੱਲ
ডাটা চেনেল,ਡਾਟਾ ਚੈਨਲ
ডাটা যোগাযোগ,ਡਾਟਾ ਸੰਚਾਰ
তথ্য সংকোচন,ਡਾਟਾ ਕੰਪਰੈਸ਼ਨ
ডাটা ফিল্ড,ਡਾਟਾ ਖੇਤਰ
ডাটা ফাইল,ਡਾਟਾ ਫਾਇਲ
তথ্যৰ প্ৰবাহ,ਡਾਟਾ ਵਹਾਅ
ডাটা প্ৰবাহ চাৰ্ট,ਡਾਟਾ ਵਹਾਅ ਚਾਰਟ
ডাটা হাইৰাৰ্কি,ਡਾਟਾ ਲੜੀ
তথ্যৰ স্তৰ,ਡਾਟਾ ਪੱਧਰ
ডাটা লাইব্ৰেৰী,ਡਾਟਾ ਲਾਇਬ੍ਰੇਰੀ
ডাটা লিংক স্তৰ,ਡਾਟਾ ਲਿੰਕ ਪਰਤ
ডাটা লিংক স্তৰ (DLL),ਡਾਟਾ ਲਿੰਕ ਲੇਅਰ (DLL)
তথ্য ব্যৱস্থাপনা,ਡਾਟਾ ਪ੍ਰਬੰਧਨ
ডাটা মেনিপুলেচন,ਡਾਟਾ ਹੇਰਾਫੇਰੀ
ডাটা মেনিপুলেচন ভাষা (DML),ਡਾਟਾ ਹੇਰਾਫੇਰੀ ਭਾਸ਼ਾ (DML)
ডাটা মডেম,ਡਾਟਾ ਮਾਡਮ
তথ্য পৰিৱৰ্তন,ਡਾਟਾ ਸੋਧ
ডাটা নেটৱৰ্ক,ਡਾਟਾ ਨੈੱਟਵਰਕ
ডাটা অপাৰেচন,ਡਾਟਾ ਕਾਰਵਾਈ
ডাটা সংস্থাপন,ਡਾਟਾ ਸੰਗਠਨ
ডাটা আউটপুট,ਡਾਟਾ ਆਉਟਪੁੱਟ
ডাটা পথ,ਡਾਟਾ ਮਾਰਗ
তথ্য প্ৰস্তুত কৰা,ਡਾਟਾ ਦੀ ਤਿਆਰੀ
ডাটা গোপনীয়তা,ਡਾਟਾ ਗੋਪਨੀਯਤਾ
ডাটা প্ৰচেছৰ,ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ
তথ্য সুৰক্ষা,ਡਾਟਾ ਸੁਰੱਖਿਆ
ডাটা ৰেকৰ্ড,ਡਾਟਾ ਰਿਕਾਰਡ
তথ্য উদ্ধাৰ কৰা,ਡਾਟਾ ਪ੍ਰਾਪਤੀ
ডাটা ৰুটিন,ਡਾਟਾ ਰੁਟੀਨ
ডাটা সুৰক্ষা,ਡਾਟਾ ਸੁਰੱਖਿਆ
ডাটা ছেট,ਡਾਟਾ ਸੈੱਟ
ডাটা সংকেত,ਡਾਟਾ ਸਿਗਨਲ
ডাটা ডুব যোৱা,ਡਾਟਾ ਸਿੰਕ
তথ্যৰ উৎস,ਡਾਟਾ ਸਰੋਤ
তথ্যৰ নিৰ্দিষ্টকৰণ,ਡਾਟਾ ਨਿਰਧਾਰਨ
ডাটা ষ্টেচন,ਡਾਟਾ ਸਟੇਸ਼ਨ
ডাটা সংৰক্ষণ,ਡਾਟਾ ਸਟੋਰੇਜ਼
তথ্য সংৰক্ষণ গঠন,ਡਾਟਾ ਸਟੋਰੇਜ਼ ਬਣਤਰ
তথ্যৰ গঠন,ਡਾਟਾ ਬਣਤਰ
ডাটা চুইচ,ਡਾਟਾ ਸਵਿੱਚ
ডাটা টেবুল,ਡਾਟਾ ਸਾਰਣੀ
ডাটা টাৰ্মিনেল,ਡਾਟਾ ਟਰਮੀਨਲ
ডাটা ট্ৰান্সক্ৰিপচন,ਡਾਟਾ ਪ੍ਰਤੀਲਿਪੀ
ডাটা ট্ৰেন্সফাৰ,ਡਾਟਾ ਸੰਚਾਰ
ডাটা ট্ৰেন্সমিছন,ਡਾਟਾ ਸੰਚਾਰ
ডাটা ট্ৰেন্সমিছন চেনেল,ਡਾਟਾ ਸੰਚਾਰ ਚੈਨਲ
তথ্যৰ ধৰণ,ਡਾਟਾ ਕਿਸਮ
ডাটা ইউনিট,ਡਾਟਾ ਯੂਨਿਟ
তথ্য বৈধকৰণ,ਡਾਟਾ ਪ੍ਰਮਾਣਿਕਤਾ
ডাটাবেছ,ਡਾਟਾਬੇਸ
ডাটাবেছ প্ৰশাসন,ਡਾਟਾਬੇਸ ਪ੍ਰਸ਼ਾਸਨ
ডাটাবেছ ডিজাইন,ਡਾਟਾਬੇਸ ਡਿਜ਼ਾਈਨ
ডাটাবেছ ব্যৱস্থাপনা ব্যৱস্থা,ਡਾਟਾਬੇਸ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ
ডাটাগ্ৰাভ,datagrav
ডাটাম,ਡਾਟਾ
ডেড জ&#39;ন,ਡੈੱਡ ਜ਼ੋਨ
ডেডলক,ਡੈੱਡਲਾਕ
ডেডলক প্ৰতিৰোধ,ਡੈੱਡਲਾਕ ਦੀ ਰੋਕਥਾਮ
ডিবাগ কৰক,ਡੀਬੱਗ
সিদ্ধান্ত বাকচ,ਫੈਸਲਾ ਬਾਕਸ
সিদ্ধান্ত গ্ৰহণ প্ৰক্ৰিয়া,ਫੈਸਲਾ ਲੈਣ ਦੀ ਪ੍ਰਕਿਰਿਆ
সিদ্ধান্ত সমৰ্থন ব্যৱস্থা,ਫੈਸਲੇ ਦਾ ਸਮਰਥਨ ਸਿਸਟਮ
সিদ্ধান্ত গছ,ਫੈਸਲੇ ਦਾ ਰੁੱਖ
ডিকোডাৰ,ਡੀਕੋਡਰ
পচন নীতি,ਸੜਨ ਦਾ ਸਿਧਾਂਤ
ডিক্ৰিপচন,ਡਿਕ੍ਰਿਪਸ਼ਨ
ডেডিকেটেড চেনেল,ਸਮਰਪਿਤ ਚੈਨਲ
নিবেদিত বন্দৰ,ਸਮਰਪਿਤ ਪੋਰਟ
প্ৰতিৰক্ষা ডাটা নেটৱৰ্ক (DDN),ਰੱਖਿਆ ਡਾਟਾ ਨੈੱਟਵਰਕ (DDN)
প্ৰতিৰক্ষা তথ্য ব্যৱস্থা,ਰੱਖਿਆ ਜਾਣਕਾਰੀ ਸਿਸਟਮ
ডিফ্ৰেগমেণ্টেচন,ਡੀਫ੍ਰੈਗਮੈਂਟੇਸ਼ਨ
পলম কৰা,ਦੇਰੀ
বিলম্ব কাউণ্টাৰ,ਦੇਰੀ ਕਾਊਂਟਰ
বিলম্বৰ সময়,ਦੇਰੀ ਦਾ ਸਮਾਂ
বিলোপ,ਮਿਟਾਓ
ডিলিচন ৰেকৰ্ড,ਮਿਟਾਉਣ ਦਾ ਰਿਕਾਰਡ
সীমা নিৰ্ধাৰণকাৰী,ਡੀਲੀਮੀਟਰ
ডেল্টা মডুলেচন,ਡੈਲਟਾ ਮੋਡੂਲੇਸ਼ਨ
ডিমাণ্ড পেজিং,ਮੰਗ ਪੇਜਿੰਗ
ডেমো,ਡੈਮੋ
ডিমডুলেচন,demodulation
ডিমাল্টিপ্লেক্সাৰ,demultiplexer
ডিনৰ্মেলাইজেচন,ਅਸਧਾਰਨਕਰਨ
