Marathi,Odiya
स्पष्ट क्षेत्र,ପରିଷ୍କାର କ୍ଷେତ୍ର
साफ चॅनेल,ଚ୍ୟାନେଲ୍ ସଫା କରନ୍ତୁ |
क्लिक करा,କ୍ଲିକ୍ କରନ୍ତୁ |
ग्राहक,କ୍ଲାଏଣ୍ଟ
क्लायंट सर्व्हर,କ୍ଲାଏଣ୍ଟ ସର୍ଭର |
क्लायंट स्टब,କ୍ଲାଏଣ୍ଟ ଷ୍ଟବ୍ |
क्लिप आर्ट,କ୍ଲିପ୍ ଆର୍ଟ
क्लिप आर्ट लायब्ररी,କ୍ଲିପ୍ ଆର୍ଟ ଲାଇବ୍ରେରୀ |
क्लिप बोर्ड,କ୍ଲିପ୍ ବୋର୍ଡ |
क्लिपर,କ୍ଲିପର୍
क्लिपर चिप,କ୍ଲିପର୍ ଚିପ୍ |
गट,କ୍ଲିକ୍
घड्याळ,ଘଣ୍ଟା
घड्याळ चक्र,ଘଣ୍ଟା ଚକ୍ର |
घड्याळ वारंवारता,ଘଣ୍ଟା ଆବୃତ୍ତି
घड्याळ हार्डवेअर,ଘଣ୍ଟା ହାର୍ଡୱେର୍ |
घड्याळाची नाडी,ଘଣ୍ଟା ନାଡ |
घड्याळाचा वेग,ଘଣ୍ଟା ଗତି
घड्याळ सिंक्रोनाइझेशन,ଘଣ୍ଟା ସିଙ୍କ୍ରୋନାଇଜେସନ୍ |
घड्याळाची टिक,ଘଣ୍ଟା ଟିକ୍ |
क्लोन,କ୍ଲୋନ୍ |
बंद,ବନ୍ଦ
क्लोज सर्किट टीव्ही (सीसीटीव्ही),କ୍ଲୋଜ ସର୍କିଟ ଟିଭି (CCTV)
बंद,ବନ୍ଦ
क्लाउड संगणन,କ୍ଲାଉଡ୍ ଗଣନା
क्लस्टर,କ୍ଲଷ୍ଟର
लेपित कार्ड,ଆଚ୍ଛାଦିତ କାର୍ଡ |
लेपित कागद,ଆବୃତ କାଗଜ |
समाक्षीय,ସମବାୟ
समाक्षीय केबल,ସମବାୟ କେବୁଲ୍ |
कोडासिल,କୋଡାସିଲ୍ |
कोड,କୋଡ୍
कोड जनरेटर,କୋଡ୍ ଜେନେରେଟର
कोड पृष्ठ,କୋଡ୍ ପୃଷ୍ଠା |
कोड शब्द,କୋଡ୍ ୱାର୍ଡ
कोडर,କୋଡର୍
कोडिंग तपासणी,କୋଡିଂ ଯାଞ୍ଚ |
कोडिंग फॉर्म,କୋଡିଂ ଫର୍ମ |
कोडिंग शीट,କୋଡିଂ ସିଟ୍ |
गुणांक,ଗୁଣବତ୍ତା
सुसंगतता,ସମନ୍ୱୟ
थंड बूट,ଥଣ୍ଡା ବୁଟ
थंड सुरुवात,ଥଣ୍ଡା ଆରମ୍ଭ
सहयोग,ସହଯୋଗ
कोसळणे,ଭୁଶୁଡ଼ିବା |
कोलेट,ସଂଗ୍ରହ କରନ୍ତୁ |
कोलेट टेप,କୋଲେଟ୍ ଟେପ୍ |
टक्कर,ଧକ୍କା
कोलन,କୋଲନ୍
रंग (रंग),ରଙ୍ଗ (ରଙ୍ଗ)
रंग संपृक्तता,ରଙ୍ଗ ପରିପୃଷ୍ଠା |
रंग टेबल,ରଙ୍ଗ ଟେବୁଲ୍ |
स्तंभ,ସ୍ତମ୍ଭ
संयोजन,ମିଶ୍ରଣ
कॉम्बो बॉक्स,କମ୍ବୋ ବାକ୍ସ
आज्ञा,ନିର୍ଦ୍ଦେଶ
कमांड बटण,ନିର୍ଦ୍ଦେଶ ବଟନ୍
आदेश यादी,ନିର୍ଦ୍ଦେଶ ତାଲିକା |
टिप्पणी,ମନ୍ତବ୍ୟ ଦିଅନ୍ତୁ |
वचनबद्धता,ପ୍ରତିବଦ୍ଧତା
वस्तू,ଦ୍ରବ୍ୟ
कॉमन बिझनेस ओरिएंटेड लँग्वेज (कोबोल),ସାଧାରଣ ବ୍ୟବସାୟ ଓରିଏଣ୍ଟେଡ୍ ଭାଷା (କୋବୋଲ୍)
सामान्य त्रुटी,ସାଧାରଣ ତ୍ରୁଟି |
सामान्य भाषा,ସାଧାରଣ ଭାଷା |
सामान्य दिनचर्या,ସାଧାରଣ ରୁଟିନ୍ |
संवाद,ଯୋଗାଯୋଗ |
संप्रेषण लाइन,ଯୋଗାଯୋଗ ରେଖା
संप्रेषण मोड,ଯୋଗାଯୋଗ ମୋଡ୍ |
संप्रेषण नेटवर्क,ଯୋଗାଯୋଗ ନେଟୱାର୍କ |
संप्रेषण पॅरामीटर,ଯୋଗାଯୋଗ ପାରାମିଟର
संप्रेषण प्रणाली,ଯୋଗାଯୋଗ ବ୍ୟବସ୍ଥା |
कॉम्पॅक्शन,ସଙ୍କୋଚନ
साथीदार,କମ୍ପାଣ୍ଡର୍
companding,କମ୍ପାଣ୍ଡିଂ
कंपनी नेटवर्क,କମ୍ପାନୀ ନେଟୱାର୍କ |
तुलना चाचणी,ତୁଳନା ପରୀକ୍ଷା
सुसंगतता,ସୁସଙ୍ଗତତା
सुसंगत,ସୁସଙ୍ଗତ
संकलन,ସଂକଳନ
संकलित करा आणि जा,ସଙ୍କଳନ କର ଏବଂ ଯାଅ |
संकलक,କମ୍ପାଇଲର୍
कंपाइलर भाषा,ସଙ୍କଳନକାରୀ ଭାଷା |
पूरक,ସଂପନ୍ନ
दहावर पूरक,ସପ୍ଲିମେଣ୍ଟ-ଅନ-ଦଶ
पूरक,ସଂପନ୍ନକାରୀ |
पूर्ण वाहून,ସମ୍ପୁର୍ଣ୍ଣ ବହନ
जटिल,ଜଟିଳ
जटिल संख्या,ଜଟିଳ ସଂଖ୍ୟା
घटक,ଉପାଦାନ
घटक ऑब्जेक्ट मॉडेल (COM),ଉପାଦାନ ବସ୍ତୁ ମଡେଲ (COM)
संमिश्र,ମିଶ୍ରିତ
रचना,ରଚନା
संगणकीय,ଗଣନା
संगणक,କମ୍ପ୍ୟୁଟର
संगणक केंद्र,କମ୍ପ୍ୟୁଟର କେନ୍ଦ୍ର
संगणक तज्ञ,କମ୍ପ୍ୟୁଟର ବିଶେଷଜ୍ଞ |
संगणक ग्राफिक्स,କମ୍ପ୍ୟୁଟର ଗ୍ରାଫିକ୍ସ
संगणक सूचना,କମ୍ପ୍ୟୁଟର ନିର୍ଦ୍ଦେଶ
संगणक भाषा,କମ୍ପ୍ୟୁଟର ଭାଷା
संगणक नेटवर्क,କମ୍ପ୍ୟୁଟର ନେଟୱାର୍କ
संगणक शास्त्र,କମ୍ପ୍ୟୁଟର ବିଜ୍ଞାନ
संगणक सुरक्षा,କମ୍ପ୍ୟୁଟର ସୁରକ୍ଷା
संगणक सिम्युलेटन,କମ୍ପ୍ୟୁଟର ସିମୁଲେଟନ୍ |
संगणक तज्ञ,କମ୍ପ୍ୟୁଟର ବିଶେଷଜ୍ଞ |
संगणकीकरण,କମ୍ପ୍ୟୁଟରୀକରଣ
संगणकतज्ज्ञ,କମ୍ପ୍ୟୁଟରବାଦୀ
संगणकीकरण,କମ୍ପ୍ୟୁଟରୀକରଣ
संगणन,ଗଣନା
संकल्पना,ଧାରଣା
एकरूपता,ସମନ୍ୱୟ
समवर्ती,ସମବାୟ
कंडिशन व्हेरिएबल,କଣ୍ଡିଶନ୍ ଭେରିଏବଲ୍
सशर्त ऑपरेटर,ସର୍ତ୍ତମୂଳକ ଅପରେଟର୍ |
सशर्त विधान,ସର୍ତ୍ତମୂଳକ ଷ୍ଟେଟମେଣ୍ଟ
कंडक्टर,କଣ୍ଡକ୍ଟର |
कॉन्फरन्सिंग,ସମ୍ମିଳନୀ
गोपनीयता,ଗୋପନୀୟତା
कॉन्फिगरेशन,ବିନ୍ୟାସ
गर्दी,ଯାତାୟାତ
संयोग,ସଂଯୋଗ
गती कनेक्ट करा,ସଂଯୋଗ ଗତି
कनेक्शन,ସଂଯୋଗ
कनेक्शन कमी संप्रेषण,ସଂଯୋଗ କମ୍ ଯୋଗାଯୋଗ |
कनेक्शन प्रकाशन,ସଂଯୋଗ ପ୍ରକାଶନ
कनेक्टिव्हिटी,ସଂଯୋଗ
कनेक्टर,ସଂଯୋଜକ |
सलग,ଲଗାତାର
परिणामी,ପରିଣାମ
कन्सोल,କୋନସୋଲ
एकत्रीकरण,ଏକୀକରଣ
स्थिर,ସ୍ଥିର
सतत सूचना,ନିରନ୍ତର ନିର୍ଦ୍ଦେଶ
मर्यादा,ପ୍ରତିବନ୍ଧକ
बांधकाम करणारा,ନିର୍ମାଣକାରୀ
कंटेनर,ପାତ୍ର
सामग्री,ବିଷୟବସ୍ତୁ
संदर्भ,ପ୍ରସଙ୍ଗ
संदर्भ मुक्त व्याकरण (CFG),ପ୍ରସଙ୍ଗ ମୁକ୍ତ ବ୍ୟାକରଣ (CFG)
संदर्भ स्विच,ପ୍ରସଙ୍ଗ ସୁଇଚ୍ |
आकस्मिकता,ପରିସ୍ଥିତି
आकुंचन,ସଂକୋଚନ
कॉन्ट्रास्ट,ବିପରୀତ
नियंत्रण,ନିୟନ୍ତ୍ରଣ
नियंत्रण क्षेत्र,ନିୟନ୍ତ୍ରଣ କ୍ଷେତ୍ର
नियंत्रण बिट,ନିୟନ୍ତ୍ରଣ ବିଟ୍ |
नियंत्रण बस,ନିୟନ୍ତ୍ରଣ ବସ୍
नियंत्रण कार्ड,କଣ୍ଟ୍ରୋଲ୍ କାର୍ଡ |
नियंत्रण सर्किट,କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |
नियंत्रण चक्र,ନିୟନ୍ତ୍ରଣ ଚକ୍ର
नियंत्रण अभियांत्रिकी,ନିୟନ୍ତ୍ରଣ ଇଞ୍ଜିନିୟରିଂ |
नियंत्रण की,ନିୟନ୍ତ୍ରଣ କି
नियंत्रण तर्क,ତର୍କକୁ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
नियंत्रण लूप,କଣ୍ଟ୍ରୋଲ୍ ଲୁପ୍ |
नियंत्रण चिन्ह,ନିୟନ୍ତ୍ରଣ ଚିହ୍ନ
नियंत्रण ऑपरेशन,ନିୟନ୍ତ୍ରଣ କାର୍ଯ୍ୟ
नियंत्रण पॅनेल,କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |
नियंत्रण सिग्नल,ନିୟନ୍ତ୍ରଣ ସଙ୍କେତ
नियंत्रण स्विच,କଣ୍ଟ୍ରୋଲ୍ ସୁଇଚ୍ |
नियंत्रण टेप,କଣ୍ଟ୍ରୋଲ୍ ଟେପ୍ |
नियंत्रण टर्मिनल,ନିୟନ୍ତ୍ରଣ ଟର୍ମିନାଲ୍ |
कंट्रोल युनिट (CU),କଣ୍ଟ୍ରୋଲ୍ ୟୁନିଟ୍ (CU)
अभिसरण,ସମ୍ମିଶ୍ରଣ |
संभाषण,ବାର୍ତ୍ତାଳାପ |
संवादात्मक वेळ सामायिकरण,ବାର୍ତ୍ତାଳାପ ସମୟ ବାଣ୍ଟିବା |
रूपांतरण,ରୂପାନ୍ତର
कनवर्टर,ରୂପାନ୍ତରକାରୀ |
कुकचे प्रमेय,କୁକର ଥିଓରେମ୍ |
सह-प्रोसेसर,ସହ-ସଞ୍ଚାଳକ |
कॉपी,କପି କରନ୍ତୁ |
कॉपीराइट,କପିରାଇଟ୍
दोरखंड,କର୍ଡ
कॉर्डलेस टेलिफोन,କର୍ଡଲେସ୍ ଟେଲିଫୋନ୍ |
परिणाम,କରୋଲାରୀ
दुरुस्ती,ସଂଶୋଧନ
भ्रष्ट,ଦୁର୍ନୀତିଗ୍ରସ୍ତ
मोजणे,ଗଣନା
काउंटर,କାଉଣ୍ଟର
राष्ट्र संकेतांक,ଦେଶ କୋଡ୍
सहप्रसरण,କୋଭାରିଆନ୍ସ |
कव्हरेज,କଭରେଜ୍ |
आपटी,ଦୁର୍ଘଟଣା
गंभीर मार्ग,ଜଟିଳ ପଥ
गंभीर मार्ग पद्धत (CPM),ଜଟିଳ ପଥ ପଦ୍ଧତି (CPM)
फेर पडताळणी,କ୍ରସ୍ ଚେକ୍ |
क्रॉस कंपाइलर,କ୍ରସ୍ କମ୍ପାଇଲର୍
क्रॉस फायर,କ୍ରସ୍ ଅଗ୍ନି
क्रॉस चर्चा,କ୍ରସ୍ ଟକ୍ |
क्रिप्टोग्राफिक,କ୍ରିପ୍ଟୋଗ୍ରାଫିକ୍
क्रिप्टोग्राफी,କ୍ରିପ୍ଟୋଗ୍ରାଫି
चलन चिन्ह,ମୁଦ୍ରା ପ୍ରତୀକ
वर्तमान निर्देशिका,ସାମ୍ପ୍ରତିକ ଡିରେକ୍ଟୋରୀ |
वर्तमान विंडो,ସାମ୍ପ୍ରତିକ ୱିଣ୍ଡୋ |
कर्सर,କର୍ସର୍
वक्र,ବକ୍ର
कट आणि पेस्ट करा,କାଟି ପେଷ୍ଟ କରନ୍ତୁ |
कट पद्धत,କଟ୍ ପଦ୍ଧତି |
सायबर,ସାଇବର
सायबर कॅफे,ସାଇବର କାଫେ
सायबर रोख,ସାଇବର ନଗଦ
सायबर गुन्हे,ସାଇବର ଅପରାଧ |
सायबर डेलिक,ସାଇବର ଡେଲିକ୍ସ |
सायबर कायदा,ସାଇବର ନିୟମ |
सायबर सेक्स,ସାଇବର ସେକ୍ସ |
सायबरनेटिक्स,ସାଇବରନାଟିକ୍ସ |
सायबरनेशन,ସାଇବରନେସନ୍ |
सायकल,ଚକ୍ର
सायकल मेमरी,ଚକ୍ର ସ୍ମୃତି
सायकल चोरी,ଚକ୍ର ଚୋରୀ |
सायकल वेळ,ଚକ୍ର ସମୟ
चक्रीय,ଚକ୍ରବର୍ତ୍ତୀ
डिमन,ଡେମନ୍ |
डेझी व्हील,ଡେଜି ଚକ
डेटा प्रशासक,ଡାଟା ଆଡମିନିଷ୍ଟ୍ରେଟର୍
डेटा वाटप,ତଥ୍ୟ ଆବଣ୍ଟନ
डेटा क्षेत्र,ଡାଟା କ୍ଷେତ୍ର
डेटा अॅरे,ଡାଟା ଆରେ
डेटा बेस,ଡାଟା ଆଧାର
डेटा ब्रेक,ଡାଟା ବ୍ରେକ୍ |
डेटा बस,ଡାଟା ବସ୍
डेटा वाहक,ଡାଟା ବାହକ
डेटा सेल,ଡାଟା ସେଲ୍ |
डेटा चॅनेल,ଡାଟା ଚ୍ୟାନେଲ୍ |
डेटा संप्रेषण,ତଥ୍ୟ ଯୋଗାଯୋଗ |
डेटा कॉम्प्रेशन,ଡାଟା ସଙ୍କୋଚନ |
डेटा फील्ड,ଡାଟା ଫିଲ୍ଡ |
डेटा फाइल,ଡାଟା ଫାଇଲ୍ |
माहितीचा प्रवाह,ତଥ୍ୟ ପ୍ରବାହ
डेटा प्रवाह चार्ट,ଡାଟା ପ୍ରବାହ ଚାର୍ଟ
डेटा पदानुक्रम,ଡାଟା କ୍ରମ
डेटा पातळी,ତଥ୍ୟ ସ୍ତର
डेटा लायब्ररी,ଡାଟା ଲାଇବ୍ରେରୀ |
डेटा लिंक स्तर,ଡାଟା ଲିଙ୍କ୍ ସ୍ତର |
डेटा लिंक लेयर (DLL),ଡାଟା ଲିଙ୍କ୍ ସ୍ତର (DLL)
माहिती व्यवस्थापन,ତଥ୍ୟ ପରିଚାଳନା
डेटा हाताळणी,ଡାଟା ମନିପୁଲେସନ୍ |
डेटा हाताळणी भाषा (DML),ଡାଟା ମନିପୁଲେସନ୍ ଭାଷା (DML)
डेटा मोडेम,ଡାଟା ମୋଡେମ୍ |
डेटा बदल,ତଥ୍ୟ ପରିବର୍ତ୍ତନ
डेटा नेटवर्क,ଡାଟା ନେଟୱାର୍କ |
डेटा ऑपरेशन,ଡାଟା ଅପରେସନ୍
डेटा संस्था,ତଥ୍ୟ ସଂଗଠନ
डेटा आउटपुट,ଡାଟା ଆଉଟପୁଟ୍
डेटा मार्ग,ଡାଟା ପଥ
डेटा तयार करणे,ଡାଟା ପ୍ରିପ୍ରେସନ୍ |
डेटा गोपनीयता,ଡାଟା ଗୋପନୀୟତା
डेटा प्रोसेसर,ଡାଟା ସଞ୍ଚାଳକ
माहिती संरक्षण,ତଥ୍ୟ ସୁରକ୍ଷା
डेटा रेकॉर्ड,ଡାଟା ରେକର୍ଡ |
डेटा पुनर्प्राप्ती,ତଥ୍ୟ ପୁନରୁଦ୍ଧାର
डेटा दिनचर्या,ଡାଟା ରୁଟିନ୍ |
डेटा सुरक्षा,ଡାଟା ସୁରକ୍ଷା
डेटा सेट,ଡାଟା ସେଟ୍ |
डेटा सिग्नल,ଡାଟା ସଙ୍କେତ
डेटा सिंक,ଡାଟା ସିଙ୍କ୍ |
माहितीचा स्रोत,ତଥ୍ୟ ଉତ୍ସ
डेटा तपशील,ତଥ୍ୟ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ |
डेटा स्टेशन,ଡାଟା ଷ୍ଟେସନ୍ |
डेटा स्टोरेज,ତଥ୍ୟ ସଂରକ୍ଷଣ
डेटा स्टोरेज संरचना,ଡାଟା ଷ୍ଟୋରେଜ୍ ଗଠନ
डेटा संरचना,ତଥ୍ୟ ଗଠନ
डेटा स्विच,ଡାଟା ସୁଇଚ୍ |
डेटा टेबल,ଡାଟା ଟେବୁଲ୍ |
डेटा टर्मिनल,ଡାଟା ଟର୍ମିନାଲ୍ |
डेटा ट्रान्सक्रिप्शन,ଡାଟା ଟ୍ରାନ୍ସକ୍ରିପସନ୍
