Assamese,Gujarati
সহগ মেট্ৰিক্স,ગુણાંક મેટ્રિક્સ
সম্পৰ্কৰ সহগ,સહસંબંધનો ગુણાંક
নিৰ্ণয়ৰ সহগ,નિર્ધારણ ગુણાંક
স্থিতিস্থাপকতাৰ সহগ,સ્થિતિસ્થાપકતાના ગુણાંક
প্ৰসাৰণৰ সহগ,વિસ્તરણ ગુણાંક
ঘৰ্ষণৰ সহগ,ઘર્ષણ ગુણાંક
ৰৈখিক প্ৰসাৰণৰ সহগ,રેખીય વિસ્તરણનો ગુણાંક
ৰিগ্ৰেছনৰ সহগ,રીગ્રેસન ગુણાંક
পৃষ্ঠীয় টানৰ সহগ,સપાટીના તાણનો ગુણાંક
তাৰতম্যৰ সহগ,વિવિધતાના ગુણાંક
কোফেক্টৰ,કોફેક્ટર
coin throw (মুদ্ৰা টছ),સિક્કો ફેંકવું (સિક્કો ફેંકવું)
নমুনা সংগ্ৰহ কৰা,નમૂનાનો સંગ્રહ
collinear,સમરેખા
collinearity,સમન્વય
স্তম্ভ,કૉલમ
স্তম্ভ সমতুল্যতা,કૉલમ સમાનતા
স্তম্ভ সমতুল্য,કૉલમ સમકક્ષ
স্তম্ভ সমতুল্য মেট্ৰিক্স,કૉલમ સમકક્ષ મેટ્રિક્સ
স্তম্ভ মেট্ৰিক্স,કૉલમ મેટ્રિક્સ
স্তম্ভ ৰেংক,કૉલમ રેન્ક
স্তম্ভ হ্ৰাস কৰা ইকলন মেট্ৰিক্স,કૉલમ ઘટાડેલ ઇકોલોન મેટ્રિક્સ
স্তম্ভ ভেক্টৰ,કૉલમ વેક્ટર
স্তম্ভ অনুসৰি,સ્તંભ પ્રમાણે
সংযুক্ত সমীকৰণ,સંયુક્ત સમીકરણ
সাধাৰণ কোণ,સામાન્ય કોણ
সাধাৰণ অক্ষ,સામાન્ય અક્ષ
সাধাৰণ ভিত্তি,સામાન્ય આધાર
সাধাৰণ হৰ,સામાન્ય છેદ
সাধাৰণ পাৰ্থক্য,સામાન્ય તફાવત
সাধাৰণ কাৰক,સામાન્ય પરિબળ
সাধাৰণ লগাৰিদম,સામાન્ય લઘુગણક
সাধাৰণ বহুগুণ,સામાન્ય બહુવિધ
সাধাৰণ অনুপাত,સામાન્ય ગુણોત્તર
সাধাৰণ অংশ,સામાન્ય વિભાગ
সাধাৰণ দিশ,સામાન્ય બાજુ
সাধাৰণ স্পৰ্শক,સામાન્ય સ્પર્શક
সাধাৰণ শব্দ,સામાન્ય શબ્દ
কমিউটেটিভ ল&#39;,પરિવર્તનીય કાયદો
পৰিৱৰ্তনশীল বৈশিষ্ট্য,વિનિમયાત્મક મિલકત
কমিউটেটিভ নিয়ম,પરિવર્તનીય નિયમ
যোগৰ পৰিৱৰ্তনশীল নিয়ম,ઉમેરાનો વિનિમયાત્મક કાયદો
গুণনৰ পৰিৱৰ্তনশীল নিয়ম,ગુણાકારનો વિનિમયાત્મક કાયદો
কমিউটেটিভ অপাৰেচন,વિનિમયાત્મક કામગીરી
কমিউটেটৰ গোট,કોમ્યુટેટર જૂથ
মেট্ৰিক্সৰ অহা-যোৱা কৰা,મેટ્રિસિસની અવરજવર
কম্পেক্ট চেট,કોમ્પેક્ટ સેટ
তুলনামূলকতা,તુલનાત્મકતા
মাধ্যমৰ তুলনা,માધ્યમની સરખામણી
শতাংশৰ তুলনা,ટકાવારીની સરખામણી
তুলনামূলক পৰীক্ষা,સરખામણી કસોટી
সামঞ্জস্যতা সমীকৰণ,સુસંગતતા સમીકરણ
প্ৰতিযোগিতামূলক খেল,સ્પર્ધાત્મક રમત
প্ৰতিযোগিতামূলক পৰিস্থিতি,સ્પર્ધાત્મક પરિસ્થિતિ
প্ৰতিযোগিতামূলক কৌশল,સ્પર્ધાત્મક વ્યૂહરચના
কম্পাইলাৰ,કમ્પાઇલર
পৰিপূৰক,પૂરક
পৰিপূৰক কোণ,પૂરક કોણ
পৰিপূৰক ঘটনা,પૂરક ઘટના પૂરક ઘટના
পৰিপূৰক কাৰক,પૂરક પરિબળ
পৰিপূৰক কাৰ্য্য,પૂરક કાર્ય
পৰিপূৰক আধা স্থান,પૂરક અડધી જગ્યા
পৰিপূৰক ব্যৱধান,પૂરક અંતરાલ
পৰিপূৰক গোট,પૂરક સમૂહ
পৰিপূৰকতা,પૂરક
এটা গোটৰ পৰিপূৰক,સમૂહનું પૂરક
সম্পূৰ্ণ লোকপিয়ল,સંપૂર્ણ વસ્તી ગણતરી
সম্পূৰ্ণ সম্পৰ্কীয় মেট্ৰিক্স,સંપૂર્ણ સહસંબંધ મેટ્રિક્સ
সম্পূৰ্ণ মেট্ৰিক স্থান,પૂર્ણ મેટ્રિક જગ્યા
সম্পূৰ্ণ অৰ্থনৰ্মেল ছেট,સંપૂર્ણ ઓર્થોનોર્મલ સેટ
সম্পূৰ্ণ চতুৰ্ভুজ,સંપૂર્ણ ચતુષ્કોણ
সম্পূৰ্ণ ভাগফল,સંપૂર્ણ ભાગલાકાર
সম্পূৰ্ণ ছেট,સંપૂર્ણ સેટ
সম্পূৰ্ণ সমাধান,સંપૂર્ણ ઉકેલ
সম্পূৰ্ণৰূপে ৰেণ্ডম ডিজাইন,સંપૂર્ણપણે રેન્ડમાઇઝ્ડ ડિઝાઇન
জটিল যুক্তি,જટિલ દલીલ
জটিল সংযুক্ত,જટિલ જોડાણ
জটিল পাৰ্থক্য,જટિલ ભિન્નતા
জটিল ফলন,જટિલ કાર્ય
জটিল সংহতি,જટિલ એકીકરણ
জটিল মেট্ৰিক্স,જટિલ મેટ્રિસિસ
জটিল সংখ্যা,જટિલ સંખ્યા
জটিল সংখ্যাৰ ক্ষেত্ৰ,જટિલ સંખ્યા ક્ષેત્ર
জটিল অৰ্থগনেল মেট্ৰিক্স,જટિલ ઓર્થોગોનલ મેટ્રિક્સ
জটিল সমতল,જટિલ વિમાન
জটিল পৰিমাণ,જટિલ જથ્થો
জটিল পাৰস্পৰিক,જટિલ પારસ્પરિક
জটিল ফলাফল,જટિલ પરિણામ
জটিল স্থান,જટિલ જગ્યા
জটিল মূল্যৱান ফলন,જટિલ મૂલ્યવાન કાર્ય
জটিল চলক,જટિલ ચલ
কম্পোনেণ্ডো আৰু ডিভিণ্ডেণ্ডো,componendo અને divindendo
উপাদান,ઘટક
উপাদান বিশ্লেষণ,ઘટક વિશ્લેષણ
ভ্যাৰিয়েন্সৰ উপাদান,ભિન્નતાનો ઘટક
ভেক্টৰৰ উপাদান,વેક્ટરનો ઘટક
কম্পোজিট ফাংচন,સંયુક્ત કાર્ય
সংমিশ্ৰিত অনুমান,સંયુક્ત પૂર્વધારણા
সংমিশ্ৰিত সংখ্যা,સંયુક્ત સંખ્યા
সংমিশ্ৰিত শৃংখলা,સંયુક્ત શ્રેણી
ভেক্টৰৰ গঠন,વેક્ટરની રચના
যৌগিক কোণ,સંયોજન કોણ
যৌগিক বিভাজন,સંયોજન વિભાજન
যৌগিক ভগ্নাংশ,સંયોજન અપૂર્ણાંક
চক্ৰান্ত সুত,સંયોજન વ્યાજ
যৌগিক সম্ভাৱনা,સંયોજન સંભાવના
সংকোচনযোগ্য প্ৰবাহ,સંકુચિત પ્રવાહ
সংকোচন,સંકોચન
গণনা,ગણતરી
গণনামূলক সূত্ৰ,કોમ્પ્યુટેશનલ ફોર્મ્યુલા
গণনা কৰা মান,ગણતરી કરેલ મૂલ્ય
কম্পিউটাৰ,કમ્પ્યુટર
কম্পিউটাৰ এলগৰিদম,કમ્પ્યુટર અલ્ગોરિધમનો
কম্পিউটাৰ প্ৰগ্ৰেম,કમ્પ્યુટર પ્રોગ્રામ
কম্পিউটাৰ প্ৰগ্ৰেমিং,કોમ્પ્યુટર પ્રોગ્રામીંગ
কম্পিউটাৰ চিমুলেচন,કમ્પ્યુટર સિમ્યુલેશન
কম্পিউটিং,કમ્પ્યુટિંગ
অৱতল ফলন,અંતર્મુખ કાર્ય
অৱতল বহুভুজ,અંતર્મુખ બહુકોણ
অৱতল প্ৰগ্ৰেমিং,અંતર્મુખ પ્રોગ્રામિંગ
সমকেন্দ্ৰিক বৃত্ত,કેન્દ્રિત વર્તુળો
সমকেন্দ্ৰিক বক্ৰ,કેન્દ્રિત વણાંકો
কংক্ৰিটৰ ৰূপ,કોંક્રિટ સ્વરૂપ
ৰেখাৰ সমকালীনতা,રેખાઓની સંમતિ
সমকালীন,સમવર્તી
সমকালীন বল,સમવર્તી દળો
চৰ্তসাপেক্ষ ঘনত্ব ফলন,શરતી ઘનતા કાર્ય
চৰ্তসাপেক্ষ বিতৰণ,શરતી વિતરણ
চৰ্তসাপেক্ষ প্ৰত্যাশা,શરતી અપેક્ષા
চৰ্তসাপেক্ষ গড়,શરતી સરેરાશ
চৰ্তসাপেক্ষ সম্ভাৱনা,શરતી સંભાવના
ৰৈখিকতাৰ অৱস্থা,સમકક્ષતાની સ્થિતિ
সামঞ্জস্যৰ অৱস্থা,સુસંગતતાની સ્થિતિ
সংহতিযোগ্যতাৰ অৱস্থা,અખંડિતતાની સ્થિતિ
স্পৰ্শকাতৰ অৱস্থা,સ્પર્શનીય સ્થિતિ
শঙ্কু,શંકુ
আত্মবিশ্বাসৰ ব্যৱধান,આત્મવિશ્વાસ અંતરાલ
