Assamese,Bengali
শাৰীৰিক ক্ষমতা,শারীরিক ক্ষমতা
কেন্দ্ৰীভূত,কেন্দ্রীভূত
"শৰীৰ-তিৰ্যক, শেষ-তিৰ্যক","দেহ-তির্যক, শেষ-তির্যক"
"bogie, অজ্ঞাত ধৰা পেলোৱা (ৰাডাৰ)","বগি, অজানা সনাক্তকরণ (রাডার)"
ব&#39;ৰ ইফেক্ট,বোর প্রভাব
ব&#39;ৰ মেগনেটন,বোর ম্যাগনেটন
"বয়লাৰ, বয়লাৰ","বয়লার, বয়লার"
"উতলা, উতলা","ফুটন্ত, ফুটন্ত"
বোল্টছমেন সমীকৰণ,বোল্টসম্যান সমীকরণ
বোমাৰু ইলেক্ট্ৰন,বোমারু ইলেকট্রন
"আঘাতজনিত শক্তি, বোমা বিস্ফোৰণ শক্তি","আঘাতমূলক শক্তি, বোমা শক্তি"
বন্ধক,বন্ধক
"বণ্ডেড, বণ্ডেড, বণ্ডেড","bonded, bonded, bonded"
এনহান্সাৰ,বর্ধক
বোৰন,বোরন
বস-কণা,বোস-কণা
ব&#39;চন,বোসন
"জোকাৰণি, জাম্প","লাফ, লাফ"
বাধ্যতা,আবদ্ধ
"সীমা, সীমা (সম্পা.), প্ৰান্তীয় (v.)","সীমা, সীমা (সম্পাদনা), প্রান্তিক (v.)"
বাধ্যতা,আবদ্ধ
ধনু ৰাশিৰ চোতাল,ধনু গজ
পালতোলা ঢৌ,পালতোলা তরঙ্গ
বয়লাৰ গৰম কৰা,বয়লার গরম করা
ল&#39;ৰাৰ আইন,বয়েলের আইন
বয়লাৰ গৰম কৰা,বয়লার গরম করা
বন্ধনী-শ্ৰেণী,বন্ধনী-শ্রেণী
বেগ নিয়ম,ব্যাগ নিয়ম
আন্তঃসংলগ্ন তাঁৰ,জড়িত তার
ব্ৰেক ক্লাছ,ব্রেক ক্লাস
ব্ৰামা কম্প্ৰেছাৰ,ব্রামা কম্প্রেসার
শাখা-প্ৰশাখা,শাখা
"ব্ৰেভ লেটিছ, ব্ৰেভ লেটিছ","সাহসী জালি, সাহসী জালি"
ব্ৰাছ ব্ৰেজিং,ব্রাস ব্রেজিং
ছেভাৰেন্স,বিচ্ছেদ
সংযোগকাৰী ভাঙি পেলাওক,সংযোগকারী বিরতি
"ফ্ৰেক্টৰ ডাইঅ’ড, জেনাৰ ডাইঅ’ড","ফ্র্যাকচার ডায়োড, জেনার ডায়োড"
হাড়ভঙা,ফ্র্যাকচার
"ব্ৰীডাৰ ৰিয়েক্টৰ, ব্ৰীডাৰ নিউক্লিয়াৰ ফাৰ্নেচ, ব্ৰীডাৰ ফাৰ্নেচ","ব্রিডার রিঅ্যাক্টর, ব্রিডার নিউক্লিয়ার ফার্নেস, ব্রিডার ফার্নেস"
প্ৰজনন,প্রজনন
"ৰিটাৰ্ডেণ্ট ৰেডিয়চন, brastralung","retardant বিকিরণ, brastralung"
ব্ৰুষ্টাৰ-কোণ,brewster-কোণ
ব্ৰুষ্টাৰ ফ্ৰীজ,ব্রুস্টার ফ্রিজ
সেঁতু,সেতু
দলং বন্ধন,সেতু বন্ধন
"উজ্জ্বল, উজ্জ্বল, চকু কপালত তুলিব পৰা","উজ্জ্বল, উজ্জ্বল, ঝলমলে"
ইলুমিনেটৰ,আলোক
ৰেডিয়েন্স,তেজ
"দ্যুতি, প্ৰভা","দ্যুতি, প্রভা"
ব্ৰীলুৱান অঞ্চল,ব্রিলুওয়ান এলাকা
ব্ৰিটিছ ষ্টেণ্ডাৰ্ড মমবাতি,ব্রিটিশ স্ট্যান্ডার্ড মোমবাতি
ভংগুৰ,ভঙ্গুর
ভংগুৰতা,ভঙ্গুরতা
সম্প্ৰচাৰ,সম্প্রচার
বিস্তৃত,বিশদ
ৰেট্ৰ&#39;গ্ৰেড,বিপরীতমুখী
ব্ৰগলি সূত্ৰ,ব্রগলি সূত্র
খণ্ডিত,খণ্ডিত
ব্ৰাউনি গতি,ব্রাউনি গতি
"কুচি, বুৰুষ, কুৰ্চ, গুলম","কুচি, বুরুশ, কুর্চ, গুলম"
"বুদবুদ, বুদবুদ (ed.), mumble (v.)","বুদবুদ, বুদবুদ (সম্পাদনা), গর্জন (v.)"
effervescence,উদ্দীপনা
প্ৰতিকাৰৰ ব্যৱস্থা,পাল্টা ব্যবস্থা
সংকোচন,সংকোচন
"amp-প্ৰতিৰোধ, বাফাৰ","amp-প্রতিরোধ, বাফার"
শব্দবিজ্ঞান,ধ্বনিবিদ্যা
বৰধন,বর্ধন
বাল্ব,বাল্ব
আবির্ভূত,আবির্ভূত
"আয়তন, বাল্ক, ভৰ, ভৰ, আয়তন","আয়তন, বাল্ক, ভর, ভর, আয়তন"
আয়তন স্থিতিস্থাপকতা সহগ,ভলিউম স্থিতিস্থাপকতা সহগ
জনসংখ্যাৰ সম্পত্তি,জনসংখ্যা সম্পত্তি
সৰ্বোচ্চ উষ্ণতা,সর্বোচ্চ তাপমাত্রা
উখহি উঠা,স্ফীতি
"bunch, bunch (n.), থুপ খাই থকা (ver.)","গুচ্ছ, গুচ্ছ (n.), to be clustered (ver.)"
মুঠি,গুচ্ছ
বুনচেন কোষ,বুনসেন সেল
প্লাৱন ক্ষমতা,উচ্ছ্বাস
"buoyancy, প্লাৱন ক্ষমতা","buoyancy, booyancy"
বাৰ্গাৰ চাৰ্কিট,বার্গার সার্কিট
চোৰৰ ঘণ্টা,চোরের ঘণ্টা
"বাৰ্নাৰ, ইগনিটাৰ","বার্নার, ইগনিটার"
সম্পূৰ্ণ ইগনিচন,সম্পূর্ণ ইগনিশন
"বিস্ফোৰণ, বিস্ফোৰণ, ফাট","বিস্ফোরণ, বিস্ফোরণ, ফাটল"
লাইন ব্যস্ত,লাইন ব্যস্ত
ব্যস্ত সুৰ,ব্যস্ত টোন
buzzer,গুঞ্জন
পাৰ হোৱা,বাইপাস
বৰ্তনী,সার্কিট
"সাগৰৰ তাঁৰ, কেবল","সমুদ্রের তার, তার"
কেডমিয়াম,ক্যাডমিয়াম
চিজিয়াম-কোষ,সিজিয়াম-কোষ
পাঞ্জাৰ ডাইপোল,পাঞ্জর ডাইপোল
পাঞ্জাৰ ইফেক্ট,পাঞ্জার প্রভাব
গণনা কৰা,হিসাব করতে
কেলকুলেটৰ,ক্যালকুলেটর
কেলেণ্ডাৰ,ক্যালেন্ডার
"মানাংকন, মানাংকন, পুনৰীক্ষণ","ক্রমাঙ্কন, ক্রমাঙ্কন, সংশোধন"
"মানাংকন বহুগুণক, মানাংকন বহুগুণক","ক্রমাঙ্কন গুণক, ক্রমাঙ্কন গুণক"
কেলিপাৰ,ক্যালিপার
"কল কেলকুলেটৰ, টক কেলকুলেটৰ","কল ক্যালকুলেটর, টক ক্যালকুলেটর"
"তাপ (v.), কেলৰি (ed.)","তাপ (v.), ক্যালোরি (ed.)"
"কেলৰিমিটাৰ, কেলৰিমিটাৰ","ক্যালোরিমিটার, ক্যালোরিমিটার"
"কেলৰিমেট্ৰি, কেলৰিমেট্ৰি","ক্যালোরিমেট্রি, ক্যালোরিমিট্রি"
কেমেৰা,ক্যামেরা
"কুল্যা কিৰণ, খাল কিৰণ","কুল্যা কিরণ, খাল কিরণ"
কেণ্ডেলা,candela
"মমবাতি, মমবাতি","মোমবাতি, মোমবাতি"
canonical,ক্যানোনিকাল
কেন্টিলিভাৰ,ক্যান্টিলিভার
"টুপি, পোছাক (সম্পা.), ইন্টাৰলেচিং (v.)","টুপি, চাদর (সম্পাদনা), ইন্টারলেসিং (v.)"
ধৰি ৰখা,ধারণ
কেপাচিটৰ,ক্যাপাসিটর
"কেপিলাৰিটি, কেপিলাৰিটি","capillarity, capillarity"
"কেপিলাৰী, কেপিলাৰী","কৈশিক, কৈশিক"
কেপিলাৰী বল,কৈশিক বল
"কেপচুল, কেপচুল, কেপচুল","ক্যাপসুল, ক্যাপসুল, ক্যাপসুল"
বন্দী কৰা,ক্যাপচার
কাৰ্বন ১৪ সময়সূচী,কার্বন 14 সময়সূচী
"মৌলিক বিন্দু, কাৰ্ডিনেল সংখ্যা, গণনা সংখ্যা","মৌলিক বিন্দু, কার্ডিনাল সংখ্যা, গণনা সংখ্যা"
carno ৰ উপপাদ্য,কার্নোর উপপাদ্য
বাহক,বাহক
কাৰ্টেচিয়ান অক্ষ,কার্টেসিয়ান অক্ষ
কাৰ্টিজ,কার্তুজ
"সোপানী (ভ.), সোপানীপাট (সম্পা.)","সোপানি (ভি.), সোপানিপাত (সম্পাদনা)"
অনুপ্ৰাণিত,অনুপ্রাণিত
"বিপৰ্যয়, দুৰ্যোগ","বিপর্যয়, বিপর্যয়"
লিমিটাৰ ডাইঅ&#39;ড,লিমিটার ডায়োড
"অৰ্থমিটাৰ, কেথেট&#39;মিটাৰ","অর্থোমিটার, ক্যাথেটোমিটার"
