Kannada,Gujarati
ವೇತನದ ಮೂಲ ಪ್ರಮಾಣ,મૂળ પગાર ધોરણ
ಮೂಲಭೂತ ತರಬೇತಿ,મૂળભૂત તાલીમ
ಆಧಾರ,આધાર
ದಡ,ચોપડી
ಬ್ಯಾಚ್ ಸಂಖ್ಯೆ,બેચ નંબર
ಧಾರಕ ಚೆಕ್,વાહક ચેક
ಉಲ್ಲೇಖಿಸಿದ ಮೊದಲು,ટાંકવામાં આવે તે પહેલાં
ವರ್ತನೆ,વર્તન
ನಂಬಿಕೆ,વિશ્વાસ
ಕೆಳಗಿನ ಪಾರ್,નીચે
ಬೆಂಚು,હોદ્દો
ಮಾನದಂಡ,બેહદ નિશાની
ಪ್ರಯೋಜನಕರ,લાભદાયી
ಫಲಾನುಭವಿ,લાભ મેળવનાર
ಲಾಭ,લાભ
ಅನುಮಾನದ ಲಾಭ,શંકાનો લાભ
ಪರೋಪಕಾರ,પરોપકારી
ಪರೋಪಕಾರಿ ನಿಧಿ,હિતકારી નિધિ
ಮಾಪಕ,વારસામાં આપવું
ಉಯುದಿ,વસિયતનામા
ದುಃಖಿತ,પડદાથી છીનવી લેવું
ಅತ್ಯುತ್ತಮ ಪ್ರಯತ್ನಗಳು,શ્રેષ્ઠ પ્રયત્નો
ಸುಡುವುದು,સુધારણા
ಪಕ್ಷಪಾತ,પક્ષપાત
ಪಕ್ಷಪಾತದ ಅಭಿಪ್ರಾಯ,પક્ષપાતી અભિપ્રાય
ಗ್ರಂಥಗಳಶಾಸ್ತ್ರ,ગ્રંથસૂચિ
ದ್ವೈವಾರ್ಷಿಕ,દ્વિવાર્ષિક
ವಿಭಜಿಸು,દ્વિભાજિત કરવું
ಪ್ರಾಂತೀಯ,દ્વિપૂજ
ದ್ವಿಪಕ್ಷೀಯ,દ્વિપક્ષીય
ದ್ವಿಭಾಷಾ,દ્વિભાષી
ದ್ವಿಭಾಷಾ,દ્વિકય
ಮಸೂದೆ,બિલ
ವಿನಿಮಯ ಮಸೂದೆ,વિનિમય
ದ್ವಿಮುಖ ವರದಿ,દ્વિમાસિક અહેવાલ
ಬಂಧಿಸುವ,બાંધણી
ಜೈವಿಕ,જૈવનું
ದ್ವಿಪಕ್ಷೀಯ,દ્વિપક્ષી
ದ್ವಿಪಕ್ಷೀಯ ಒಪ್ಪಂದ,દ્વિપક્ષીય કરાર
ಜನ್ಮ ವಾರ್ಷಿಕೋತ್ಸವ,જન્મજાસતિ
ಜನನ ಪ್ರಮಾಣಪತ್ರ,જન્મ પ્રમાણપત્ર
ಜನನ ನಿಯಂತ್ರಣ,જન્મ -નિયંત્રણ
ಹುಟ್ಟಿದ ದಿನಾಂಕ,જન્મતારીખ
ಜನ್ಮಸ್ಥಳ,જન્મસ્થળ
ಜನನ ಪ್ರಮಾಣ,જન્મ દર
ಜೈವಿಕವಾದ,દ્વિપક્ષીય
ಕಪ್ಪು ಆರ್ಥಿಕತೆ,કાળા અર્થતંત્ર
ಕಪ್ಪು ಪಟ್ಟಿ,કાળી યાદી
ಕಪ್ಪಿ,શરત
ಕಪ್ಪು ಮಾರುಕಟ್ಟೆ,કાળા બજાર
ಆವರಿಸು,દોષારોપણ
ಖಾಲಿ ಪರಿಶೀಲನೆ,ખાલી તપાસ
ಕಂಬಳಿ ವ್ಯವಹಾರ,ઘોષણા
ಕಂಬಳಿ ಆದೇಶ,અણીદાર હુકમ
ಹರಡು,વિનોદ
ಮಿಶ್ರಣ,સંમિશ્રણ
ನಿರ್ಬಂಧ,અવરોધ
ದಿಗ್ಬಂಧನ,નાકાબંધી
ನಿರ್ಬಂಧಿತ ಬಂಡವಾಳ,અવરોધિત મૂડી
ದೊಡ್ಡ ಅಕ್ಷರ,અવરોધ
ರಕ್ತದಾನ,રક્તદાન
ರಕ್ತದ ಸಂಬಂಧಗಳು,રક્ત સંબંધ
ನೀಲಿ ಕಾಲರ್ ಕೆಲಸ,વાદળી રંગની નોકરી
ನೀಲನಕ್ಷೆ,બ્લ્યુપ્રિન્ટ
ಹಬ್ಬ,ખસી
ಮಂಡಲಿ,પાટીયું
ಬೋರ್ಡಿಂಗ್ ಮತ್ತು ವಸತಿ,નિવારણ
ನಿರ್ದೇಶಕರ ಮಂಡಳಿ,નિયામક મંડળ
ಕಂದಾಯ ಮಂಡಳಿ,મહેસૂલ બોર્ડ
ದೇಹ,મંડળ
ಅಂಗರಕ್ಷಕ,અંગરક્ષક
ನಕಲಿ ಚೀಟಿ,બોગસ વાઉચર
ಕಸೀಟರು,ખચ્ચર
ಕರಾರುಪತ್ರ,ખત
ಬಂಧಿತ ದುಡಿಮೆ,મજૂર
ಬೋನರಿ,બોનસ
ಬುಕಿಂಗ್ ಕಚೇರಿ,નોંધણી ની ઓફીસ
ಪುಸ್ತಕ ಕಪಾಟು,ચોપડી
ಬುಕ್‌ಪಿಂಗ್,ચોપડે
ಕಿರುಪುಸ್ತಕ,પુસ્તક
ಉಲ್ಲೇಖದ ಪುಸ್ತಕ,સંદર્ભ
ಪುಸ್ತಕದ ಮೌಲ್ಯ,પુસ્તકની કિંમત
ಮತಗಟ್ಟೆ,પહાડી
ಬೂತ್ ಸೆರೆಹಿಡಿಯುವಿಕೆ,બૂથ
ಗಡಿ ಭತ್ಯೆ,સરહદ ભથ્થું
ಗಡಿರೇಖೆ,સરહદ -રેખા
ಸಾಲಗಾರ,Bણ લેનાર
ಎರವಲು ಪಡೆಯುವ ಶಕ್ತಿ,ઉધાર લેવાની શક્તિ
ಮೇಲಧಿಕಾರಿ,બસ
ಬಟಲ್‌ನೆಕ್,સંકલ્પશક્તિ
ಆವರಣ,કૌંસ
ಗಡಿರೇಖೆ,હદ
ಬಹಿಷ್ಕರಿಸು,બહિષ્કાર
ಮೆದುಳು ಹರಳು,મગજની ગટર
ಶಾಖಾ ಕಚೇರಿ,શાખા કચેરી
ಉಲ್ಲಂಘಿಸು,ભંગ
ಒಪ್ಪಂದದ ಉಲ್ಲಂಘನೆ,કરારભંગ
ಆತ್ಮವಿಶ್ವಾಸದ ಉಲ್ಲಂಘನೆ,આત્મવિશ્વાસ
ಒಪ್ಪಂದದ ಉಲ್ಲಂಘನೆ,કરારભંગ
ಶಿಸ್ತು ಉಲ್ಲಂಘನೆ,શિસ્તનો ભંગ
ಕಾನೂನು ಉಲ್ಲಂಘನೆ,કાયદાનું ઉલ્લંઘન
ಶಾಂತಿಯ ಉಲ್ಲಂಘನೆ,શાંતિનો ભંગ
ಸವಲತ್ತು ಉಲ್ಲಂಘನೆ,વિશેષાધિકારનો ભંગ
ಭರವಸೆಯ ಉಲ್ಲಂಘನೆ,વચનભંગ
ನಿಯಮದ ಉಲ್ಲಂಘನೆ,નિયમનો ભંગ
ನಂಬಿಕೆ ದ್ರೋಹ,વિશ્વાસભંગ
ಒಡೆಯುವಿಕೆ,તૂટફૂટ
ಒಡೆಯುವುದು,ભાંગી નાખવું
ಸೇವೆಯಲ್ಲಿ ಮುರಿಯಿರಿ,કામમાં વિરામ
ಬಿರುಕು,છુટુ થવું
ತಳಿ,ઉછેર
ಲಂಚ,લાંચ
ಸಂಕ್ಷಿಪ್ತ,ટૂંકું
ಸಂರಕ್ಷಣಾ,બ્રીફિંગ
ಸಂಕ್ಷಿಪ್ತ ಪುನರಾರಂಭ,ટૂંકું ફરી શરૂ
ಅದ್ಭುತ ದಾಖಲೆ,તેજસ્વી વિક્રમ
ಗಮನಕ್ಕೆ ತನ್ನಿ,ધ્યાનમાં લેવું
ಪ್ರಸಾರ,પ્રસારણ
ಚೂರುಪಾರು,બ્રોડશીટ
ಕರಪತ್ರ,બ્રોશર
ದಲ್ಲಾಳಿ,દલાલ
ಮುಂದೆ ತರಲಾಗಿದೆ (ಬಿ/ಎಫ್),આગળ લાવ્યું (બી/એફ)
ಬಜೆಟ್ ಹಂಚಿಕೆ,બજેટ ફાળવણી
ಬಾಗರ ನಿಯಂತ್ರಣ,ભયંકર નિયંત્રણ
ಬಜೆಟ್ ಅಂದಾಜು,બજેટ અંદાજ
ಬಜೆಟ್ ನಿಬಂಧನೆ,બજેટ જોગવાઈ
ಕಟ್ಟಡ,મકાન
ಬೃಹತ್,જથ્થો
ಬೃಹತ್ ಖರೀದಿ,હિંસક ખરીદી
ಗುಂಡು,બુલેટિન
ಬಂಪರ್ ಬೆಳೆ,બમ્પર પાક
ಖಾಲಿ ಹುದ್ದೆಗಳ ಗುಂಪೇ,ખાલી જગ્યાઓ
ಗಡಗಟ್ಟುವ,બડબડાટ
ಅಧಿಕಾರಶಾಹಿ,અમલદારશાહી
ಅಧಿಕಾರ,અમલદાર
ವ್ಯಾಪಾರ ವರ್ಗ,વ્યાપારી વર્ગ
ವ್ಯವಹಾರ ಸಮಯ (= ವ್ಯವಹಾರದ ಗಂಟೆಗಳು),વ્યવસાય કલાકો (= વ્યવસાયના કલાકો)
ವ್ಯಾಪಾರಿ,વેપારી
ಹಿಂದಕ್ಕೆ ಖರೀದಿಸಿ,બેવકૂફ
ಖರೀದಿದಾರ,ખરીદનાર
ಬೈ ಚುನಾವಣೆ (= ಚುನಾವಣೆಯಿಂದ),બાય ચૂંટણી (= ચૂંટણી દ્વારા)
ಕೈಯಿಂದ,હાથ
ಅಂಚೆಯ ಮೂಲಕ,પદ દ્વારા
ಕ್ಯಾಬಿನ್ ಸಾಮಾನುಗಳು,કેબીનનો સામાન
ಸಂಚಾರಿ,મંત્રીમંડળ
ಕಸಕ,કાડર
ವಿವೇಚನೆ,આક્રમણ
ಲೆಕ್ಕಾಚಾರ,ગણતરી
ಕ್ಯಾಲೆಂಡರ್ ವರ್ಷ,ક calલેન્ડર વર્ષ
ಪ್ರಚಾರ,અભિયાન
ಕ್ಯಾಂಪಸ್,વિસ્તાર
ಕ್ಯಾಂಪಸ್ ಸಂದರ್ಶನ,કેમ્પસમાં મુલાકાત
ರದ್ದುಮಾಡು,રદ કરવું
ರದ್ದುಮಾಡುವಿಕೆ,રદ કરવું તે
ಅಭ್ಯರ್ಥಿ,ઉમેદવાર
ಉಮೇದುವಾರಿಕೆ,ઉમેદવારી
ಕ್ಯಾನ್ವಾಸಿಂಗ್,-નો -પ્રચાર
ಸಾಮರ್ಥ್ಯ,ક્ષમતા
ಸಮರ್ಥ,સક્ષમ
ಸಾಮರ್ಥ್ಯ,શક્તિ
ಬಂಡವಾಳ,પાટનગર
ಬಂಡವಾಳ ವೆಚ್ಚ,મૂડી ખર્ચ
ಮರಣದಂಡನೆ,ફાંસીની સજા
ಹೇಳಿಕೆ ಶುಲ್ಕ,કરવટે ફી
ಸೆರೆಹಿಡಿಯು,પકડવું
ತತ್ವ,કાળજી
ವೃತ್ತಿ,કારકિર્દી
ವೃತ್ತಿ ಅಭಿವೃದ್ಧಿ,કારકિર્દી વિકાસ
ಉಸ್ತುವಾರಿ ಸರ್ಕಾರ,કેરટેકર સરકાર
ಮುಂದಕ್ಕೆ ಸಾಗಿಸಲಾಗಿದೆ (ಸಿ/ಎಫ್),આગળ વહન (સી/એફ)
ಮುಂದೆ ಸಾಗಿಸಿ,આગળ વધવું
ಸಾಗಿಸುವ ವೆಚ್ಚ,વહન ખર્ચ
ರವಾನೆಯಾಗುತ್ತದೆ,હરાવીને લઈ જવું
ಬಂಡಿ,કારાકાર
ಈಡಂದು,કેસ
ಉದಾಹರಣಾ ಪರಿಶೀಲನೆ,કેદ -અભ્યાસ
ನಗದು,રોકડ
ಬಾಕಿ ಉಳಿದಿರುವ ಹಣ,રોકડ સિલક
ನಗದು ಪುಸ್ತಕ,રોકડ રકમ
ನಗದು ಕಾರ್ಡ್,રોકડ કાર્ડ
ನಗದು ಪ್ರಮಾಣಪತ್ರ,રોકડ પ્રમાણપત્ર
ನಗದು ಕೇಂದ್ರ,રોકડ કાઉન્ટર
ನಗದು ಬೆಳೆ,રોકડ પાક
ನಗದು ರಿಯಾಯಿತಿ,રોકડ રકમ
ನಗದು,રોકડ રકમ
ಕೈಯಲ್ಲಿ ನಗದು,હાથ
ನಗದು ಜ್ಞಾಪಕ,રોકડ -યાદી
ನಗದು ಪಾವತಿ,રોકડ ચુકવણી
ಜಾತಿ,સંજ્ castા
ಜಾಗ,જ્ castાતિ પ્રમાણપત્ર
ಮತ ಚಲಾಯಿಸುವ,મુકાબલો મત
ಪ್ರಾಸಂಗಿಕ,પરચુરણ
ಪ್ರಾಸಂಗಿಕ ದುಡಿಮೆ,પરચુરણ મજૂરી
ಸಾಮಾನ್ಯ ರಜೆ,પરચુરણ રજા
ವಿಪತ್ತು,ઘૃણા
ಪ್ರಾಸಂಗಿಕ ಖಾಲಿ,નિર્દોષ ખાલી જગ્યા
ಪಟ್ಟಿ,સૂચિ
ವರ್ಗೀಯ,સ્પષ્ટ
ವರ್ಗ,શ્રેણી
ಅಡುಗಾ ಸೇವೆ,આપેલી સેવા
ಎಚ್ಚರಿಕೆ,સાવચેતી
ಎಚ್ಚರಿಕೆ ಹಣ,સાવચેતી રકમ
ಬೆಂಕಿಯನ್ನು ನಿಲ್ಲಿಸಿ,યુદ્ધવિરામ
"ಸೀಲಿಂಗ್ (""ಬೆಲೆ"" ಯಂತೆ)","છત (""ભાવ"" મુજબ)"
ಆಚರಣೆ,ઉજવણી
ಕೋಶ,કોટ
ಸೆಳೆತ,સેન્સર
ಖಂಡನೆ,ઠપકો
ಖಂಡನೆ ಚಲನೆ,ઠપકો
ಜನಗಣತಿ,વસ્તી -ગણતરી
ಮಧ್ಯ ಸೆಸ್,કેન્દ્રીય ઉપદેશ
ಕೇಂದ್ರ ನಾಗರಿಕ ಸೇವಾ ನಿಯಮಗಳು,કેન્દ્રીય નાગરિક સેવા નિયમો
ಮಧ್ಯದ ಅಬಕಾರಿ,કેન્દ્રીય આબકારી
ಕೇಂದ್ರ ಸರ್ಕಾರ,કેન્દ્ર સરકાર
ಕೇಂದ್ರೀಕರಣ,કેન્દ્રીકરણ
ಕೇಂದ್ರಮಾಪಕ ಸೇವೆ,કેન્દ્રીયકૃત સેવા
ಕೇಂದ್ರೀಯವಾಗಿ ಧನಸಹಾಯ ಯೋಜನೆ,કેન્દ્રથી ભંડોળ પૂરું પાડવામાં આવતી યોજના
ಕೇಂದ್ರೀಯವಾಗಿ ಪ್ರಾಯೋಜಿತ ಯೋಜನೆ,કેન્દ્ર પ્રાયોજિત યોજના
ಕೇಂದ್ರ ಕಚೇರಿ,કેન્દ્રીય કચેરી
ಕೇಂದ್ರ ಆದಾಯ,કેન્દ્રીય આવક
ಕೇಂದ್ರ ಮಾರಾಟ ತೆರಿಗೆ,કેન્દ્રીય વેચાણવેરો
ಕೇಂದ್ರ,કેન્દ્ર
ಶತಮಾನ,સદી
ಏಕದಳ,ધારણ
ಏಕದಳಶಾಸ್ತ್ರಜ್ಞ,ધારી
ವಿಧ್ಯುಕ್ತ ಮೆರವಣಿಗೆ,સમારંભ પરેડ
ಕಾರ್ಯಕ್ರಮ,વિધિ
ಪ್ರಮಾಣಪತ್ರ,પ્રમાણપત્ર
ಫಿಟ್ನೆಸ್ ಪ್ರಮಾಣಪತ್ರ,તંદુરસ્તીનું પ્રમાણપત્ર
ಪೋಸ್ಟ್ ಮಾಡುವ ಪ್ರಮಾಣಪತ್ರ,પોસ્ટ -પ્રમાણપત્ર
ಸೇವೆಯ ಪ್ರಮಾಣಪತ್ರ,સેવા પ્રમાણપત્ર
ಪ್ರಮಾಣೀಕರಣ,પ્રમાણપત્ર
ಪ್ರಮಾಣೀಕೃತ ಪ್ರತಿ,પ્રમાણિત નકલ
ಪ್ರಮಾಣೀಕರಿಸು,પ્રમાણિત કરવું
ಹಳ್ಳ,સેસ
ನಿಲ್ಲಿಸುವುದು,બંધ
ಸರಪಳಿ,સાંકળ
ಅಧ್ಯಕ್ಷರು/ಅಧ್ಯಕ್ಷರು,અધ્યક્ષ/અધ્યક્ષ
ಚರನ್,ચલણ
ಸವಾಲು,પડકાર
ಕೊಠಡಿ,ચેમ્બર
ವಾಣಿಜ್ಯ ಮಂಡಳಿ,વાણિજ્ય
ಬದಲಾವಣೆ,પરિવર્તન
ಅಸ್ತವ್ಯಸ್ತ,અંધાધૂંધી
ಅಧ್ಯಾಯ,અધ્યાય
ಅಕ್ಷರ ಹತ್ಯೆ,ચારિત્ર્યની હત્યા
ಅಕ್ಷರ ಪ್ರಮಾಣಪತ್ರ,ચારિત્ર્યનું પ્રમાણપત્ર
ಶುಲ್ಕ,ખર્ચ
ಆಸ್ತಿಯ ಮೇಲೆ ಶುಲ್ಕ ವಿಧಿಸಿ,મિલકત ઉપર ખર્ચ
ಚಾರ್ಜ್ ಶೀಟ್,ચાર્જ -પત્ર
ದೌರ್ಬಲ್ಯದ,સખાવતી
ದಾನ,ધર્માદા
ಪಟ್ಟಿ,ચાર્ટ
ಚಾರ್ಟರ್,ચાર્ટર
ಚಾಸಿಸ್ ಸಂಖ್ಯೆ,સંખ્યા
ಮೋಸ,છેતરપિંડી
ಪರಿಶೀಲನೆ,તપાસ
ಪಟ್ಟಿ,તપાસની યાદી
ಪೋಸ್ಟ್ ಪರಿಶೀಲಿಸಿ,તપાસ
ರಸಾಯನಶಾಸ್ತ್ರಜ್ಞ,રસાયણશાસ્ત્રી
ಪರಿಶೀಲನೆ,તપાસ
ಚೆಕ್ ಲೆಟ್,તપાસ દો
ಮುಖ್ಯಸ್ಥ,મુખ્ય
ಮಕ್ಕಳ ಶಿಕ್ಷಣ ಭತ್ಯೆ,બાળકો શિક્ષણ ભથ્થું
ಮಕ್ಕಳ ಶೋಷಣೆ,બાળ શોષણ
ಬಾಲಕಾರ್ಮಿಕ,બાળ મજુર
ಮಕ್ಕಳ ಕಲ್ಯಾಣ,બાળ -કલ્યાણ
ದೀರ್ಘಕಾಲದ,કાયમી
ಕಾಲಾನುಕ್ರಮದ ಕ್ರಮ (= ಕಾಲಾನುಕ್ರಮದ ಅನುಕ್ರಮ),કાલક્રમિક હુકમ (= કાલક્રમિક ક્રમ)
ವೃತ್ತ,સર્કલ
ಸರ್ಕ್ಯೂಟ್ ಮನೆ,સરકીટ -ગૃહ
ಸುತ್ತೋಲೆ (= ವೃತ್ತಾಕಾರದ ಅಕ್ಷರ),પરિપત્ર (= પરિપત્ર અક્ષર)
ಪ್ರಸರಣ,પરિભ્રમણ
ಸಂದರ್ಭ,સજાવટ
ಸಾಂದರ್ಭಿಕ ಪುರಾವೆಗಳು,સંકલ્પાત્મક પુરાવો
ಉಲ್ಲೇಖ,પ્રશંસાપત્ર
ಪೌರತ್ವ,નાગરિકત્વ
ನಗರ ಸರಿದೂಗಿಸುವ ಭತ್ಯೆ,શહેરના વળતર ભથ્થું
ನಾಗರಿಕ ಸೌಕರ್ಯಗಳು,નાગરિક સુવિધા
ನಾಗರಿಕರ,નાગરિક
ನಾಗರಿಕ ಸಂಹಿತೆ,મુલકી સંહિતા
ನಾಗರಿಕ ರಕ್ಷಣಾ,દીવાની સંરક્ષણ
ನಾಗರಿಕ ಪಟ್ಟಿ,દીવાની સૂચિ
ನಾಗರಿಕ ಮದುವೆ,દીવાની લગ્ન
ನಾಗರಿಕ ಕಾರ್ಯವಿಧಾನದ ಸಂಹಿತೆ,દીવાની કાર્યરીતિ સંહિતા
ನಾಗರಿಕ ಸೇವೆ,મુલકી સેવા
ನಾಗರಿಕರ,દીવાની દાવો
ನಾಗರಿಕ ಸರಬರಾಜು,મુલકી પુરવઠો
ಅಂತರ್ಯುದ್ಧ,નાગરિક યુદ્ધ
ಹಕ್ಕು,દાવા
ಹಕ್ಕುದಾರ,દાવો કરનાર
ಹಕ್ಕು ರೂಪ,દાવા પત્રક
ಮರುಪಾವತಿಗಾಗಿ ಹಕ್ಕು,રિફંડ માટે દાવો
ಸ್ಪಷ್ಟೀಕರಣ,સ્પષ્ટીકરણ
ವರ್ಗ,વર્ગ
ವರ್ಗೀಕೃತ ಜಾಹೀರಾತು,જાહેરખબર
ವರ್ಗೀಕೃತ ದಾಖಲೆಗಳು,વર્ગીકૃત દસ્તાવેજો
ವರ್ಗೀಕೃತ ಮಾಹಿತಿ,વર્ગીકૃત માહિતી
ವರ್ಗೀಕರಿಸು,વર્ગીકરણ કરવું
ತರಗತಿಯ ದೃಷ್ಟಿಯಿಂದ,રાજ્યસંભાળ
ಷರತ್ತು,કલમ
ಆಪಾದನೆ,નિશાન
ಸ್ಪಷ್ಟ ಖಾಲಿ ಹುದ್ದೆ,સ્પષ્ટ ખાલી જગ્યા
ಕ್ಲೆಕ್ಯ,કારકુનીને લગતું
ಕ್ಲೆರಿಕಲ್ ಕೇಡರ್,કારકુની
ಕ್ಲೆರಿಕಲ್ ದೋಷ,કારકુની ભૂલ
ಕ್ಲೆರಿಕಲ್ ಸಿಬ್ಬಂದಿ,કારકુની કર્મચારી
ಕ್ಲೆರಿಕಲ್ ಕೆಲಸ,કારકુની કૃતિ
ಗ್ರಾಹಕ,ગ્રાહક
ಗಡಿಯಾರ ಕೊಠಡಿ,છૂપી જગ્યા
ವರ್ಷದ ಮುಕ್ತಾಯ,વર્ષ બંધ
ಅಂತಿಮ ಉಳಿತಾಯ,બંધ થતા સિલક
ಮುಕ್ತಾಯದ ದಿನಾಂಕ,છેલ્લી તારીખ
ಮುಚ್ಚಿದ,સમાપન
ಸುಳಿವು,ચાવી
ಸಿಒ ('ಸಹ-ಅಧ್ಯಕ್ಷರಂತೆ),કો ('સહ-અધ્યક્ષ' ની જેમ)
ಸಹ ಆರೋಪ,સહ-આરોપી
ತರಬೇತಿ,ઉધરસ
ಒಕ್ಕೂಟದ ಸರ್ಕಾರ,સામી સરકાર
ಸಂಹಿತೆ,સંહિતા
ಸಂಹಿತೆ,સંકેત
ನೀತಿ ಸಂಹಿತೆ,આચાર
ಕೋಡ್ ಪದ,સંકેત -શબ્દ
ಕೋಡಿಂಗ್,સંજ્ codા
ಬಲಾತ್ಕಾರ,જબરદસ્તી
ಸಹಬಯಸತ್ಯ,સહ-અસ્તિત્વ
ಗ್ರಾಹ್ಯ,જાણકારી
ಅರಿವಿನ ಅಪರಾಧ,જાણકારી ગુનો
