Marathi,Odiya
स्वयंचलित व्हॉल्यूम विस्तारक,ସ୍ୱୟଂଚାଳିତ ଭଲ୍ୟୁମ୍ ବିସ୍ତାର କରନ୍ତୁ |
ऑटोमेशन,ସ୍ୱୟଂଚାଳିତ
ऑटोमेशन नियंत्रण,ସ୍ୱୟଂଚାଳିତ ନିୟନ୍ତ୍ରଣ
ऑटोमेशन फ्रिक्वेन्सी कंट्रोलर,ସ୍ୱୟଂଚାଳିତ ଫ୍ରିକ୍ୱେନ୍ସି କଣ୍ଟ୍ରୋଲ୍ |
सहाय्यक,ସହାୟକକାରୀ
सहाय्यक ऑडिओ बस,ସହାୟକ ଅଡିଓ ବସ୍ |
उपलब्ध शक्ती,ଉପଲବ୍ଧ ଶକ୍ତି ଉପଲବ୍ଧ |
हिमस्खलन ब्रेकडाउन,ଆଭାଲାନେ ଭାଙ୍ଗିବା |
सरासरी जीवन,ହାରାହାରି ଜୀବନ
सरासरी दबाव,ହାରାହାରି ଚାପ
सरासरी वेग,ହାରାହାରି ଗତି
फिरकीची अक्ष,ସ୍ପିନ୍ ର ଅକ୍ଷ |
अजीमुथ,ଆଜିମ୍ୟୁଥ୍
अजीमुथ कोन,ଆଜିମ୍ୟୁଥ କୋଣ |
अजीमुथ त्रुटी,ଆଜିମ୍ୟୁଥ୍ ତ୍ରୁଟି |
मागे प्रकाश,ପଛ ହାଲୁକା
बॅक प्रोजेक्शन,ବ୍ୟାକ୍ ପ୍ରୋଜେକସନ |
बॅक व्होल्टेज (= रिव्हर्स व्होल्टेज),ବ୍ୟାକ୍ ଭୋଲଟେଜ୍ (= ଓଲଟା ଭୋଲଟେଜ୍)
बॅकफायर (आर्क बॅक),ବ୍ୟାକଫାୟାର (ଆକ୍ ବ୍ୟାକ୍)
पार्श्वभूमी प्रकाश,ପୃଷ୍ଠଭୂମି ଆଲୋକ |
पार्श्वभूमी आवाज,ପୃଷ୍ଠଭୂମି ଶବ୍ଦ
पार्श्वभूमी प्रोजेक्शन,ପୃଷ୍ଠଭୂମି ପ୍ରୋଜେକସନ |
बॅकअप,ନକଲ ସଂରକ୍ଷଣ
बफल,ବାଧା
बेकिंग,ବେକିଂ
संतुलित ऑडिओ,ସନ୍ତୁଳିତ ଅଡିଓ
संतुलित ऑडिओ लाइन,ସନ୍ତୁଳିତ ଅଡିଓ ରେଖା |
संतुलित ट्रान्समिशन लाइन,ସନ୍ତୁଳିତ ଟ୍ରାନ୍ସମିସନ ଲାଇନ୍ |
संतुलन,ସନ୍ତୁଳନ |
गिट्टी,ବାଲାଷ୍ଟ |
गिट्टी फॅक्टर,ବାଲାଷ୍ଟ ଫ୍ୟାକ୍ଟର୍ |
बालुन,ବାଲୁନ୍ |
बँड,ବ୍ୟାଣ୍ଡ
बँड पास फिल्टर,ବ୍ୟାଣ୍ଡ ପାସ୍ ଫିଲ୍ଟର୍ |
बँड निवडकर्ता,ବ୍ୟାଣ୍ଡ ସିଲେକ୍ଟର୍ |
बँड स्प्लिटिंग,ବ୍ୟାଣ୍ଡ ବିଭାଜନ
बँड स्टॉप फिल्टर,ବ୍ୟାଣ୍ଡ ଷ୍ଟପ୍ ଫିଲ୍ଟର୍ |
बँड स्विच,ବ୍ୟାଣ୍ଡ ସୁଇଚ୍
बँड ट्यूनिंग,ବ୍ୟାଣ୍ଡ ଟ୍ୟୁନିଂ
बँडविड्थ,ବ୍ୟାଣ୍ଡୱିଡଥ୍ |
बार,ଦଣ୍ଡିକା
बार कोड,ବାର୍ କୋଡ୍
बार डेटा,ବାର୍ ଡାଟା |
बेअर बँड,ଖାଲି ବ୍ୟାଣ୍ଡ |
बेअर दिवा,ଖାଲି ଦୀପ
धान्याचे कोठार,ବର୍ଣ୍ଣ କବାଟ
बेस बँड,ମୂଳା ବ୍ୟାଣ୍ଡ
बेस बँड सिग्नल,ବେସ୍ ବ୍ୟାଣ୍ଡ ସିଗ୍ନାଲ୍ |
बेस बँड सिस्टम,ମୂଳ ବ୍ୟାଣ୍ଡ ସିଷ୍ଟମ୍ |
बेस ब्राउझर,ବେସ୍ ବ୍ରାଉଜର୍ |
बेस कलेक्टर जंक्शन,ମୂଳ କଲେକ୍ଟର ଜଙ୍କସନ |
बेस इन्सुलेटर,ମୂଳ ଇନସୁଲେଟର |
बास,ବାସ୍
बास भरपाई,ବାସ୍ କ୍ଷତିପୂରଣ |
बास लाऊडस्पीकर (वूफर),ବ୍ୟାସ୍ ଉଚ୍ଚ ସ୍ୱିସ୍ ଶିଖର (ୱୋଫର୍)
बॅच स्कॅनिंग,ବ୍ୟାଚ୍ ସ୍କାନିଂ |
बॅटरी चार्जिंग,ବ୍ୟାଟେରୀ ଚାର୍ଜିଂ |
तुळई,ବିମ୍
बीट,Beat
बीट फ्रिक्वेन्सी ऑसीलेटर,ଫ୍ରିକ୍ୱେନ୍ସି ଓସ୍କିଲେଟର୍ ବିଟ୍ କରନ୍ତୁ |
बेल,ବେଲ
पूर्वाग्रह,ପକ୍ଷ
बायस सर्किट,ପକ୍ଷର ସର୍କିଟ |
पूर्वाग्रह वारंवारता,ବାୟିଆସ୍ ଫ୍ରିକ୍ୱେନ୍ସି
बायस व्होल्टेज,ପକ୍ଷପାତ ଭୋଲଟେଜ୍ |
पुढील दिशेने पक्षपाती,ଅଗ୍ରଗାମୀ ଦିଗରେ ପକ୍ଷପାତିତ |
द्वि-दिशात्मक मायक्रोफोन,ଦ୍ୱି-ଦିଗଦର୍ଶନ ମାଇକ୍ରୋଫୋନ୍ |
बिलबोर्ड,ବିଲବୋର୍ଡ |
बिलबोर्ड अर्ज,ବିଲବୋର୍ଡ ଆବେଦନ |
द्वि-धातूचा घटक,ଦ୍ୱି-ଧାତବ ଉପାଦାନ |
बायनरी,ବାଇନାରୀ
बायनरी कोडित दशांश,ବାଇନାରୀ କୋଡେଡ୍ ଦଶମିକ |
बायनरी अंक (बिट),ବାଇନାରୀ ଅଙ୍କ (ବିଟ୍)
बायनरी नंबर,ବାଇନାରୀ ନମ୍ବର |
बिनौरल सुनावणी,ମହଲାରିକାରୀ ଶ୍ରବଣ |
दुर्बिणी,ଦ୍ୱିପାକ୍ଷିକ |
बायोमेट्रिक,ବାୟୋମେଟ୍ରିକ୍ |
द्विध्रुवीय ट्रान्झिस्टर,ଦ୍ୱିପାକ୍ଷିକ ଟ୍ରାନ୍ସସିଗର |
बिट वाटप,ବିଟ୍ ଆବଣ୍ଟନ
बिट रेट,ବିଟ୍ ହାର |
काळा आणि पांढरा टीव्ही,କଳା ଏବଂ ଧଳା ଟିଭି |
रिक्त,ଖାଲି
ब्लँकिंग मध्यांतर,ଖାଲି ବ୍ୟବଧାନ
ब्लँकिंग लेव्हल,ଖାଲି ସ୍ତର
ब्लेडर रेझिस्टन्स,ରକ୍ତସ୍ରାବ ପ୍ରତିରୋଧ
ब्लिम्पेड कॅमेरा,ବ୍ଲାକ୍ କ୍ୟାମେରା |
आंधळे चकाकी,ଅନ୍ଧାର ଚମକ
डोळे मिचकावणे,Ink ଲକ
डोळे मिचकावणे,ବ୍ଲିଙ୍କିଂ |
ब्लॉक कोड,ବ୍ଲକ କୋଡ୍
ब्लॉक आकृती,ଚିତ୍ରକୁ ଅବରୋଧ କରନ୍ତୁ |
ब्लॉक इंटरलीव्ह,ବ୍ଲକ ଇଣ୍ଟରଲେଭ୍ କରନ୍ତୁ |
कॅपेसिटर अवरोधित करणे,କ୍ୟାପେସିଟରକୁ ଅବରୋଧ କରିବା |
ऑसीलेटर अवरोधित करणे,ଓସିଲେଟରକୁ ଅବରୋଧ କରିବା |
ब्लूम,ଫୁଲ
ब्लो दिवा,ଲ୍ୟାମ୍ପ ଉଡ଼ାନ୍ତୁ |
ब्लो पाईप,Blow ଟକା ପାଇପ୍
ब्लोअर,ଡ଼ିଆ
ब्लूटूथ,ବ୍ଲୁଟୁଥ୍
बॉडी कॅपेसिटन्स,ଶରୀର ଆକ୍ରୀତା |
बुकमार्क,ବୁକମାର୍କ
बुलियन बीजगणित,ବୁଲିଅନ୍ ଆଲଜେବ୍ରା |
भरभराट,ବ om ାନ୍ତୁ
चालना,ବୃଦ୍ଧି କର |
बूस्टर,ବୁଷ୍ଟର୍
बूस्टर लाइट,ବଷ୍ଟର୍ ଆଲୋକ |
चालना,ବୃଦ୍ଧି କରିବା
बूटिंग,ବୁଟିଙ୍ଗ
बूटस्ट्रॅप,ବୁଟଷ୍ଟ୍ରାପ
तळाशी प्रकाश,ତଳ ଆଲୋକ
बाउन्स लाइट,ବାଉନ୍ସ ଆଲୋକ
यंत्रातील बिघाड,ଭାଙ୍ଗନ୍ତୁ
व्होल्टेज खाली करा,ଭୋଲଟେଜ୍ ଭାଙ୍ଗନ୍ତୁ |
पूल घटक,ସେଜ୍ ଉପାଦାନ
ब्रिज रेक्टिफायर,ବ୍ରିଜ୍ ରେକ୍ଟିଫିରିଟ୍ |
ब्रिज केलेले ‘टी’ अ‍ॅटेन्युएटर,ବ୍ରିଜ୍ 'ଟୋଟେଏଟ୍ସର୍ |
ब्रिज केलेली रचना,ବ୍ରିଜ୍ ଗଠନ |
ब्रिजिंग,Eriding
ब्रिजिंग एम्पलीफायर,ଏମ୍ପଲିଫାୟର୍ ବ୍ରିଜ୍ |
ब्रिजिंग लॉस,କ୍ଷୟକ୍ଷତି
चमक,ଉଜ୍ଜ୍ୱଳତା
ब्राइटनेस कंट्रोल,ଉଜ୍ଜ୍ୱଳତା ନିୟନ୍ତ୍ରଣ |
ठिसूळ,ଭଗ୍ନ
ठिसूळ पदार्थ,ଭଗ୍ନ ପଦାର୍ଥ |
ब्रॉडबँड,ବ୍ରଡବ୍ୟାଣ୍ଡ |
ब्रॉडबँड एम्पलीफायर,ବ୍ରଡବ୍ୟାଣ୍ଡ ଏମ୍ପ୍ଲିଫାୟର୍ |
ब्रॉडबँड आयएसडीएन,ବ୍ରଡବ୍ୟାଣ୍ଡ ISDN
ब्रॉडबँड सिस्टम,ବ୍ରଡବ୍ୟାଣ୍ଡ ସିଷ୍ଟମ |
प्रसारण आणि संप्रेषण तंत्रज्ञान,ପ୍ରସାରଣ ଏବଂ ଯୋଗାଯୋଗ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |
प्रसारण कव्हरेज,ପ୍ରସାରଣ କଭରେଜ୍ |
ब्रॉडकास्ट रिसीव्हर,ବ୍ରଡକାଷ୍ଟ ରିସିଭର୍ |
प्रसारण सेवा नियोजन,ପ୍ରସାରଣ ସେବା ଯୋଜନା
ब्रॉडकास्ट ट्रान्समीटर,ବିସ୍ତାରିତ ଟ୍ରାନ୍ସମିଟର |
प्रसारक,ବ୍ରଡ୍ କ୍ୟାଷ୍ଟର |
प्रसारण,ପ୍ରସାରଣ
प्रसारण स्टेशन,ପ୍ରସାରଣ ଷ୍ଟେସନ |
तुटलेली,ଭଙ୍ଗା
ब्राउझर,ବ୍ରାଉଜର୍
ब्राउझिंग,ବ୍ରାଉଜିଂ
बबल,ବବୁଲ୍ |
बफर,ବଫର୍
बफर एम्पलीफायर,ବଫର୍ ଏମ୍ପିଫାୟର୍ |
बफर ट्यूब,ବଫର୍ ଟ୍ୟୁବ୍ |
किडा,ତ୍ରୁଟି
अंगभूत अँटेना,ବିଲ୍ଟ-ଇନ୍ ଆଣ୍ଟେନା |
बर्नर,ବର୍ନର୍
बर्निंग,ଜଳିବା
स्फोट त्रुटी,ବିସ୍ଫୋରଣ ତ୍ରୁଟି |
स्फोट अंतर्भूत नाडी,ବିସ୍ଫୋରଣ ସନ୍ନିବେଶ ନାଡ |
स्फोट टप्पा,ବିସ୍ଫୋରଣ ପର୍ଯ୍ୟାୟ |
बस,ବସ୍
व्यवसाय बुद्धिमत्ता,ବ୍ୟବସାୟ ବୁଦ୍ଧି
बजर,ବଜର୍
पास द्वारे,ପାସ୍ ଦ୍ୱାରା
पास करून,ପାସ୍ କରି
बायपास कंडेन्सर,ବାଇପାସ୍ କଣ୍ଡେନ୍ସର୍ |
सी,ଗ
सी+प्रोग्रामिंग भाषा,C + ପ୍ରୋଗ୍ରାମିଂ ଭାଷା |
कपाट,କ୍ୟାବିନେଟ୍
केबल,କେବୁଲ୍ |
केबल कंपाऊंड,କେବୁଲ୍ କମ୍ପାଉଣ୍ଡ |
केबल समानता,କେବୁଲ ସମାନତା
केबल तोटा,କେବୁଲ୍ ହ୍ରାସ |
कॅशे,କ୍ୟାଚ୍
कॅशिंग,କ୍ୟାଚିଂ
कॅडमियम सेल,କ୍ୟାଡମିୟମ୍ କକ୍ଷ
गणना मशीन,ଯନ୍ତ୍ର ଗଣନା
गणना,ଗଣନା
कॅल्क्युलेटर,କାଲକୁଲେଟର
कॅलिब्रेट,କାଲିବ୍ରେଟ୍ କରନ୍ତୁ |
कॅलिपर,କାଲିପର୍
कॅलरीमीटर,କାଲୋରିମିଟର |
कॅमकॉर्डर,କ୍ୟାମକାର୍ଡ
कॅमेरा,କ୍ୟାମେରା
कॅमेरा संरेखन,କ୍ୟାମେରା ଆଲାଇନ୍ମେଣ୍ଟ |
कॅमेरा छिद्र,କ୍ୟାମେରା ଆପେଚର |
कॅमेरा कव्हरेज,କ୍ୟାମେରା କଭରେଜ୍ |
कॅमेरा लाइन-अप,କ୍ୟାମେରା ଲାଇନ- ଅପ୍ |
कॅमेरा ट्यूब,କ୍ୟାମେରା ଟ୍ୟୁବ୍ |
छत,ଛାତ
क्षमता,ସାମର୍ଥ୍ୟ |
कॅपेसिटन्स,ପତ୍ର
कॅपेसिटिव्ह लोड,କ୍ୟାପେସିଟିଭ୍ ଭାର |
कॅपेसिटिव्ह रिएक्टन्स,କ୍ୟାପେସିଟିଭ୍ ପ୍ରତିକ୍ରିୟା |
कॅपेसिटर,କ୍ୟାପେସିଟର |
कॅपेसिटर इनपुट फिल्टर,କ୍ୟାପକେଟର ଇନପୁଟ୍ ଫିଲ୍ଟର୍ |
क्षमता,କ୍ଷମତା
कॅप्सूल,Capsule
मथळा,କ୍ୟାପସନ୍
कॅप्चर इफेक्ट,କ୍ୟାପଚର ପ୍ରଭାବ
कार्ड,କାର୍ଡ
कार्डिओइड,କାର୍ଡିଓଏଡ୍
कार्डिओइड मायक्रोफोन,କାର୍ଡିଓଡ୍ ମାଇକ୍ରୋଫୋନ୍ |
वाहक,ବାହକ
वाहक वारंवारता,ବାହକ ଫ୍ରିକ୍ୱେନ୍ସି
कॅरियर फ्रिक्वेन्सी शिफ्ट,ବାହକ ଫ୍ରିକ୍ୱେନ୍ସି ସିଫ୍ଟ |
वाहक शक्ती,ବାହକ ଶକ୍ତି
कॅरियर सेन्स सिग्नल,ବାହକ ସେନ୍ସ ସଙ୍କେତ |
वाहक संवेदनशीलता,ବାହକ ସମ୍ବେଦନଶୀଳତା |
वाहक वेगळे,ବାହକ ପୃଥକତା |
कॅरियर शिफ्ट,ବାହକ ସିଫ୍ଟ
कॅरियर स्पेसिंग,ବାହକ ବ୍ୟବଧାନ
वाहक दडपशाही,ବାହକ ଦତନା
कॅरियर वेव्ह,ବାହକ ତରଙ୍ଗ |
काडतूस,କାର୍ଟ୍ରିଜ୍
कोरीव काम,ଖୋଦନ
कॅसकेड,କାସ୍କେଡ୍
कॅसकेड सर्किट,କ୍ୟାସକେଡ୍ ସର୍କିଟ୍ |
कॅसेट,କ୍ୟାସେଟ୍
ओतीव लोखंड,ପରିତ୍ୟାଗ କର
कास्टिंग,କାଷ୍ଟିଂ
कॅटलॉग,କାଟାଲଗ୍ |
आपत्तीजनक हस्तक्षेप,ବିପର୍ଯ୍ୟୟ ବାଧା
कॅथोड,କ୍ୟାଥୋଡ୍ |
कॅथोड अनुयायी,କ୍ୟାଥୋଡ୍ ଅନୁସରଣକାରୀ |
कॅथोड रेझिस्टर,କ୍ୟାଥୋଡ୍ ପ୍ରତିରୋଧକ |
सेलफोन,ମୋବାଇଲ୍ ଫୋନ୍
सेल्युलर,ସେଲୁଲାର୍ |
केंद्रीय नियंत्रण,କେନ୍ଦ୍ରୀୟ ନିୟନ୍ତ୍ରଣ
मध्यवर्ती वारंवारता,କେନ୍ଦ୍ରୀୟ ଫ୍ରିକ୍ୱେନ୍ସି |
सेंट्रल प्रोसेसिंग युनिट,କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ୟୁନିଟ୍ |
केंद्रीकृत डेटाबेस,କେନ୍ଦ୍ରୀୟ ଡାଟାବେସ୍ |
केंद्रीकृत प्रणाली,କେନ୍ଦ୍ରୀଭୂତ ପ୍ରଣାଳୀ
सिरेमिक,ସିରାମିକ୍ |
खोली,ଚାମ୍ବର
चेंजओव्हर स्विच,ପରିବର୍ତ୍ତନ କରିବା ସୁଇଚ୍
चॅनल,ଚ୍ୟାନେଲ୍ |
चॅनेल एन्कोडर,ଚ୍ୟାନେଲ ଏନକୋଡର |
चॅनेल पृथक्करण,ଚ୍ୟାନେଲ ପୃଥକତା |
चॅनेल स्पेसिंग,ଚ୍ୟାନେଲ ବ୍ୟବଧାନ |
चॅनेल स्विचिंग,ଚ୍ୟାନେଲ ସୁଇଚ୍ |
वैशिष्ट्यपूर्ण प्रतिबाधा,ଚରିତ୍ରଗତ ପ୍ରତିରୋଧ
