Hindi,Tamil
"कूची, बुरुश, कूर्च, गुल्म","குச்சி, புருஷ், குர்ச், குல்ம்"
"बुबुद्, बुलबुला (सं.), बुदबुदाना (क्रि.)","குமிழி, குமிழி (பதிப்பு), முணுமுணுப்பு (வி.)"
बुदबुदाहट,உமிழும்
प्रतिकारी,எதிர் நடவடிக்கைகள்
आकुंचन,சுருக்கம்
"उभय प्रतिरोधी, बफ़र","amphoteric, buffered"
भवन-ध्वानिकी,ஒலியியல்
वर्धन,பர்தன்
बल्ब,பல்பு
उभरना,வெளிப்படு
"आयतन, स्थूलता, समष्टि, पुंज, प्रकाय","தொகுதி, மொத்த, நிறை, நிறை, தொகுதி"
आयतन प्रत्यास्थता गुणांक,தொகுதி நெகிழ்ச்சி குணகம்
समष्टि गुणधर्म,மக்கள் சொத்து
अधिकांशीय ताप,அதிகபட்ச வெப்பநிலை
"ककुद, उभार",வீக்கம்
"गुच्छ, पुंज (सं.), गुच्छित होना (क्रि.)","கொத்து, கொத்து (n.), கொத்தாக இருக்க வேண்டும் (ver.)"
गुच्छक,கொத்து
बुन्सेन सेल,பன்சென் செல்
उत्प्लव,மிதப்பு
"उत्प्लावकता, उत्प्लावन","மிதப்பு, மிதப்பு"
बर्गर परिपथ,பர்கர் சுற்று
चोर घंटी,திருடன் மணி
"बर्नर, ज्वालक","எரிப்பான், பற்றவைப்பான்"
पूर्णज्वलन,முழு பற்றவைப்பு
"प्रस्फोट, स्फोट, विदर","வெடிப்பு, வெடிப்பு, பிளவு"
व्यस्त लाइन,வரிசை பிஸி
व्यस्तता टोन,பிஸியான தொனி
गुंजक,ஒலிப்பவர்
उपपथ,பைபாஸ்
उपपथन,சுற்று
"समुद्री तार, केबल","கடல் கம்பி, கேபிள்"
कैडमियम,காட்மியம்
सीज़इयम-सेल,சீசியம்-செல்
पंजर द्विध्रुव,பஞ்சர் இருமுனை
पंजर प्रभाव,பஞ்சர் விளைவு
परिकलन करना,கணக்கெடுக்க
परिकलक,கால்குலேட்டர்
कैलेन्डर,நாட்காட்டி
"अंशशोधन, अंशांकन, अनुसंशोधन","அளவீடு, அளவுத்திருத்தம், திருத்தம்"
"अंशोधन गुणक, अंशांकन गुणक","அளவீடு பெருக்கி, அளவுத்திருத்த பெருக்கி"
कैलिपर्स,காலிப்பர்கள்
"कॉल गणित्र, वार्ता गणित्र","கால்குலேட்டர், பேச்சு கால்குலேட்டர்"
"ऊष्मी (वि.), कैलोरिक (सं.)","வெப்பம் (வி.), கலோரிக் (எட்.)"
"कैलोरीमीटर, ऊष्मामापी","கலோரிமீட்டர், கலோரிமீட்டர்"
