Telugu,Malayalam
ఆర్మీవార్మ్,സൈനികമുറി
Aroid,യുരോഗി
వాసన,സൗരഭം
అరేస్టర్,അറസ്റ്റർ
ఆర్టెమిసియా,ആർടെമിസിയ
ధమనుల సిస్టోలిక్,ധമനികന്ത്രി
ఆర్టిరియోస్క్లెరోటిక్,ആർട്ടീസിറോട്ടിക്
ఆర్థ్రోపోడ్,ആർത്രോപോഡ്
ఆర్థరైటిస్,സന്ധിവാതം
ఆర్థ్రోపోడా,ആരോപോഡ
కీలు మృదులాస్థి,ആർട്ടിക്കിൾ തരുണാസ്ഥി
ఉచ్చారణ,കൂട്ടിച്ചേര്ക്കുക
ఉచ్చరించబడింది,ആവിഷ്കരിച്ചു
కృత్రిమ పేస్‌మేకర్,കൃത്രിമ പേസ്മേക്കർ
కృత్రిమ ఎంపిక,കൃത്രിമ തിരഞ്ഞെടുപ്പ്
ఆర్టోకార్పస్ హెటెరోఫిల్లస్,ആർട്ടോകാർപസ് ഹെട്രോഫില്ലസ്
ఆస్బెస్టాస్ ఫైబర్,ആസ്ബറ്റോസ് ഫൈബർ
ఆస్బెస్టాసిస్,ആസ്ബ്ടോസിസ്
అస్కారిస్,അസ്കാറിസ്
ఆరోహణ క్రోమాటోగ్రఫీ,ആരോഹണ ക്രോമാറ്റോഗ്രഫി
అస్సిడియా,അസ്സിഡിയ
అస్సిడియన్,അസ്സിഡിയൻ
అస్కోకార్ప్,അസ്കോർപ്പ്
అస్కోమైసెట్స్,അസ്കോംസൈക്കേറ്റുകൾ
ఆస్కార్బిక్ ఆమ్లం,അസ്കോർബിക് ആസിഡ്
అస్కోస్పోర్,അസ്കോസ്പോർ
అస్కస్,അസ്കസ്
Aseptate,സൗപ്രചകമായ
అలైంగిక పునరుత్పత్తి,അസംസ്കൃത പുനരുൽപാദനം
అలైంగిక బీజాంశం,അസുഖമായ തടസ്സം
ఆస్పరాజిన్ సింథటేస్,ശതാവരി സിന്തലേസ്
ఆస్పరాగస్,ശതാവരിച്ചെടി
అస్పార్టిక్ ఆమ్లం,അസ്പാർട്ടിക് ആസിഡ്
ఆస్పెర్‌గిల్లస్ నైగర్,അസ്പെർജില്ലസ് നൈഗർ
ఆస్పెర్‌గిల్లస్,ആസ്പർജില്ലസ്
అస్ఫోడెలస్ టెనుఫోలియస్,അസ്കോടെലസ് ടെനോയിഫോളിയസ്
ఆస్పిరిన్,ആസ്പിരിൻ
పరీక్ష,അസേ
సమావేశం,ഒത്തുചേരൽ
సమీకరణ సామర్థ్యం,അനുമാനിക്കൽ കാര്യക്ഷമത
అస్సిమిలేటరీ రూట్,ഉപദ്രവകരമായ റൂട്ട്
సహాయక పునరుత్పత్తి సాంకేతికత,സഹായ പ്രത്യുത്പാദന സാങ്കേതികത
అసోసియేషన్ ప్రాంతం,അസോസിയേഷൻ ഏരിയ
అసోసియేటివ్ సహజీవనం,അസോസിയേറ്റീവ് സിംബയോസിസ്
కలగలుపు మరియు పున omb సంయోగం,ശേഖരവും വീണ്ടും സംയോജനവും
కారకం యొక్క కలగలుపు,ഫാക്ടറിന്റെ ശേഖരം
అస్టాకస్,Astacus
ఆస్టెరేసి,ആദർശകം
ఆస్టారేల్స్,ആസ്റ്ററൽസ്
గ్రహశకలం,ഛിന്നഗ്രഹം
ఉబ్బసం,ആത്സ്മ
ఆస్ట్రగలస్ గుమ్మర్,എന്റർഗലസ് ഗംമിഫർ
జ్యోతిష్య కుదురు పోల్,ജ്യോതിരൽ സ്പിൻഡിൽ പോൾ
ఖగోళ శాస్త్రవేత్త,ജ്യോതിശാസ്ത്രക്കാരൻ
అసమాన కార్యోటైప్,അസമമായ കാരിയോടൈപ്പ്
అసమాన,അസമമായ
అథెరోమాటస్,ഒരു ഹതുതയസ്
అథెరోస్క్లెరోసిస్,രക്തപ്രവാഹത്തിന്
అథెరోస్క్లెరోటిక్ ఫలకం,പീരസ്കിറ്റിക് പ്ലക്
భౌగోళిక పటం,ഭൂപടപുസ്കം
అట్లాస్ వెన్నుపూస,അറ്റ്ലസ് കശേരു
వాతావరణం,അന്തരീക്ഷം
వాతావరణం,അന്തരീക്ഷ
వాతావరణ ఇన్పుట్లు,അന്തരീക്ഷ ഇൻപുട്ടുകൾ
అటామిక్ ఫోర్స్ మైక్రోస్కోప్,ആറ്റോമിക് ഫോഴ്സ് മൈക്രോസ്കോപ്പ്
అణువు,പരമാണു
ATP ASE,Atp ase
కర్ణిక సంకోచం,Atrial സങ്കോചം
కర్ణిక దడ,ആട്രിയൽ ഫൈബ്രിലേഷൻ
కర్ణిక మధ్యస్థ,ആട്രിയൽ നറ്റിയുററ്റിക് ഘടകം (ANF)
కర్ణిక నోడ్,ആട്രിയൽ നോഡ്
కర్ణిక సిస్టోల్,ആട്രാലയം സിസ്റ്റോൾ
అట్రియోవెంట్రిక్యులర్ నోడ్,ആട്രിയോവെൻട്രിക്കുലാർ നോഡ്
అట్రియోవెంట్రిక్యులర్ వాల్వ్,ആട്രിയോവെൻട്രിക്കുലാർ വാൽവ്
కర్ణిక,ആട്രിയം (പവേള)
కర్ణిక,ആട്രിയം (പവേള)
అట్రోపా బెల్లడోన్నా,അട്രോപ ബെല്ലഡോണ
క్షీణత,അട്രോഫി
అట్రోపిన్ ఆల్కలాయిడ్,ആട്രോപിൻ ആൽക്കലോയിഡ്
అటాచ్మెంట్ ప్లేట్,അറ്റാച്ചുമെന്റ് പ്ലേറ്റ്
శ్రవణ వల్కలం,ഓഡിറ്ററി കോർട്ടെക്സ്
Ululosira,ഓലോസിറ
మూత్రకద్రవయ ఎముక,റൂറിക്കിൾ (അണ്സിക്ല)
మూత్రకద్రవయ ఎముక,റൂറിക്കിൾ (അണ്സിക്ല)
మూత్రకద్రవయ ఎముక,റൂറിക്കിൾ (അണ്സിക്ല)
మూత్రకద్రవయ ఎముక,റൂറിക്കിൾ (അണ്സിക്ല)
ఆస్ట్రాలోపిథెసిన్లు,ഓസ്ട്രേലിയനിവൈനുകൾ
ఆటోకాలజీ,അംഗരക്ഷക
ఆటోమేటెడ్ DNA సీక్వెన్సర్,യാന്ത്രിക ഡിഎൻഎ സീക്വൻസർ
ఆటోపోలిప్లోయిడ్,ഓട്ടോപോളിപ്ലോയിഡ്
ఆటోనలైజర్,ഓട്ടോനാലിസർ
ఆటోగామి,ഓട്ടോഗാമി
ఆటోగామి,ഓട്ടോഗാമി
ఆటోగ్రాఫ్ట్,ഓട്ടോഗ്രാഫ്റ്റ്
స్వయం ప్రతిరక్షక వ్యాధి,സ്വയം രോഗപ്രതിരോധ രോഗം
ఆటోమొబైల్ ఎగ్జాస్ట్,ഓട്ടോമൊബൈൽ എക്സ്ഹോസ്റ്റ്
అటానమిక్ (అసంకల్పిత) నాడీ వ్యవస్థ,ഓട്ടോണമിക് (അനിയന്ത്രിതമായ) നാഡീവ്യൂഹം
ఆటోఫాగిక్ లైసోజోమ్,ഓട്ടോഫാഗിക് ലിസോസോം
ఆటోప్లాయిడ్,ഓട്ടോപ്ലോയിഡ്
ఆటోపోడియం,ഓട്ടോപോഡിയം
ఆటోపోలిప్లోయిడ్,ഓട്ടോപോളിപ്ലോയിഡ്
ఆటోసోమల్ క్రోమోరోమ్,ഓട്ടോസോമൽ ക്രോമറോം
ఆటోసోమల్ జన్యువు,ഓട്ടോസോമൽ ജീൻ
ఆటోసోమ్,ഓട്ടോസോം
ఆటోటెట్రాప్లాయిడ్,ഓട്ടോടെട്രലോയിഡ്
ఆటోటోమి,ഓട്ടോടോമി
ఆటోట్రిప్లోయిడ్ రకం,സ്വയമേവയുള്ള ഇനം
ఆటోట్రోఫ్,ഓട്ടോട്രോഫ്
శరదృతువు కలప,ശരത്കാല മരം
అక్సనోగ్రాఫ్,ഓഗാനോഗ്രാഫ്
అక్సనోమీటర్,ആസൂത്
సహాయక పెరుగుదల,അസിസെറ്റിക് വളർച്ച
ఆక్సిన్,ഓക്സിൻ
ఆక్సోట్రోఫ్,ഓക്സോട്രോഫ്
ఒక v బండిల్,ഒരു V ബണ്ടിൽ
ఏవ్స్,Aves
అవిసెన్నియా,അവിസെന്റിയ
Awn,അവര്യാദരാക്കുക
అక్షసంబంధ అస్థిపంజరం,ആക്സിയൽ അസ്ഥികൂടം
ఆక్సైల్,ക്ഷാനം
ఆక్సిలరీ బడ్,കക്ഷീയ മുകുളം
ఆక్సిలరీ,കക്ഷീയ
అక్షం వెన్నుపూస,ആക്സിസ് കശേരു
ఆక్సాన్,ആക്സോൺ
అక్షసంబంధ పొర,ആക്സോണൽ മെംബ്രൺ
అక్షసంబంధమైన,അനുച്ചാരണം
ఆక్సోనెమ్,ആക്സൊനം
అజోస్పిరిల్లమ్,അസോസ്പിരിലം
అజోటోబాక్టర్,അസോടോബോക്റ്റർ
అజైగస్ సిర,അസിഗസ് സിര
బాసిల్లస్ ఆంత్రాసిస్,ബാസിലസ് ആന്ത്രാസിസ്
కర్రవు,ബാസിലസ് തുരിംഗിയേൻസിസ് (ബിടി)
బాసిల్లస్,ബാസിലസ്
