Marathi,Bengali
"गुच्छ, गुच्छ (n.), क्लस्टर करणे (ver.)","গুচ্ছ, গুচ্ছ (n.), to be clustered (ver.)"
घड,গুচ্ছ
बनसेन सेल,বুনসেন সেল
उत्साह,উচ্ছ্বাস
"उछाल, उत्साह","buoyancy, booyancy"
बर्गर सर्किट,বার্গার সার্কিট
चोराची घंटा,চোরের ঘণ্টা
"बर्नर, इग्निटर","বার্নার, ইগনিটার"
पूर्ण प्रज्वलन,সম্পূর্ণ ইগনিশন
"स्फोट, स्फोट, फूट","বিস্ফোরণ, বিস্ফোরণ, ফাটল"
ओळ व्यस्त,লাইন ব্যস্ত
व्यस्त टोन,ব্যস্ত টোন
बजर,গুঞ্জন
बायपास,বাইপাস
सर्किट,সার্কিট
"सागरी तार, केबल","সমুদ্রের তার, তার"
कॅडमियम,ক্যাডমিয়াম
सीझियम सेल,সিজিয়াম-কোষ
पांजर द्विध्रुव,পাঞ্জর ডাইপোল
पांजर इफेक्ट,পাঞ্জার প্রভাব
मोजणे,হিসাব করতে
कॅल्क्युलेटर,ক্যালকুলেটর
कॅलेंडर,ক্যালেন্ডার
"कॅलिब्रेशन, कॅलिब्रेशन, पुनरावृत्ती","ক্রমাঙ্কন, ক্রমাঙ্কন, সংশোধন"
"कॅलिब्रेशन गुणक, कॅलिब्रेशन गुणक","ক্রমাঙ্কন গুণক, ক্রমাঙ্কন গুণক"
कॅलिपर,ক্যালিপার
"कॉल कॅल्क्युलेटर, टॉक कॅल्क्युलेटर","কল ক্যালকুলেটর, টক ক্যালকুলেটর"
"उष्णता (v.), उष्मांक (सं.)","তাপ (v.), ক্যালোরি (ed.)"
"कॅलरीमीटर, कॅलरीमीटर","ক্যালোরিমিটার, ক্যালোরিমিটার"
"कॅलरीमेट्री, कॅलरीमेट्री","ক্যালোরিমেট্রি, ক্যালোরিমিট্রি"
कॅमेरा,ক্যামেরা
"कुल्या किरण, कालवा किरण","কুল্যা কিরণ, খাল কিরণ"
candela,candela
"मेणबत्ती, मेणबत्ती","মোমবাতি, মোমবাতি"
प्रामाणिक,ক্যানোনিকাল
cantilever,ক্যান্টিলিভার
"टोपी, झगा (सं.), इंटरलेसिंग (v.)","টুপি, চাদর (সম্পাদনা), ইন্টারলেসিং (v.)"
धारण,ধারণ
कॅपेसिटर,ক্যাপাসিটর
"capillarity, capillarity","capillarity, capillarity"
"केशिका, केशिका","কৈশিক, কৈশিক"
केशिका शक्ती,কৈশিক বল
"कॅप्सूल, कॅप्सूल, कॅप्सूल","ক্যাপসুল, ক্যাপসুল, ক্যাপসুল"
पकडणे,ক্যাপচার
कार्बन 14 शेड्यूलिंग,কার্বন 14 সময়সূচী
"अविभाज्य बिंदू, मुख्य संख्या, संख्या संख्या","মৌলিক বিন্দু, কার্ডিনাল সংখ্যা, গণনা সংখ্যা"
कार्नोचे प्रमेय,কার্নোর উপপাদ্য
वाहक,বাহক
कार्टेशियन अक्ष,কার্টেসিয়ান অক্ষ
काडतूस,কার্তুজ
"सोपानी (वि.), सोपानीपत (सं.)","সোপানি (ভি.), সোপানিপাত (সম্পাদনা)"
प्रेरित,অনুপ্রাণিত
"आपत्ती, आपत्ती","বিপর্যয়, বিপর্যয়"
लिमिटर डायोड,লিমিটার ডায়োড
"ऑर्थोमीटर, कॅथेटोमीटर","অর্থোমিটার, ক্যাথেটোমিটার"
कॅथेट्रॉन,ক্যাথেট্রন
कॅथोड,ক্যাথোড
cation,cation
तेजस्वी पृष्ठ,বিমিং পৃষ্ঠা
कोटोर,কোটর
"सीमांत, कव्हर, छेदनबिंदू, सर्वोच्च संख्या, आवरण","প্রান্তিক, আবরণ, ছেদ, সর্বোচ্চ সংখ্যা, আবরণ"
आकाशीय,স্বর্গীয়
सेल-स्थिर,কোষ ধ্রুবক
सिमेंट लेन्स,সিমেন্ট লেন্স
लक्ष केंद्रित,ফোকাস
सेंटीग्रेड,সেন্টিগ্রেড
सेंटीमीटर,সেন্টিমিটার
सेंटीमीटर-ग्राम-सेकंद पद्धत,সেন্টিমিটার-গ্রাম-সেকেন্ড পদ্ধতি
"मध्यवर्ती, मध्यवर्ती","কেন্দ্রীয়, কেন্দ্রীয়"
केंद्रीय संसाधन युनिट,কেন্দ্রীয় সম্পদ ইউনিট
केंद्र,কেন্দ্র
संरेखन केंद्र,প্রান্তিককরণ কেন্দ্র
मध्य किरण,মধ্য রশ্মি
