Bengali,Punjabi
অ্যাপ্লিকেশন ডেভেলপার,ਐਪਲੀਕੇਸ਼ਨ ਡਿਵੈਲਪਰ
আবেদন স্তর,ਐਪਲੀਕੇਸ਼ਨ ਲੇਅਰ
অ্যাপ্লিকেশন ভিত্তিক ভাষা,ਐਪਲੀਕੇਸ਼ਨ ਓਨੀਐਂਟਡ ਭਾਸ਼ਾ
অ্যাপ্লিকেশন প্যাকেজ,ਐਪਲੀਕੇਸ਼ਨ ਪੈਕੇਜ
এপ্লিকেশন প্রোগ্রাম,ਐਪਲੀਕੇਸ਼ਨ ਪ੍ਰੋਗਰਾਮ
অ্যাপ্লিকেশন প্রোগ্রামিং,ਐਪਲੀਕੇਸ਼ਨ ਪ੍ਰੋਗਰਾਮਿੰਗ
অ্যাপ্লিকেশন প্রয়োজনীয় ভাষা,ਐਪਲੀਕੇਸ਼ਨ ਲੋੜੀਂਦੀ ਭਾਸ਼ਾ
অ্যাপ্লিকেশন সফ্টওয়্যার,ਐਪਲੀਕੇਸ਼ਨ ਸਾਫਟਵੇਅਰ
অ্যাপ্লিক,ਐਪਲੀਕ
আনুমানিক তত্ত্ব,ਲਗਭਗ ਸਿਧਾਂਤ
স্বেচ্ছাসেবী অ্যাক্সেস,ਮਨਮਾਨੀ ਪਹੁੰਚ
স্বেচ্ছাসেবী সিকোয়েন্স কম্পিউটার,ਆਰਬਿਟਰੇਰੀ ਤਰਤੀਬ ਕੰਪਿ computer ਟਰ
সালিশ,ਆਰਬਿਟਰੇਸ਼ਨ
আর্কিটেকচার,ਆਰਕੀਟੈਕਚਰ
সংরক্ষণাগার,ਪੁਰਾਲੇਖ
এরিয়া কোড,ਖੇਤਰ ਕੋਡ
অঞ্চল অনুসন্ধান,ਖੇਤਰ ਖੋਜ
অঞ্চল স্থানান্তর,ਖੇਤਰ ਸੰਚਾਰ
অঞ্চল পরিবর্তনশীল,ਖੇਤਰ ਵੇਰੀਏਬਲ
যুক্তি,ਦਲੀਲ
যুক্তি ঠিকানা,ਆਰਗੁਮੈਂਟ ਪਤਾ
যুক্তি তালিকা,ਆਰਗੁਮੈਂਟ ਸੂਚੀ
গাণিতিক নির্দেশ,ਹਿਸਾਬ ਦੀ ਹਦਾਇਤ
গাণিতিক এবং যুক্তি ইউনিট,ਹਿਸਾਬ ਅਤੇ ਤਰਕ ਇਕਾਈ
গাণিতিক অ্যাসাইনমেন্ট বিবৃতি,ਹਿਸਾਬ ਦੇ ਅਸਾਈਨਮੈਂਟ ਸਟੇਟਮੈਂਟ
গাণিতিক চেক,ਹਿਸਾਬ ਦੀ ਜਾਂਚ
পাটিগণিত ধ্রুবক,ਹਿਸਾਬ ਸਥਿਰ
গাণিতিক রূপান্তর,ਹਿਸਾਬ ਦਾ ਰੂਪਾਂਤਰਣ
গাণিতিক ডেটা,ਹਿਸਾਬ ਦਾ ਅੰਕੜਾ
পাটিগণিত ব্যতিক্রম,ਹਿਸਾਬ ਅਪਵਾਦ
গাণিতিক অভিব্যক্তি,ਹਿਸਾਬ ਸਮੀਕਰਨ
গাণিতিক স্থির পয়েন্ট,ਹਿਸਾਬ ਨਿਰਧਾਰਤ ਬਿੰਦੂ
পাটিগণিত শ্রেণিবিন্যাস,ਹਿਸਾਬ ਵਾਲੀ ਲੜੀ
বিবৃতি যদি গাণিতিক,ਹਿਸਾਬ ਜੇ ਬਿਆਨ
গাণিতিক যুক্তি,ਹਿਸਾਬ ਦਾ ਤਰਕ
গাণিতিক যুক্তি ইউনিট,ਗਣਿਤ ਦੀ ਤਰਕ ਦੀ ਇਕਾਈ
পাটিগণিত অপারেশন,ਗਣਿਤ ਦਾ ਕੰਮ
পাটিগণিত অপারেটর,ਗਣਿਤ ਦਾ ਆਪਰੇਟਰ
পাটিগণিত ওভারফ্লো,ਹਿਸਾਬ ਓਵਰਫਲੋ
গাণিতিক ছবির ডেটা,ਹਿਸਾਬ ਦੀ ਤਸਵੀਰ ਡਾਟਾ
গাণিতিক অগ্রাধিকার,ਹਿਸਾਬ ਨਾਲ ਤਰਜੀਹ
গাণিতিক প্রাথমিক,ਹਿਸਾਬ ਪ੍ਰਾਇਮਰੀ ਪ੍ਰਾਇਮਰੀ
গাণিতিক নিবন্ধ,ਗਣਿਤ ਦਾ ਰਜਿਸਟਰ
গাণিতিক সম্পর্ক,ਗਣਿਤ ਦਾ ਸੰਬੰਧ
গাণিতিক স্ক্যান,ਹਿਸਾਬ ਸਕੈਨ
গাণিতিক বিভাগ,ਹਿਸਾਬ ਭਾਗ
গাণিতিক শিফট,ਹਿਸਾਬ ਦੀ ਸ਼ਿਫਟ
গাণিতিক স্থানান্তর,ਹਿਸਾਬ ਨਾਲ ਤਬਦੀਲ
পাটিগণিত বিবৃতি,ਗਣਿਤ ਦਾ ਬਿਆਨ
গাণিতিক শব্দ,ਹਿਸਾਬ ਦੀ ਮਿਆਦ
পাটিগণিত আন্ডারফ্লো,ਹਿਸਾਬ ਅੰਡਰਫਲੋ
গাণিতিক ইউনিট,ਹਿਸਾਬ ਇਕਾਈ
অ্যারে,ਐਰੇ
অ্যারে বাউন্ড,ਐਰੇ ਬੱਝ
অ্যারে কম্পিউটার,ਐਰੇ ਕੰਪਿ computer ਟਰ
অ্যারে মাত্রা,ਐਰੇ ਦੀ ਪਹਿਲੂ
অ্যারে উপাদান,ਐਰੇ ਐਲੀਮੈਂਟ
অ্যারে এক্সপ্রেশন,ਐਰੇ ਸਮੀਕਰਨ
অ্যারের নাম,ਐਰੇ ਦਾ ਨਾਮ
কাঠামোর অ্যারে,Structures ਾਂਚਿਆਂ ਦੀ ਐਰੇ
অ্যারে প্রিন্টিং,ਐਰੇ ਦੀ ਛਪਾਈ
অ্যারে প্রসেসিং,ਐਰੇ ਪ੍ਰੋਸੈਸਿੰਗ
অ্যারে প্রসেসর,ਐਰੇ ਪ੍ਰੋਸੈਸਰ
বক্তৃতা পয়েন্ট,ਕਲਾਤਮਕਤਾ ਬਿੰਦੂ
কৃত্রিম জ্ঞান,ਨਕਲੀ ਬੋਧ
কৃত্রিম বুদ্ধিমত্তা,ਬਣਾਵਟੀ ਗਿਆਨ
কৃত্রিম ভাষা,ਨਕਲੀ ਭਾਸ਼ਾ
কৃত্রিম পরিবর্তনশীল,ਨਕਲੀ ਵੇਰੀਏਬਲ
আর্টস অ্যাপ্লিকেশন ডেটা ব্যাংক,ਆਰਟਸ ਐਪਲੀਕੇਸ਼ਨ ਡਾਟਾ ਬੈਂਕ
আর্টস অ্যাপ্লিকেশন সংগীত,ਆਰਟਸ ਐਪਲੀਕੇਸ਼ਨ ਸੰਗੀਤ
আর্টস অ্যাপ্লিকেশন প্যাটার্ন জেনারেশন,ਆਰਟਸ ਐਪਲੀਕੇਸ਼ਨ ਪੈਟਰਨ ਪੀੜ੍ਹੀ
আরোহী,ਚੜ੍ਹਨਾ
আরোহী বাছাই,ਚੜ੍ਹਾਈ ਜਾ ਰਹੀ ਕ੍ਰਮਬੱਧ
Ascil,ਐਸਿਲ
ASCII নিয়ন্ত্রণ চরিত্র,ASCII ਕੰਟਰੋਲ ਅੱਖਰ
ASCII কী বোর্ড,ASCII ਕੁੰਜੀ ਬੋਰਡ
দিক,ਪਹਿਲੂ
দিক এবং,ਪਹਿਲੂ ਅਤੇ
একত্রিত করা,ਇਕੱਠਾ ਕਰਨ ਯੋਗ
একত্রিত উত্স,ਇਕੱਤਰ ਕੀਤਾ ਮੂਲ
সময়কাল একত্রিত করুন,ਸੰਜਮ ਦੀ ਮਿਆਦ
এসেম্বলার,ਇਕੱਠਾ ਕਰਨ ਵਾਲਾ
এসেম্বলার ডাইরেক্টিভ,ਅਸੁਵਿਧਾਨਕ ਨਿਰਦੇਸ਼
এসেম্বলার সুবিধা,ਅਸੈਂਬਲਰ ਸਹੂਲਤ
এসেম্বলার ভাষা,ਇਕੱਠਾ ਕਰਨ ਵਾਲੀ ਭਾਸ਼ਾ
একত্রিত,ਇਕੱਠ ਕਰਨਾ
সমাবেশ পর্ব,ਪੜਾਅ ਇਕੱਠਾ ਕਰਨਾ
সময় একত্রিত,ਸਮਾਂ ਇਕੱਲਾ
সমাবেশ,ਅਸੈਂਬਲੀ
এসেম্বলি,ਅਸੈਂਬਲੀ ਦੀ ਭਾਸ਼ਾ
অ্যাসেম্বলি ল্যাঙ্গুয়েজ প্রোগ্রামিং,ਅਸੈਂਬਲੀ ਭਾਸ਼ਾ ਪ੍ਰੋਗਰਾਮਿੰਗ
সমাবেশ ভাষা সফ্টওয়্যার নমনীয়তা,ਅਸੈਂਬਲੀ ਭਾਸ਼ਾ ਸਾਫਟਵੇਅਰ ਲਚਕਤਾ
সমাবেশ তালিকা,ਅਸੈਂਬਲੀ ਦੀ ਸੂਚੀ
সমাবেশ পর্ব,ਵਿਧਾਨ ਸਭਾ ਪੜਾਅ
সমাবেশ রুটিন,ਅਸੈਂਬਲੀ ਰੁਟੀਨ
সমাবেশ সময়,ਅਸੈਂਬਲੀ ਦਾ ਸਮਾਂ
সমাবেশ ইউনিট,ਅਸੈਂਬਲੀ ਯੂਨਿਟ
অ্যাসাইনমেন্ট ইনডেক্সিং,ਅਸਾਈਨਮੈਂਟ ਇੰਡੈਕਸਿੰਗ
অ্যাসাইনমেন্ট অপারেশন,ਅਸਾਈਨਮੈਂਟ ਓਪਰੇਸ਼ਨ
নিয়োগ বিবৃতি,ਅਸਾਈਨਮੈਂਟ ਸਟੇਟਮੈਂਟ
সহযোগী ঠিকানা,ਐਸੋਸੀਏਟਿਵ ਪਤਾ
সহযোগী অ্যারে রেজিস্টার,ਐਸੋਸੀਏਟਿਵ ਐਰੇ ਰਜਿਸਟਰ
সহযোগী কী,ਐਸੋਸੀਏਟਿਵ ਕੁੰਜੀ
সহযোগী ভাষা,ਐਸੋਸੀਏਟਿਵ ਭਾਸ਼ਾ
সহযোগী স্মৃতি,ਐਸੋਸੀਏਟਿਵ ਮੈਮੋਰੀ
সহযোগী স্টোরেজ,ਐਸੋਸੀਏਟਿਵ ਸਟੋਰੇਜ
দশমিক বিন্দু ধরে নেওয়া,ਮੰਨਿਆ ਦਸ਼ਮਲਵ ਬਿੰਦੂ
অসমমিত ডিভাইস,ਅਸਮੈਟ੍ਰਿਕ ਉਪਕਰਣ
অসমমিত আই/ও,ਅਸਮੈਟ੍ਰਿਕ I / O
অ্যাসিঙ্ক্রোনাস,ਅਸਿੰਕਰੋਨਸ
অ্যাসিঙ্ক্রোনাস কম্পিউটার,ਅਸਿੰਕਰੋਨਸ ਕੰਪਿਟਰ
অ্যাসিঙ্ক্রোনাস ডেটা ট্রান্সফার,ਅਸਿੰਕਰੋਨਸ ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ
অ্যাসিঙ্ক্রোনাস ডেটা ট্রান্সমিশন,ਅਸਿੰਕਰੋਨਸ ਡੇਟਾ ਸੰਚਾਰ
অ্যাসিঙ্ক্রোনাস ডিভাইস,ਅਸਿੰਕਰੋਨਸ ਉਪਕਰਣ
অ্যাসিঙ্ক্রোনাস অপারেশন,ਅਸਿੰਕਰੋਨਸ ਓਪਰੇਸ਼ਨ
অ্যাসিঙ্ক্রোনাস সিগন্যালিং,ਅਸਿੰਕਰੋਨਸ ਸਿਗਨਲਿੰਗ
অ্যাসিঙ্ক্রোনাস সময় বিভাগ মাল্টিপ্লেক্সিং,ਅਸਿੰਕਰੋਨਸ ਟਾਈਮ ਡਿਵੀਜ਼ਨ ਮਲਟੀਪਲੈਕਸਿੰਗ
অ্যাসিঙ্ক্রোনাস ট্রান্সমিশন,ਅਸਿੰਕਰੋਨਸ ਸੰਚਾਰ
অ্যাসিঙ্ক্রোনাস ওয়ার্কিং,ਅਸਿੰਕਰੋਨਸ ਕੰਮ ਕਰਨਾ
সংযুক্ত প্রক্রিয়াজাতকরণ,ਅਟੁੱਟ ਪ੍ਰਕਿਰਿਆ
সংযুক্ত প্রসেসর,ਨੱਥੀ ਸੋਧੀ
সংযুক্ত সমর্থন প্রসেসর,ਜੁੜੇ ਸਹਾਇਤਾ ਪ੍ਰੋਸੈਸਰ
অপারেশন উপস্থিত,ਚਲਾਇਆ ਕਾਰਵਾਈ
ট্রেল প্রিন্টারে অংশ নিয়েছেন,ਟ੍ਰੇਲ ਪ੍ਰਿੰਟਰ ਪੜ੍ਹਿਆ
মনোযোগ বাধা,ਧਿਆਨ ਪਰਿਵਰਤਨ
মনোযোগ কী,ਧਿਆਨ ਕੁੰਜੀ
মনোযোগ,ਪਟੀਸ਼ਨ
অবিচ্ছিন্ন ধ্রুবক,ਅਟੁੱਟ ਨਿਰੰਤਰ
মনোযোগ বিকৃতি,ਪਟੀਸ਼ਨ ਵਿਗਾੜ
মনোযোগ সমতুল্য,ਅਟਥਿਏਸ਼ਨ ਬਰਾਬਰੀ
অ্যাটেনুয়েটর,Attetuator
বৈশিষ্ট্য,ਗੁਣ
শ্রাবণ অ্যালার্ম,ਆਡੀਅਲ ਅਲਾਰਮ
অডিও ক্যাসেট,ਆਡੀਓ ਕੈਸੇਟ
অডিও তদন্ত,ਆਡੀਓ ਪੁੱਛਗਿੱਛ
অডিও লাইন,ਆਡੀਓ ਲਾਈਨ
অডিও প্রতিক্রিয়া,ਆਡੀਓ ਜਵਾਬ
অডিও প্রতিক্রিয়া বার্তা,ਆਡੀਓ ਜਵਾਬ ਸੁਨੇਹਾ
অডিও প্রতিক্রিয়া ইউনিট,ਆਡੀਓ ਜਵਾਬ ਇਕਾਈ
অডিওটেপ স্টোরেজ ইউনিট,ਆਡੀਓਟਾ ਸਟੋਰੇਜ ਯੂਨਿਟ
অডিও টেলিযোগাযোগ লাইন,"ਆਡੀਓ ਟੈਲੀਕਾਮ, ਲਾਈਨ"
অডিও টার্মিনাল,ਆਡੀਓ ਟਰਮੀਨਲ
অডিট কমান্ড ভাষা,ਆਡਿਟ ਕਮਾਂਡ ਭਾਸ਼ਾ
অডিট প্রোগ্রামিং,ਆਡਿਟ ਪ੍ਰੋਗਰਾਮਿੰਗ
নিরীক্ষা পথ,ਆਡਿਟ ਟ੍ਰੇਲ
অগেন্ড,ਨਾਜਿਟ
অগমেন্ট,ਵਧ
অগমেন্টার,Ug ਗਸਮੈਨਟਰ
লেখক,ਲੇਖਕ
অনুমোদন,ਲੇਖਕ
অনুমোদন ব্যবস্থা,ਲੇਖਕ
কর্তৃপক্ষ,ਅਧਿਕਾਰ
অনুমোদন কোড,ਅਧਿਕਾਰ ਕੋਡ
অনুমোদিত গ্রন্থাগার,ਅਧਿਕਾਰਤ ਲਾਇਬ੍ਰੇਰੀ
অনুমোদিত প্রোগ্রাম,ਅਧਿਕਾਰਤ ਪ੍ਰੋਗਰਾਮ
অনুমোদিত প্রোগ্রাম সুবিধা,ਅਧਿਕਾਰਤ ਪ੍ਰੋਗਰਾਮ ਦੀ ਸਹੂਲਤ
অটো অ্যাবস্ট্রাক্ট,ਆਟੋ ਐਬਸਟ੍ਰੈਕਟ
স্বয়ংক্রিয় উত্তর,ਆਟੈਨਸਵਰ
অটো বুটিং,ਆਟੋ ਬੂਟਿੰਗ
অটো বাইপাস,ਆਟੋ ਬਾਈਪਾਸ
অটো কল (= স্বয়ংক্রিয় কলিং),ਆਟੋ ਕਾਲ (= ਆਟੋਮੈਟਿਕ ਕਾਲਿੰਗ)
অটো কোডার,ਆਟੋ ਕੋਡਰ
স্বয়ংক্রিয় কল,ਆਟੋ ਡਾਇਲ
অটোফ্লো,ਆਟੋਫਲੋ
অটো সূচক,ਆਟੋ ਇੰਡੈਕਸ
অটো ইনডেক্সড অ্যাড্রেসিং,ਆਟੋ ਇੰਡੈਕਸਡ ਐਡਰੈੱਸ
অটোমেটা,ਆਟੋਮੈਟਾ
অটোমেটা তত্ত্ব,ਆਟੋਮਟਾ ਸਿਧਾਂਤ
অটোমেটা টাইপ,ਆਟੋਮੈਟਾ ਕਿਸਮ
স্বয়ংক্রিয় গ্রন্থপঞ্জি,ਸਵੈਚਾਲਤ ਬਾਈਬਲੀਓਗ੍ਰਾਫੀ
স্বয়ংক্রিয় ডেটা মিডিয়াম,ਆਟੋਮੈਟਿਕ ਡੇਟਾ ਮਾਧਿਅਮ
স্বয়ংক্রিয় অভিধান,ਆਟੋਮੈਟਿਕ ਡਿਕਸ਼ਨਰੀ
স্বয়ংক্রিয় শব্দকোষ,ਸਵੈਚਾਲਿਤ ਸ਼ਬਦਾਵਲੀ
স্বয়ংক্রিয় লজিক ডায়াগ্রাম,ਆਟੋਮੈਟਿਕ ਤਰਕ ਚਿੱਤਰ
স্বয়ংক্রিয় ব্যবস্থাপনা,ਸਵੈਚਾਲਤ ਪ੍ਰਬੰਧਨ
স্বয়ংক্রিয় উত্পাদন ব্যবস্থাপনা,ਸਵੈਚਾਲਤ ਉਤਪਾਦਨ ਪ੍ਰਬੰਧਨ
স্বয়ংক্রিয় স্টক নিয়ন্ত্রণ,ਆਟੋਮੈਟਿਕ ਸਟਾਕ ਕੰਟਰੋਲ
স্বয়ংক্রিয় বিমূর্ত,ਆਟੋਮੈਟਿਕ ਐਬਸਟਰੈਕਟ
স্বয়ংক্রিয় বিমূর্ততা,ਆਟੋਮੈਟਿਕ ਐਬਸਟਰੈਕਟਿੰਗ
স্বয়ংক্রিয়ভাবে প্রোগ্রাম করা সরঞ্জাম,ਆਪਣੇ ਆਪ ਹੀ ਪ੍ਰੋਗਰਾਮ ਕੀਤੇ ਉਪਕਰਣ
স্বয়ংক্রিয় উত্তর,ਆਟੋਮੈਟਿਕ ਜਵਾਬ
স্বয়ংক্রিয় কল বিতরণকারী,ਆਟੋਮੈਟਿਕ ਕਾਲ ਵਿਤਰਕ
স্বয়ংক্রিয় কলিং,ਆਟੋਮੈਟਿਕ ਕਾਲਿੰਗ
স্বয়ংক্রিয় চেক,ਆਟੋਮੈਟਿਕ ਚੈੱਕ
স্বয়ংক্রিয় কোডিং,ਆਟੋਮੈਟਿਕ ਕੋਡਿੰਗ
স্বয়ংক্রিয় কম্পিউটিং,ਆਟੋਮੈਟਿਕ ਕੰਪਿ uting ਟਿੰਗ
স্বয়ংক্রিয় কম্পিউটিং ইঞ্জিন,ਆਟੋਮੈਟਿਕ ਕੰਪਿ uting ਟਿੰਗ ਇੰਜਣ
স্বয়ংক্রিয় ধ্রুবক,ਆਟੋਮੈਟਿਕ ਨਿਰੰਤਰ
স্বয়ংক্রিয় নিয়ন্ত্রণ ইঞ্জিনিয়ারিং,ਆਟੋਮੈਟਿਕ ਕੰਟਰੋਲ ਇੰਜੀਨੀਅਰਿੰਗ
স্বয়ংক্রিয় ডেটা প্রসেসিং,ਆਟੋਮੈਟਿਕ ਡੇਟਾ ਪ੍ਰੋਸੈਸਿੰਗ
স্বয়ংক্রিয় ডেটা প্রসেসিং সিস্টেম,ਆਟੋਮੈਟਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ ਸਿਸਟਮ
স্বয়ংক্রিয় দশমিক প্রান্তিককরণ,ਆਟੋਮੈਟਿਕ ਦਸ਼ਮਲਵ ਅਨੁਕੂਲਤਾ
স্বয়ংক্রিয় ডায়ালিং ইউনিট,ਆਟੋਮੈਟਿਕ ਡਾਇਲਿੰਗ ਯੂਨਿਟ
স্বয়ংক্রিয় অভিধান,ਆਟੋਮੈਟਿਕ ਡਿਕਸ਼ਨਰੀ
স্বয়ংক্রিয় সমতা,ਆਟੋਮੈਟਿਕ ਬਰਾਬਰੀ
স্বয়ংক্রিয় ত্রুটি সংশোধন,ਆਟੋਮੈਟਿਕ ਐਰਰ ਸੁਧਾਰ
স্বয়ংক্রিয় ফিড পাঞ্চ,ਆਟੋਮੈਟਿਕ ਫੀਡ ਪੰਚ
স্বয়ংক্রিয় ফাংশন,ਆਟੋਮੈਟਿਕ ਫੰਕਸ਼ਨ
স্বয়ংক্রিয় সূচক,ਆਟੋਮੈਟਿਕ ਇੰਡੈਕਸਿੰਗ
স্বয়ংক্রিয় গ্রন্থাগার কল,ਆਟੋਮੈਟਿਕ ਲਾਇਬ੍ਰੇਰੀ ਕਾਲ
স্বয়ংক্রিয় বার্তা অ্যাকাউন্টিং,ਆਟੋਮੈਟਿਕ ਸੁਨੇਹਾ ਲੇਖਾ
স্বয়ংক্রিয় সংখ্যা সনাক্তকরণ,ਆਟੋਮੈਟਿਕ ਨੰਬਰ ਪਛਾਣ
স্বয়ংক্রিয় পৃষ্ঠা,ਆਟੋਮੈਟਿਕ ਪੇਜੇਸ਼ਨ
স্বয়ংক্রিয় প্রোগ্রামিং,ਆਟੋਮੈਟਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
স্বয়ংক্রিয় পাঞ্চ,ਆਟੋਮੈਟਿਕ ਪੰਚ
স্বয়ংক্রিয় পুনরুদ্ধার প্রোগ্রাম,ਆਟੋਮੈਟਿਕ ਰਿਕਵਰੀ ਪ੍ਰੋਗਰਾਮ
স্বয়ংক্রিয় পুনরাবৃত্তি অনুরোধ,ਆਟੋਮੈਟਿਕ ਦੁਹਰਾਉਣ ਦੀ ਬੇਨਤੀ
স্বয়ংক্রিয় পুনঃসূচনা,ਆਟੋਮੈਟਿਕ ਰੀਸਟਾਰਟ
স্বয়ংক্রিয় রুটিন,ਆਟੋਮੈਟਿਕ ਰੁਟੀਨ
স্বয়ংক্রিয় সিকোয়েন্সিং,ਆਟੋਮੈਟਿਕ ਸਰਬੋਤਮ
স্বয়ংক্রিয় ক্রমিক অপারেশন,ਆਟੋਮੈਟਿਕ ਕ੍ਰਮਵਾਰ ਕਾਰਵਾਈ
স্বয়ংক্রিয় স্টপ,ਆਟੋਮੈਟਿਕ ਸਟਾਪ
