Tamil,Assamese
செயலில் கட்டுப்பாடு,সক্ৰিয় নিয়ন্ত্ৰণ
செயலில் உள்ள செயற்கைக்கோள்,সক্ৰিয় উপগ্ৰহ
செயலில் பிளவுபட்ட சூரிய சுடர்,সক্ৰিয় বিভাজনশীল সৌৰ শিখা
செயலில் நுண்ணூட்டச்சத்துக்கள்,সক্ৰিয় অণুপুষ্টিকৰ উপাদান
செயலில் கண்காணிப்பு அமைப்பு,সক্ৰিয় অনুসৰণ ব্যৱস্থা
செயலில் மின்மாற்றி,সক্ৰিয় ট্ৰেন্সডুচাৰ
செயலில் உட்கொள்ளல்,সক্ৰিয় গ্ৰহণ
செயல்பாட்டு குணகம்*,কাৰ্য্যকলাপ সহগ*
செயல்பாட்டுக் குறியீடு,কাৰ্য্যকলাপ সূচকাংক
செயல்பாட்டு விகிதம்,কাৰ্য্যকলাপৰ অনুপাত
செயல்பாட்டு திசையன்,কাৰ্য্যকলাপ ভেক্টৰ
உண்மையான மானிட்டர்,প্ৰকৃত মনিটৰ
உண்மையான மன அழுத்தம்,প্ৰকৃত মানসিক চাপ
தூண்டுதல்,ট্ৰিগাৰ কৰা
தொடங்குபவர்,উৎপত্তিকাৰী
தொடங்குபவர்,উৎপত্তিকাৰী
தீவிரமானி,acuityometer
கேட்கும் கூர்மை,শ্ৰৱণ ক্ষমতা
புகைப்படக் கூர்மை மதிப்பு,ফটো তীক্ষ্ণতা মূল্য
குறுங்கோணம்,তীব্ৰ কোণ
கிசுகிசுத்தல்,ফুচফুচাই কোৱা
கடுமையான முக்கோணம்,তীব্ৰ ত্ৰিভুজ
அசைக்ளிக்,অচক্ৰীয়
தேர்வுமுறை பயன்பாடு,অনুকূলন প্ৰয়োগ
உகந்த நிலை,অনুকূলিত অৱস্থা
தகவமைப்பு கட்டுப்பாட்டு அமைப்பு,অভিযোজিত নিয়ন্ত্ৰণ ব্যৱস্থা
அடாப்டோமீட்டர்,এডাপ্টোমিটাৰ
அட்காக் ஆண்டெனா,এডকক এন্টেনা
மொத்தத்தில்,সামৰণিত
தொகுப்பு நேரம்,সংকলনৰ সময়
தொகுத்தல்-கழித்தல் நேரம்,সংকলন-বিয়োগ সময়
சேர்ப்பான்,adder
"தொகை, கூட்டல், கூட்டுத்தொகை (பதிப்பு), சேர்க்கை (v.)","যোগফল, যোগ, যোগফল (ed.), যোগ (v.)"
கூட்டல் மாறிலி,যোগ ধ্ৰুৱক
முடுக்கம்-தொகை விதி,ত্বৰণ-যোগফল নিয়ম
தூரம்-தொகை விதி,দূৰত্ব-যোগফল নিয়ম
வேகம்-தொகை விதி,বেগ-যোগফল নিয়ম
திசையன்களின் தொகை,ভেক্টৰৰ যোগফল
சேகரிப்பு எதிர்வினை,সংগ্ৰহ বিক্ৰিয়া
கூடுதல் தளம்,অতিৰিক্ত মজিয়া
"இணைப்பு தொனி, கூடுதல் தொனி (உயிர்)","সংযোগী সুৰ, অতিৰিক্ত সুৰ (স্বৰ)"
"சேர்க்கை, சேர்க்கை","যোগকৰণ, যোগকৰণ"
சேர்க்கை அமைப்பு,যোগকৰণ ব্যৱস্থা
இணைப்பு எழுத்துக்கள்,সংমিশ্ৰিত আখৰ
மொத்த எழுத்து செயல்முறை,সৰ্বমুঠ আখৰ প্ৰক্ৰিয়া
கூடுதல் நிரப்பு நிறம்,যোগকৰণৰ পৰিপূৰক ৰং
சேர்க்கை மாறிலி,যোগকৰণ ধ্ৰুৱক
சேர்க்கை இழுவை,যোগকৰণ ট্ৰেকচন
சேர்க்கை விளைவு,যোগকৰণ প্ৰভাৱ
சேர்க்கை காரணி,যোগকৰণ কাৰক
சேர்க்கை செயல்பாடு,যোগকৰণ কাৰ্য্য
சேர்க்கை கலவை,যোগকৰণৰ মিশ্ৰণ
சேர்க்கை வேர்,যোগকৰণৰ মূল
சேர்க்கை செயல்முறை,যোগকৰণ প্ৰক্ৰিয়া
சேர்க்கை,যোগযোগ্যতা
சேர்க்கை குவாண்டம் எண்,যোগকৰণ কোৱাণ্টাম সংখ্যা
சேகரிப்பு எதிர்வினை,সংগ্ৰহ বিক্ৰিয়া
சேர்க்கை,যোগযোগ্যতা
அடிட்ரான்,aditron
தெரியும்*,ঠিকনা*
முகவரி கணக்கீடு,ঠিকনা গণনা
முகவரி,ঠিকনা
முகவரி குறியாக்கம்,ঠিকনা এনক্ৰিপচন
முகவரி வெளிப்பாடு,ঠিকনা প্ৰকাশ
முகவரித்திறன்,ঠিকনাযোগ্যতা
முகவரிப் பட்டி,ঠিকনা বাৰ
முகவரி விளக்கு,ঠিকনা পোহৰ
முகவரி மாற்றம்,ঠিকনা সলনি কৰা
பதன்ஷ்,পতনশ
முகவரி பதிவு,ঠিকনা পঞ্জীয়ন
முகவரி தேர்வு சுவிட்ச்,ঠিকনা নিৰ্বাচন চুইচ
முகவரி வரிசையாக்க அட்டவணை,ঠিকনা সজাই পৰাই তোলা টেবুল
உரையாற்றுதல்,সম্বোধন কৰা
adresograph,এড্রেছ&#39;গ্ৰাফ
முகவரி அமைப்பு,ঠিকনা ব্যৱস্থাপ্ৰণালী
ஒட்டுதல்,আঠাযুক্ততা
ஒட்டுதல் அழுத்தம்,আঠাযুক্ত চাপ
பிசின் ஆற்றல்,আঠাযুক্ত শক্তি
பிசின் தடுப்பு,আঠাযুক্ত ব্লক কৰা
அடியாபட்,আদিয়াবাট
அடியாபாடிக்,adiabatic
அடியாபாடிக் முடுக்கம்,এডিয়াবেটিক ত্বৰণ
அடியாபாடிக் தோராயம்,এডিয়াবেটিক আনুমানিককৰণ
அடியாபாட்டிக் தொகுதி குணகம்,এডিয়াবেটিক আয়তন সহগ
அடியாபாட்டிக் வெப்பமானி,এডিয়াবেটিক থাৰ্মোমিটাৰ
அடிபயாடிக் மாற்றம்,এডিয়াবেটিক পৰিৱৰ্তন
"அடியாபாடிக் விளக்கப்படம், அடியாபாட்டிக் விளக்கப்படம்","এডিয়াবেটিক চাৰ্ট, এডিয়াবেটিক চাৰ্ট"
அடியாபாடிக் சுருக்கத்தன்மை,এডিয়াবেটিক সংকোচন ক্ষমতা
அடியாபாடிக் சுருக்கம்,এডিয়াবেটিক কম্প্ৰেছন
அடியாபாடிக் கருத்தடை,এডিয়াবেটিক গৰ্ভনিৰোধক
அடியாபாடிக் குளிரூட்டும் வரம்பு,এডিয়াবেটিক শীতল সীমা
அடியாபாடிக் வளைவு,এডিয়াবেটিক বক্ৰ
அடியாபாடிக் சிதைவு,এডিয়াবেটিক বিকৃতি
அடியாபாடிக் டிமேக்னடைசேஷன்,এডিয়াবেটিক বিচুম্বকীয়কৰণ
