Tamil,Assamese
கணினி நிபுணர்,কম্পিউটাৰ বিশেষজ্ঞ
கணினிமயமாக்கல்,কম্পিউটাৰাইজেচন
கணினி நிபுணர்,কম্পিউটাৰিষ্ট
கணினிமயமாக்கு,কম্পিউটাৰাইজ কৰা
கம்ப்யூட்டிங்,কম্পিউটিং
கருத்து,ধাৰণা
ஒத்திசைவு,সমকালীনতা
ஒரே நேரத்தில்,সমকালীন
நிலை மாறி,কণ্ডিচন ভেৰিয়েবল
நிபந்தனை ஆபரேட்டர்,চৰ্তসাপেক্ষ অপাৰেটৰ
நிபந்தனை அறிக்கை,চৰ্তসাপেক্ষ বিবৃতি
நடத்துனர்,পৰিবাহী
மாநாடு,কনফাৰেন্সিং
இரகசியத்தன்மை,গোপনীয়তা
கட்டமைப்பு,বিন্যাস
நெரிசல்,ভিৰ
இணைப்பு,সংযোগ
இணைப்பு வேகம்,সংযোগ গতি
இணைப்பு,সংযোগ
இணைப்பு குறைவான தொடர்பு,সংযোগ কম যোগাযোগ
இணைப்பு வெளியீடு,সংযোগ মুক্তি
இணைப்பு,সংযোগ
இணைப்பான்,সংযোগকাৰী
தொடர்ச்சியாக,একেৰাহে
அதன் விளைவாக,ফলস্বৰূপ
பணியகம்,কনছ&#39;ল
ஒருங்கிணைப்பு,একত্ৰীকৰণ
நிலையான,নেৰানেপেৰা
நிலையான அறிவுறுத்தல்,নিৰন্তৰ নিৰ্দেশনা
கட்டுப்பாடு,বাধা
கட்டமைப்பாளர்,কনষ্ট্ৰাক্টৰ
கொள்கலன்,পাত্ৰ
உள்ளடக்கம்,বিষয়
சூழல்,সন্দৰ্ভ
சூழல் இலவச இலக்கணம் (CFG),প্ৰসংগ মুক্ত ব্যাকৰণ (CFG)
சூழல் சுவிட்ச்,প্ৰসংগ চুইচ
தற்செயல்,আকস্মিকতা
சுருக்கம்,সংকোচন
மாறுபாடு,বিষমতা
கட்டுப்பாடு,নিয়ন্ত্ৰণ
கட்டுப்பாட்டு பகுதி,নিয়ন্ত্ৰণ এলেকা
கட்டுப்பாட்டு பிட்,নিয়ন্ত্ৰণ বিট
கட்டுப்பாட்டு பேருந்து,নিয়ন্ত্ৰণ বাছ
கட்டுப்பாட்டு அட்டை,নিয়ন্ত্ৰণ কাৰ্ড
கட்டுப்பாட்டு சுற்று,নিয়ন্ত্ৰণ বৰ্তনী
கட்டுப்பாட்டு சுழற்சி,নিয়ন্ত্ৰণ চক্ৰ
கட்டுப்பாட்டு பொறியியல்,নিয়ন্ত্ৰণ অভিযান্ত্ৰিকী
கட்டுப்பாட்டு விசை,নিয়ন্ত্ৰণ কি&#39;
கட்டுப்பாட்டு தர்க்கம்,নিয়ন্ত্ৰণ যুক্তি
கட்டுப்பாட்டு வளையம்,নিয়ন্ত্ৰণ লুপ
கட்டுப்பாட்டு குறி,নিয়ন্ত্ৰণ চিহ্ন
கட்டுப்பாட்டு செயல்பாடு,নিয়ন্ত্ৰণ কাৰ্য্য
கட்டுப்பாட்டு குழு,নিয়ন্ত্ৰণ পেনেল
கட்டுப்பாட்டு சமிக்ஞை,নিয়ন্ত্ৰণ সংকেত
கட்டுப்பாட்டு சுவிட்ச்,নিয়ন্ত্ৰণ চুইচ
கட்டுப்பாட்டு நாடா,নিয়ন্ত্ৰণ টেপ
கட்டுப்பாட்டு முனையம்,নিয়ন্ত্ৰণ টাৰ্মিনেল
கட்டுப்பாட்டு அலகு (CU),নিয়ন্ত্ৰণ একক (CU)
ஒன்றிணைதல்,অভিসৰণ
உரையாடல்,কথা-বাৰ্তা
உரையாடல் நேரப் பகிர்வு,কথোপকথনৰ সময় ভাগ-বতৰা কৰা
மாற்றம்,ৰূপান্তৰ
மாற்றி,ৰূপান্তৰক
குக் தேற்றம்,কুকৰ উপপাদ্য
இணை செயலி,সহ-প্ৰচেছৰ
நகல்,কপি কৰক
பதிப்புரிமை,কপিৰাইট
தண்டு,কৰ্ড
கம்பியில்லா தொலைபேசி,কৰ্ডলেছ টেলিফোন
தொடர்ச்சி,corollary
திருத்தம்,সংশোধন
சிதைக்கப்பட்டது,দুৰ্নীতিগ্ৰস্ত
எண்ணிக்கை,হিচাপ কৰা
கவுண்டர்,বিৰোধ
நாட்டின் குறியீடு,দেশৰ কোড
இணை மாறுபாடு,সহাৱস্থান
கவரேஜ்,কভাৰেজ
விபத்து,খুন্দা মৰা
முக்கியமான பாதை,জটিল পথ
முக்கியமான பாதை முறை (CPM),জটিল পথ পদ্ধতি (CPM)
குறுக்கு சோதனை,ক্ৰছ চেক
குறுக்கு கம்பைலர்,ক্ৰছ কম্পাইলাৰ
குறுக்கு தீ,ক্ৰছ জুই
குறுக்கு பேச்சு,ক্ৰছ টক
குறியாக்கவியல்,ক্ৰিপ্টোগ্ৰাফিক
குறியாக்கவியல்,ক্ৰিপ্টোগ্ৰাফী
நாணய சின்னம்,মুদ্ৰাৰ চিহ্ন
தற்போதைய அடைவு,বৰ্তমান ডাইৰেকটৰি
தற்போதைய சாளரம்,বৰ্তমান উইন্ডো
கர்சர்,কাৰ্চাৰ
வளைவு,বক্ৰ
வெட்டி ஒட்டு,কাটি পেষ্ট কৰক
வெட்டு முறை,কাটিব পৰা পদ্ধতি
சைபர்,চাইবাৰ
கணணி மையம்,চাইবাৰ কেফে
இணைய பணம்,চাইবাৰ নগদ ধন
சைபர்,চাইবাৰ অপৰাধ
சைபர் டெலிக்ஸ்,চাইবাৰ ডেলিক
இணைய சட்டம்,চাইবাৰ আইন
இணைய செக்ஸ்,চাইবাৰ যৌনতা
சைபர்னாடிக்ஸ்,চাইবাৰনেটিক্স
சைபர்னேஷன்,চাইবাৰনেচন
மிதிவண்டி,চক্ৰ
சுழற்சி நினைவகம்,চক্ৰ স্মৃতিশক্তি
சுழற்சி திருட,চক্ৰ চুৰি
சுழற்சி நேரம்,চক্ৰৰ সময়
சுழற்சி,চক্ৰীয়
டீமன்,ডেমন
டெய்சி சக்கரம்,ডেইজী চকা
தரவு நிர்வாகி,ডাটা প্ৰশাসক
தரவு ஒதுக்கீடு,তথ্য আবণ্টন
தரவு பகுதி,ডাটা এৰিয়া
தரவு வரிசை,ডাটা এৰে
தரவு தளம்,ডাটা বেচ
தரவு முறிவு,ডাটা ব্ৰেক
தரவு பஸ்,ডাটা বাছ
தரவு கேரியர்,ডাটা কেৰিয়াৰ
தரவு செல்,ডাটা চেল
தரவு சேனல்,ডাটা চেনেল
