Malayalam,Hindi
ഘടികാരദിശയിൽ,दक्षिणावर्त
ക്ലോപ്പൻ (= അടച്ചതും തുറന്നതും),संविवृत
അടച്ചു,"संवृत, बंद"
അടഞ്ഞ കോൺവെക്സ് ഹൾ,संवृत अवमख समावरक
അടച്ച ക്യൂബ്,संवृत घन
അടഞ്ഞ വക്രം,"बंद वक्र, संवृत वक्र"
അടച്ച ഡൊമെയ്ൻ,संवृत प्रांत
അടഞ്ഞ രൂപം,बंद आकृति
അടച്ച ഇടവേള,संवृत अंतराल
അടച്ച പ്രദേശം,"संवृत प्रदेश, बंद प्रदेश"
അടച്ച സെറ്റ്,संवृत समच्चय
അടഞ്ഞ പ്രതലം,"बंद पृष्ठ, संवृत पृष्ठ"
അടച്ചുപൂട്ടൽ," निमीलन, वेष्टन , संवरक"
ക്ലോഷർ ഓപ്പറേറ്റർ,संवरण-संकारक (संवरक)
ക്ലോഷർ പോയിന്റ് (= കോൺടാക്റ്റ് പോയിന്റ്),संवरक-बिन्दु
അടച്ചുപൂട്ടൽ പോസ്റ്റുലേറ്റ്,संवरक-अभिगृहीत
അടച്ചുപൂട്ടൽ സെറ്റ്,संवरक समुच्चय
ക്ലസ്റ്റർ പോയിന്റ്,गुच्छ बिन्दु
ക്ലസ്റ്റർ സാമ്പിൾ,गुच्छ प्रतिचयन
ക്ലസ്റ്റർ സെറ്റ്,गुच्छ समुच्चय
ഏകപക്ഷീയ വൃത്തങ്ങൾ,समाक्ष वृत्त
ഏകപക്ഷീയമായ പരാബോളകൾ,समाक्ष परवलय
ഏകപക്ഷീയമായ വിമാനങ്ങൾ,समाक्ष समतल
ഏകപക്ഷീയ ത്രികോണങ്ങൾ,समाक्ष त्रिभुज
കോബ് - ഡഗ്ലസ് ഫംഗ്ഷൻ,कोब-डगलस फलन
കോഡിംഗ്," कूटलेखन, कोडन , संकेतन"
ഡാറ്റയുടെ കോഡിംഗ്,सामग्री का संकेतीकरण
സഹ-ഡൊമെയ്ൻ,सहप्रांत
കോഫിഫിഷ്യന്റ് മാട്രിക്സ്,गुणांक आव्यूह
പരസ്പര ബന്ധത്തിന്റെ ഗുണകം,सहसंबंध-गुणांक
നിർണ്ണയത്തിന്റെ ഗുണകം,निर्धारण गुणांक
ഇലാസ്തികതയുടെ ഗുണകം,प्रत्यास्थता गुणांक
വികാസത്തിന്റെ ഗുണകം,प्रसार गुणांक
ഘർഷണത്തിന്റെ ഗുണകം,घर्षण गुणांक
രേഖീയ വികാസത്തിന്റെ ഗുണകം,अनुदैर्घ्य प्रसार का गुणांक
റിഗ്രഷൻ ഗുണകം,समाश्रयण गुणांक
ഉപരിതല പിരിമുറുക്കത്തിന്റെ ഗുണകം,पृष्ठ तनाव का गुणांक
ഗുണനഘടകം,विचरण गुणांक
സഹഘടകം,"सह-खण्ड, सह गुणन खंड,सहकारक"
കോയിൻ ത്രോ (കോയിൻ ടോസ്),सिक्का उछाल
സാമ്പിൾ ശേഖരണം,प्रतिदर्श-संचय
കോളിനിയർ,सरेख
കോളിനിയറിറ്റി,सरेखता
കോളം,"स्तंभ, कॉलम"
നിര തുല്യത,स्तंभतुल्यता
നിര തത്തുല്യം,स्तंभ-तुल्य
നിര തുല്യമായ മാട്രിക്സ്,स्तंभ तुल्य आव्यूह
കോളം മാട്രിക്സ്,स्तंभ आव्यूह
നിര റാങ്ക്,स्तंभ कोटि
കോളം കുറച്ച echolon മാട്രിക്സ്,स्तंभ समानीत सोपानक आव्यूह
നിര വെക്റ്റർ,स्तंभ सदिश
നിരയായി,स्तंभानुसार
സംയുക്ത സമവാക്യം,संयुक्त समीकरण
പൊതുവായ കോൺ,"उभयनिष्ठ कोण, सर्वनिष्ठ कोण"
പൊതു അക്ഷം,सर्वनिष्ठ अक्ष
പൊതുവായ അടിസ്ഥാനം,"सर्वनिष्ठ आधार, उभयनिष्ठ बेस"
പൊതു വിഭജനം,सार्व हर
പൊതുവായ വ്യത്യാസം,सार्व अंतर
പൊതു ഘടകം," सार्वगुणन-खंड, समापवर्तक , सार्व उपादान"
പൊതുവായ ലോഗരിതം,"साधारण लघुगणक, साधारण लॉगेरिथ्म"
പൊതുവായ ഗുണിതം,"सार्व गुणज, समापवर्त्य"
പൊതു അനുപാതം,सार्व अनुपात
പൊതു വിഭാഗം,सर्वनिष्ठ परिच्छेद
പൊതുവായ വശം,सर्वनिष्ठ भुजा
പൊതുവായ ടാൻജെന്റ്,"उभयनिष्ठ स्पर्शरखा, सर्वनिष्ठ स्पर्शरेखा"
പൊതുവായ പദം,सर्वनिष्ठ पद
കമ്മ്യൂട്ടേറ്റീവ് നിയമം,क्रमविनिमेय नियम
കമ്മ്യൂട്ടേറ്റീവ് പ്രോപ്പർട്ടി,क्रमविनिमेय गुणधर्म
കമ്മ്യൂട്ടേറ്റീവ് റൂൾ,क्रमविनिमेय-नियम
കൂട്ടിച്ചേർക്കലിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം,योग का क्रमविनिमेय नियम
ഗുണനത്തിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം,गुणन का क्रमविनिमेय नियम
കമ്മ്യൂട്ടേറ്റീവ് ഓപ്പറേഷൻ,क्रमविनिमेय संक्रिया
കമ്മ്യൂട്ടേറ്റർ ഗ്രൂപ്പ്,क्रमविनिमेयक समूह
മെട്രിക്സുകളുടെ കമ്മ്യൂട്ടിംഗ്,आव्यूहों का क्रमविनिमेय
കോംപാക്റ്റ് സെറ്റ്,संहत समुच्चय
താരതമ്യത,"तुलनात्मकता, तुलनीयता"
മാർഗങ്ങളുടെ താരതമ്യം,माध्यों की तुलना
ശതമാനത്തിന്റെ താരതമ്യം,प्रतिशतता-तुलना
താരതമ്യ പരിശോധന,तुलना परीक्षण
അനുയോജ്യത സമവാക്യം,सुसंगत समीकरण
മത്സര ഗെയിം,स्पर्धी खेल
മത്സര സാഹചര്യം,स्पर्धी स्थिति
മത്സര തന്ത്രം,स्पर्धी युक्ति
കമ്പൈലർ," अनुभाषक , संकलक"
പരസ്പരപൂരകമായ,पूरक
പൂരക കോൺ,पूरक कोण
പൂരക സംഭവം,पूरक घटना
പൂരക ഘടകം,पूरक कारक
പൂരക പ്രവർത്തനം,पूरक फलन
കോംപ്ലിമെന്ററി ഹാഫ് സ്പേസ്,पूरक अर्ध समष्टि
