Bengali,Assamese
রৈখিক প্রসারণের সহগ,ৰৈখিক প্ৰসাৰণৰ সহগ
রিগ্রেশন সহগ,ৰিগ্ৰেছনৰ সহগ
পৃষ্ঠ টান সহগ,পৃষ্ঠীয় টানৰ সহগ
প্রকরণ সহগ,তাৰতম্যৰ সহগ
কোফ্যাক্টর,কোফেক্টৰ
মুদ্রা নিক্ষেপ (মুদ্রা টস),coin throw (মুদ্ৰা টছ)
নমুনা সংগ্রহ,নমুনা সংগ্ৰহ কৰা
সমরেখার,collinear
সমরেখা,collinearity
কলাম,স্তম্ভ
কলামের সমতা,স্তম্ভ সমতুল্যতা
কলাম সমতুল্য,স্তম্ভ সমতুল্য
কলাম সমতুল্য ম্যাট্রিক্স,স্তম্ভ সমতুল্য মেট্ৰিক্স
কলাম ম্যাট্রিক্স,স্তম্ভ মেট্ৰিক্স
কলাম র‍্যাঙ্ক,স্তম্ভ ৰেংক
কলাম হ্রাস ইকোলন ম্যাট্রিক্স,স্তম্ভ হ্ৰাস কৰা ইকলন মেট্ৰিক্স
কলাম ভেক্টর,স্তম্ভ ভেক্টৰ
কলাম অনুসারে,স্তম্ভ অনুসৰি
সম্মিলিত সমীকরণ,সংযুক্ত সমীকৰণ
সাধারণ কোণ,সাধাৰণ কোণ
সাধারণ অক্ষ,সাধাৰণ অক্ষ
সাধারণ ভিত্তি,সাধাৰণ ভিত্তি
সাধারণ নির্ধারক,সাধাৰণ হৰ
সাধারণ পার্থক্য,সাধাৰণ পাৰ্থক্য
সাধারণ সমস্যা,সাধাৰণ কাৰক
সাধারণ লগারিদম,সাধাৰণ লগাৰিদম
সাধারণ একাধিক,সাধাৰণ বহুগুণ
সাধারণ অনুপাত,সাধাৰণ অনুপাত
সাধারণ বিভাগ,সাধাৰণ অংশ
সাধারণ দিক,সাধাৰণ দিশ
সাধারণ স্পর্শক,সাধাৰণ স্পৰ্শক
সাধারণ শব্দ,সাধাৰণ শব্দ
বিনিময় বিধি,কমিউটেটিভ ল&#39;
পরিবর্তনমূলক সম্পত্তি,পৰিৱৰ্তনশীল বৈশিষ্ট্য
পরিবর্তনমূলক নিয়ম,কমিউটেটিভ নিয়ম
সংযোজনের পরিবর্তনমূলক আইন,যোগৰ পৰিৱৰ্তনশীল নিয়ম
গুণের পরিবর্তনমূলক আইন,গুণনৰ পৰিৱৰ্তনশীল নিয়ম
পরিবর্তনমূলক অপারেশন,কমিউটেটিভ অপাৰেচন
কমিউটার গ্রুপ,কমিউটেটৰ গোট
ম্যাট্রিক্সের যাতায়াত,মেট্ৰিক্সৰ অহা-যোৱা কৰা
কমপ্যাক্ট সেট,কম্পেক্ট চেট
তুলনা,তুলনামূলকতা
উপায়ের তুলনা,মাধ্যমৰ তুলনা
শতাংশের তুলনা,শতাংশৰ তুলনা
তুলনা পরীক্ষা,তুলনামূলক পৰীক্ষা
সামঞ্জস্য সমীকরণ,সামঞ্জস্যতা সমীকৰণ
প্রতিযোগিতামূলক খেলা,প্ৰতিযোগিতামূলক খেল
প্রতিযোগিতামূলক পরিস্থিতি,প্ৰতিযোগিতামূলক পৰিস্থিতি
প্রতিযোগিতামূলক কৌশল,প্ৰতিযোগিতামূলক কৌশল
কম্পাইলার,কম্পাইলাৰ
পরিপূরক,পৰিপূৰক
পরিপূরক কোণ,পৰিপূৰক কোণ
পরিপূরক ঘটনা,পৰিপূৰক ঘটনা
পরিপূরক ফ্যাক্টর,পৰিপূৰক কাৰক
পরিপূরক ফাংশন,পৰিপূৰক কাৰ্য্য
পরিপূরক অর্ধেক স্থান,পৰিপূৰক আধা স্থান
পরিপূরক ব্যবধান,পৰিপূৰক ব্যৱধান
পরিপূরক সেট,পৰিপূৰক গোট
পরিপূরক,পৰিপূৰকতা
একটি সেটের পরিপূরক,এটা গোটৰ পৰিপূৰক
সম্পূর্ণ আদমশুমারি,সম্পূৰ্ণ লোকপিয়ল
সম্পূর্ণ পারস্পরিক সম্পর্ক ম্যাট্রিক্স,সম্পূৰ্ণ সম্পৰ্কীয় মেট্ৰিক্স
সম্পূর্ণ মেট্রিক স্থান,সম্পূৰ্ণ মেট্ৰিক স্থান
সম্পূর্ণ অর্থনর্মাল সেট,সম্পূৰ্ণ অৰ্থনৰ্মেল ছেট
সম্পূর্ণ চতুর্ভুজ,সম্পূৰ্ণ চতুৰ্ভুজ
সম্পূর্ণ ভাগফল,সম্পূৰ্ণ ভাগফল
সম্পূর্ণ সেট,সম্পূৰ্ণ ছেট
সম্পূর্ণ সমাধান,সম্পূৰ্ণ সমাধান
সম্পূর্ণরূপে এলোমেলো নকশা,সম্পূৰ্ণৰূপে ৰেণ্ডম ডিজাইন
জটিল যুক্তি,জটিল যুক্তি
জটিল অনুবন্ধী,জটিল সংযুক্ত
জটিল পার্থক্য,জটিল পাৰ্থক্য
জটিল ফাংশন,জটিল ফলন
জটিল একীকরণ,জটিল সংহতি
জটিল ম্যাট্রিক্স,জটিল মেট্ৰিক্স
জটিল সংখ্যা,জটিল সংখ্যা
জটিল সংখ্যা ক্ষেত্র,জটিল সংখ্যাৰ ক্ষেত্ৰ
জটিল অর্থোগোনাল ম্যাট্রিক্স,জটিল অৰ্থগনেল মেট্ৰিক্স
জটিল সমতল,জটিল সমতল
জটিল পরিমাণ,জটিল পৰিমাণ
জটিল পারস্পরিক,জটিল পাৰস্পৰিক
জটিল ফলাফল,জটিল ফলাফল
জটিল স্থান,জটিল স্থান
জটিল মূল্যবান ফাংশন,জটিল মূল্যৱান ফলন
জটিল পরিবর্তনশীল,জটিল চলক
componendo এবং divindendo,কম্পোনেণ্ডো আৰু ডিভিণ্ডেণ্ডো
উপাদান,উপাদান
উপাদান বিশ্লেষণ,উপাদান বিশ্লেষণ
বৈচিত্র্যের উপাদান,ভ্যাৰিয়েন্সৰ উপাদান
ভেক্টরের উপাদান,ভেক্টৰৰ উপাদান
যৌগিক ফাংশন,কম্পোজিট ফাংচন
যৌগিক অনুমান,সংমিশ্ৰিত অনুমান
যৌগিক সংখ্যা,সংমিশ্ৰিত সংখ্যা
যৌগিক সিরিজ,সংমিশ্ৰিত শৃংখলা
ভেক্টরের গঠন,ভেক্টৰৰ গঠন
যৌগিক কোণ,যৌগিক কোণ
যৌগিক বিভাগ,যৌগিক বিভাজন
যৌগিক ভগ্নাংশ,যৌগিক ভগ্নাংশ
চক্রবৃদ্ধিহারে সুদ,চক্ৰান্ত সুত
যৌগিক সম্ভাবনা,যৌগিক সম্ভাৱনা
সংকোচনযোগ্য প্রবাহ,সংকোচনযোগ্য প্ৰবাহ
সঙ্কোচন,সংকোচন
গণনা,গণনা
কম্পিউটেশনাল সূত্র,গণনামূলক সূত্ৰ
গণনা করা মান,গণনা কৰা মান
কম্পিউটার,কম্পিউটাৰ
কম্পিউটার অ্যালগরিদম,কম্পিউটাৰ এলগৰিদম
কম্পিউটার প্রোগ্রাম,কম্পিউটাৰ প্ৰগ্ৰেম
কম্পিউটার প্রোগ্রামিং,কম্পিউটাৰ প্ৰগ্ৰেমিং
কম্পিউটার সিমুলেশন,কম্পিউটাৰ চিমুলেচন
কম্পিউটিং,কম্পিউটিং
অবতল ফাংশন,অৱতল ফলন
অবতল বহুভুজ,অৱতল বহুভুজ
অবতল প্রোগ্রামিং,অৱতল প্ৰগ্ৰেমিং
সমকেন্দ্রিক বৃত্ত,সমকেন্দ্ৰিক বৃত্ত
কেন্দ্রীভূত বক্ররেখা,সমকেন্দ্ৰিক বক্ৰ
কংক্রিট ফর্ম,কংক্ৰিটৰ ৰূপ
লাইনের সামঞ্জস্য,ৰেখাৰ সমকালীনতা
সমবর্তী,সমকালীন
সমবর্তী বাহিনী,সমকালীন বল
শর্তাধীন ঘনত্ব ফাংশন,চৰ্তসাপেক্ষ ঘনত্ব ফলন
