Hindi,Gujarati
क्रमविनिमेय संक्रिया,વિનિમયાત્મક કામગીરી
क्रमविनिमेयक समूह,કોમ્યુટેટર જૂથ
आव्यूहों का क्रमविनिमेय,મેટ્રિસિસની અવરજવર
संहत समुच्चय,કોમ્પેક્ટ સેટ
"तुलनात्मकता, तुलनीयता",તુલનાત્મકતા
माध्यों की तुलना,માધ્યમની સરખામણી
प्रतिशतता-तुलना,ટકાવારીની સરખામણી
तुलना परीक्षण,સરખામણી કસોટી
सुसंगत समीकरण,સુસંગતતા સમીકરણ
स्पर्धी खेल,સ્પર્ધાત્મક રમત
स्पर्धी स्थिति,સ્પર્ધાત્મક પરિસ્થિતિ
स्पर्धी युक्ति,સ્પર્ધાત્મક વ્યૂહરચના
" अनुभाषक , संकलक",કમ્પાઇલર
पूरक,પૂરક
पूरक कोण,પૂરક કોણ
पूरक घटना,પૂરક ઘટના પૂરક ઘટના
पूरक कारक,પૂરક પરિબળ
पूरक फलन,પૂરક કાર્ય
पूरक अर्ध समष्टि,પૂરક અડધી જગ્યા
पूरक अंतराल,પૂરક અંતરાલ
पूरक समुच्चय,પૂરક સમૂહ
"पूरकीकरण, पूरक-निर्धारण",પૂરક
पूरक समुच्चय,સમૂહનું પૂરક
पूर्ण गणना,સંપૂર્ણ વસ્તી ગણતરી
पूर्ण सहसंबंध मैट्रिक्स,સંપૂર્ણ સહસંબંધ મેટ્રિક્સ
पूर्ण दरीक समष्टि,પૂર્ણ મેટ્રિક જગ્યા
पूर्ण प्रसामान्यलांबिक समुच्चय,સંપૂર્ણ ઓર્થોનોર્મલ સેટ
पूर्ण चतुष्कोण,સંપૂર્ણ ચતુષ્કોણ
पूर्ण भागफल,સંપૂર્ણ ભાગલાકાર
पूर्ण समुच्चय,સંપૂર્ણ સેટ
पूर्ण हल,સંપૂર્ણ ઉકેલ
पूर्णतया यादृच्छिकीकृत अभिकल्पना,સંપૂર્ણપણે રેન્ડમાઇઝ્ડ ડિઝાઇન
सम्मिश्र स्वतंत्र चर,જટિલ દલીલ
सम्मिश्र संयुग्मी,જટિલ જોડાણ
सम्मिश्र अवकलन,જટિલ ભિન્નતા
सम्मिश्र फलन,જટિલ કાર્ય
सम्मिश्र समाकलन,જટિલ એકીકરણ
सम्मिश्र आव्यूह,જટિલ મેટ્રિસિસ
सम्मिश्र संख्या,જટિલ સંખ્યા
सम्मिश्र संख्या क्षेत्र,જટિલ સંખ્યા ક્ષેત્ર
सम्मिश्र लांबिक आव्यूह,જટિલ ઓર્થોગોનલ મેટ્રિક્સ
सम्मिश्र समतल,જટિલ વિમાન
सम्मिश्र राशि,જટિલ જથ્થો
सम्मिश्र व्युत्क्रम,જટિલ પારસ્પરિક
सम्मिश्र परिणामी,જટિલ પરિણામ
सम्मिश्र समष्टि,જટિલ જગ્યા
सम्मिश्रमानी फलन,જટિલ મૂલ્યવાન કાર્ય
सम्मिश्र चर,જટિલ ચલ
योगांतरानुपात,componendo અને divindendo
" घटक , संबद्‌ध घटक",ઘટક
घटक विश्लेषण,ઘટક વિશ્લેષણ
प्रसरण-घटक,ભિન્નતાનો ઘટક
सदिश-घटक,વેક્ટરનો ઘટક
संयुक्त फलन,સંયુક્ત કાર્ય
संयुक्त परिकल्पना,સંયુક્ત પૂર્વધારણા
भाज्य संख्या,સંયુક્ત સંખ્યા
संयुक्त श्रेणी,સંયુક્ત શ્રેણી
सदिश-संयोजन,વેક્ટરની રચના
मिश्र कोण,સંયોજન કોણ
मिश्र भाग,સંયોજન વિભાજન
मिश्र भिन्न,સંયોજન અપૂર્ણાંક
चक्रवृद्‌धि ब्याज,સંયોજન વ્યાજ
मिश्र प्रायिकता,સંયોજન સંભાવના
संपीड्य प्रवाह,સંકુચિત પ્રવાહ
संपीडन,સંકોચન
अभिकलन,ગણતરી
अभिकलनी सूत्र,કોમ્પ્યુટેશનલ ફોર્મ્યુલા
अभिकलित मान,ગણતરી કરેલ મૂલ્ય
"कंप्यूटर, अभिकलित्र (मशीन), अभिकलक (व्यक्ति)",કમ્પ્યુટર
अभिकलित्र कलनविधि,કમ્પ્યુટર અલ્ગોરિધમનો
अभिकलित्र क्रमादेश,કમ્પ્યુટર પ્રોગ્રામ
अभिकलित्र क्रमादेशन,કોમ્પ્યુટર પ્રોગ્રામીંગ
