Gujarati,Tamil
વ્યાપક પદ્ધતિ,பிராட்பேண்ட் அமைப்பு
પ્રસારણ અને સંદેશાવ્યવહાર તકનીક,ஒளிபரப்பு மற்றும் தொடர்பு தொழில்நுட்பம்
પ્રસારણ કવર,ஒளிபரப்பு பாதுகாப்பு
પ્રસારણ પ્રાપ્તકર્તા,ஒளிபரப்பு ரிசீவர்
બ્રોડકાસ્ટ સેવા આયોજન,ஒளிபரப்பு சேவை திட்டமிடல்
પ્રસારણ ટ્રાન્સમીટર,ஒளிபரப்பு டிரான்ஸ்மிட்டர்
પ્રસારણકર્તા,ஒளிபரப்பாளர்
પ્રસારણ,ஒளிபரப்பு
પ્રસારણ મથક,ஒளிபரப்பு நிலையம்
તૂટેલું,உடைந்த
બ્રાઉઝર,உலாவி
બ્રાઉઝિંગ,உலாவுதல்
બબલ,குமிழி
બફર,இடையக
બફર એમ્પ્લીફાયર,இடையக பெருக்கி
બફર ટ્યુબ,இடையக குழாய்
કણ,பிழை
એન્ટેના,உள்ளமைக்கப்பட்ட ஆண்டெனா
બર્નર,பர்னர்
સળગતું,எரியும்
વિસ્ફોટ ભૂલ,வெடிப்பு பிழை
વિસ્ફોટની પલ્સ,வெடிப்பு செருகும் துடிப்பு
વિસ્ફોટનો તબક્કો,வெடிப்பு கட்டம்
બસ,பேருந்து
ધંધાકીય બુદ્ધિ,வணிக நுண்ணறிவு
બઝર,பஸர்
બાયપાસ,வழங்கியவர்
પસાર કરીને,கடந்து செல்வதன் மூலம்
બાયપાસ કન્ડેન્સર,பைபாஸ் மின்தேக்கி
કણ,C
સી+પ્રોગ્રામિંગ ભાષા,சி+நிரலாக்க மொழி
મંત્રીમંડળ,மந்திரி சபை
કેબલ,கேபிள்
કેબલ કંપન,கேபிள் கலவை
કેબલ એકરૂપતા,கேபிள் சமன்பாடு
કેબલનું નુકસાન,கேபிள் இழப்பு
કળશ,கேச்
ઠીંગણું,கேச்சிங்
તંગ,காட்மியம் செல்
ગણતરીનું યંત્ર,கணக்கிடும் இயந்திரம்
ગણતરી,கணக்கீடு
ગણક,கால்குலேட்டர்
માધ્યમ્ચર કરવું,அளவீடு செய்யுங்கள்
ખલાસી,காலிபர்ஸ்
કેલરીમીટર,கலோரிமீட்டர்
પડકાર,கேம்கார்டர்
કેમેરા,புகைப்பட கருவி
કેમેરાની ગોઠવણી,கேமரா சீரமைப்பு
ક cameraમેરા છિદ્ર,கேமரா துளை
કેમેરામાં કવરેજ,கேமரா கவரேஜ்
કેમેરાની રેખા,கேமரா வரிசை
કેમેરાની નળી,கேமரா குழாய்
છત્ર,விதானம்
ક્ષમતા,திறன்
અપશબ્દ,கொள்ளளவு
અપરિપક્વ ભાર,கொள்ளளவு சுமை
અપશુકનિયાળ પ્રતિક્રિયા,கொள்ளளவு எதிர்வினை
બંદૂક,மின்தேக்கி
કેપેસિટર ઇનપુટ ફિલ્ટર,மின்தேக்கி உள்ளீட்டு வடிகட்டி
શક્તિ,திறன்
ક capંગલ,காப்ஸ்யூல்
ટોપી,தலைப்பு
કબજે અસર,பிடிப்பு விளைவு
પ cardપન,அட்டை
હ્રદયરોઇડ,கார்டாய்டு
કાર્ડિયોઇડ માઇક્રોફોન,கார்டாய்டு மைக்ரோஃபோன்
માલવાહક,கார்
વાહક આવર્તન,கேரியர் அதிர்வெண்
વાહક આવર્તન પાળી,கேரியர் அதிர்வெண் மாற்றம்
વાહક,கேரியர் சக்தி
વાહક,கேரியர் சென்ஸ் சிக்னல்
સંવેદનશીલતા,கேரியர் உணர்திறன்
એકલતા,கேரியர் பிரிப்பு
પાળી,கேரியர் ஷிப்ட்
અંતર,கேரியர் இடைவெளி
વાહક -દમન,கேரியர் அடக்குமுறை
વાહક,கேரியர் அலை
કારતૂસ,கார்ட்ரிட்ஜ்
કોતરણી,செதுக்குதல்
કાસ્કીડ,அடுக்கை
કાસ્કેડ સર્કિટ,அடுக்கு சுற்று
કેસેટ,கேசட்
લોખંડ,வார்ப்பிரும்பு
કિલ્લો,வார்ப்பு
સૂચિ,அட்டவணை
આપત્તિજનક દખલ,பேரழிவு குறுக்கீடு
Cathપજ,எதிர்மினி
ક od થોડ અનુયાયી,கதோட்டு பின்தொடர்பவர்
કેટોડ રેઝિસ્ટર,கதட் மின்தடை
કોષો,கைப்பேசி
સેલ્યુલર,செல்லுலார்
કેન્દ્રીય નિયંત્રણ,மைய கட்டுப்பாடு
કેન્દ્રીય આવર્તન,மைய அதிர்வெண்
કેન્દ્રીય પ્રક્રિયા એકમ,மத்திய செயலாக்க அலகு
કેન્દ્રીયકૃત ડેટાબેઝ,மையப்படுத்தப்பட்ட தரவுத்தளம்
કેન્દ્રીયકૃત પદ્ધતિ,மையப்படுத்தப்பட்ட அமைப்பு
કોઇ,பீங்கான்
ચેમ્બર,அறை
ફેરફાર -સ્વીચ,மாற்ற சுவிட்ச்
માર્ગ,சேனல்
ચેનલ એન્કોડર,சேனல் குறியாக்கி
ચેનલનું વિભાજન,சேனல் பிரிப்பு
ચેનલ અંતર,சேனல் இடைவெளி
ચેનલ ફેરબદલ,சேனல் மாறுதல்
લાક્ષણિક અવલંબન,சிறப்பியல்பு மின்மறுப்பு
લાક્ષણિકતાઓ,பண்புகள்
હવાલા,சார்ஜ் கேரியர்
ખર્ચની ઘનતા,கட்டணம் அடர்த்தி
ચધિયન,விதிக்கப்படும்
ચંચળ,சார்ஜர்
ચાર્જિંગ વોલ્ટેજ,சார்ஜிங் மின்னழுத்தம்
