English,Tamil
continuum hypothesis (= continuum axiom),தொடர்ச்சியான கருதுகோள் (= தொடர் கோட்பாடு)
continuum of real numbers (= set of real numbers),உண்மையான எண்களின் தொடர்ச்சி (= உண்மையான எண்களின் தொகுப்பு)
continuum theory,தொடர்ச்சியான கோட்பாடு
contour integration,விளிம்பு ஒருங்கிணைப்பு
contraction mapping,சுருக்க வரைபடம்
contradiction,முரண்பாடு
contravariant,முரண்பாடான
control,கட்டுப்பாடு
control chart,கட்டுப்பாட்டு விளக்கப்படம்
control chart for averages,சராசரிகளுக்கான கட்டுப்பாட்டு விளக்கப்படம்
control chart for defects,குறைபாடுகளுக்கான கட்டுப்பாட்டு விளக்கப்படம்
control chart for ranges,வரம்புகளுக்கான கட்டுப்பாட்டு விளக்கப்படம்
control chart for variables,மாறிகளுக்கான கட்டுப்பாட்டு விளக்கப்படம்
converge,ஒன்றிணைகின்றன
convergence in mean,சராசரியாக ஒன்றிணைதல்
convergence in mean square,சராசரி சதுரத்தில் ஒன்றிணைதல்
convergence in probability,நிகழ்தகவில் ஒன்றிணைதல்
convergence limit,ஒருங்கிணைப்பு வரம்பு
convergence radius,குவிதல் ஆரம்
convergence region,ஒன்றிணைந்த பகுதி
convergent,ஒன்றிணைந்த
convergent sequence,குவிந்த வரிசை
convergent series,குவிந்த தொடர்
converse,உரையாடுங்கள்
conversely,மாறாக
conversion fraction,மாற்று பின்னம்
conversion table,மாற்று அட்டவணை
convex,குவிந்த
convex body,குவிந்த உடல்
convex combination,குவிந்த கலவை
convex cover (=convex hull),குவிந்த உறை (=குவிந்த மேலோடு)
convex function,குவிந்த செயல்பாடு
convex linear combinations,குவிந்த நேரியல் சேர்க்கைகள்
convex linear programming,குவிந்த நேரியல் நிரலாக்கம்
convex metric space,குவிந்த மெட்ரிக் இடம்
convex polyhedron,குவிந்த பாலிஹெட்ரான்
convex programming,குவிந்த நிரலாக்க
convex region,குவிந்த பகுதி
