Hindi,Gujarati
बजट नियतन,બજેટ ફાળવણી
बजट नियंत्रण,ભયંકર નિયંત્રણ
"बजट प्राक्कलन, बजट अनुमान",બજેટ અંદાજ
बजट प्रावधान,બજેટ જોગવાઈ
"भवन, इमारत",મકાન
"थोक, अंबार, ढेर, अधिकांश, परिमाण",જથ્થો
थोक खारीद,હિંસક ખરીદી
बुलेटिन,બુલેટિન
भरपूर पैदावार,બમ્પર પાક
रिक्‍तियों का गुच्छन,ખાલી જગ્યાઓ
"गोलमाल, गोलमाल करना",બડબડાટ
"अधिकारी तंत्र, नौकरशाही, दफ्तरशाही",અમલદારશાહી
दफ्तरशाह,અમલદાર
व्यवसाय वर्ग,વ્યાપારી વર્ગ
कारोबार का समय,વ્યવસાય કલાકો (= વ્યવસાયના કલાકો)
"व्यवसायी, कारोबारी",વેપારી
"वापसी खरीद, प्रतिक्रय",બેવકૂફ
"क्रेता, खरीदार",ખરીદનાર
"उप-निर्वाचन, उपचुनाव",બાય ચૂંટણી (= ચૂંટણી દ્વારા)
दस्ती,હાથ
"डाक से, डाक द्‌वारा",પદ દ્વારા
केबिन असबाब,કેબીનનો સામાન
"मंत्रिमंडल, कैबिनेट, पेटिका",મંત્રીમંડળ
"संवर्ग, काडर",કાડર
विपत्‍ति,આક્રમણ
परिकलन,ગણતરી
कैलेंडर वर्ष,ક calલેન્ડર વર્ષ
"अभियान, प्रचार",અભિયાન
परिसर,વિસ્તાર
परिसर साक्षात्कार,કેમ્પસમાં મુલાકાત
रद्‌द करना,રદ કરવું
रद्‌दकरण,રદ કરવું તે
"अभ्यर्थी, उम्मीदवार",ઉમેદવાર
"अभ्यर्थिता, उम्मीदवारी",ઉમેદવારી
"प्रचार, संयाचना (विधि.)",-નો -પ્રચાર
सामर्थ्य,ક્ષમતા
समर्थ,સક્ષમ
"हैसियत, क्षमता, सामर्थ्य, धारिता",શક્તિ
"पूंजी, मूलधन, राजधानी, स्तंभशीर्ष, दीर्घाक्षर",પાટનગર
पूंजी व्यय,મૂડી ખર્ચ
मृत्युदंड़,ફાંસીની સજા
प्रति व्यक्‍ति शुल्क,કરવટે ફી
"पकड़ना, बंदी बनाना",પકડવું
"सावधानी, देखभाल, रखवाली, परवाह",કાળજી
"वृत्‍ति, जीविका",કારકિર્દી
"वृत्‍ति विकास, जीविका विकास",કારકિર્દી વિકાસ
कामचलाऊ सरकार,કેરટેકર સરકાર
अग्रनीत,આગળ વહન (સી/એફ)
"अग्रनयन, आगे ले जाना",આગળ વધવું
रखाव लागत,વહન ખર્ચ
"अग्रनयन, अवशिष्‍ट",હરાવીને લઈ જવું
"गाड़ी भाड़ा, ढुलाई",કારાકાર
"मामला, विषय, स्थिति, मुकदमा",કેસ
केस अध्ययन,કેદ -અભ્યાસ
"रोकड, नकदी, भुनाना",રોકડ
"नकदी शेष, रोकड़ बाकी",રોકડ સિલક
रोकड़ बही,રોકડ રકમ
कैश कार्ड,રોકડ કાર્ડ
"नक़दी, नकदी कार्ड, प्रमाणपत्र",રોકડ પ્રમાણપત્ર
रोकड़ पटल,રોકડ કાઉન્ટર
नक़दी फ़सल,રોકડ પાક
नक़दी बट्टा,રોકડ રકમ
एकमुश्त नक़द,રોકડ રકમ
हाथ रोकड़,હાથ
"नकद पर्ची, कैश मेमो",રોકડ -યાદી
नक़द भुगतान,રોકડ ચુકવણી
जाति,સંજ્ castા
जाति प्रमाणपत्र,જ્ castાતિ પ્રમાણપત્ર
निर्णायक मत,મુકાબલો મત
"आकस्मिक, अनियत",પરચુરણ
अनियत मज़दूर,પરચુરણ મજૂરી
आकस्मिक छुट्टी,પરચુરણ રજા
"दुर्घटना, हताहत, आपात, आकस्मिकी",ઘૃણા
आकस्मिक रिक्‍ति,નિર્દોષ ખાલી જગ્યા
