Malayalam,Bengali
സജീവമാക്കൽ പ്രഭാവം,সক্রিয়করণ প্রভাব
സജീവമാക്കൽ വിശകലനം,সক্রিয়করণ বিশ্লেষণ
പ്രവർത്തന കേന്ദ്രം,কার্যকলাপ কেন্দ্র
ആക്ടിവേഷൻ ടെസ്റ്റർ,সক্রিয়করণ পরীক্ষক
സജീവമാക്കൽ ഊർജ്ജം,অ্যাক্টিভেশন শক্তি
സജീവമാക്കൽ എൻട്രോപ്പി,সক্রিয়করণ এনট্রপি
സജീവമാക്കൽ അമിത വോൾട്ടേജ്,সক্রিয়করণ ওভারভোল্টেজ
സജീവമാക്കൽ നിരക്ക്,সক্রিয়করণ হার
"ആക്റ്റിവേറ്റർ, ആക്റ്റിവേറ്റർ","সক্রিয়কারী, সক্রিয়কারী"
ആക്റ്റിവേറ്റർ ആറ്റം,অ্যাক্টিভেটর পরমাণু
ആക്സിലറേറ്റർ,এক্সিলারেটর
സജീവമായ ആഗിരണം,সক্রিয় শোষণ
സജീവമായ ഏരിയൽ,সক্রিয় বায়বীয়
റേഡിയേഷൻ അപകട മേഖല,বিকিরণ বিপদ অঞ্চল
സജീവ ഉപകരണം,সক্রিয় ডিভাইস
സജീവമായ ടാർഗെറ്റിംഗ്,সক্রিয় টার্গেটিং
സജീവ ഹൈഡ്രജൻ*,সক্রিয় হাইড্রোজেন*
സജീവ മെഷ്,সক্রিয় জাল
സജീവ ലൈൻ സജീവ ലൈൻ,সক্রিয় লাইন সক্রিয় লাইন
സജീവ ലൂപ്പ്,সক্রিয় লুপ
സജീവ കോഡ്*,সক্রিয় কোড*
സജീവ ചേരുവകൾ,সক্রিয় উপাদান
സജീവ തന്മാത്ര,সক্রিয় অণু
സജീവ മെഷ്,সক্রিয় জাল
സജീവമായ പുനഃശോഷണം,সক্রিয় পুনর্শোষণ
സജീവമായ പ്രദേശം,সক্রিয় এলাকা
സജീവമായ നിയന്ത്രണം,সক্রিয় নিয়ন্ত্রণ
സജീവ ഉപഗ്രഹം,সক্রিয় স্যাটেলাইট
സജീവമായ വിഘടന സൗരജ്വാല,সক্রিয় বিচ্ছিন্ন সৌর শিখা
സജീവമായ മൈക്രോ ന്യൂട്രിയന്റുകൾ,সক্রিয় মাইক্রোনিউট্রিয়েন্ট
സജീവമായ ട്രാക്കിംഗ് സിസ്റ്റം,সক্রিয় ট্র্যাকিং সিস্টেম
സജീവ ട്രാൻസ്ഡ്യൂസർ,সক্রিয় ট্রান্সডুসার
സജീവമായ ഉപഭോഗം,সক্রিয় গ্রহণ
പ്രവർത്തന ഗുണകം*,কার্যকলাপ সহগ*
പ്രവർത്തന സൂചിക,কার্যকলাপ সূচক
പ്രവർത്തന അനുപാതം,কার্যকলাপ অনুপাত
പ്രവർത്തന വെക്റ്റർ,কার্যকলাপ ভেক্টর
യഥാർത്ഥ മോണിറ്റർ,বাস্তব মনিটর
യഥാർത്ഥ സമ്മർദ്ദം,প্রকৃত চাপ
പ്രവർത്തനക്ഷമമാക്കാൻ,ট্রিগার করতে
ഉപജ്ഞാതാവ്,জন্মদাতা
ഉപജ്ഞാതാവ്,জন্মদাতা
അക്വിറ്റിയോമീറ്റർ,acuityometer
കേൾവിശക്തി,শ্রবণ তীক্ষ্ণতা
ഫോട്ടോ അക്വിറ്റി മൂല്യം,ছবির তীক্ষ্ণতা মান
ന്യൂനകോണ്,তীব্র কোণ
മന്ത്രിക്കുന്നു,ফিসফিস
നിശിത ത്രികോണം,তীব্র ত্রিভুজ
അസൈക്ലിക്,অ্যাসাইক্লিক
ഒപ്റ്റിമൈസേഷൻ ആപ്ലിക്കേഷൻ,অপ্টিমাইজেশান অ্যাপ্লিকেশন
ഒപ്റ്റിമൈസ് ചെയ്ത അവസ്ഥ,অপ্টিমাইজ করা অবস্থা
അഡാപ്റ്റീവ് കൺട്രോൾ സിസ്റ്റം,অভিযোজিত নিয়ন্ত্রণ ব্যবস্থা
അഡാപ്റ്റോമീറ്റർ,অ্যাডাপ্টোমিটার
അഡ്‌കോക്ക് ആന്റിന,অ্যাডকক অ্যান্টেনা
സംഗ്രഹിക്കാനായി,যোগফল
സമാഹാര സമയം,সংকলন সময়
സമാഹാരം-കുറയ്ക്കൽ സമയം,সংকলন-বিয়োগের সময়
ചേർക്കുന്നയാൾ,যোগকারী
"തുക, കൂട്ടിച്ചേർക്കൽ, സംഗ്രഹം (എഡി.), സങ്കലനം (വി.)","যোগফল, যোগ, যোগফল (সম্পাদনা), যোজক (v.)"
കൂട്ടിച്ചേർക്കൽ സ്ഥിരം,যোগ ধ্রুবক
ത്വരണം-സംഭരണം,ত্বরণ-সমষ্টি নিয়ম
ദൂരം-സംഭരണം,দূরত্ব-সমষ্টি নিয়ম
വേഗത-തുക നിയമം,বেগ-সমষ্টি নিয়ম
വെക്റ്ററുകളുടെ ആകെത്തുക,ভেক্টরের সমষ্টি
ശേഖരണ പ്രതികരണം,সংগ্রহ প্রতিক্রিয়া
അധിക നില,অতিরিক্ত মেঝে
"കണക്റ്റീവ് ടോൺ, അധിക ടോൺ (സ്വരാക്ഷരങ്ങൾ)","সংযোজক স্বর, অতিরিক্ত স্বর (স্বর)"
"അഡിറ്റീവ്, സങ്കലനം","additive, additive"
സങ്കലന സംവിധാനം,সংযোজন ব্যবস্থা
സംയുക്ത പ്രതീകങ്ങൾ,যৌগিক অক্ষর
മൊത്തം പ്രതീക പ്രക്രിയ,সামগ্রিক অক্ষর প্রক্রিয়া
സങ്കലന പൂരക നിറം,সংযোজন পরিপূরক রঙ
സങ്കലന സ്ഥിരാങ്കം,additive ধ্রুবক
അഡിറ്റീവ് ട്രാക്ഷൻ,সংযোজন ট্র্যাকশন
സങ്കലന പ്രഭാവം,সংযোজন প্রভাব
സങ്കലന ഘടകം,সংযোজন ফ্যাক্টর
സങ്കലന പ്രവർത്തനം,সংযোজন ফাংশন
അഡിറ്റീവ് മിക്സ്,সংযোজন মিশ্রণ
സങ്കലന റൂട്ട്,সংযোজক মূল
സങ്കലന പ്രക്രിയ,সংযোজন প্রক্রিয়া
കൂട്ടിച്ചേർക്കൽ,যোগযোগ্যতা
അഡിറ്റീവ് ക്വാണ്ടം നമ്പർ,সংযোজন কোয়ান্টাম সংখ্যা
ശേഖരണ പ്രതികരണം,সংগ্রহ প্রতিক্রিয়া
കൂട്ടിച്ചേർക്കൽ,যোগযোগ্যতা
അഡിട്രോൺ,aditron
അറിയുക*,জানি*
വിലാസ കണക്കുകൂട്ടൽ,ঠিকানা গণনা
വിലാസം,ঠিকানা
വിലാസ എൻക്രിപ്ഷൻ,ঠিকানা এনক্রিপশন
വിലാസ എക്സ്പ്രഷൻ,ঠিকানা অভিব্যক্তি
വിലാസം,ঠিকানাযোগ্যতা
വിലാസ ബാർ,ঠিকানার অংশ
വിലാസ വെളിച്ചം,ঠিকানা আলো
വിലാസം മാറ്റം,ঠিকানা পরিবর্তন
പതാൻഷ്,পতনশ
വിലാസ രജിസ്റ്റർ,ঠিকানা রেজিস্টার
വിലാസം തിരഞ്ഞെടുക്കൽ സ്വിച്ച്,ঠিকানা নির্বাচন সুইচ
വിലാസം അടുക്കുന്നതിനുള്ള പട്ടിക,ঠিকানা সাজানোর টেবিল
അഭിസംബോധന,সম্বোধন
അഡ്രെസോഗ്രാഫ്,adresograph
വിലാസ സംവിധാനം,ঠিকানা সিস্টেম
അഡീഷൻ,আনুগত্য
adhesion സമ്മർദ്ദം,আনুগত্য চাপ
പശ ഊർജ്ജം,আঠালো শক্তি
പശ തടയൽ,আঠালো ব্লকিং
അടിയാബാറ്റ്,adiabat
അഡിയബാറ്റിക്,adiabatic
adiabatic ത്വരണം,adiabatic ত্বরণ
adiabatic ഏകദേശം,adiabatic অনুমান
അഡിയബാറ്റിക് വോളിയം കോഫിഫിഷ്യന്റ്,adiabatic ভলিউম সহগ
അഡിയബാറ്റിക് തെർമോമീറ്റർ,adiabatic থার্মোমিটার
adiabatic മാറ്റം,adiabatic পরিবর্তন
"അഡിയബാറ്റിക് ചാർട്ട്, അഡിയബാറ്റിക് ചാർട്ട്","adiabatic চার্ট, adiabatic চার্ট"
adiabatic compressibility,adiabatic কম্প্রেসিবিলিটি
അഡിയബാറ്റിക് കംപ്രഷൻ,adiabatic কম্প্রেশন
adiabatic ഗർഭനിരോധനം,adiabatic গর্ভনিরোধক
adiabatic കൂളിംഗ് പരിധി,adiabatic কুলিং সীমা
അഡിയബാറ്റിക് കർവ്,adiabatic বক্ররেখা
adiabatic വക്രീകരണം,adiabatic বিকৃতি
