Assamese,Punjabi
কাউচি ৰিমেন চৰ্ত,ਕਾਚੀ ਰੀਮੈਨ ਦੀਆਂ ਸਥਿਤੀਆਂ
ক&#39;চি ক্ৰম,ਕਾਚੀ ਕ੍ਰਮ
কৌচি অবিচ্ছেদ্য,ਕੌਚੀ ਅਟੁੱਟ
কাউচি প্ৰধান মূল্য,ਕੌਚੀ ਪ੍ਰਮੁੱਖ ਮੁੱਲ
ক’চি অৱশিষ্ট উপপাদ্য,ਕਾਚੀ ਅਵਸ਼ੇਸ਼ ਪ੍ਰਮੇਯ
কেলি হেমিল্টন উপপাদ্য,ਕੈਲੀ ਹੈਮਿਲਟਨ ਪ੍ਰਮੇਯ
আকাশী দেহ,ਆਕਾਸ਼ੀ ਸਰੀਰ
আকাশী জোখ,ਆਕਾਸ਼ੀ ਮਾਪ
আকাশী যান্ত্ৰিকতা,ਆਕਾਸ਼ੀ ਮਕੈਨਿਕਸ
আকাশী বস্তু,ਆਕਾਸ਼ੀ ਵਸਤੂ
কোষ কম্পাঙ্ক,ਸੈੱਲ ਬਾਰੰਬਾਰਤਾ
লোকপিয়ল,ਜਨਗਣਨਾ
চেন্টাইল,centile
চেন্টিমিটাৰ,ਸੈਂਟੀਮੀਟਰ
চেণ্টিমিটাৰ গ্ৰাম দ্বিতীয় ব্যৱস্থা,ਸੈਂਟੀਮੀਟਰ ਗ੍ਰਾਮ ਦੂਜੀ ਪ੍ਰਣਾਲੀ
কেন্দ্ৰীয়,ਕੇਂਦਰੀ
কেন্দ্ৰীয় অক্ষ,ਕੇਂਦਰੀ ਧੁਰਾ
কেন্দ্ৰীয় পাৰ্থক্য,ਕੇਂਦਰੀ ਅੰਤਰ
কেন্দ্ৰীয় পাৰ্থক্য সূত্ৰ,ਕੇਂਦਰੀ ਅੰਤਰ ਫਾਰਮੂਲਾ
কেন্দ্ৰীয় পাৰ্থক্য টেবুল,ਕੇਂਦਰੀ ਅੰਤਰ ਸਾਰਣੀ
কেন্দ্ৰীয় সীমা উপপাদ্য,ਕੇਂਦਰੀ ਸੀਮਾ ਪ੍ਰਮੇਯ
কেন্দ্ৰীয় মুহূৰ্ত,ਕੇਂਦਰੀ ਪਲ
কেন্দ্ৰীয় প্ৰক্ৰিয়াকৰণ একক (CPU),ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ (CPU)
কেন্দ্ৰীয় প্ৰৱণতা,ਕੇਂਦਰੀ ਰੁਝਾਨ
কেন্দ্ৰ,ਕੇਂਦਰ
মাধ্যাকৰ্ষণ কেন্দ্ৰ,ਗੰਭੀਰਤਾ ਦਾ ਕੇਂਦਰ
গোটৰ কেন্দ্ৰ,ਸਮੂਹ ਦਾ ਕੇਂਦਰ
ভৰৰ কেন্দ্ৰ,ਪੁੰਜ ਦਾ ਕੇਂਦਰ
প্ৰতিসমতাৰ কেন্দ্ৰ,ਸਮਰੂਪਤਾ ਦਾ ਕੇਂਦਰ
কেন্দ্ৰপৃথক বল,ਸੈਂਟਰਿਫਿਊਗਲ ਫੋਰਸ
কেন্দ্ৰিক বল,centripetal ਫੋਰਸ
কেন্দ্ৰবিন্দু,ਸੈਂਟਰੋਇਡ
নিশ্চয়তা,ਯਕੀਨਨ
cgs ব্যৱস্থা,cgs ਸਿਸਟਮ
cgs ইউনিট,cgs ਯੂਨਿਟ
পাৰ্থক্যৰ শৃংখল নিয়ম,ਵਿਭਿੰਨਤਾ ਦਾ ਚੇਨ ਨਿਯਮ
আকস্মিক কাৰণ,ਮੌਕਾ ਕਾਰਨ
chance moves,ਮੌਕਾ ਚਾਲ
অক্ষৰ পৰিৱৰ্তন,ਧੁਰੇ ਦੀ ਤਬਦੀਲੀ
ভিত্তিৰ পৰিৱৰ্তন,ਆਧਾਰ ਦੀ ਤਬਦੀਲੀ
ক্ৰম সলনি কৰা,ਆਰਡਰ ਦੀ ਤਬਦੀਲੀ
বৈশিষ্ট্য সহগ,ਗੁਣ ਗੁਣ
নিৰ্ণায়ক,ਨਿਰਣਾਇਕ
বৈশিষ্ট্যপূৰ্ণ সমীকৰণ,ਗੁਣ ਸਮੀਕਰਨ
বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য,ਵਿਸ਼ੇਸ਼ਤਾ ਫੰਕਸ਼ਨ
লগাৰিদমৰ বৈশিষ্ট্য,ਲਘੂਗਣਕ ਦੀ ਵਿਸ਼ੇਸ਼ਤਾ
বৈশিষ্ট্যপূৰ্ণ বহুপদ,ਗੁਣ ਬਹੁਪਦ
বৈশিষ্ট্যপূৰ্ণ মূল্য,ਗੁਣ ਮੁੱਲ
বৈশিষ্ট্যপূৰ্ণ ভেক্টৰ,ਗੁਣ ਵੈਕਟਰ
আখৰৰ গোট,ਅੱਖਰ ਸੈੱਟ
তালিকা,ਚਾਰਟ
কাই-স্কেয়াৰ বিতৰণ,ਚੀ-ਵਰਗ ਵੰਡ
কাই-বৰ্গ সূত্ৰ,ਚੀ-ਵਰਗ ਫਾਰਮੂਲਾ
কাই-স্কেয়াৰ পৰীক্ষা,ਚੀ-ਵਰਗ ਟੈਸਟ
কৰ্ড,ਤਾਰ
কৰ্ড-বাইছেকচন পদ্ধতি,ਕੋਰਡ-ਸੈਕਸ਼ਨ ਵਿਧੀ
চাইফাৰ বাৰ্তা (=ক&#39;ড কৰা বাৰ্তা),ਸਿਫਰ ਸੁਨੇਹਾ (=ਕੋਡ ਕੀਤਾ ਸੁਨੇਹਾ)
চাইফাৰ (শূন্য),ਸਿਫਰ (ਜ਼ੀਰੋ)
বৃত্ত,ਚੱਕਰ
অভিসৰণৰ বৃত্ত,ਕਨਵਰਜੈਂਸ ਦਾ ਚੱਕਰ
বৰ্তনী মেট্ৰিক্স,ਸਰਕਟ ਮੈਟਰਿਕਸ
বৃত্তাকাৰ,ਸਰਕੂਲਰ
বৃত্তাকাৰ এছিম্পটট,ਸਰਕੂਲਰ ਲੱਛਣ
বৃত্তাকাৰ হেলিক্স,ਗੋਲ ਹੈਲਿਕਸ
বৃত্তাকাৰ গতি,ਸਰਕੂਲਰ ਮੋਸ਼ਨ
circumcentre,ਘੇਰਾ ਕੇਂਦਰ
circumcircle কৰা হৈছে,ਚੱਕਰ
circumscribe কৰক,ਘੇਰਾਬੰਦੀ
পৰিসীমাবদ্ধ,ਘੇਰਾਬੰਦ
circumscribed বৃত্ত,ਘੇਰਾਬੰਦ ਚੱਕਰ
ধ্ৰুপদী ডিডক্টিভ কৌশল,ਕਲਾਸੀਕਲ ਕਟੌਤੀ ਤਕਨੀਕ
ধ্ৰুপদী গতিশীলতা,ਕਲਾਸੀਕਲ ਗਤੀਸ਼ੀਲਤਾ
ধ্ৰুপদী অনুকূলন,ਕਲਾਸੀਕਲ ਓਪਟੀਮਾਈਜੇਸ਼ਨ
ধ্ৰুপদী ধ্বংস সমস্যা,ਕਲਾਸੀਕਲ ਤਬਾਹੀ ਦੀ ਸਮੱਸਿਆ
ধ্ৰুপদী পৰিসংখ্যা বলবিজ্ঞান,ਕਲਾਸੀਕਲ ਅੰਕੜਾ ਮਕੈਨਿਕਸ
ভুলৰ শ্ৰেণীবিভাজন,ਗਲਤੀਆਂ ਦਾ ਵਰਗੀਕਰਨ
শ্ৰেণীৰ ব্যৱধান,ਕਲਾਸ ਅੰਤਰਾਲ
শ্ৰেণী-ব্যৱধান একক,ਕਲਾਸ-ਅੰਤਰਾਲ ਇਕਾਈ
শ্ৰেণী সীমা,ਕਲਾਸ ਸੀਮਾ
ঘড়ীৰ কাঁটাৰ দিশত,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ
clopen (= বন্ধ আৰু খোলা),clopen (= ਬੰਦ ਅਤੇ ਖੁੱਲ੍ਹਾ)
বন্ধ কৰা হৈছে,ਬੰਦ
বন্ধ উত্তল ঢাল,ਬੰਦ ਕਨਵੈਕਸ ਹਲ
বন্ধ ঘনক,ਬੰਦ ਘਣ
বন্ধ বক্ৰ,ਬੰਦ ਕਰਵ
বন্ধ ডমেইন,ਬੰਦ ਡੋਮੇਨ
বন্ধ চিত্ৰ,ਬੰਦ ਚਿੱਤਰ
বন্ধ ব্যৱধান,ਬੰਦ ਅੰਤਰਾਲ
বন্ধ অঞ্চল,ਬੰਦ ਖੇਤਰ
বন্ধ চেট,ਬੰਦ ਸੈੱਟ
বন্ধ পৃষ্ঠ,ਬੰਦ ਸਤਹ
বন্ধ কৰা,ਬੰਦ
বন্ধ অপাৰেটৰ,ਬੰਦ ਕਰਨ ਵਾਲਾ ਆਪਰੇਟਰ
বন্ধ বিন্দু (= সংস্পৰ্শ বিন্দু),ਬੰਦ ਹੋਣ ਦਾ ਬਿੰਦੂ (= ਸੰਪਰਕ ਬਿੰਦੂ)
বন্ধ কৰাৰ প্ৰস্তাৱনা,ਬੰਦ ਕਰਨ ਦੀ ਸਥਿਤੀ
বন্ধ কৰা ছেট,ਬੰਦ ਸੈੱਟ
ক্লাষ্টাৰ পইণ্ট,ਕਲੱਸਟਰ ਪੁਆਇੰਟ
ক্লাষ্টাৰ নমুনা সংগ্ৰহ কৰা,ਕਲੱਸਟਰ ਨਮੂਨਾ
ক্লাষ্টাৰ ছেট,ਕਲੱਸਟਰ ਸੈੱਟ
সমাক্ষীয় বৃত্ত,coaxial ਚੱਕਰ
সমাক্ষীয় পেৰাবোলা,coaxial parabolas
সমাক্ষীয় সমতল,coaxial ਜਹਾਜ਼
সমাক্ষীয় ত্ৰিভুজ,coaxial ਤਿਕੋਣ
কব - ডগলাস ফাংশন,ਕੋਬ - ਡਗਲਸ ਫੰਕਸ਼ਨ
ক&#39;ডিং,ਕੋਡਿੰਗ
তথ্যৰ ক&#39;ডিং,ਡਾਟਾ ਦੀ ਕੋਡਿੰਗ
সহ-ডমেইন,ਸਹਿ-ਡੋਮੇਨ
সহগ মেট্ৰিক্স,ਗੁਣਾਂਕ ਮੈਟ੍ਰਿਕਸ
সম্পৰ্কৰ সহগ,ਸਬੰਧਾਂ ਦਾ ਗੁਣਾਂਕ
নিৰ্ণয়ৰ সহগ,ਨਿਰਧਾਰਨ ਦੇ ਗੁਣਾਂਕ
স্থিতিস্থাপকতাৰ সহগ,ਲਚਕੀਲੇਪਣ ਦੇ ਗੁਣਾਂਕ
প্ৰসাৰণৰ সহগ,ਵਿਸਥਾਰ ਦੇ ਗੁਣਾਂਕ
ঘৰ্ষণৰ সহগ,ਰਗੜ ਦਾ ਗੁਣਾਂਕ
ৰৈখিক প্ৰসাৰণৰ সহগ,ਰੇਖਿਕ ਵਿਸਤਾਰ ਦਾ ਗੁਣਾਂਕ
ৰিগ্ৰেছনৰ সহগ,ਰਿਗਰੈਸ਼ਨ ਦੇ ਗੁਣਾਂਕ
পৃষ্ঠীয় টানৰ সহগ,ਸਤਹ ਤਣਾਅ ਦੇ ਗੁਣਾਂਕ
তাৰতম্যৰ সহগ,ਪਰਿਵਰਤਨ ਦੇ ਗੁਣਾਂਕ
কোফেক্টৰ,ਕੋਫੈਕਟਰ
coin throw (মুদ্ৰা টছ),ਸਿੱਕਾ ਸੁੱਟਣਾ (ਸਿੱਕਾ ਉਛਾਲਣਾ)
নমুনা সংগ্ৰহ কৰা,ਨਮੂਨੇ ਦਾ ਸੰਗ੍ਰਹਿ
collinear,ਸਮਰੇਖਾ
collinearity,ਸਮਰੂਪਤਾ
স্তম্ভ,ਕਾਲਮ
স্তম্ভ সমতুল্যতা,ਕਾਲਮ ਸਮਾਨਤਾ
স্তম্ভ সমতুল্য,ਕਾਲਮ ਬਰਾਬਰ
স্তম্ভ সমতুল্য মেট্ৰিক্স,ਕਾਲਮ ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ
স্তম্ভ মেট্ৰিক্স,ਕਾਲਮ ਮੈਟਰਿਕਸ
স্তম্ভ ৰেংক,ਕਾਲਮ ਦਰਜਾ
স্তম্ভ হ্ৰাস কৰা ইকলন মেট্ৰিক্স,ਕਾਲਮ ਘਟਾਇਆ ਗਿਆ ਈਕੋਲੋਨ ਮੈਟਰਿਕਸ
স্তম্ভ ভেক্টৰ,ਕਾਲਮ ਵੈਕਟਰ
স্তম্ভ অনুসৰি,ਕਾਲਮ ਅਨੁਸਾਰ
সংযুক্ত সমীকৰণ,ਸੰਯੁਕਤ ਸਮੀਕਰਨ
সাধাৰণ কোণ,ਆਮ ਕੋਣ
সাধাৰণ অক্ষ,ਆਮ ਧੁਰਾ
সাধাৰণ ভিত্তি,ਆਮ ਅਧਾਰ
সাধাৰণ হৰ,ਆਮ ਭਾਅ
সাধাৰণ পাৰ্থক্য,ਆਮ ਅੰਤਰ
সাধাৰণ কাৰক,ਆਮ ਕਾਰਕ
সাধাৰণ লগাৰিদম,ਆਮ ਲਘੂਗਣਕ
সাধাৰণ বহুগুণ,ਆਮ ਮਲਟੀਪਲ
সাধাৰণ অনুপাত,ਆਮ ਅਨੁਪਾਤ
সাধাৰণ অংশ,ਆਮ ਭਾਗ
সাধাৰণ দিশ,ਆਮ ਪਾਸੇ
সাধাৰণ স্পৰ্শক,ਆਮ ਸਪਰਸ਼
সাধাৰণ শব্দ,ਆਮ ਸ਼ਬਦ
কমিউটেটিভ ল&#39;,ਪਰਿਵਰਤਨਸ਼ੀਲ ਕਾਨੂੰਨ
পৰিৱৰ্তনশীল বৈশিষ্ট্য,ਪਰਿਵਰਤਨਸ਼ੀਲ ਸੰਪਤੀ
কমিউটেটিভ নিয়ম,ਬਦਲਣ ਵਾਲਾ ਨਿਯਮ
যোগৰ পৰিৱৰ্তনশীল নিয়ম,ਜੋੜ ਦਾ ਵਟਾਂਦਰਾ ਕਾਨੂੰਨ
গুণনৰ পৰিৱৰ্তনশীল নিয়ম,ਗੁਣਾ ਦਾ ਵਟਾਂਦਰਾ ਕਾਨੂੰਨ
কমিউটেটিভ অপাৰেচন,ਬਦਲੀ ਕਾਰਵਾਈ
কমিউটেটৰ গোট,ਕਮਿਊਟੇਟਰ ਗਰੁੱਪ
মেট্ৰিক্সৰ অহা-যোৱা কৰা,ਮੈਟ੍ਰਿਕਸ ਦਾ ਆਉਣਾ-ਜਾਣਾ
কম্পেক্ট চেট,ਸੰਖੇਪ ਸੈੱਟ
তুলনামূলকতা,ਤੁਲਨਾਤਮਕਤਾ
মাধ্যমৰ তুলনা,ਸਾਧਨਾਂ ਦੀ ਤੁਲਨਾ
শতাংশৰ তুলনা,ਪ੍ਰਤੀਸ਼ਤ ਦੀ ਤੁਲਨਾ
তুলনামূলক পৰীক্ষা,ਤੁਲਨਾ ਟੈਸਟ
সামঞ্জস্যতা সমীকৰণ,ਅਨੁਕੂਲਤਾ ਸਮੀਕਰਨ
প্ৰতিযোগিতামূলক খেল,ਮੁਕਾਬਲੇ ਵਾਲੀ ਖੇਡ
প্ৰতিযোগিতামূলক পৰিস্থিতি,ਮੁਕਾਬਲੇ ਦੀ ਸਥਿਤੀ
প্ৰতিযোগিতামূলক কৌশল,ਪ੍ਰਤੀਯੋਗੀ ਰਣਨੀਤੀ
কম্পাইলাৰ,ਕੰਪਾਈਲਰ
পৰিপূৰক,ਪੂਰਕ
পৰিপূৰক কোণ,ਪੂਰਕ ਕੋਣ
পৰিপূৰক ঘটনা,ਪੂਰਕ ਘਟਨਾ ਪੂਰੀ ਘਟਨਾ
পৰিপূৰক কাৰক,ਪੂਰਕ ਕਾਰਕ
পৰিপূৰক কাৰ্য্য,ਪੂਰਕ ਫੰਕਸ਼ਨ
পৰিপূৰক আধা স্থান,ਪੂਰਕ ਅੱਧੀ ਥਾਂ
পৰিপূৰক ব্যৱধান,ਪੂਰਕ ਅੰਤਰਾਲ
পৰিপূৰক গোট,ਪੂਰਕ ਸੈੱਟ
পৰিপূৰকতা,ਪੂਰਕ
এটা গোটৰ পৰিপূৰক,ਇੱਕ ਸੈੱਟ ਦੇ ਪੂਰਕ
সম্পূৰ্ণ লোকপিয়ল,ਪੂਰੀ ਜਨਗਣਨਾ
সম্পূৰ্ণ সম্পৰ্কীয় মেট্ৰিক্স,ਸੰਪੂਰਨ ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ
সম্পূৰ্ণ মেট্ৰিক স্থান,ਪੂਰੀ ਮੀਟ੍ਰਿਕ ਸਪੇਸ
সম্পূৰ্ণ অৰ্থনৰ্মেল ছেট,ਪੂਰਾ ਆਰਥੋਨਰਮਲ ਸੈੱਟ
সম্পূৰ্ণ চতুৰ্ভুজ,ਪੂਰਾ ਚਤੁਰਭੁਜ
সম্পূৰ্ণ ভাগফল,ਪੂਰਾ ਭਾਗ
সম্পূৰ্ণ ছেট,ਪੂਰਾ ਸੈੱਟ
সম্পূৰ্ণ সমাধান,ਪੂਰਾ ਹੱਲ
সম্পূৰ্ণৰূপে ৰেণ্ডম ডিজাইন,ਪੂਰੀ ਤਰ੍ਹਾਂ ਬੇਤਰਤੀਬ ਡਿਜ਼ਾਈਨ
জটিল যুক্তি,ਗੁੰਝਲਦਾਰ ਦਲੀਲ
জটিল সংযুক্ত,ਗੁੰਝਲਦਾਰ ਸੰਜੋਗ
জটিল পাৰ্থক্য,ਗੁੰਝਲਦਾਰ ਭਿੰਨਤਾ
জটিল ফলন,ਗੁੰਝਲਦਾਰ ਫੰਕਸ਼ਨ
জটিল সংহতি,ਗੁੰਝਲਦਾਰ ਏਕੀਕਰਣ
জটিল মেট্ৰিক্স,ਗੁੰਝਲਦਾਰ ਮੈਟ੍ਰਿਕਸ
জটিল সংখ্যা,ਕੰਪਲੈਕਸ ਨੰਬਰ
জটিল সংখ্যাৰ ক্ষেত্ৰ,ਕੰਪਲੈਕਸ ਨੰਬਰ ਖੇਤਰ
জটিল অৰ্থগনেল মেট্ৰিক্স,ਗੁੰਝਲਦਾਰ ਆਰਥੋਗੋਨਲ ਮੈਟ੍ਰਿਕਸ
জটিল সমতল,ਗੁੰਝਲਦਾਰ ਜਹਾਜ਼
জটিল পৰিমাণ,ਗੁੰਝਲਦਾਰ ਮਾਤਰਾ
জটিল পাৰস্পৰিক,ਗੁੰਝਲਦਾਰ ਪਰਸਪਰ
জটিল ফলাফল,ਗੁੰਝਲਦਾਰ ਨਤੀਜਾ
জটিল স্থান,ਗੁੰਝਲਦਾਰ ਸਪੇਸ
জটিল মূল্যৱান ফলন,ਗੁੰਝਲਦਾਰ ਮੁੱਲ ਫੰਕਸ਼ਨ
জটিল চলক,ਗੁੰਝਲਦਾਰ ਵੇਰੀਏਬਲ
কম্পোনেণ্ডো আৰু ডিভিণ্ডেণ্ডো,componendo ਅਤੇ divindendo
উপাদান,ਕੰਪੋਨੈਂਟ
উপাদান বিশ্লেষণ,ਭਾਗ ਵਿਸ਼ਲੇਸ਼ਣ
ভ্যাৰিয়েন্সৰ উপাদান,ਵਿਭਿੰਨਤਾ ਦਾ ਹਿੱਸਾ
ভেক্টৰৰ উপাদান,ਵੈਕਟਰ ਦਾ ਹਿੱਸਾ
কম্পোজিট ফাংচন,ਮਿਸ਼ਰਿਤ ਫੰਕਸ਼ਨ
সংমিশ্ৰিত অনুমান,ਸੰਯੁਕਤ ਪਰਿਕਲਪਨਾ
সংমিশ্ৰিত সংখ্যা,ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ
সংমিশ্ৰিত শৃংখলা,ਸੰਯੁਕਤ ਲੜੀ
ভেক্টৰৰ গঠন,ਵੈਕਟਰ ਦੀ ਰਚਨਾ
যৌগিক কোণ,ਮਿਸ਼ਰਿਤ ਕੋਣ
যৌগিক বিভাজন,ਮਿਸ਼ਰਿਤ ਵੰਡ
যৌগিক ভগ্নাংশ,ਮਿਸ਼ਰਿਤ ਭਾਗ
চক্ৰান্ত সুত,ਮਿਸ਼ਰਿਤ ਵਿਆਜ
যৌগিক সম্ভাৱনা,ਮਿਸ਼ਰਿਤ ਸੰਭਾਵਨਾ
সংকোচনযোগ্য প্ৰবাহ,ਸੰਕੁਚਿਤ ਵਹਾਅ
সংকোচন,ਸੰਕੁਚਨ
গণনা,ਗਣਨਾ
গণনামূলক সূত্ৰ,ਕੰਪਿਊਟੇਸ਼ਨਲ ਫਾਰਮੂਲਾ
গণনা কৰা মান,ਗਣਨਾ ਮੁੱਲ
কম্পিউটাৰ,ਕੰਪਿਊਟਰ
কম্পিউটাৰ এলগৰিদম,ਕੰਪਿਊਟਰ ਐਲਗੋਰਿਦਮ
কম্পিউটাৰ প্ৰগ্ৰেম,ਕੰਪਿਊਟਰ ਪ੍ਰੋਗਰਾਮ
কম্পিউটাৰ প্ৰগ্ৰেমিং,ਕੰਪਿਊਟਰ ਪ੍ਰੋਗਰਾਮਿੰਗ
কম্পিউটাৰ চিমুলেচন,ਕੰਪਿਊਟਰ ਸਿਮੂਲੇਸ਼ਨ
কম্পিউটিং,ਕੰਪਿਊਟਿੰਗ
অৱতল ফলন,ਅਵਤਲ ਫੰਕਸ਼ਨ
অৱতল বহুভুজ,ਅਵਤਲ ਬਹੁਭੁਜ
অৱতল প্ৰগ্ৰেমিং,ਅਵਤਲ ਪ੍ਰੋਗਰਾਮਿੰਗ
সমকেন্দ্ৰিক বৃত্ত,ਕੇਂਦਰਿਤ ਚੱਕਰ
সমকেন্দ্ৰিক বক্ৰ,ਕੇਂਦਰਿਤ ਕਰਵ
কংক্ৰিটৰ ৰূপ,ਠੋਸ ਰੂਪ
ৰেখাৰ সমকালীনতা,ਲਾਈਨਾਂ ਦੀ ਸਮਰੂਪਤਾ
সমকালীন,ਸਮਕਾਲੀ
সমকালীন বল,ਸਮਕਾਲੀ ਤਾਕਤਾਂ
চৰ্তসাপেক্ষ ঘনত্ব ফলন,ਸ਼ਰਤੀਆ ਘਣਤਾ ਫੰਕਸ਼ਨ
চৰ্তসাপেক্ষ বিতৰণ,ਸ਼ਰਤੀਆ ਵੰਡ
চৰ্তসাপেক্ষ প্ৰত্যাশা,ਸ਼ਰਤੀਆ ਉਮੀਦ
চৰ্তসাপেক্ষ গড়,ਸ਼ਰਤੀਆ ਮਤਲਬ
চৰ্তসাপেক্ষ সম্ভাৱনা,ਸ਼ਰਤੀਆ ਸੰਭਾਵਨਾ
ৰৈখিকতাৰ অৱস্থা,ਸਮਰੂਪਤਾ ਦੀ ਸਥਿਤੀ
সামঞ্জস্যৰ অৱস্থা,ਇਕਸਾਰਤਾ ਦੀ ਸਥਿਤੀ
সংহতিযোগ্যতাৰ অৱস্থা,ਅਖੰਡਤਾ ਦੀ ਸਥਿਤੀ
স্পৰ্শকাতৰ অৱস্থা,ਸਪਰਸ਼ ਦੀ ਸਥਿਤੀ
শঙ্কু,ਕੋਨ
আত্মবিশ্বাসৰ ব্যৱধান,ਵਿਸ਼ਵਾਸ ਅੰਤਰਾਲ
আস্থাৰ ব্যৱধানৰ অনুমান,ਵਿਸ਼ਵਾਸ ਅੰਤਰਾਲ ਅਨੁਮਾਨ
আত্মবিশ্বাসৰ সীমা,ਵਿਸ਼ਵਾਸ ਸੀਮਾ
আত্মবিশ্বাস অঞ্চল,ਵਿਸ਼ਵਾਸ ਖੇਤਰ
সংঘাতৰ পৰিস্থিতি,ਸੰਘਰਸ਼ ਦੀ ਸਥਿਤੀ
কনফ&#39;কেল কনিক্স,confocal conics
কনফ&#39;কেল উপবৃত্তাকাৰ,confocal ਅੰਡਾਕਾਰ
কনফ&#39;কেল জ্যামিতি,ਕਨਫੋਕਲ ਜਿਓਮੈਟਰੀ
কনফ&#39;কেল হাইপাৰব&#39;লা,confocal ਹਾਈਪਰਬੋਲਾ
কনফ&#39;কেল হাইপাৰব&#39;ল&#39;ইড,confocal hyperboloids
কনফ&#39;কেল পেৰাব&#39;লা,confocal parabola
কনফ&#39;কেল পেৰাব&#39;ল&#39;ইডাল কৰ্ডিনেট,confocal paraboloidal coordinates
কনফৰ্মেল,ਅਨੁਕੂਲ
কনফৰ্মেল মেপিং,ਅਨੁਕੂਲ ਮੈਪਿੰਗ
সমন্বয়,ਇਕਸਾਰਤਾ
বৃত্তৰ সমন্বয়,ਚੱਕਰ ਦੀ ਇਕਸਾਰਤਾ
সমন্বিত,ਇਕਸਾਰ
সমন্বিত মেট্ৰিক্স,ਇਕਸਾਰ ਮੈਟ੍ਰਿਕਸ
কনিক,ਕੋਨਿਕ
শংকু আকৃতিৰ ফ্ৰষ্টাম,ਕੋਨਿਕਲ ਫਰਸਟਮ
শংকু আকৃতিৰ হেলিক্স,ਕੋਨਿਕਲ ਹੈਲਿਕਸ
শংকু আকৃতিৰ অংশ,ਕੋਨਿਕਲ ਭਾਗ
কনিক্স,ਕੋਨਿਕਸ
শংকুযুক্ত অংশ,ਕੋਨਿਕ ਭਾਗ
সংযুক্ত,ਸੰਯੁਕਤ
সংযুক্ত কোণ,ਸੰਯੁਕਤ ਕੋਣ
সংযুক্ত অক্ষ,ਸੰਯੁਕਤ ਧੁਰਾ
সংযুক্ত জটিল সংখ্যা,ਮਿਸ਼ਰਿਤ ਸੰਖਿਆਵਾਂ
সংযোজিত দিশ,ਸੰਯੁਕਤ ਦਿਸ਼ਾਵਾਂ
সংযুক্ত ফলন,ਸੰਯੁਕਤ ਫੰਕਸ਼ਨ
মেট্ৰিক্সৰ সংযুক্ত,ਮੈਟ੍ਰਿਕਸ ਦਾ ਸੰਯੁਕਤ
কনজুগেট পাৰ্মিউটেচন,ਸੰਯੁਕਤ ਕ੍ਰਮਵਾਰ
