Bengali,Hindi
কম্পাইলার ভাষা,संकलक भाषा
পরিপূরক,पूरक
পরিপূরক-অন-দশ,दस-पूरक
পরিপূরক,पूरक
সম্পূর্ণ বহন,"1.संपूर्ण हस्तगत, 2.संपूर्ण हासिल"
জটিল,सम्मिश्र
জটিল সংখ্যা,सम्मिश्र संख्या
উপাদান,घटक
কম্পোনেন্ট অবজেক্ট মডেল (COM),कॉम
যৌগিক,संयुक्त
গঠন,संयोजन
গণনামূলক,"1.अभिकलनीय, 2.अभिकल्पनात्मक"
কম্পিউটার,कंप्यूटर
কম্পিউটার কেন্দ্র,कंप्यूटर केन्द्र
কম্পিউটার বিশেষজ্ঞ,कंप्यूटर विशेषज्ञ
কম্পিউটার গ্রাফিক্স,कंप्यूटर ग्राफिक्स
কম্পিউটার নির্দেশনা,कंप्यूटर अनुदेश
কম্পিউটার ভাষা,"1.कंप्यूटर भाषा, 2.अभिकलक भाषा"
কম্পিউটার নেটওয়ার্ক,"1.कंप्यूटर नेटवर्क, 2.कंप्यूटर जालक्रम"
কম্পিউটার বিজ্ঞান,कंप्यूटर विज्ञान
কম্পিউটার নিরাপত্তা,कंप्यूटर सुरक्षा
কম্পিউটার সিমুলেটন,कंप्यूटर अनुकरण
কম্পিউটার বিশেষজ্ঞ,कंप्यूटर विशेषज्ञ
কম্পিউটারাইজেশন,कंप्यूटरीकरण
কম্পিউটারবিদ,कंप्यूटरविद्
কম্পিউটারাইজ করা,कंप्यूटरीकरण
কম্পিউটিং,"1.अभिकलन,2. कंप्यूटन"
ধারণা,संकल्पना
সঙ্গতি,"1.समरूपता, 2.सहसंगता, 3.संगमन"
সমবর্তী,"संगामी, समरूपी"
শর্ত পরিবর্তনশীল,प्रतिबंध चर
শর্তসাপেক্ষ অপারেটর,प्रतिबंधित संकारक
শর্তসাপেক্ষ বিবৃতি,प्रतिबंधित कथन
কন্ডাক্টর,चालक
কনফারেন্সিং,"1.दूर सम्मेलन, 2.सम्मेलन"
গোপনীয়তা,गोपनीयता
কনফিগারেশন,"1.संविन्यास, 2.संरूपण"
যানজট,संकुलन
সংযোগ,संयोजन
সংযোগ গতি,संबंधन गति
সংযোগ,संबंधन
সংযোগ কম যোগাযোগ,संबंधन रहित संचार
সংযোগ মুক্তি,संबधन मुक्ति
সংযোগ,संयोजकता
সংযোগকারী,"1.संबंधक, 2.संयोजक"
একটানা,क्रमागत
ফলে,अनुवर्ती
কনসোল,कन्सोल
একত্রীকরণের,समेकन
ধ্রুবক,"1.नियतांक,2. स्थिरांक"
ধ্রুবক নির্দেশ,अचर अनुदेश
বাধা,प्रतिबंधित
নির্মাণকারী,संरचक
ধারক,पात्र
বিষয়বস্তু,"1.अन्तर्वस्तु, 2.अंश"
প্রসঙ্গ,सन्दर्भ
প্রসঙ্গ মুক্ত ব্যাকরণ (CFG),सन्दर्भ मुक्त व्याकरण (सी एफ जी)
প্রসঙ্গ সুইচ,सन्दर्भ स्विच
আকস্মিকতা,"1.आकस्मिक, 2.आकस्मिकता"
সংকোচন,विसंगति
বিপরীত,विपर्यास
নিয়ন্ত্রণ,नियंत्रण
নিয়ন্ত্রণ এলাকা,नियंत्रण क्षेत्र
নিয়ন্ত্রণ বিট,नियंत्रण बिट
নিয়ন্ত্রণ বাস,नियंत्रक बस
নিয়ন্ত্রণ কার্ড,नियंत्रण कार्ड
নিয়ন্ত্রণ বর্তনী,नियंत्रण परिपथ
নিয়ন্ত্রণ চক্র,नियंत्रण चक्र
নিয়ন্ত্রণ প্রকৌশল,"1.नियंत्रण अभियांत्रिकी, 2.नियंत्रण इंजीनियरी"
নিয়ন্ত্রণ কী,नियंत्रण कुंजी
নিয়ন্ত্রণ যুক্তি,नियंत्रण तर्क
নিয়ন্ত্রণ লুপ,नियंत्रण पाश
নিয়ন্ত্রণ চিহ্ন,नियंत्रण चिन्ह
নিয়ন্ত্রণ অপারেশন,नियंत्रण संक्रिया
নিয়ন্ত্রণ প্যানেল,नियंत्रण पैनल
নিয়ন্ত্রণ সংকেত,नियंत्रण संकेत
কন্ট্রোল সুইচ,नियंत्रण स्विच
নিয়ন্ত্রণ টেপ,नियंत्रण टेप
নিয়ন্ত্রণ টার্মিনাল,"1.नियंत्रण टर्मिनल, 2.नियंत्रण अंतक"
কন্ট্রোল ইউনিট (CU),"1.नियंत्रण एकक,2. नियंत्रण इकाई"
অভিন্নতা,अभिसरण
কথোপকথন,संवाद
কথোপকথন সময় ভাগ করা,संवादी काल भाजन
রূপান্তর,रूपांतरण
