Malayalam,Telugu
ഡയറക്ടർ ബോർഡ്,బోర్డు డైరెక్టర్లు
റവന്യൂ ബോർഡ്,రెవెన్యూ బోర్డ్
ശരീരം,శరీరం
അംഗരക്ഷകന്,బాడీగార్డ్
ബോട്ടർ വൗച്ചർ,బోగస్ వోచర్
ബോണഫൈഡുകൾ,బోనఫైడ్స్
ബോണ്ട്,బాండ్
ബോണ്ടഡ് തൊഴിലാളി,బంధిత శ్రమ
ലാഭവിഹിതം,ఉపరి లాభ బహుమానము
ബുക്കിംഗ് ഓഫീസ്,నమోదు కార్యాలయం
പുസ്തക കീപ്പർ,పుస్తక కీపర్
ബുക്ക്-സൂക്ഷിക്കുക,బుక్ కీపింగ్
ലഘുഗന്ഥം,బుక్‌లెట్
റഫറൻസ് പുസ്തകം,రిఫరెన్స్ పుస్తకం
പുസ്തക മൂല്യം,పుస్తకం విలువ
ബൂത്ത്,బూత్
ബൂത്ത് പിടിച്ചെടുക്കുക,బూత్ సంగ్రహించడం
അതിർത്തി അലവൻസ്,సరిహద్దు భత్యం
അതിർത്തി രേഖ,సరిహద్దు రేఖ
കടം വാങ്ങുന്നയാൾ,రుణగ్రహీత
കടം വാങ്ങുന്ന ശക്തി,రుణాలు తీసుకునే శక్తి
യജമാനന്,బాస్
തടസ്സപ്പെടുത്തുക,అడ్డంకి
ആവരണചിഹ്നം,బ్రాకెట్
അതിര്ത്തി,సరిహద్దు
ബഹിഷ്കരിക്കുക,బహిష్కరణ
മസ്തിഷ്ക വളരം,మెదడు కాలువ
ബ്രാഞ്ച് ഓഫീസ്,శాఖ కార్యాలయం
ലംഘനം,మించే
കരാറിന്റെ ലംഘനം,ఒప్పందం ఉల్లంఘన
ആത്മവിശ്വാസത്തിന്റെ ലംഘനം,విశ్వాసం ఉల్లంఘన
കരാർ ലംഘനം,ఒప్పంద ఉల్లంఘన
അച്ചടക്ക ലംഘനം,క్రమశిక్షణ ఉల్లంఘన
നിയമലംഘനം,చట్ట ఉల్లంఘన
സമാധാന ലംഘനം,శాంతి ఉల్లంఘన
പദവി ലംഘനം,ప్రత్యేక హక్కు ఉల్లంఘన
വാഗ്ദാന ലംഘനം,వాగ్దానం ఉల్లంఘన
നിയമലംഘനം,నియమం ఉల్లంఘన
വിശ്വാസ ലംഘനം,అవిశ్వాసం
പൊട്ടമം,విచ్ఛిన్నం
ബ്രേക്ക് ഡൗൺ,విచ్ఛిన్నం
സേവനത്തിൽ തകർക്കുക,సేవలో విరామం
പിരിഞ്ഞുപോകുക,విడిపోవటం
ഇനം,జాతి
കൈക്കൂലി,లంచం
ചുരുക്കത്തിലുള്ള,క్లుప్తంగా
വിവരം നല്കല്,బ్రీఫింగ్
ഹ്രസ്വ പുനരാരംഭിക്കുക,సంక్షిప్త పున ume ప్రారంభం
ബുദ്ധിമാനായ രേഖ,తెలివైన రికార్డు
ശ്രദ്ധിക്കുക,నోటీసులోకి తీసుకురండి
പക്ഷേപണം ചെയ്യല്,ప్రసార
ബ്രോഡ്ഷീറ്റ്,బ్రాడ్‌షీట్
ലഘുലേഖ,బ్రోచర్
ബ്രോക്കറേജ്,బ్రోకరేజ్
മുന്നോട്ട് കൊണ്ടുവന്നു (ബി / എഫ്),ముందుకు తెచ్చింది (బి/ఎఫ్)
ബജറ്റ് വിഹിതം,బడ్జెట్ కేటాయింపు
ഉപതള നിയന്ത്രണം,బగెటరీ కంట్రోల్
ബജറ്റ് എസ്റ്റിമേറ്റ്,బడ్జెట్ అంచనా
ബജറ്റ് വ്യവസ്ഥ,బడ్జెట్ నిబంధన
കെട്ടിടം,కట్టడం
വലിപ്പം,చాలా మొత్తం
ബൾക്ക് വാങ്ങൽ,బల్క్ కొనుగోలు
വാര്ത്താവിതരണം,బులెటిన్
ബമ്പർ വിള,బంపర్ పంట
ഒഴിവുകളുടെ കുലകൾ,ఖాళీల బంచ్
മുറുകെട്ടുറഞ്ഞ,బంగ్లింగ్
ഉദോഗസ്ഥമേധാവിത്തം,బ్యూరోక్రసీ
ബ്യൂറോക്രാറ്റ്,బ్యూరోక్రాట్
ബിസിനസ്സ് ക്ലാസ്,వ్యాపార తరగతి
ബിസിനസ്സ് സമയം (= മണിക്കൂർ ബിസിനസ്സ്),వ్యాపార గంటలు (= వ్యాపారం యొక్క గంటలు)
കച്ചവടക്കാരന്,వ్యాపారవేత్త
തിരികെ വാങ്ങി,కొనండి
വാങ്ങുന്നയാള്,కొనుగోలుదారు
ബൈ തിരഞ്ഞെടുപ്പ് (തിരഞ്ഞെടുപ്പിലൂടെ),బై ఎన్నిక (= ఎన్నికల ద్వారా)
കൈകൊണ്ട്,చేతి ద్వారా
തപാൽ മുഖേന,పోస్ట్ ద్వారా
കാബിൻ ബാഗേജ്,క్యాబిన్ సామాను
മന്തിസഭ,క్యాబినెట్
കേഡിര്,కేడర్
വിപത്ത്,విపత్తు
കണക്കുകൂട്ടല്,లెక్కింపు
കലണ്ടർ വർഷം,క్యాలెండర్ సంవత్సరం
സംഘടിതപവര്ത്തനം,ప్రచారం
കോളേജ് വളപ്പ്,క్యాంపస్
കാമ്പസ് അഭിമുഖം,క్యాంపస్ ఇంటర్వ్యూ
റദ്ദാക്കുക,రద్దు చేయండి
റദ്ദാക്കല്,రద్దు
സ്ഥാനാര്ഥി,అభ్యర్థి
സ്ഥാനാർത്ഥി,అభ్యర్థిత్వం
കാൻവാസ്സിംഗ്,కాన్వాసింగ్
കഴിവ്,సామర్ధ్యం
കെല്പുള്ള,సామర్థ్యం
താണി,సామర్థ్యం
തലസ്ഥാനം,రాజధాని
മൂലധന ചെലവ്,మూలధన వ్యయం
വധശിക്ഷ,మరణశిక్షను
ചുമറ്റ ഫീസ്,క్యాపిటేషన్ ఫీజు
കീഴടക്കല്,క్యాప్చర్
കെയർ,సంరక్షణ
തൊഴില്,కెరీర్
കരിയർ വികസനം,కెరీర్ అభివృద్ధి
കെയർ ടേക്കർ സർക്കാർ,కేర్ టేకర్ ప్రభుత్వం
മുന്നോട്ട് കൊണ്ടുപോയി (സി / എഫ്),ముందుకు తీసుకువెళ్లారు (సి/ఎఫ్)
മുന്നോട്ട് കൊണ്ടുപോകും,ముందుకు తీసుకెళ్లు
ചെലവ് വഹിക്കുന്നു,మోసే ఖర్చు
മാറ്റിവയ്ക്കുക,తీసుకువెళ్ళండి
കടപ്പാട്,కార్టేజ్
കേസ്,కేసు
കേസ് പഠനം,సందర్భ పరిశీలన
പണം,నగదు
ബാക്കി പണം,నగదు బ్యాలెన్స్
ക്യാഷ് പുസ്തകം,నగదు పుస్తకం
ക്യാഷ് കാർഡ്,నగదు కార్డు
ക്യാഷ് സർട്ടിഫിക്കറ്റ്,నగదు ధృవీకరణ పత్రం
ക്യാഷ് ക .ണ്ടർ,నగదు కౌంటర్
നാണ്യ വിള,వాణిజ్య పంట
പണം കിഴിവ്,నగదు తగ్గింపు
പണം താഴെ,నగదు డౌన్
കൈയിലുള്ള പണം,చేతిలో నగదు
ക്യാഷ് മെമ്മോ,నగదు మెమో
പണമടയ്ക്കൽ,నగదు చెల్లింపు
ജാതി,కులం
ജാതി സർട്ടിഫിക്കറ്റ്,కుల ధృవీకరణ పత్రం
വോട്ട് കാസ്റ്റുചെയ്യുന്നു,కాస్టింగ్ ఓటు
ആകസ്മികമായ,సాధారణం
കാഷ്വൽ അധ്വാനം,సాధారణం శ్రమ
കാഷ്വൽ അവധി,సాధారణం సెలవు
അതാഹിതം,ప్రమాదం
കാഷ്വൽ ഒഴിവ്,సాధారణం ఖాళీ
നാമാവലി,జాబితా
ഉപചാരമുള്ള,వర్గీకరణ
ഇനം,వర్గం
കാറ്ററിംഗ് സർവ്വീസ്,భోజన సౌకర్యం కలిగించే వారు
ജാഗ്രത,జాగ్రత్త
