English,Gujarati
Aerial camera,એર કેમેરા
Aerial circuit breaker,એન્ટેના સર્કિટ બ્રેકર
Aerial control table,એન્ટેના નિયંત્રણ બોર્ડ
Aerial cross talk,એન્ટેના અપ્રસ્તુત સંકેત
Aerial current,એન્ટેના સ્ટ્રીમ
Aerial damping,એન્ટેના ભીનાશ
Aerial earthing switch,એન્ટેના અર્થ કોન્ટેક્ટર સ્વીચ
Aerial efficiency,એન્ટેના કાર્યક્ષમતા
Aerial electric erasing machine,એરિયલ ઇલેક્ટ્રિક ઇરેઝિંગ મશીન
Aerial elevation pawl,એન્ટેના અપગ્રેડર
Aerial excitation,એન્ટેના ઉત્તેજના
Aerial fog,હવાઈ ધુમ્મસ
Aerial impedance,એન્ટેના અવબાધ
Aerial inductance,એન્ટેના ઇન્ડક્ટન્સ
Aerial lead insulator,એન્ટેના ઇન્સ્યુલેટર ઇન્સ્યુલેટર
Aerial line,એન્ટેના લાઇન
Aerial loading inductane=antenna loading coil,એન્ટેના લોડ કોઇલ
Aerial loss,એન્ટેના નુકશાન
Aerial noise,એન્ટેના અવાજ
Aerial photo-interpretation,આકાશ ફોટો અર્થઘટન
Aerial photogrammetry,એરિયલ ફોટોગ્રામેટ્રી
Aerial photograph,હવાઈ ફોટો
Aerial photography,હવાઈ ફોટોગ્રાફી
Aerial power,એન્ટેના પાવર
Aerial radiation resistance,એન્ટેના વિકિરણ પ્રતિકાર
Aerial reactance,એન્ટેના પ્રતિક્રિયા
Aerial repeat dial,એન્ટેના ફરતી ડાયલ
Aerial resistance,એન્ટેના પ્રતિકાર
Aerial series capacitor,એન્ટેના શ્રેણી કેપેસિટર
Aerial survey,હવાઈ સર્વેક્ષણ
Aerial system,હવાઈ સિસ્ટમ
Aerial tower,એન્ટેના કૉલમ
Aerial velocity,હવાનો વેગ
Aerial yard,એન્ટેના દંડ
Aero-vibe screen,એર ફિલ્ટર
Aeroballistics,એરોડાયનેમિક બેલિસ્ટિક્સ
Aerodrome control,એરપોર્ટ નિયંત્રણ
Aerodrome hazard beacon,એરપોર્ટ ડિસ્ટ્રેસ બીકન
Aerodrome meteorology,એરપોર્ટ હવામાનશાસ્ત્ર
Aerodybnamic pressure,એરોડાયનેમિક દબાણ
Aerodynaamic force,એરોડાયનેમિક બળ
Aerodynamaic force component,એરોડાયનેમિક બળ ઘટક
Aerodynamic coefficient,એરોડાયનેમિક ગુણાંક
Aerodynamic drag,એરોડાયનેમિક ટ્રેક્શન
Aerodynamic efficiency,એરોડાયનેમિક કાર્યક્ષમતા
Aerodynamic efficiency ratio,એરોડાયનેમિક કાર્યક્ષમતા ગુણોત્તર
Aerodynamic force,એરોડાયનેમિક બળ
Aerodynamic force component,એરોડાયનેમિક બળ ઘટક
Aerodynamic gap,એરોડાયનેમિક અંતર
Aerodynamic heating,એરોડાયનેમિક હીટિંગ
Aerodynamic heating limit,એરોડાયનેમિક હીટિંગ રેન્જ
Aerodynamic mean chord,એરોડાયનેમિક સરેરાશ તાર
Aerodynamic misile,એરોડાયનેમિક મિસાઇલ
Aerodynamic moment,એરોડાયનેમિક ક્ષણ
Aerodynamic response,એરોડાયનેમિક પ્રતિભાવ
Aerodynamic test vehicle,એરોડાયનેમિક પરીક્ષણ વાહન
Aerodynamic torque,એરોડાયનેમિક ટોર્ક
Aerodynamic twist,એરોડાયનેમિક ડાયવર્ઝન
Aerodynamical force,એરોડાયનેમિક બળ
Aerodynamics,એરોડાયનેમિક્સ
Aeroelastic effect,હવાની સ્થિતિસ્થાપક અસર
Aeroelasticity,હવાની સ્થિતિસ્થાપકતા
Aeroelastics,એરોઇલાસ્ટીક
Aerofoil,એરોફોઇલ
Aerogram,"એરોગ્રામ, એરોગ્રાફ"
Aerograph,એરોગ્રાફ
Aeronaautical,એરોનોટિકલ
Aeronautical beacon,એરોનોટિકલ બીકન
Aeronautical chart,એરોનોટિકલ ચાર્ટ
Aeronautics,એરોનોટિક્સ
Aeronomy,એરોનોટિક્સ
Aeropause,એર ફ્રન્ટ
Aerophone,એરોફોન
Aeroplane,"વિમાન, વિમાન"
Aeroplane effect,વિમાન અસર
Aeroplane flutter,એરોનોટિકલ આંચકા
Aeropulse,હવા નાડી
Aeroresonator,એર રિઝોનેટર
Aerosol,એરોસોલ
Aerospaace,હવા આકાશ
Aerospace vehicle,વિમાન
Aerosphere,"વાતાવરણ, ગેસોસ્ફિયર"
Aerostat,"એરોસ્પેસ, ઉડાન"
Aerostatic equation,એરોસ્ટેટિક સમીકરણ
Aerostatics,"એરોડાયનેમિક્સ, નોટિક્સ"
Aerothermo elasticity,એરોપ્લાસ્ટિક
Aerothermodynamics,એરોડાયનેમિક્સ
Aerothermodynamics,એરોડાયનેમિક્સ
Afocal system,ફોકસ સિસ્ટમ
After body,પૂંછડીનું શરીર
After burner,સળગાવનાર
After burning,પાછળની ઇગ્નીશન
After glow,પાછળનો પ્રકાશ
After heat,પાછલી ગરમી
After image,છબી
After treatment,સારવાર પછી
After-ripening stage,પરિપક્વતા પછી
Afterflow,પાછળનો પ્રવાહ
Aftershock,ઉશ્કેરાટ
Age,"ઉંમર, ઉંમર, ઉંમર, સમય, યુગ (ના, ) સમય દ્વારા અસર પામે છે, સમયને અસર કરે છે (વેર, )"
Aged,અસરગ્રસ્ત સમય
Aged system,"કાલાતીત શરીર, કાલાતીત શરીર"
Ageing (aging),"વૃદ્ધાવસ્થા, વૃદ્ધત્વ"
Aging (=ageing),સમયની અસર
Aging tst,સમય અસર પરીક્ષણ
Agonic,તોફાની
Agonic line,શૂન્ય જંકશન લાઇન
Agravic,ગુરુત્વાકર્ષણ રહિત
Aided tracing,મદદરૂપ અનુવર્તી
Aileron,ભાગીદાર
Aim,સમાધાન
Aim bias,ફ્યુઝન વિચલન
Aiming circle,કન્ડેન્સર
Aiming error,ફિક્સેશન ભૂલ
Air absorption,હવા શોષણ
Air bombing range,હવાઈ બોમ્બમારો શ્રેણી
Air breather,હવા શ્વસન કરનાર
Air breathing,હવાનું શ્વસન
Air breathing vehicle,હવા શ્વાસ વાહન
Air bubble,હવા બુદ્ધ
Air capacitor,એર કેપેસિટર
Air chamber,એલવીઓલી
Air channel,હવા સિસ્ટમ
Air chart,ફ્લાઇટ ચાર્ટ
Air compression,હવા સંકોચન
Air compression refrigerating machine,એર કમ્પ્રેશન રેફ્રિજરેટર
Air compressor,એર કોમ્પ્રેસર
Air condenser,એર કેપેસિટર
Air conditioning,એર કન્ડીશનીંગ
Air conduction,વાયુમિશ્રણ
Air cooling,હવા ઠંડક
Air cored coil,વાયુયક્રોડી કુંડલી
Air damper,"એર ડેમ્પર, એર ડેમ્પર"
Air damping system,એર ડેમ્પિંગ સિસ્ટમ
Air defence system,હવાઈ સંરક્ષણ સિસ્ટમ
Air deflector,એર ડિફ્લેક્ટર
Air depolarised cell,હવા વિધ્રુવીકરણ કોષ
Air displacing piston,એર રિપ્લેસર પિસ્ટન
Air draft,વાત પ્રવત
Air equivalent,હવા સમકક્ષ
Air equivalent material,સમકક્ષ હવા પદાર્થ
Air equivalent thickness,સમકક્ષ હવા જાડાઈ
Air expansion refrigerating machine,હવા પરિભ્રમણ રેફ્રિજરેટર
Air friction,હવા ઘર્ષણ
Air fused quartz,એર ફ્યુઝ્ડ ક્વાર્ટઝ
Air gap,હવાનું અંતર
Air lift,એરક્રાફ્ટ કેરેજ
Air line,"(સ્પેક્ટ્રમ) એર સ્પેક્ટ્રમ લાઇન, એરલાઇન કંપની, એરલાઇન"
Air lock,એર ટેલ્ક
Air navigation radio aids,ઉડ્ડયન રેડિયો સહાય
Air permeability,હવા અભેદ્યતા
Air photo,હવા ફોટો
Air photography,હવાઈ ફોટોગ્રાફી
Air pisition indicator,એર પોઝિશન કમ્પ્યુટર
Air port,એરપોર્ટ
Air preheating,એર પ્રીહિટીંગ
Air pressure,હવાનું દબાણ
Air pressure system,હવા દબાણ સિસ્ટમ
Air pump,હવાનો પંપ
Air ratio,હવા ગુણોત્તર
Air regulator,હવા નિયંત્રક
Air scatter,હવા વેરવિખેર
Air screw,"એર પંખો, એરક્રાફ્ટ પ્રોપેલર"
Air shower,હવાનો વરસાદ
Air space,"એરસ્પેસ, એર લેઝર"
Air specific impulse,ચોક્કસ થ્રસ્ટ આવેગ
Air standard efficiency,હવા પ્રમાણભૂત કાર્યક્ષમતા
Air start,હવાઈ પ્રક્ષેપણ
Air thermoscope,એર થર્મોમીટર
Air thermostat,એર થર્મોસ્ટેટ
Air to air communication,સ્કાય-સ્કાય રેડિયો ટ્રાન્સમિશન
Air to ground radio communication,આકાશ-ભૂમિ રેડિયો ટ્રાન્સમિશન
Air traffic control,એર ટ્રાફિક નિયંત્રણ
Air trajectory,વાયુમાર્ગ
Air wave,પવન તરંગ
Air weapon,b હથિયાર
Air-break switch,એર બ્રેક સ્વીચ
Air-earth current,હવા-પૃથ્વી પ્રવાહ
Air-navigation,પાઇલોટિંગ
Air-to-surface vessel = dumbo,મરીન ટાર્ગેટ એર રડાર
Airborne,"વેન્ટિલેટેડ, એરબોર્ન"
Airborne early warning radar,એરબોર્ન પ્રારંભિક ચેતવણી રડાર
Airborne gun laying radar=air borne gun sight radar,એરબોર્ન ગન ડાયરેક્ટર રડાર
Airborne interception,વાયુમાર્ગ અવરોધ
Airborne jamming transmitter,એરોસ્પેસ કનેક્ટર ટ્રાન્સમીટર
Airborne magnetometer,એરબોર્ન મેગ્નેટોમીટર
Airborne noise,એરબોર્ન અવાજ
