Tamil,Hindi
வழிமுறைகளின் ஒப்பீடு,माध्यों की तुलना
சதவீத ஒப்பீடு,प्रतिशतता-तुलना
ஒப்பீட்டு சோதனை,तुलना परीक्षण
பொருந்தக்கூடிய சமன்பாடு,सुसंगत समीकरण
போட்டி விளையாட்டு,स्पर्धी खेल
போட்டி நிலைமை,स्पर्धी स्थिति
போட்டி உத்தி,स्पर्धी युक्ति
தொகுப்பி," अनुभाषक , संकलक"
நிரப்பு,पूरक
நிரப்பு கோணம்,पूरक कोण
நிரப்பு நிகழ்வு பூரக் கட்டனா,पूरक घटना
நிரப்பு காரணி,पूरक कारक
நிரப்பு செயல்பாடு,पूरक फलन
நிரப்பு அரை இடம்,पूरक अर्ध समष्टि
நிரப்பு இடைவெளி,पूरक अंतराल
நிரப்பு தொகுப்பு,पूरक समुच्चय
நிரப்புதல்,"पूरकीकरण, पूरक-निर्धारण"
ஒரு தொகுப்பின் நிரப்பு,पूरक समुच्चय
முழுமையான மக்கள் தொகை கணக்கெடுப்பு,पूर्ण गणना
முழுமையான தொடர்பு அணி,पूर्ण सहसंबंध मैट्रिक्स
முழுமையான மெட்ரிக் வெளி,पूर्ण दरीक समष्टि
முழுமையான ஆர்த்தோநார்மல் தொகுப்பு,पूर्ण प्रसामान्यलांबिक समुच्चय
முழு நாற்கர,पूर्ण चतुष्कोण
முழுமையான பங்கு,पूर्ण भागफल
