Bengali,Malayalam
বায়ো-সাভার্ট নিয়ম,ബയോ-സാവാർട്ട് നിയമം
biphasic বর্তমান,ബൈഫാസിക് കറന്റ്
ডাইপোল,ദ്വിധ്രുവം
"biprism, biprism","ബിപ്രിസം, ബൈപ്രിസം"
"biquartz, biquartz","biquartz, biquartz"
biphasic চরিত্র,ദ്വിമുഖ സ്വഭാവം
দুই-পর্যায়ের মাল্টিভাইব্রেটর,രണ്ട്-ഘട്ട മൾട്ടിവൈബ്രേറ്റർ
"দ্বোয়াঙ্ক* (বাইনারী সংখ্যা), বার্মিজ, আনি, টুক","ഡ്വയങ്ക്* (ബൈനറി സംഖ്യ), ബർമീസ്, ആനി, തുക്"
"কালো, কৃষ্ণ","കറുപ്പ്, കൃഷ്ണ"
কালো শরীর,കറുത്ത ശരീരം
অদৃশ্য আলো,അദൃശ്യ വെളിച്ചം
timirayan রেডিও timirayan,തിമിരയൻ റേഡിയോ തിമിരയൻ
ইজেকশন পালস,എജക്ഷൻ പൾസ്
পক্ষপাত শেষ,അവസാന പക്ഷപാതം
কালো বিকিরণ,കറുത്ത വികിരണം
"অসম্পূর্ণ, ফাঁকা","പൂർത്തിയാകാത്ത, ശൂന്യമായ"
আবরণ,മൂടുക
বাতিল,അസാധുവാക്കൽ
"বিস্ফোরণ, বিস্ফোরণ, দমকা","സ്ഫോടനം, സ്ഫോടനം, ആഘാതം"
"savika, bleeder, savi","സാവിക, ബ്ലീഡർ, സവി"
"ছদ্মবেশী, অন্ধ","വേഷംമാറി, അന്ധൻ"
ব্লোচের উপপাদ্য,ബ്ലോച്ചിന്റെ സിദ്ധാന്തം
"ব্লক, ব্লক, ব্লক","തടയുക, തടയുക, തടയുക"
"ঘা, ঘা, ঘা","ഊതുക, അടിക്കുക"
নীল প্রিন্ট,നീല പ്രിന്റ്
অস্পষ্টতা বৃত্ত,അവ്യക്തത വൃത്തം
অস্পষ্ট,അവ്യക്തമായ
"বল, গোলক, দুল","പന്ത്, ഗോളം, പെൻഡന്റ്"
"শরীর, বস্তু","ശരീരം, വസ്തു"
শারীরিক ক্ষমতা,ശാരീരിക ശേഷി
কেন্দ্রীভূত,കേന്ദ്രീകരിച്ചു
"দেহ-তির্যক, শেষ-তির্যক","ശരീരം-ഡയഗണൽ, അവസാനം-ഡയഗണൽ"
"বগি, অজানা সনাক্তকরণ (রাডার)","ബോഗി, അജ്ഞാത കണ്ടെത്തൽ (റഡാർ)"
বোর প্রভাব,ബോർ പ്രഭാവം
বোর ম্যাগনেটন,ബോർ മാഗ്നെറ്റൺ
"বয়লার, বয়লার","ബോയിലർ, ബോയിലർ"
"ফুটন্ত, ফুটন্ত","തിളയ്ക്കുന്ന, തിളയ്ക്കുന്ന"
বোল্টসম্যান সমীকরণ,ബോൾട്ട്സ്മാൻ സമവാക്യം
বোমারু ইলেকট্রন,ബോംബർ ഇലക്ട്രോൺ
"আঘাতমূলক শক্তি, বোমা শক্তি","ട്രോമാറ്റിക് ഊർജ്ജം, ബോംബിംഗ് ഊർജ്ജം"
বন্ধক,ജാമ്യം
"bonded, bonded, bonded","ബന്ധിക്കപ്പെട്ട, ബന്ധിക്കപ്പെട്ട, ബന്ധിക്കപ്പെട്ട"
বর্ধক,എൻഹാൻസർ
বোরন,ബോറോൺ
বোস-কণা,ബോസ്-കണിക
বোসন,ബോസോൺ
"লাফ, লাফ","ഞെട്ടൽ, ചാടുക"
আবদ্ধ,ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു
"সীমা, সীমা (সম্পাদনা), প্রান্তিক (v.)","പരിധി, പരിധി (എഡി.), മാർജിനൽ (വി.)"
আবদ্ধ,ബന്ധിക്കപ്പെട്ടിരിക്കുന്നു
ধনু গজ,ധനു മുറ്റം
পালতোলা তরঙ্গ,കപ്പലോട്ട തിരമാല
বয়লার গরম করা,ബോയിലർ ചൂടാക്കൽ
বয়েলের আইন,ബോയ്ലിന്റെ നിയമം
বয়লার গরম করা,ബോയിലർ ചൂടാക്കൽ
বন্ধনী-শ্রেণী,ബ്രാക്കറ്റ്-ക്ലാസ്
ব্যাগ নিয়ম,ബാഗ് നിയമം
জড়িত তার,ഇഴചേർന്ന വയർ
ব্রেক ক্লাস,ബ്രേക്ക് ക്ലാസ്
ব্রামা কম্প্রেসার,ബ്രാമ കംപ്രസർ
শাখা,ശാഖകൾ
"সাহসী জালি, সাহসী জালি","ബ്രേവ് ലാറ്റിസ്, ബ്രേവ് ലാറ്റിസ്"
ব্রাস ব্রেজিং,പിച്ചള ബ്രേസിംഗ്
বিচ্ছেদ,വേർപിരിയൽ
সংযোগকারী বিরতি,ബ്രേക്ക് കണക്റ്റർ
"ফ্র্যাকচার ডায়োড, জেনার ডায়োড","ഫ്രാക്ചർ ഡയോഡ്, സെനർ ഡയോഡ്"
ফ্র্যাকচার,ഒടിവ്
"ব্রিডার রিঅ্যাক্টর, ব্রিডার নিউক্লিয়ার ফার্নেস, ব্রিডার ফার্নেস","ബ്രീഡർ റിയാക്ടർ, ബ്രീഡർ ന്യൂക്ലിയർ ഫർണസ്, ബ്രീഡർ ഫർണസ്"
প্রজনন,പുനരുൽപാദനം
"retardant বিকিরণ, brastralung","റിട്ടാർഡന്റ് റേഡിയേഷൻ, ബ്രാസ്ട്രലുങ്"
brewster-কোণ,ബ്രൂസ്റ്റർ ആംഗിൾ
ব্রুস্টার ফ্রিজ,ബ്രൂസ്റ്റർ ഫ്രിഡ്ജ്
সেতু,പാലം
সেতু বন্ধন,പാലം ബോണ്ട്
"উজ্জ্বল, উজ্জ্বল, ঝলমলে","ശോഭയുള്ള, തിളക്കമുള്ള, മിന്നുന്ന"
আলোক,പ്രകാശകൻ
তেজ,റേഡിയൻസ്
"দ্যুতি, প্রভা","ദ്യുതി, പ്രഭ"
ব্রিলুওয়ান এলাকা,ബ്രിലുവൻ പ്രദേശം
ব্রিটিশ স্ট্যান্ডার্ড মোমবাতি,ബ്രിട്ടീഷ് സ്റ്റാൻഡേർഡ് മെഴുകുതിരി
ভঙ্গুর,പൊട്ടുന്ന
ভঙ্গুরতা,പൊട്ടൽ
সম্প্রচার,പ്രക്ഷേപണം
বিশদ,വിശദമായ
বিপরীতমুখী,പിന്തിരിപ്പൻ
ব্রগলি সূত্র,ബ്രോഗ്ലി ഫോർമുല
খণ্ডিত,വിഘടിച്ചു
ব্রাউনি গতি,ബ്രൗണി ചലനം
"কুচি, বুরুশ, কুর্চ, গুলম","കുച്ചി, ബുരുഷ്, കുർച്ച്, ഗുൽം"
"বুদবুদ, বুদবুদ (সম্পাদনা), গর্জন (v.)","കുമിള, ബബിൾ (എഡി.), മംബിൾ (വി.)"
উদ্দীপনা,ജ്വലനം
পাল্টা ব্যবস্থা,പ്രതിരോധ നടപടികൾ
সংকোচন,സങ്കോചം
"amp-প্রতিরোধ, বাফার","amp-resistance, buffer"
ধ্বনিবিদ্যা,ശബ്ദശാസ്ത്രം
বর্ধন,ബർധൻ
বাল্ব,ബൾബ്
আবির্ভূত,ഉദിക്കുക
"আয়তন, বাল্ক, ভর, ভর, আয়তন","വോള്യം, ബൾക്ക്, പിണ്ഡം, പിണ്ഡം, വോള്യം"
ভলিউম স্থিতিস্থাপকতা সহগ,വോളിയം ഇലാസ്തികത ഗുണകം
জনসংখ্যা সম্পত্তি,ജനസംഖ്യ സ്വത്ത്
সর্বোচ্চ তাপমাত্রা,പരമാവധി താപനില
স্ফীতি,വീർപ്പുമുട്ടൽ
"গুচ্ছ, গুচ্ছ (n.), to be clustered (ver.)","കുല, കൂട്ടം (n.), കൂട്ടമായിരിക്കുക (ver.)"
গুচ্ছ,കുല
বুনসেন সেল,ബൺസെൻ സെൽ
উচ্ছ্বাস,ഉന്മേഷം
"buoyancy, booyancy","ബൂയൻസി, ബൂയൻസി"
বার্গার সার্কিট,ബർഗർ സർക്യൂട്ട്
চোরের ঘণ্টা,കള്ളൻ മണി
"বার্নার, ইগনিটার","ബർണർ, ഇഗ്നിറ്റർ"
সম্পূর্ণ ইগনিশন,പൂർണ്ണ ജ്വലനം
"বিস্ফোরণ, বিস্ফোরণ, ফাটল","സ്ഫോടനം, പൊട്ടിത്തെറി, വിള്ളൽ"
লাইন ব্যস্ত,ലൈൻ തിരക്കിലാണ്
ব্যস্ত টোন,തിരക്കുള്ള ടോൺ
গুঞ্জন,ബസർ
বাইপাস,ബൈപാസ്
সার্কিট,സർക്യൂട്ട്
"সমুদ্রের তার, তার","കടൽ വയർ, കേബിൾ"
ক্যাডমিয়াম,കാഡ്മിയം
সিজিয়াম-কোষ,സീസിയം-കോശം
পাঞ্জর ডাইপোল,പഞ്ചാർ ദ്വിധ്രുവം
পাঞ্জার প্রভাব,പഞ്ചാർ പ്രഭാവം
হিসাব করতে,കണക്കാക്കാൻ
ক্যালকুলেটর,കാൽക്കുലേറ്റർ
ক্যালেন্ডার,കലണ്ടർ
"ক্রমাঙ্কন, ক্রমাঙ্কন, সংশোধন","കാലിബ്രേഷൻ, കാലിബ്രേഷൻ, റിവിഷൻ"
"ক্রমাঙ্কন গুণক, ক্রমাঙ্কন গুণক","കാലിബ്രേഷൻ മൾട്ടിപ്ലയർ, കാലിബ്രേഷൻ മൾട്ടിപ്ലയർ"
ক্যালিপার,കാലിപ്പറുകൾ
"কল ক্যালকুলেটর, টক ক্যালকুলেটর","കോൾ കാൽക്കുലേറ്റർ, ടോക്ക് കാൽക്കുലേറ്റർ"
"তাপ (v.), ক্যালোরি (ed.)","ചൂട് (വി.), കലോറിക് (എഡി.)"
