English,Kannada
class-interval unit,ವರ್ಗ ಮಧ್ಯಂತರ ಘಟಕ
class limit,ವರ್ಗ ಮಿತಿ
clockwise,ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
clopen (= closed and open),ಕ್ಲೋಪೆನ್ (= ಮುಚ್ಚಿದ ಮತ್ತು ತೆರೆದ)
closed,ಮುಚ್ಚಲಾಗಿದೆ
closed convex hull,ಮುಚ್ಚಿದ ಪೀನದ ಹಲ್
closed cube,ಮುಚ್ಚಿದ ಘನ
closed curve,ಮುಚ್ಚಿದ ಕರ್ವ್
closed domain,ಮುಚ್ಚಿದ ಡೊಮೇನ್
closed figure,ಮುಚ್ಚಿದ ಆಕೃತಿ
closed interval,ಮುಚ್ಚಿದ ಮಧ್ಯಂತರ
closed region,ಮುಚ್ಚಿದ ಪ್ರದೇಶ
closed set,ಮುಚ್ಚಿದ ಸೆಟ್
closed surface,ಮುಚ್ಚಿದ ಮೇಲ್ಮೈ
closure,ಮುಚ್ಚಿದ
closure operator,ಮುಚ್ಚುವ ಆಪರೇಟರ್
closure point (= contact point),ಮುಚ್ಚುವ ಬಿಂದು (= ಸಂಪರ್ಕ ಬಿಂದು)
closure postulate,ಮುಚ್ಚುವ ನಿಲುವು
closure set,ಮುಚ್ಚುವಿಕೆಯ ಸೆಟ್
cluster point,ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್
cluster sampling,ಕ್ಲಸ್ಟರ್ ಮಾದರಿ
cluster set,ಕ್ಲಸ್ಟರ್ ಸೆಟ್
coaxial circles,ಏಕಾಕ್ಷ ವಲಯಗಳು
coaxial parabolas,ಏಕಾಕ್ಷ ಪ್ಯಾರಾಬೋಲಾಗಳು
coaxial planes,ಏಕಾಕ್ಷ ವಿಮಾನಗಳು
coaxial triangles,ಏಕಾಕ್ಷ ತ್ರಿಕೋನಗಳು
Cobb - Douglas function,ಕಾಬ್ - ಡೌಗ್ಲಾಸ್ ಕಾರ್ಯ
coding,ಕೋಡಿಂಗ್
coding of data,ಡೇಟಾ ಕೋಡಿಂಗ್
co-domain,ಸಹ-ಡೊಮೇನ್
coefficient matrix,ಗುಣಾಂಕ ಮ್ಯಾಟ್ರಿಕ್ಸ್
coefficient of correlation,ಪರಸ್ಪರ ಸಂಬಂಧದ ಗುಣಾಂಕ
coefficient of determination,ನಿರ್ಣಯದ ಗುಣಾಂಕ
coefficient of elasticity,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವದ ಗುಣಾಂಕ
coefficient of expansion,ವಿಸ್ತರಣೆಯ ಗುಣಾಂಕ
coefficient of friction,ಘರ್ಷಣೆಯ ಗುಣಾಂಕ
coefficient of linear expansion,ರೇಖೀಯ ವಿಸ್ತರಣೆಯ ಗುಣಾಂಕ
coefficient of regression,ಹಿಂಜರಿತದ ಗುಣಾಂಕ
coefficient of surface tension,ಮೇಲ್ಮೈ ಒತ್ತಡದ ಗುಣಾಂಕ
coefficient of variation,ವ್ಯತ್ಯಾಸದ ಗುಣಾಂಕ
cofactor,ಸಹಕಾರಿ
coin throw (coin toss),ನಾಣ್ಯ ಎಸೆತ (ನಾಣ್ಯ ಟಾಸ್)
collection of sample,ಮಾದರಿ ಸಂಗ್ರಹ
collinear,ಕೊಲಿನಿಯರ್
collinearity,ಏಕರೂಪತೆ
column,ಕಾಲಮ್
column equivalence,ಕಾಲಮ್ ಸಮಾನತೆ
column equivalent,ಕಾಲಮ್ ಸಮಾನ
column equivalent matrix,ಕಾಲಮ್ ಸಮಾನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
column matrix,ಕಾಲಮ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
column rank,ಕಾಲಮ್ ಶ್ರೇಣಿ
column reduced echolon matrix,ಕಾಲಮ್ ಕಡಿಮೆಯಾದ ಎಕೋಲಾನ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
column vector,ಕಾಲಮ್ ವೆಕ್ಟರ್
columnwise,ಕಾಲಮ್‌ವಾರು
combined equation,ಸಂಯೋಜಿತ ಸಮೀಕರಣ
common angle,ಸಾಮಾನ್ಯ ಕೋನ
common axis,ಸಾಮಾನ್ಯ ಅಕ್ಷ
common base,ಸಾಮಾನ್ಯ ಬೇಸ್
common denominator,ಸಾಮಾನ್ಯ ಛೇದ
common difference,ಸಾಮಾನ್ಯ ವ್ಯತ್ಯಾಸ
common factor,ಸಾಮಾನ್ಯ ಅಂಶ
common logarithm,ಸಾಮಾನ್ಯ ಲಾಗರಿಥಮ್
common multiple,ಸಾಮಾನ್ಯ ಬಹುಸಂಖ್ಯೆ
common ratio,ಸಾಮಾನ್ಯ ಅನುಪಾತ
common section,ಸಾಮಾನ್ಯ ವಿಭಾಗ
common side,ಸಾಮಾನ್ಯ ಭಾಗ
common tangent,ಸಾಮಾನ್ಯ ಸ್ಪರ್ಶಕ
common term,ಸಾಮಾನ್ಯ ಪದ
commutative law,ಪರಿವರ್ತಕ ಕಾನೂನು
commutative property,ಪರಿವರ್ತಕ ಆಸ್ತಿ
commutative rule,ಪರಿವರ್ತಕ ನಿಯಮ
commutative law of addition,ಸೇರ್ಪಡೆಯ ಪರಿವರ್ತಕ ಕಾನೂನು
commutative law of multiplication,ಗುಣಾಕಾರದ ಪರಿವರ್ತಕ ಕಾನೂನು
commutative operation,ಪರಿವರ್ತಕ ಕಾರ್ಯಾಚರಣೆ
commutator group,ಪರಿವರ್ತಕ ಗುಂಪು
commuting of matrices,ಮ್ಯಾಟ್ರಿಕ್ಸ್‌ಗಳ ಪ್ರಯಾಣ
compact set,ಕಾಂಪ್ಯಾಕ್ಟ್ ಸೆಟ್
comparability,ಹೋಲಿಕೆ
comparision of means,ಸಾಧನಗಳ ಹೋಲಿಕೆ
comparision of percentage,ಶೇಕಡಾವಾರು ಹೋಲಿಕೆ
comparision test,ಹೋಲಿಕೆ ಪರೀಕ್ಷೆ
compatibility equation,ಹೊಂದಾಣಿಕೆ ಸಮೀಕರಣ
competitive game,ಸ್ಪರ್ಧಾತ್ಮಕ ಆಟ
competitive situation,ಸ್ಪರ್ಧಾತ್ಮಕ ಪರಿಸ್ಥಿತಿ
competitive strategy,ಸ್ಪರ್ಧಾತ್ಮಕ ತಂತ್ರ
compiler,ಕಂಪೈಲರ್
complementary,ಪೂರಕ
complementary angle,ಪೂರಕ ಕೋನ
complementary event पूरक घटना,ಪೂರಕ ಘಟನೆ
complementary factor,ಪೂರಕ ಅಂಶ
complementary function,ಪೂರಕ ಕಾರ್ಯ
complementary half space,ಪೂರಕ ಅರ್ಧ ಜಾಗ
complementary interval,ಪೂರಕ ಮಧ್ಯಂತರ
complementary set,ಪೂರಕ ಸೆಟ್
complementation,ಪೂರಕತೆ
complement of a set,ಒಂದು ಸೆಟ್ನ ಪೂರಕ
complete census,ಸಂಪೂರ್ಣ ಜನಗಣತಿ
complete correlation matrix,ಸಂಪೂರ್ಣ ಪರಸ್ಪರ ಸಂಬಂಧದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
complete metric space,ಸಂಪೂರ್ಣ ಮೆಟ್ರಿಕ್ ಜಾಗ
complete orthonormal set,ಸಂಪೂರ್ಣ ಆರ್ಥೋನಾರ್ಮಲ್ ಸೆಟ್
complete quadrangle,ಸಂಪೂರ್ಣ ಚತುರ್ಭುಜ
complete quotient,ಸಂಪೂರ್ಣ ಅಂಶ
complete set,ಸಂಪೂರ್ಣ ಸೆಟ್
complete solution,ಸಂಪೂರ್ಣ ಪರಿಹಾರ
completely randomised design,ಸಂಪೂರ್ಣವಾಗಿ ಯಾದೃಚ್ಛಿಕ ವಿನ್ಯಾಸ
complex argument,ಸಂಕೀರ್ಣ ವಾದ
complex conjugate,ಸಂಕೀರ್ಣ ಸಂಯೋಗ
complex differentiation,ಸಂಕೀರ್ಣ ವ್ಯತ್ಯಾಸ
complex function,ಸಂಕೀರ್ಣ ಕಾರ್ಯ
complex integration,ಸಂಕೀರ್ಣ ಏಕೀಕರಣ
complex matrices,ಸಂಕೀರ್ಣ ಮ್ಯಾಟ್ರಿಕ್ಸ್
complex number,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆ
complex number field,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಕ್ಷೇತ್ರ
complex orthogonal matrix,ಸಂಕೀರ್ಣ ಆರ್ಥೋಗೋನಲ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
complex plane,ಸಂಕೀರ್ಣ ವಿಮಾನ
complex quantity,ಸಂಕೀರ್ಣ ಪ್ರಮಾಣ
complex reciprocal,ಸಂಕೀರ್ಣ ಪರಸ್ಪರ
complex resultant,ಸಂಕೀರ್ಣ ಫಲಿತಾಂಶ
complex space,ಸಂಕೀರ್ಣ ಜಾಗ
complex valued function,ಸಂಕೀರ್ಣ ಮೌಲ್ಯಯುತ ಕಾರ್ಯ
complex variable,ಸಂಕೀರ್ಣ ವೇರಿಯಬಲ್
componendo and divindendo,ಕಾಂಪೊನೆಂಡೋ ಮತ್ತು ಡಿವಿಂಡೆಂಡೋ
component,ಘಟಕ
component analysis,ಘಟಕ ವಿಶ್ಲೇಷಣೆ
component of variance,ವ್ಯತ್ಯಾಸದ ಅಂಶ
component of vector,ವೆಕ್ಟರ್ನ ಘಟಕ
composite function,ಸಂಯೋಜಿತ ಕಾರ್ಯ
composite hypothesis,ಸಂಯೋಜಿತ ಕಲ್ಪನೆ
composite number,ಸಂಯೋಜಿತ ಸಂಖ್ಯೆ
composite series,ಸಂಯೋಜಿತ ಸರಣಿ
composition of vectors,ವಾಹಕಗಳ ಸಂಯೋಜನೆ
compound angle,ಸಂಯುಕ್ತ ಕೋನ
compound division,ಸಂಯುಕ್ತ ವಿಭಾಗ
compound fraction,ಸಂಯುಕ್ತ ಭಾಗ
compound interest,ಚಕ್ರಬಡ್ಡಿ
compound probability,ಸಂಯುಕ್ತ ಸಂಭವನೀಯತೆ
compressible flow,ಸಂಕುಚಿತ ಹರಿವು
compression,ಸಂಕೋಚನ
computation,ಲೆಕ್ಕಾಚಾರ
computational formula,ಕಂಪ್ಯೂಟೇಶನಲ್ ಸೂತ್ರ
computed value,ಲೆಕ್ಕಾಚಾರದ ಮೌಲ್ಯ
computer,ಕಂಪ್ಯೂಟರ್
computer algorithm,ಕಂಪ್ಯೂಟರ್ ಅಲ್ಗಾರಿದಮ್
computer programme,ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಂ
computer programming,ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
computer simulation,ಕಂಪ್ಯೂಟರ್ ಸಿಮ್ಯುಲೇಶನ್
computing,ಕಂಪ್ಯೂಟಿಂಗ್
concave function,ಕಾನ್ಕೇವ್ ಕಾರ್ಯ
concave polygon,ಕಾನ್ಕೇವ್ ಬಹುಭುಜಾಕೃತಿ
concave programming,ಕಾನ್ಕೇವ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
concentric circles,ಕೇಂದ್ರೀಕೃತ ವಲಯಗಳು
concentric curves,ಕೇಂದ್ರೀಕೃತ ವಕ್ರಾಕೃತಿಗಳು
concrete form,ಕಾಂಕ್ರೀಟ್ ರೂಪ
concurrency of lines,ಸಾಲುಗಳ ಏಕರೂಪತೆ
concurrent,ಏಕಕಾಲೀನ
concurrent forces,ಏಕಕಾಲೀನ ಶಕ್ತಿಗಳು
conditional density function,ಷರತ್ತುಬದ್ಧ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
conditional distribution,ಷರತ್ತುಬದ್ಧ ವಿತರಣೆ
conditional expectation,ಷರತ್ತುಬದ್ಧ ನಿರೀಕ್ಷೆ
conditional mean,ಷರತ್ತುಬದ್ಧ ಸರಾಸರಿ
conditional probability,ಷರತ್ತುಬದ್ಧ ಸಂಭವನೀಯತೆ
condition of collinearity,ಕೋಲಿನಿಯರಿಟಿಯ ಸ್ಥಿತಿ
condition of consistency,ಸ್ಥಿರತೆಯ ಸ್ಥಿತಿ
condition of integrability,ಸಮಗ್ರತೆಯ ಸ್ಥಿತಿ
condition of tangency,ಸ್ಪರ್ಶದ ಸ್ಥಿತಿ
cone,ಕೋನ್
confidence interval,ವಿಶ್ವಾಸಾರ್ಹ ಮಧ್ಯಂತರ
confidence interval estimate,ವಿಶ್ವಾಸಾರ್ಹ ಮಧ್ಯಂತರ ಅಂದಾಜು
confidence limits,ವಿಶ್ವಾಸಾರ್ಹ ಮಿತಿಗಳು
confidence region,ವಿಶ್ವಾಸಾರ್ಹ ಪ್ರದೇಶ
conflict situation,ಸಂಘರ್ಷದ ಪರಿಸ್ಥಿತಿ
confocal conics,ಕಾನ್ಫೋಕಲ್ ಕೋನಿಕ್ಸ್
confocal ellipses,ಕಾನ್ಫೋಕಲ್ ದೀರ್ಘವೃತ್ತಗಳು
confocal geometry,ಕಾನ್ಫೋಕಲ್ ಜ್ಯಾಮಿತಿ
confocal hyperbolae,ಕಾನ್ಫೋಕಲ್ ಹೈಪರ್ಬೋಲಾ
confocal hyperboloids,ಕಾನ್ಫೋಕಲ್ ಹೈಪರ್ಬೋಲಾಯ್ಡ್ಗಳು
confocal parabola,ಕಾನ್ಫೋಕಲ್ ಪ್ಯಾರಾಬೋಲಾ
confocal paraboloidal cordinates,ಕಾನ್ಫೋಕಲ್ ಪ್ಯಾರಾಬೋಲಾಯ್ಡಲ್ ಕಾರ್ಡಿನೇಟ್‌ಗಳು
conformal,ಅನುರೂಪ
conformal mapping,ಕನ್ಫಾರ್ಮಲ್ ಮ್ಯಾಪಿಂಗ್
congruence,ಹೊಂದಾಣಿಕೆ
congruence of circles,ವಲಯಗಳ ಹೊಂದಾಣಿಕೆ
congruent,ಸರ್ವಸಮಾನ
congruent matrices,ಸಮಾನವಾದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
conic,ಶಂಕುವಿನಾಕಾರದ
conical frustum,ಶಂಕುವಿನಾಕಾರದ frustum
conical helix,ಶಂಕುವಿನಾಕಾರದ ಹೆಲಿಕ್ಸ್
conical section,ಶಂಕುವಿನಾಕಾರದ ವಿಭಾಗ
conics,ಶಂಕುಗಳು
conic section,ಶಂಕುವಿನಾಕಾರದ ವಿಭಾಗ
conjugate,ಸಂಯೋಗ
conjugate angles,ಸಂಯೋಜಿತ ಕೋನಗಳು
conjugate axis,ಸಂಯೋಜಿತ ಅಕ್ಷ
conjugate complex numbers,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಗಳನ್ನು ಸಂಯೋಜಿಸಿ
conjugate directions,ಸಂಯೋಜಿತ ದಿಕ್ಕುಗಳು
conjugate functions,ಸಂಯೋಜಿತ ಕಾರ್ಯಗಳು
conjugate of matrix,ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಸಂಯೋಗ
conjugate permutation,ಸಂಯೋಜಿತ ಕ್ರಮಪಲ್ಲಟನೆ
conjugate transpose,ಸಂಯೋಜಿತ ವರ್ಗಾವಣೆ
conjuction,ಸಂಯೋಗ
consecutive,ಸತತವಾಗಿ
consecutive numbers,ಸತತ ಸಂಖ್ಯೆಗಳು
conservation of energy,ಶಕ್ತಿಯ ಸಂರಕ್ಷಣೆ
conservation of mass,ದ್ರವ್ಯರಾಶಿಯ ಸಂರಕ್ಷಣೆ
conservative,ಸಂಪ್ರದಾಯವಾದಿ
consistency,ಸ್ಥಿರತೆ
consistency condition,ಸ್ಥಿರತೆಯ ಸ್ಥಿತಿ
consistent estimate,ಸ್ಥಿರ ಅಂದಾಜು
consistent estimator,ಸ್ಥಿರ ಅಂದಾಜುಗಾರ
consistent statistic,ಸ್ಥಿರ ಅಂಕಿಅಂಶ
consistent system,ಸ್ಥಿರ ವ್ಯವಸ್ಥೆ
consol,ಕನ್ಸೋಲ್
constant,ನಿರಂತರ
constant acceleration,ನಿರಂತರ ವೇಗವರ್ಧನೆ
constant function,ನಿರಂತರ ಕಾರ್ಯ
constant of gravity,ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಸ್ಥಿರ
constant of integration,ಏಕೀಕರಣದ ಸ್ಥಿರ
constant of proportionality,ಅನುಪಾತದ ಸ್ಥಿರ
constant parameter,ಸ್ಥಿರ ನಿಯತಾಂಕ
constant polynomial,ಸ್ಥಿರ ಬಹುಪದೋಕ್ತಿ
constant proportion,ಸ್ಥಿರ ಅನುಪಾತ
constant speed,ಸ್ಥಿರ ವೇಗ
constant term,ನಿರಂತರ ಪದ
constant velocity,ಸ್ಥಿರ ವೇಗ
constitutive equation,ರಚನಾತ್ಮಕ ಸಮೀಕರಣ
constraint,ನಿರ್ಬಂಧ
construct,ನಿರ್ಮಿಸಲು
construction,ನಿರ್ಮಾಣ
consumer preference,ಗ್ರಾಹಕ ಆದ್ಯತೆ
consumption function,ಬಳಕೆಯ ಕಾರ್ಯ
contact angle,ಸಂಪರ್ಕ ಕೋನ
contact point,ಸಂಪರ್ಕ ಬಿಂದು
contained in,ಒಳಗೊಂಡಿರುವ
contingency table,ಆಕಸ್ಮಿಕ ಕೋಷ್ಟಕ
continuum mechanics,ನಿರಂತರ ಯಂತ್ರಶಾಸ್ತ್ರ
continued fraction,ಮುಂದುವರಿದ ಭಾಗ
continued product,ಮುಂದುವರಿದ ಉತ್ಪನ್ನ
continuity,ನಿರಂತರತೆ
continuity of function,ಕಾರ್ಯದ ನಿರಂತರತೆ
continuity test,ನಿರಂತರತೆಯ ಪರೀಕ್ಷೆ
continuous,ನಿರಂತರ
continuous derivative,ನಿರಂತರ ಉತ್ಪನ್ನ
continuous distribution,ನಿರಂತರ ವಿತರಣೆ
continuous from above,ಮೇಲಿನಿಂದ ನಿರಂತರ
continuous function,ನಿರಂತರ ಕಾರ್ಯ
continuously differentiable,ನಿರಂತರವಾಗಿ ವ್ಯತ್ಯಾಸ
continuous map,ನಿರಂತರ ನಕ್ಷೆ
continuous mapping,ನಿರಂತರ ಮ್ಯಾಪಿಂಗ್
continuous probability density function,ನಿರಂತರ ಸಂಭವನೀಯತೆ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
continuous probability distribution,ನಿರಂತರ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ
continuous random variable,ನಿರಂತರ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
continuous sample space,ನಿರಂತರ ಮಾದರಿ ಜಾಗ
continuous variable,ನಿರಂತರ ವೇರಿಯಬಲ್
continuous wave,ನಿರಂತರ ತರಂಗ
continuum,ನಿರಂತರ
continuum hypothesis (= continuum axiom),ನಿರಂತರ ಕಲ್ಪನೆ (= ನಿರಂತರ ತತ್ವ)
continuum of real numbers (= set of real numbers),ನೈಜ ಸಂಖ್ಯೆಗಳ ನಿರಂತರತೆ (= ನೈಜ ಸಂಖ್ಯೆಗಳ ಸೆಟ್)
continuum theory,ನಿರಂತರ ಸಿದ್ಧಾಂತ
contour integration,ಬಾಹ್ಯರೇಖೆ ಏಕೀಕರಣ
contraction mapping,ಸಂಕೋಚನ ಮ್ಯಾಪಿಂಗ್
contradiction,ವಿರೋಧಾಭಾಸ
contravariant,ವ್ಯತಿರಿಕ್ತ
control,ನಿಯಂತ್ರಣ
control chart,ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
control chart for averages,ಸರಾಸರಿಗಾಗಿ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
control chart for defects,ದೋಷಗಳಿಗಾಗಿ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
control chart for ranges,ವ್ಯಾಪ್ತಿಯ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
control chart for variables,ಅಸ್ಥಿರ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
converge,ಒಮ್ಮುಖವಾಗುತ್ತವೆ
convergence in mean,ಸರಾಸರಿಯಲ್ಲಿ ಒಮ್ಮುಖ
convergence in mean square,ಸರಾಸರಿ ಚೌಕದಲ್ಲಿ ಒಮ್ಮುಖ
convergence in probability,ಸಂಭವನೀಯತೆಯಲ್ಲಿ ಒಮ್ಮುಖ
convergence limit,ಒಮ್ಮುಖ ಮಿತಿ
convergence radius,ಒಮ್ಮುಖ ತ್ರಿಜ್ಯ
convergence region,ಒಮ್ಮುಖ ಪ್ರದೇಶ
convergent,ಒಮ್ಮುಖ
convergent sequence,ಒಮ್ಮುಖ ಅನುಕ್ರಮ
convergent series,ಒಮ್ಮುಖ ಸರಣಿ
converse,ಸಂಭಾಷಿಸು
conversely,ವ್ಯತಿರಿಕ್ತವಾಗಿ
conversion fraction,ಪರಿವರ್ತನೆ ಭಾಗ
conversion table,ಪರಿವರ್ತನೆ ಕೋಷ್ಟಕ
convex,ಪೀನ
convex body,ಪೀನ ದೇಹ
convex combination,ಪೀನ ಸಂಯೋಜನೆ
convex cover (=convex hull),ಪೀನ ಕವರ್ (=ಪೀನ ಹಲ್)
convex function,ಪೀನ ಕಾರ್ಯ
convex linear combinations,ಪೀನ ರೇಖೀಯ ಸಂಯೋಜನೆಗಳು
convex linear programming,ಪೀನ ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್
convex metric space,ಪೀನ ಮೆಟ್ರಿಕ್ ಸ್ಪೇಸ್
convex polyhedron,ಪೀನ ಬಹುಮುಖಿ
convex programming,ಪೀನ ಪ್ರೋಗ್ರಾಮಿಂಗ್
convex region,ಪೀನ ಪ್ರದೇಶ
convex set,ಪೀನ ಸೆಟ್
convolution,ತಿರುವು
convolution integral,ಕನ್ವಲ್ಯೂಷನ್ ಅವಿಭಾಜ್ಯ
convolution theorem (= faltung theorem),ಕನ್ವಲ್ಯೂಷನ್ ಪ್ರಮೇಯ (= ಫಾಲ್ಟಂಗ್ ಪ್ರಮೇಯ)
coordinate,ಸಮನ್ವಯಗೊಳಿಸು
coordinate axis,ಸಮನ್ವಯ ಅಕ್ಷ
coordinate geometry,ಸಮನ್ವಯ ಜ್ಯಾಮಿತಿ
coordinate plane,ಸಮನ್ವಯ ಸಮತಲ
coordinates,ನಿರ್ದೇಶಾಂಕಗಳು
coordinate system,ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ
Copernican system,ಕೋಪರ್ನಿಕನ್ ವ್ಯವಸ್ಥೆ
Coplanar,ಕೊಪ್ಲಾನರ್
coplanar forces,ಕೋಪ್ಲಾನರ್ ಪಡೆಗಳು
coplanarity,coplanarity
coprime numbers,ಮುಖ್ಯ ಸಂಖ್ಯೆಗಳು
correction factor,ತಿದ್ದುಪಡಿ ಅಂಶ
correct solution,ಸರಿಯಾದ ಪರಿಹಾರ
correlation,ಪರಸ್ಪರ
correlation coefficient,ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ
correlation diagram,ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ
correlation function,ಪರಸ್ಪರ ಸಂಬಂಧ ಕಾರ್ಯ
correlation matrix,ಪರಸ್ಪರ ಸಂಬಂಧದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
correlation ratio,ಪರಸ್ಪರ ಸಂಬಂಧದ ಅನುಪಾತ
correlogram,ಕೋರ್ರೆಲೋಗ್ರಾಮ್
correlogram analysis,ಕೊರೆಲೊಗ್ರಾಮ್ ವಿಶ್ಲೇಷಣೆ
correspond,ಅನುರೂಪವಾಗಿದೆ
correspondence principle,ಪತ್ರವ್ಯವಹಾರದ ತತ್ವ
corresponding angle,ಅನುಗುಣವಾದ ಕೋನ
corresponding side,ಅನುಗುಣವಾದ ಬದಿ
coset,ಕಾಸೆಟ್
cosine,ಕೊಸೈನ್
cosine law,ಕೊಸೈನ್ ಕಾನೂನು
cost analysis,ವೆಚ್ಚ ವಿಶ್ಲೇಷಣೆ
cost maximization,ವೆಚ್ಚ ಗರಿಷ್ಠಗೊಳಿಸುವಿಕೆ
countability axiom,ಎಣಿಕೆ ತತ್ವ
countable,ಎಣಿಸಬಹುದಾದ
countable additivity,ಎಣಿಸಬಹುದಾದ ಸಂಕಲನ
countable base,ಲೆಕ್ಕಿಸಬಹುದಾದ ಆಧಾರ
countable basis,ಲೆಕ್ಕಿಸಬಹುದಾದ ಆಧಾರ
countable set,ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್
countably infinite,ಲೆಕ್ಕಿಸಲಾಗದಷ್ಟು ಅನಂತ
counter,ಕೌಂಟರ್
counter clockwise,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
counter example,ಕೌಂಟರ್ ಉದಾಹರಣೆ
covariance,ಸಹವರ್ತಿತ್ವ
covariance law,ಸಹವರ್ತಿ ಕಾನೂನು
covariance matrix,ಸಹವರ್ತಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್
covariance method,ಸಹವರ್ತಿ ವಿಧಾನ
covariance technique,ಸಹವರ್ತಿ ತಂತ್ರ
Cramer's rule,ಕ್ರಾಮರ್ ನಿಯಮ
Cramer-Rao inequality,ಕ್ರೇಮರ್-ರಾವ್ ಅಸಮಾನತೆ
criterion function (=objective function),ಮಾನದಂಡ ಕಾರ್ಯ (=ಆಬ್ಜೆಕ್ಟಿವ್ ಫಂಕ್ಷನ್)
critical angle,ನಿರ್ಣಾಯಕ ಕೋನ
critical point,ನಿರ್ಣಾಯಕ ಬಿಂದು
critical point of function,ಕಾರ್ಯದ ನಿರ್ಣಾಯಕ ಹಂತ
critical value,ನಿರ್ಣಾಯಕ ಮೌಲ್ಯ
critical velocity,ನಿರ್ಣಾಯಕ ವೇಗ
cross correlation function,ಅಡ್ಡ ಸಂಬಂಧದ ಕಾರ್ಯ
cross product,ಅಡ್ಡ ಉತ್ಪನ್ನ
