Bengali,Telugu
বাস্তুশাস্ত্র,ఎకాలజీ
একনোমেট্রিক্স,ఎకోనొమెట్రిక్స్
অর্থনৈতিক দক্ষতা,ఆర్థిక సామర్థ్యం
ইকোটাইপ,ఎకోటైప్
অ্যাক্টোট্রফিক,ఎక్టోట్రోఫిక్
এড্যাফিক,ఎడాఫిక్
এড্যাফোলজি,ఎడాఫాలజీ
এজিং,అంచు
ভোজ্য অংশ,తినదగిన భాగం
চাহিদার স্থিতিস্থাপকতা,డిమాండ్ యొక్క స్థితిస్థాపకత
উত্পাদন স্থিতিস্থাপকতা,ఉత్పత్తి యొక్క స్థితిస్థాపకత
বৈদ্যুতিন বিশ্লেষণ,విద్యుద్విశ్లేషణ
ইলেক্ট্রোফোরসিস,ఎలెక్ట్రోఫోరేసిస్
এলিউভিয়েশন,ఎలివియేషన్
ইমাসকুলেটর,ఎమాస్క్యులేటర్
এম্ব্যাঙ্কিং,ఎంబాంకింగ్
ভ্রূণ,పిండం
ভ্রূণতত্ত্ব,పిండశాస్త్రం
উত্থান,ఆవిర్భావం
ইমুলিফায়ার,ఎమల్సిఫైయర్
অন্তঃসত্ত্বা,ఎండోజెనస్
এন্ডোমিটোসিস,ఎండోమిటోసిస్
এন্ডোপারাসাইট,ఎండోపరాసైట్
এন্ডোস্পার্ম,ఎండోస్పెర్మ్
এন্টারপ্রাইজ,ఎంటర్ప్రైజ్
এনটমোলজি,కీటకాలజీ
পরিবেশ,పర్యావరణం
এনজাইম,ఎంజైమ్
এপিকোটাইল গ্রাফটিং,ఎపికోటిల్ అంటుకట్టుట
এপিফাইট,ఎపిఫైట్
ইক্যুইটি,ఈక్విటీ
নির্মূল,నిర్మూలన
অত্যাবশ্যক পুষ্টি,అవసరమైన పోషకాలు
অনুমান,అంచనా
Itiolation,ఎటిలేషన్
ইউজেনিক,యూజెనిక్
মূল্যায়ন,మూల్యాంకనం
বাষ্পীভবন,ఆవిరిపోటు
বাষ্পী-স্থানান্তর,ఇవాపో-ట్రాన్స్పిరేషన్
চিরসবুজ বিপ্লব,ఎవర్‌గ్రీన్ విప్లవం
চিরসবুজ,సతత హరిత
বিবর্তন,పరిణామం
আবগারি,ఎక్సైజ్
ক্লান্তি (উর্বরতা),అలసట
শোষণ,దోపిడీ
অনুসন্ধান,అన్వేషణ
এক্সট্রুশন,ఎక్స్‌ట్రషన్
চোখ (সুগারকেন/আলু),కళ్ళు
ভোজ্য পাইন,తినదగిన పైన్
"হাতি পা, ইয়াম","ఏనుగు పాదం, యమ"
ইউক্যালিপটাস,యూకలిప్టస్
কেঁচো,వానపాము
এনটমোলজিস্ট,కీటక శాస్త్రవేత్త
পরিবেশবাদী,పర్యావరణవేత్త
ফ্যাক্টর,కారకం
ফ্যাক্টর উত্পাদনশীলতা,కారకాల ఉత్పాదకత
ফ্যাক্টরেজ,కారకం
ফ্যাক্টরিয়াল ব্লক ডিজাইন,కారకమైన బ్లాక్ డిజైన్
ফ্যাক্টেটিভ,ఫ్యాకల్టీ
পতন,ఫాలో
পরিবার,కుటుంబం
খামার মূল্যায়ন,వ్యవసాయ మదింపు
খামার বাজেট,వ్యవసాయ బడ్జెట్
খামার ব্যবসা,వ్యవసాయ వ్యాపారం
খামার পরিকল্পনা,వ్యవసాయ ప్రణాళిక
কৃষক,రైతు
কৃষিকাজ,వ్యవసాయం
ফ্যাসিয়েশন,ఫాసియేషన్
ফেকান্ডেশন,మలం
গাঁজন,కిణ్వ ప్రక్రియ
উর্বরতা,సంతానోత్పత్తి
সার,ఎరువులు
সার ব্যবহারের দক্ষতা,ఎరువుల వినియోగ సామర్థ్యం
তন্তু,ఫైబరస్
ক্ষেত্র,ఫీల్డ్
ক্ষেত্রের ক্ষমতা,క్షేత్ర సామర్థ్యం
ক্ষেত্র প্রদর্শন,క్షేత్ర ప్రదర్శన
স্থিরকরণ,స్థిరీకరణ
বন্যা,వరదలు
প্রবাহ চিত্র,ప్రవాహ రేఖ చిత్రం
খাদ্য মান,ఆహార విలువ
ঘাস (পশুর),మేట
পূর্বাভাস,అంచనా
বন। জংগল,అటవీ
বনাঞ্চল,అటవీప్రాంతం
ফ্রন্ড,ఫ్రాండ్
ফ্রস্ট প্রতিরোধী,ఫ్రాస్ట్ రెసిస్టెంట్
ফ্রস্ট,ఫ్రాస్ట్
হিমায়িত (ফল ও উদ্ভিজ্জ),స్తంభింపచేసిన (పండు & కూరగాయలు)
ফলস্বরূপ,ఫలితం
ফল ড্রপ,ఫ్రూట్ డ్రాప్
ফল-সেট (ফল সেটিং),పండు-సెట్ (పండ్ల అమరిక)
ধোঁয়াশা,ధూమపానం
ছত্রাকনাশক,శిలీంద్ర సంహారిణి
ছত্রাকজনিত,శిలీంధ్ర
ছত্রাক,ఫంగస్
ফুরো,ఫ్యూరో
একীকরণ,ఫ్యూజన్
ফুজ,ఫజ్
অস্পষ্ট,మసక
"মৌরি, অ্যানিস","ఫెన్నెల్, సోంపు"
ফেনুগ্রেক,FENUGREEK
ডুমুর,అత్తి
আঙুলের বাজরা,ఫింగర్ మిల్లెట్
ফায়ার-ফ্লেমে বুশ,ఫైర్-ఫ్లేమ్ బుష్
বনের শিখা,అటవీ జ్వాల
ফরাসি শিম,ఫ్రెంచ్ బీన్
ফ্লা,ఫ్లీ
ফক্স,ఫాక్స్
ফলের মাছি,ఫ్రూట్ ఫ్లై
গল (হর্ট),పిత్తాశయం
গেমেট,గామేట్
বাগান,తోట
গেজ (জল),గేజ్ (నీరు)
জিন ব্যাংক,జీన్ బ్యాంక్
জিন ট্যাগিং,జన్యు ట్యాగింగ్
জিনোলজি,జన్యుశాస్త్రం
জেনেটিক মানচিত্র,జన్యు పటం
জেনেটিক্স,జన్యుశాస్త్రం
জিনোম,జన్యువు
জিনোমিক লাইব্রেরি,జెనోమిక్ లైబ్రరీ
জিনোমিক্স,జెనోమిక్స్
জিনোটাইপ,జన్యురూపం
জিনোটাইপ,జన్యురూపం
জেনাস,జాతి
জেনাস,జాతి
জীবাণু,జెర్మ్
