Tamil,Hindi
முகவரிப் பட்டி,पता पट्टिका
முகவரி விளக்கு,पता बत्ती
முகவரி மாற்றம்,पता-आपरिवर्तन
பதன்ஷ்,पतांश
முகவரி பதிவு,पता पंजी
முகவரி தேர்வு சுவிட்ச்,पता चयन स्विच
முகவரி வரிசையாக்க அட்டவணை,पता छाँटाई सारणी
உரையாற்றுதல்,पताभिगमन
adresograph,ऐड्रेसोग्राफ़
முகவரி அமைப்பு,पता-प्रणाली
ஒட்டுதல்,आसंजन
ஒட்டுதல் அழுத்தம்,आसंजन तनाव
பிசின் ஆற்றல்,आसंजी ऊर्जा
பிசின் தடுப்பு,आसंजक अवरोधन
அடியாபட்,ऐडियाबैट
அடியாபாடிக்,रूद्धोष्म
அடியாபாடிக் முடுக்கம்,रूद्धोष्म त्वरण
அடியாபாடிக் தோராயம்,रूद्धोष्म सन्निकटन
அடியாபாட்டிக் தொகுதி குணகம்,रूद्धोष्म आयतन गुणांक
அடியாபாட்டிக் வெப்பமானி,रूद्धोष्म ऊष्मामापी
அடிபயாடிக் மாற்றம்,रूद्धोष्म परिवर्तन
"அடியாபாடிக் விளக்கப்படம், அடியாபாட்டிக் விளக்கப்படம்","ऐडियाबेटिक चार्ट, रूद्धोष्म संचित्र"
அடியாபாடிக் சுருக்கத்தன்மை,रूद्धोष्म संपीड्यता
அடியாபாடிக் சுருக்கம்,रूद्धोष्म संपीडन
அடியாபாடிக் கருத்தடை,रूद्धोष्म संरोध
அடியாபாடிக் குளிரூட்டும் வரம்பு,रूद्धोष्म शीतलन सीमा
அடியாபாடிக் வளைவு,रूद्धोष्म वक्र
அடியாபாடிக் சிதைவு,रूद्धोष्म विरूपण
அடியாபாடிக் டிமேக்னடைசேஷன்,रूद्धोष्म विचुंबकन
அடிபயாடிக் தீர்மானம்,रूद्धोष्म वियोजन
அடியாபாடிக் இடப்பெயர்ச்சி,रूद्धोष्म विस्थापन
அடிபயாடிக் விளைவு,रूद्धोष्म प्रभाव
அடியாபாடிக் நெகிழ்ச்சி,रूद्धोष्म प्रत्यास्थता
அடியாபாடிக் நீள்வட்டம்,रूद्धोष्म दीर्घवृत्त
