Hindi,Gujarati
ब्रिटिश मानक कैंडल,બ્રિટિશ સ્ટાન્ડર્ડ મીણબત્તી
भंगुर,બરડ
भंगुरता,બરડપણું
प्रसारण,પ્રસારણ
विस्तृत,વિગતવાર
पार्वाभिमुखी,પૂર્વવર્તી
ब्रोग्ली सूत्र,બ્રોગલી ફોર્મ્યુલા
खंडित,ખંડિત
ब्राउनी गति,બ્રાઉની ગતિ
"कूची, बुरुश, कूर्च, गुल्म","કુચી, બુરુશ, કુર્ચ, ગુલમ"
"बुबुद्, बुलबुला (सं.), बुदबुदाना (क्रि.)","બબલ, બબલ (સં.), ગણગણાટ (v.)"
बुदबुदाहट,પ્રભાવ
प्रतिकारी,વિરોધી પગલાં
आकुंचन,સંકોચન
"उभय प्रतिरोधी, बफ़र","amp-રેઝિસ્ટન્સ, બફર"
भवन-ध्वानिकी,ધ્વનિશાસ્ત્ર
वर्धन,બર્ધન
बल्ब,બલ્બ
उभरना,ઉભરો
"आयतन, स्थूलता, समष्टि, पुंज, प्रकाय","વોલ્યુમ, જથ્થાબંધ, સમૂહ, સમૂહ, વોલ્યુમ"
आयतन प्रत्यास्थता गुणांक,વોલ્યુમ સ્થિતિસ્થાપકતા ગુણાંક
समष्टि गुणधर्म,વસ્તી મિલકત
अधिकांशीय ताप,મહત્તમ તાપમાન
"ककुद, उभार",મણકા
"गुच्छ, पुंज (सं.), गुच्छित होना (क्रि.)","ટોળું, ટોળું (n.), ક્લસ્ટર થવું (ver.)"
गुच्छक,ટોળું
बुन्सेन सेल,બન્સેન સેલ
उत्प्लव,ઉત્સાહ
"उत्प्लावकता, उत्प्लावन","ઉલ્લાસ, ઉલ્લાસ"
बर्गर परिपथ,બર્ગર સર્કિટ
चोर घंटी,ચોર ઘંટડી
"बर्नर, ज्वालक","બર્નર, ઇગ્નીટર"
पूर्णज्वलन,સંપૂર્ણ ઇગ્નીશન
"प्रस्फोट, स्फोट, विदर","વિસ્ફોટ, વિસ્ફોટ, વિસ્ફોટ"
व्यस्त लाइन,લાઇન વ્યસ્ત
व्यस्तता टोन,વ્યસ્ત સ્વર
गुंजक,બઝર
उपपथ,બાયપાસ
उपपथन,સર્કિટ
"समुद्री तार, केबल","દરિયાઈ વાયર, કેબલ"
कैडमियम,કેડમિયમ
सीज़इयम-सेल,સીઝિયમ-કોષ
पंजर द्विध्रुव,પાંજર દ્વિધ્રુવ
पंजर प्रभाव,પાંજર અસર
परिकलन करना,ગણતરી કરવી
परिकलक,કેલ્ક્યુલેટર
कैलेन्डर,કૅલેન્ડર
"अंशशोधन, अंशांकन, अनुसंशोधन","માપાંકન, માપાંકન, પુનરાવર્તન"
"अंशोधन गुणक, अंशांकन गुणक","માપાંકન ગુણક, માપાંકન ગુણક"
कैलिपर्स,કેલિપર્સ
"कॉल गणित्र, वार्ता गणित्र","કૉલ કેલ્ક્યુલેટર, ટોક કેલ્ક્યુલેટર"
"ऊष्मी (वि.), कैलोरिक (सं.)","ગરમી (v.), કેલરી (ed.)"
"कैलोरीमीटर, ऊष्मामापी","કેલરીમીટર, કેલરીમીટર"
"कलोरीमिति, ऊष्मामिति","કેલરીમેટ્રી, કેલરીમેટ્રી"
कैमरा,કેમેરા
"कुल्या किरण, कैनल किरण","કુલ્યા કિરણ, નહેર કિરણ"
कैंडेला,candela
"मोमबत्ती, कैंडल","મીણબત્તી, મીણબત્તી"
"विहित, कैनानिकल",પ્રામાણિક
"कैन्टीलीवर, प्रास",કેન્ટીલીવર
"टोपी, आच्छद (सं.), अन्त्यकर्तन (क्रि.)","ટોપી, ડગલો (ઇડી.), ઇન્ટરલેસિંગ (v.)"
धारिता,હોલ્ડિંગ
संधारित्र,કેપેસિટર
"केशिकात्व, केशिकत्व","કેપિલેરિટી, કેપિલેરિટી"
"केशिका, कैपिलरी","રુધિરકેશિકા, રુધિરકેશિકા"
केशिका-बल,રુધિરકેશિકા બળ
"संपुटिका, संपुट, कैप्स्यूल","કેપ્સ્યુલ, કેપ્સ્યુલ, કેપ્સ્યુલ"
प्रग्रहण,કેપ્ચર
कार्बन 14 कालनिर्धारण,કાર્બન 14 શેડ્યુલિંગ
"प्रधान दिग्बिन्दु, कार्डिनल संख्या, गणन-संख्या","મુખ્ય બિંદુ, મુખ્ય સંખ્યા, ગણતરી સંખ્યા"
कार्नो-प्रमेय,કાર્નો પ્રમેય
वाहक,વાહક
कार्तीय अक्ष,કાર્ટેશિયન અક્ષ
कार्टिज,કારતૂસ
"सोपानी (वि.), सोपानीपात (सं.)","સોપાની (વિ.), સોપાનીપત (સં.)"
उत्प्रेरित,પ્રેરિત
"प्रलय, विपद","આપત્તિ, આફત"
सीमक डायोड,લિમિટર ડાયોડ
"ऊर्ध्वतामापी, कैथेटोमीटर","ઓર્થોમીટર, કેથેટોમીટર"
कैथेट्रॉन,કેથેટ્રોન
कैथोड,કેથોડ
धनायन,cation
किरणस्पर्शी पृष्ठ,બીમિંગ પાનું
कोटर,કોટર
"सीमान्त, छाद, अंतश्छद, उच्चतमांक, छादन","સીમાંત, આવરણ, આંતરછેદ, સૌથી વધુ સંખ્યા, આવરણ"
खगोलीय,આકાશી
सेल-स्थिरांक,કોષ-સતત
सीमेन्टित लेन्स,સિમેન્ટેડ લેન્સ
केन्द्रण,ફોકસ
सेन्टीग्रेड,સેન્ટીગ્રેડ
सेन्टीमीटर,સેન્ટીમીટર
सेन्टीमीटर-ग्राम -सेकंड पद्धति,સેન્ટીમીટર-ગ્રામ-સેકન્ડ પદ્ધતિ
"केन्द्रीय, सकेन्द्र","કેન્દ્રિય, કેન્દ્રિય"
केन्द्रीय संसाधन एकक,કેન્દ્રીય સંસાધન એકમ
केन्द्र,કેન્દ્ર
संरेखण-केन्द्र,સંરેખણ કેન્દ્ર
माध्यिक किरण,મધ્ય કિરણ
अभिकेन्द्र,કેન્દ્રબિંદુ
