Bengali,Marathi
জটিল সংখ্যা ক্ষেত্র,जटिल संख्या फील्ड
জটিল অর্থোগোনাল ম্যাট্রিক্স,जटिल ऑर्थोगोनल मॅट्रिक्स
জটিল সমতল,जटिल विमान
জটিল পরিমাণ,जटिल प्रमाण
জটিল পারস্পরিক,जटिल परस्पर
জটিল ফলাফল,जटिल परिणाम
জটিল স্থান,जटिल जागा
জটিল মূল্যবান ফাংশন,जटिल मूल्यवान कार्य
জটিল পরিবর্তনশীল,जटिल चल
componendo এবং divindendo,componendo आणि divindendo
উপাদান,घटक
উপাদান বিশ্লেষণ,घटक विश्लेषण
বৈচিত্র্যের উপাদান,भिन्नता घटक
ভেক্টরের উপাদান,वेक्टरचा घटक
যৌগিক ফাংশন,संमिश्र कार्य
যৌগিক অনুমান,संमिश्र गृहितक
যৌগিক সংখ্যা,संमिश्र संख्या
যৌগিক সিরিজ,संमिश्र मालिका
ভেক্টরের গঠন,वेक्टरची रचना
যৌগিক কোণ,कंपाऊंड कोन
যৌগিক বিভাগ,कंपाऊंड विभागणी
যৌগিক ভগ্নাংশ,संयुग अपूर्णांक
চক্রবৃদ্ধিহারে সুদ,चक्रवाढ व्याज
যৌগিক সম্ভাবনা,मिश्रित संभाव्यता
সংকোচনযোগ্য প্রবাহ,संकुचित प्रवाह
সঙ্কোচন,संक्षेप
গণনা,गणना
কম্পিউটেশনাল সূত্র,संगणकीय सूत्र
গণনা করা মান,गणना मूल्य
কম্পিউটার,संगणक
কম্পিউটার অ্যালগরিদম,संगणक अल्गोरिदम
কম্পিউটার প্রোগ্রাম,संगणक कार्यक्रम
কম্পিউটার প্রোগ্রামিং,संगणक प्रोग्रामिंग
কম্পিউটার সিমুলেশন,संगणक सिम्युलेशन
কম্পিউটিং,संगणन
অবতল ফাংশন,अवतल कार्य
অবতল বহুভুজ,अवतल बहुभुज
অবতল প্রোগ্রামিং,अवतल प्रोग्रामिंग
সমকেন্দ্রিক বৃত্ত,केंद्रित वर्तुळे
কেন্দ্রীভূত বক্ররেখা,एकाग्र वक्र
কংক্রিট ফর্ম,ठोस फॉर्म
লাইনের সামঞ্জস্য,ओळींची समरूपता
সমবর্তী,समवर्ती
সমবর্তী বাহিনী,समवर्ती शक्ती
শর্তাধীন ঘনত্ব ফাংশন,सशर्त घनता कार्य
শর্তাধীন বিতরণ,सशर्त वितरण
শর্তাধীন প্রত্যাশা,सशर्त अपेक्षा
শর্তসাপেক্ষ গড়,सशर्त सरासरी
শর্তাধীন সম্ভাবনা,सशर्त संभाव्यता
সমসাময়িকতার শর্ত,समरूपतेची स्थिती
ধারাবাহিকতার শর্ত,सुसंगततेची स्थिती
অখণ্ডতার শর্ত,अखंडतेची स्थिती
স্পর্শক অবস্থা,स्पर्शिक स्थिती
শঙ্কু,सुळका
আস্থা ব্যবধান,आत्मविश्वास मध्यांतर
আত্মবিশ্বাসের ব্যবধান অনুমান,आत्मविश्वास मध्यांतर अंदाज
