Hindi,Bengali
ऐडियाबैट,adiabat
रूद्धोष्म,adiabatic
रूद्धोष्म त्वरण,adiabatic ত্বরণ
रूद्धोष्म सन्निकटन,adiabatic অনুমান
रूद्धोष्म आयतन गुणांक,adiabatic ভলিউম সহগ
रूद्धोष्म ऊष्मामापी,adiabatic থার্মোমিটার
रूद्धोष्म परिवर्तन,adiabatic পরিবর্তন
"ऐडियाबेटिक चार्ट, रूद्धोष्म संचित्र","adiabatic চার্ট, adiabatic চার্ট"
रूद्धोष्म संपीड्यता,adiabatic কম্প্রেসিবিলিটি
रूद्धोष्म संपीडन,adiabatic কম্প্রেশন
रूद्धोष्म संरोध,adiabatic গর্ভনিরোধক
रूद्धोष्म शीतलन सीमा,adiabatic কুলিং সীমা
रूद्धोष्म वक्र,adiabatic বক্ররেখা
रूद्धोष्म विरूपण,adiabatic বিকৃতি
रूद्धोष्म विचुंबकन,adiabatic demagnetization
रूद्धोष्म वियोजन,adiabatic রেজল্যুশন
रूद्धोष्म विस्थापन,adiabatic স্থানচ্যুতি
रूद्धोष्म प्रभाव,adiabatic প্রভাব
रूद्धोष्म प्रत्यास्थता,adiabatic স্থিতিস্থাপকতা
रूद्धोष्म दीर्घवृत्त,adiabatic ellipsoid
रूद्धोष्म पूर्ण-ऊष्मा हास,adiabatic পূর্ণ-তাপ ক্ষতি
रूद्धोष्म-समीकरण,adiabatic সমীকরণ
रूद्धोष्म अवस्था समीकरण,adiabatic রাষ্ট্র সমীকরণ
रूद्धोष्म संतुलन-ताप,adiabatic ভারসাম্য তাপমাত্রা
रूद्धोष्म संतुलन,adiabatic ভারসাম্য
रूद्धोष्म प्रसार,adiabatic স্প্রেড
रूद्धोष्म ज्वाला ताप,adiabatic শিখা তাপমাত্রা
रूद्धोष्म प्रवाह,adiabatic প্রবাহ
रूद्धोष्म उच्चावचन,adiabatic উচ্চারণ
रूद्धोष्म गैस समीकरण,adiabatic গ্যাস সমীকরণ
रूद्धोष्म प्रवणता,adiabatic গ্রেডিয়েন্ট
रूद्धोष्म ऊष्मा ह्रास,adiabatic তাপ ক্ষতি
रूद्धोष्म आयनन विभव,adiabatic ionization সম্ভাব্যতা
रूद्धोष्म ह्रास-दर,adiabatic অবচয় হার
रूद्धोष्म संवेग आवेश,adiabatic ভরবেগ চার্জ
रूद्धोष्म प्रक्रम,adiabatic প্রক্রিয়া
रूद्धोष्म अभिक्रिया,adiabatic প্রতিক্রিয়া
रूद्धोष्म चाल,adiabatic নড়াচড়া
रूद्धोष्म विकृति-ऊर्जा,adiabatic বিকৃতি শক্তি
रूद्धोष्म निकाय,adiabatic শরীর
रूद्धोष्म ताप प्रवणता,adiabatic তাপ গ্রেডিয়েন্ট
रूद्धोष्म उपरोधन,adiabatic abatement
रूद्धोष्म रूपान्तरण,adiabatic রূপান্তর
"प्रकाश रसोक्रिया, विकिरण रोधी","সালোকসংশ্লেষণ, বিকিরণ বিরোধী"
ऊष्मा-अपार्यता,তাপ অপর্যাপ্ততা
ऊष्मा-अपार्य,তাপ নিরোধক
ऐडायन,AIden
आसन्नताव प्रभाव,সংলগ্ন প্রভাব
"संलग्न, निकटवर्ती, आसन्न","সংলগ্ন, সংলগ্ন, সংলগ্ন"
आसन्न कोण,সংলগ্ন কোণ
संलग्न चैनल क्षीणन,আবদ্ধ চ্যানেল অ্যাটেন্যুয়েশন
संलग्न परिपथ,আবদ্ধ সার্কিট
संलग्न प्रावस्था,আবদ্ধ পর্যায়
"संलग्न विडियो वाहक, संलग्न चित्र वाहक","সংযুক্ত ভিডিও ক্যারিয়ার, সংযুক্ত ইমেজ ক্যারিয়ার"
संलग्न ध्वनिवाहक,আবদ্ধ শব্দ বাহক
संलग्न चैनल वरणक्षमता,আবদ্ধ চ্যানেল নির্বাচন
संलग्न चैनल बाधा,আবদ্ধ চ্যানেল বাধা
