Hindi,Marathi
उभयनिष्ठ आधार प्रवर्धक,सामान्य बेस अॅम्प्लीफायर
उभयनिष्ठ आधार विन्यास,सामान्य बेस कॉन्फिगरेशन
उभयनिष्ठ संग्राही प्रवर्धक,सामान्य कलेक्टर अॅम्प्लीफायर
उभयनिष्ठ संग्राही विन्यास,सामान्य कलेक्टर कॉन्फिगरेशन
उभयनिष्ठ समाहारी प्रवर्धक,सामान्य कॅपेसिटिव्ह अॅम्प्लिफायर
उभयनिष्ठ उत्सर्जक प्रवर्धक,सामान्य एमिटर अॅम्प्लिफायर
उभयनिष्ठ गेट प्रवर्धक,सामान्य गेट अॅम्प्लीफायर
भूसंगत,भूवैज्ञानिक
उभयनिष्ठ विधा सिग्नल,सामान्य मोड सिग्नल
सामूहिक वापसी,वस्तुमान परतावा
उभयनिष्ठ स्रोत प्रवर्धक,सामान्य स्रोत अॅम्प्लीफायर
उभयनिष्ठ उत्सर्जक विन्यास,सामान्य एमिटर कॉन्फिगरेशन
द्विक्परिवर्तक,biconverter
संचार उपग्रह,संप्रेषण उपग्रह
संचार तंत्र,संप्रेषण प्रणाली
सामुदायिक ऐन्टेना तंत्र,समुदाय अँटेना प्रणाली
संहत चकती रॉम (सी डी रॉम),कॉम्पॅक्ट स्वॅच रॉम (सीडी रॉम)
संपीड प्रसरण,संक्षेप भिन्नता
"संपीड प्रसारित्र, कम्पैंडर","कंप्रेसर, कंपेंडर"
"तुलनित्र, कम्परेटर","तुलना करणारा, तुलना करणारा"
कम्परेटर डायोड,तुलनात्मक डायोड
सुसंगतता,सुसंगतता
