Tamil,English
தொடர்ச்சியான கருதுகோள் (= தொடர் கோட்பாடு),continuum hypothesis (= continuum axiom)
உண்மையான எண்களின் தொடர்ச்சி (= உண்மையான எண்களின் தொகுப்பு),continuum of real numbers (= set of real numbers)
தொடர்ச்சியான கோட்பாடு,continuum theory
விளிம்பு ஒருங்கிணைப்பு,contour integration
சுருக்க வரைபடம்,contraction mapping
முரண்பாடு,contradiction
முரண்பாடான,contravariant
கட்டுப்பாடு,control
கட்டுப்பாட்டு விளக்கப்படம்,control chart
சராசரிகளுக்கான கட்டுப்பாட்டு விளக்கப்படம்,control chart for averages
குறைபாடுகளுக்கான கட்டுப்பாட்டு விளக்கப்படம்,control chart for defects
வரம்புகளுக்கான கட்டுப்பாட்டு விளக்கப்படம்,control chart for ranges
மாறிகளுக்கான கட்டுப்பாட்டு விளக்கப்படம்,control chart for variables
ஒன்றிணைகின்றன,converge
சராசரியாக ஒன்றிணைதல்,convergence in mean
சராசரி சதுரத்தில் ஒன்றிணைதல்,convergence in mean square
நிகழ்தகவில் ஒன்றிணைதல்,convergence in probability
ஒருங்கிணைப்பு வரம்பு,convergence limit
குவிதல் ஆரம்,convergence radius
ஒன்றிணைந்த பகுதி,convergence region
ஒன்றிணைந்த,convergent
குவிந்த வரிசை,convergent sequence
குவிந்த தொடர்,convergent series
உரையாடுங்கள்,converse
மாறாக,conversely
மாற்று பின்னம்,conversion fraction
மாற்று அட்டவணை,conversion table
குவிந்த,convex
குவிந்த உடல்,convex body
குவிந்த கலவை,convex combination
குவிந்த உறை (=குவிந்த மேலோடு),convex cover (=convex hull)
குவிந்த செயல்பாடு,convex function
குவிந்த நேரியல் சேர்க்கைகள்,convex linear combinations
குவிந்த நேரியல் நிரலாக்கம்,convex linear programming
குவிந்த மெட்ரிக் இடம்,convex metric space
குவிந்த பாலிஹெட்ரான்,convex polyhedron
குவிந்த நிரலாக்க,convex programming
குவிந்த பகுதி,convex region
