Marathi,Hindi
केबल कंपाऊंड,"केबल यौगिक, केबल कम्पाउंड"
केबल समानता,"केबल तुल्यकरण, केबल समकरण"
केबल तोटा,"केबल हानि, केबल दास"
कॅशे,"कैश, द्रुतिका"
कॅशिंग,द्रुतीकरण
कॅडमियम सेल,कैडमियम सेल
गणना मशीन,परिकलन-यंत्र
गणना,परिकलन
कॅल्क्युलेटर,परिकलित्र
कॅलिब्रेट,"अंशशोधन, अंशांकन"
कॅलिपर,कैलिपर्स
कॅलरीमीटर,"ऊष्मामापी, कैलोरीमीटर"
कॅमकॉर्डर,कैमकॉर्डर (कैमरा+ रिकार्डर)
कॅमेरा,कैमरा
कॅमेरा संरेखन,कैमरा संरेखण
कॅमेरा छिद्र,कैमरा द्वारक
कॅमेरा कव्हरेज,कैमरा –श्यक्षेत्र
कॅमेरा लाइन-अप,कैमरा परिसमंजन
कॅमेरा ट्यूब,कैमरा नलिका
छत,"चांदनी, छतरी, वितान"
क्षमता,"योग्यता, सामर्थ्य, क्षमता"
कॅपेसिटन्स,धारिता
कॅपेसिटिव्ह लोड,धारिता लोड
कॅपेसिटिव्ह रिएक्टन्स,धारिता प्रतिघात
कॅपेसिटर,संधारित्र
कॅपेसिटर इनपुट फिल्टर,संधारित्र निवेश फिल्टर
क्षमता,"क्षमता, धारिता"
कॅप्सूल,"संपुटिका, कैप्सूल"
मथळा,"शीर्षक, अनुशीर्षक"
