English,Marathi
Biosynthetic phase,बायोसिंथेटिक फेज
Bioweapon agent,बायोवेपॉन एजंट
Bioassay,बायोसे
Biochemical,बायोकेमिकल
Biochemical autoanalyser,बायोकेमिकल ऑटोनॅलिझर
Biochemical characterization,बायोकेमिकल वैशिष्ट्य
Biochemical oxygen demand (BOD),बायोकेमिकल ऑक्सिजन मागणी (बीओडी)
Biochemical pathway,बायोकेमिकल मार्ग
Biochemical taxonomy,बायोकेमिकल वर्गीकरण
Biochemical technique,बायोकेमिकल तंत्र
Biochemistry,बायोकेमिस्ट्री
Biocide,बायोसाइड
Biocide residue,बायोसाइड अवशेष
Biodegradable insecticide,बायोडिग्रेडेबल कीटकनाशक
Biodegradable organic waste,बायोडिग्रेडेबल सेंद्रिय कचरा
Biodegradable pesticide,बायोडिग्रेडेबल कीटकनाशक
Biodiversity,जैवविविधता
Bioethics,बायोएथिक्स
Biofertilizer,बायोफर्टिलायझर
Biofortification,बायोफोर्टिफिकेशन
Biogenesis,बायोजेनेसिस
Biogenetic law,जैविक कायदा
Biogeochemical cycle,बायोजिओकेमिकल सायकल
Biogeographical region,जीवशास्त्रविषयक प्रदेश
Biogeography,जीवशास्त्र
Bioinformatics,बायोइन्फॉरमॅटिक्स
Biolistic gun (gene gun),बायोलिस्टिक गन (जीन गन)
Biolistics,बायोलिस्टिक्स
Biological and physical barrier,जैविक आणि शारीरिक अडथळा
Biological being,जैविक अस्तित्व
Biological chemistry,जैविक रसायनशास्त्र
Biological classification,जैविक वर्गीकरण
Biological community,जैविक समुदाय
Biological control,जैविक नियंत्रण
Biological diversity,जैविक विविधता
Biological evolution,जैविक उत्क्रांती
Biological farming,जैविक शेती
Biological legacy,जैविक वारसा
Biological magnification,जैविक वाढ
Biological nitrogen fixation,जैविक नायट्रोजन फिक्सेशन
Biological pigment,जैविक रंगद्रव्य
Biological species concept,जैविक प्रजाती संकल्पना
Biological system,जैविक प्रणाली
Biological war (bio-war),जैविक युद्ध (बायो-युद्ध)
Biological weapon (bio-weapon),जैविक शस्त्र (बायो-शस्त्रे)
Biologicals,बायोलॉजिकल
Biologist,जीवशास्त्रज्ञ
Biology,जीवशास्त्र
Bioluminescence,बायोल्यूमिनेसेन्स
Biomass,बायोमास
Biomass fuel,बायोमास इंधन
Biome,बायोम
Biomedical engineering,बायोमेडिकल अभियांत्रिकी
Biomedical technology,बायोमेडिकल तंत्रज्ञान
Biomolecule,बायोमोलिक्यूल
Biopatent,बायोपेटेंट
Biopharmaceutical,बायोफार्मास्युटिकल
Biophysical,बायोफिजिकल
Biophysics,बायोफिजिक्स
Biopiracy,बायोपायरेसी
Biopotential amplifier,बायोपोटेन्शियल एम्पलीफायर
Bioreactor,बायोरिएक्टर
Bioremediation,बायोमेडिएशन
Biosolid,बायोसोलिड
Biosphere resources,जीवशास्त्र संसाधने
Biosphere,जीवशास्त्र
Biosynthetic pathway,बायोसिंथेटिक मार्ग
Biosynthetic phase,बायोसिंथेटिक फेज
Biosystematics,बायोसिस्टमॅटिक्स
Biotechnology,बायोटेक्नॉलॉजी
Bioterrorism,बायोटेरॉरिझम
Biotic,बायोटिक
Biotic community,बायोटिक समुदाय
Biotic factor,बायोटिक फॅक्टर
Biowar,बायोवर
Bioweapon agent,बायोवेपॉन एजंट
Biparous,द्विपक्षीय
Biphosphoglycerate,बायफॉस्फोग्लिसरेट
Bipinnate,द्विपक्षीय
Bipolar nerve cell,द्विध्रुवीय तंत्रिका सेल
Bipolar neuron,द्विध्रुवीय न्यूरॉन
Bird,पक्षी
Bird flu virus,बर्ड फ्लू विषाणू
Bisexual,उभयलिंगी
Bisexual flower,उभयलिंगी फूल
Biting and chewing type,चावणे आणि चघळण्याचे प्रकार
Bivalent,बायव्हॅलेंट
Bizarre behavior,विचित्र वर्तन
Black berry,ब्लॅक बेरी
Black foot disease,ब्लॅक फूट रोग
Black rot of crucifer,क्रूसीफरचा ब्लॅक रॉट
Bladder wort,मूत्राशय वर्ट
Bladder,मूत्राशय
Bladderwort,मूत्राशय
Bladderworm,मूत्राशय
Blastocole,ब्लास्टोकोल
Blastocyst,ब्लास्टोसिस्ट
Blastomere,ब्लास्टोमेर
Blastula,ब्लास्टुला
Blended,मिश्रित
Blind sac,आंधळे थैली
Blind spot,अंधुक बिंदू
Blood clotting factor,रक्त गठ्ठा घटक
Blood corpuscle,रक्तवाहिन्या
Blood flow,रक्त प्रवाह
Blood group,रक्त गट
Blood serum,रक्त सीरम
Blood vessel,रक्त वाहिनी
Bloodstream,ब्लडस्ट्रीम
Blotting,ब्लॉटिंग
Blue baby syndrome,ब्लू बेबी सिंड्रोम
Blue berry,निळा बेरी
Blue green algae,निळा हिरवा एकपेशीय वनस्पती
Blue revolution,निळा क्रांती
Blue whale,निळा देवमासा
Blue end ligation,निळा अंत बंधन
Blurring of vision,दृष्टी अस्पष्ट
Bobcat,बॉबकॅट
Body,शरीर
Body (somatic) cell,शरीर (सोमाटिक) सेल
Body fluid,शरीरातील द्रव
Boerhaavia,बोअरहाविया
Bog,बोग
Boll worm,बोल वर्म
Bolus,बोलस
Bomb caloriometer,बॉम्ब कॅलरीओमीटर
Bombay duck,बॉम्बे बदक
Bombyx,बॉम्बेक्स
Bone marrow,अस्थिमज्जा
Bonellia,बोनलिया
Bony labyrinth,हाडांचा चक्रव्यूह
Bony structure,हाडांची रचना
Book gill,बुक गिल
Bordered pit,सीमा खड्डा
Botanical,वनस्पतिशास्त्र
Botanical garden,वनस्पति उद्यान
Botanical nomenclature,वनस्पति नामांकन
Botanist,वनस्पतिशास्त्रज्ञ
Botany,वनस्पतिशास्त्र
Bottleneck effect,अडथळा प्रभाव
Bottom dweller,तळाशी रहिवासी
Bottom dwelling,तळाशी निवासी
Bougainvillea,बोगेनविले
Bowman capsule,बोमन कॅप्सूल
Bowman's gland,बोमनची ग्रंथी
Bracket fungi,ब्रॅकेट बुरशी
Bract,Cract
Bracteate,ब्रॅकेट
Bracteolate,ब्रॅक्टिओट
Bracteole,ब्रॅक्टिओल
Brain,मेंदू
Brain box,ब्रेन बॉक्स
Brain dead,ब्रेन डेड
Brain ganglion,ब्रेन गँगलियन
Brain stem,ब्रेन स्टेम
Branching,शाखा
Branchiostoma,ब्रांचिओस्टोमा
Brazzein,ब्राझिन
Bread mould,ब्रेड मोल्ड
Breast milk,आईचे दूध
Breeder,ब्रीडर
Breeding biology,प्रजनन जीवशास्त्र
Brewer's yeast,मद्य उत्पादक बुरशी
Bridge,पूल
Bright field microscope,चमकदार फील्ड मायक्रोस्कोप
Brittle star,ठिसूळ तारा
Broad bean,ब्रॉड बीन
Broccoli,ब्रोकोली
Bronchiole,ब्रॉन्किओल
Bronchitis,ब्राँकायटिस
Bronchodilator drug,ब्रॉन्कोडायलेटर औषध
Brood,ब्रूड
Brood,ब्रूड
Brood parasitism,ब्रूड परजीवी
Brood pouch,ब्रूड पाउच
Broth,मटनाचा रस्सा
Brown bear,तपकिरी अस्वल
Brown rust,तपकिरी गंज
Browser,ब्राउझर
Brush-border ciliated epithelium,ब्रश-बॉर्डर सिलेटेड एपिथेलियम
Brussels sprout,ब्रुसेल्स स्प्राउट
Bryophyllum,ब्रायोफिलम
Bryophyta,ब्रायोफिटा
Bryophyte,ब्रायोफाइट
Bryopsida,ब्रायोप्सिडा
Bubo,बुबो
Buccal cavity,बकल पोकळी
Bucco-pharyngeal cavity,बुक्को-फॅरेन्जियल पोकळी
Budding,नवोदित
Buffer bicarbonate,बफर बायकार्बोनेट
Buffer,बफर
Buffer zone,मोकळी जागा
Buffering action,बफरिंग Action क्शन
Bufo,बुफो
Bulb,बल्ब
