English,Bengali
collector,"সংগ্রাহক, সংগ্রাহক, সংগ্রাহক"
colliding particles,সংঘর্ষকারী কণা
collimate,সমান্তরাল
collimated,"সমান্তরাল, একমুখী"
collimator,সমান্তরাল বৃত্ত
collinear,প্রান্তিককরণ
collinearity,প্রান্তিককরণ
collision,"সংঘর্ষ, সংঘর্ষ, সংঘর্ষ"
colloidal,কোলয়েড
colorimeter,"কালারমিটার, কালারমিটার"
colour blindness,বর্ণান্ধতা
colour,চরিত্র
column,"কলাম, কলাম"
coma,"কমা, টুফ্ট, লেজ, লেজ"
combination,"combination, combination, accumulation"
combinational tone,যৌগিক স্বরবর্ণ
combination tone,যৌগিক স্বরবর্ণ
combustibility,দায়
combustion,দহন
commercial ferrite,বাণিজ্যিক ফেরাইট
common,"সাধারণ, সাধারণ, সাধারণ, সাধারণ, সাধারণ"
communication,যোগাযোগ
commutation,"ডাইভারশন, ডেটাম পরিবর্তন, স্থানান্তর"
commutator,"কমিউটেটর, কম্যুটেটর, কম্যুটেটর"
comparator,"comparator, comparator"
comparison,তুলনা
compass,"কম্পাস, কম্পাস, কম্পাস"
compatibility,"সামঞ্জস্য, সামঞ্জস্য, সামঞ্জস্য, সামঞ্জস্য"
compensate,"ক্ষতিপূরণ, প্রতিশোধ"
compensation,"ক্ষতিপূরণ, ক্ষতিপূরণ, ক্ষতিপূরণ"
compensator,পাল্টা ব্যবস্থা
compilation,"সংকলন, ব্যাখ্যা"
compile,"সংকলন, ব্যাখ্যা"
complementarity,পরিপূরকতা
comlementary,সাপ্লিমেন্ট
complete,সম্পূর্ণ
completed shell,সম্পূর্ণ সেল
complete modulation,সম্পূর্ণ মড্যুলেশন
complex,"জটিল, জটিল, প্যাকেজ"
complex atom,জটিল পরমাণু
complex function,জটিল ফাংশন
complexion,বিন্যাস
complex mechanism,জটিল প্রক্রিয়া
compliance,ফলো-আপ
component,"উপাদান, সংশ্লিষ্ট উপাদান"
composite,"যৌগিক, যৌগিক"
compound,"মিশ্র, মিশ্র, সম্মিলিত, অর্থ, যৌগিক"
compound pendulum,asral দুল
compress,"কম্প্রেস (সম্পাদনা), কম্প্রেস (v.)"
compressed,সংকুচিত
compressibility,সংকোচনযোগ্যতা
compressible,সংকোচনযোগ্য
compression,সঙ্কোচন
compressor,"কম্প্রেসার, কম্প্রেসার"
Compton electron,"কম্পটন ইলেকট্রন, ভারসাম্যহীন ইলেকট্রন"
computation,গণনা
computational,গণনামূলক
computer,"কম্পিউটার, কম্পিউটার, কম্পিউটার"
concave,অবতল
concavo-concave,দ্বিকনভেক্স
concentrate,"মনোনিবেশ করা, ঘন করা, মনোনিবেশ করা (adj.), মনোনিবেশ করা (v.)"
concentrated,"কেন্দ্রীভূত, কেন্দ্রীভূত, কেন্দ্রীভূত"
concentration,"একাগ্রতা, একাগ্রতা, একাগ্রতা, একাগ্রতা"
concentric,"এককেন্দ্রিক, এককেন্দ্রিক"
conception,ধারণা
conceptual,ধারণাগত
concordance,"অন্তরঙ্গতা, যোগাযোগ"
concordant,সুরেলা
concurrent,"concurrent, trailing"
condensation,"ঘনীভবন, ঘনীভবন"
condense,"to condense, to liquefy, to liquefy"
condensed,"ঘনীভূত, তরলীকৃত, সংকুচিত"
condenser,"কনডেন্সার, ক্যাপাসিটর, সংগ্রাহক"
condition,"শর্ত, শর্ত, শর্ত, শর্ত"
conductance,পরিবাহিতা
conducting,ড্রাইভার
conduction,পরিচালনা
conductivity,পরিবাহিতা
confidence,বিশ্বস্ততা
configuration,"কনফিগারেশন, কনফিগারেশন"
configurational,কনফিগারেশন
confocal,কনফোকাল
congruence,"সংগতি, দ্বিমেরুতা, সমতা"
congruent,"সঙ্গতিপূর্ণ, অভিন্ন"
conical,কনিক
conjugate,"conjugate (v.), to be conjugated (ver.)"
connected in parallel,লেটারাল অ্যাসোসিয়েটেড
connected in series,চেইন সম্পর্কিত
connecting line,সংযোগকারী লাইন
connection,সংযোগ
connector,"পৃষ্ঠপোষক, সংযোগকারী"
consecutive,একটানা
conservation,পৃষ্ঠপোষক
conservative,পৃষ্ঠপোষক
consistency,"ধারাবাহিকতা, সামঞ্জস্য, ঘনত্ব, পুরুত্ব"
consistent,"সামঞ্জস্যপূর্ণ, বিপরীত"
consonance,কথোপকথন
consonant (note),কথোপকথন
constancy,স্থিতিশীলতা
constant,"স্থির, স্থির, অস্থাবর, অপরিবর্তনীয়, অভিন্ন"
constantan,কনস্ট্যান্টান
constant drift,ধারাবাহিক প্রবাহ
constant of aberration,কোভারিয়েট সংখ্যা
constants of circuit,সার্কিটের বৈশিষ্ট্য
constellation,নক্ষত্রপুঞ্জ
constitution,"রচনা, রচনা, গঠন"
constrained motion,সীমাবদ্ধ গতি
constraint,বাধা
constriction,সংকীর্ণ
constructive interference,টেকসই হস্তক্ষেপ
consumed energy,শক্তি খরচ
contact,"স্পর্শ, স্পর্শ, স্পর্শ"
contractor,"যোগাযোগ, যোগাযোগ"
contamination,দূষণ
content,"বিষয়বস্তু, অংশ, অর্ধেক"
continuity,"continuum, continuum"
continuity of state,রাষ্ট্রীয় ধারাবাহিকতা
continuous,"অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন"
continuum,ধারাবাহিকতা
contract,"সংকুচিত করা, সংকুচিত করা (ver.)"
contracted,সঙ্কুচিত
contraction,সংকোচন
contraorbital direction,কাউন্টার-অরবিটাল দিক
contrarelated body,আপেক্ষিক শরীর
contrast,"বিপরীত, বিপরীত"
control,নিয়ন্ত্রণ
convection,পরিচলন
convection term,প্রচার পোস্ট
convective,ভাস্কুলার
conventional atomic weight,নিয়মিত পারমাণবিক ওজন
converge,"to converge, to converge"
convergence,"convergence, convergence"
convergent lens,কনভারজিং লেন্স
converse,"বিপরীত, বিপরীত"
conversely,বিপরীতভাবে
conversion,রূপান্তর
converted,রূপান্তরিত
converter,রূপান্তরকারী
convertible lens,রূপান্তরযোগ্য লেন্স
convex,উত্তল
convexity,উত্তল
convexo-concave,উত্তল
convexo-convex,দ্বিকনভেক্স
coolant,কুল্যান্ট
cooler,"রেফ্রিজারেন্ট, চিলার"
Coolidge tube,কুলিজ টিউব
cooling,শীতল
cooling agent,কুল্যান্ট
cooperative phenomenon,সহযোগিতামূলক ঘটনা
coordinate,"সমন্বয় করা, সমন্বয় করা"
coordinate axis,পরিচালক অক্ষ
coplanar,প্ল্যানার
coplanarity,সমতলতা
copy,"অনুলিপি, অনুলিপি, অনুলিপি"
core,মূল
core electron,মূল ইলেকট্রন
Coriolis acceleration,কোরিওলিস ত্বরণ
Coriolis force,কোরিওলিস বল
cornona,"কিরিত, করোনা"
Corona Australis,করোনা অস্ট্রেলিয়া
Corona Borealis,করোনা বোরিয়ালিস
coronal prominence,সুর্যের আগুনের ফুল্কি
corpuscle,দানা
corpuscular,দানাদার
correct,"সঠিক, সঠিক"
corrected,সংশোধিত
correction,"সংশোধন, সংশোধন"
Correlation,সহ- সম্পর্ক
correspond,"correspond, correspond"
correspondence principle,সমিতির নিয়ম
Corresponding,অনুষঙ্গ
cosine law,কোসাইন নিয়ম
cosmic abundance,স্থান প্রাচুর্য
