English,Punjabi
ASCII control character,ASCII ਕੰਟਰੋਲ ਅੱਖਰ
ASCII key board,ASCII ਕੁੰਜੀ ਬੋਰਡ
Aspect,ਪਹਿਲੂ
Aspect and,ਪਹਿਲੂ ਅਤੇ
Assemble,ਇਕੱਠਾ ਕਰਨ ਯੋਗ
Assembled origin,ਇਕੱਤਰ ਕੀਤਾ ਮੂਲ
Assemble duration,ਸੰਜਮ ਦੀ ਮਿਆਦ
Assembler,ਇਕੱਠਾ ਕਰਨ ਵਾਲਾ
Assembler directive,ਅਸੁਵਿਧਾਨਕ ਨਿਰਦੇਸ਼
Assembler facility,ਅਸੈਂਬਲਰ ਸਹੂਲਤ
Assembler language,ਇਕੱਠਾ ਕਰਨ ਵਾਲੀ ਭਾਸ਼ਾ
Assembling,ਇਕੱਠ ਕਰਨਾ
Assembling phase,ਪੜਾਅ ਇਕੱਠਾ ਕਰਨਾ
Assembling time,ਸਮਾਂ ਇਕੱਲਾ
Assembly,ਅਸੈਂਬਲੀ
Assembly language,ਅਸੈਂਬਲੀ ਦੀ ਭਾਸ਼ਾ
Assembly language programming,ਅਸੈਂਬਲੀ ਭਾਸ਼ਾ ਪ੍ਰੋਗਰਾਮਿੰਗ
Assembly language software flexibility,ਅਸੈਂਬਲੀ ਭਾਸ਼ਾ ਸਾਫਟਵੇਅਰ ਲਚਕਤਾ
Assembly listing,ਅਸੈਂਬਲੀ ਦੀ ਸੂਚੀ
Assembly phase,ਵਿਧਾਨ ਸਭਾ ਪੜਾਅ
Assembly routine,ਅਸੈਂਬਲੀ ਰੁਟੀਨ
Assembly time,ਅਸੈਂਬਲੀ ਦਾ ਸਮਾਂ
Assembly unit,ਅਸੈਂਬਲੀ ਯੂਨਿਟ
Assignment indexing,ਅਸਾਈਨਮੈਂਟ ਇੰਡੈਕਸਿੰਗ
Assignment operation,ਅਸਾਈਨਮੈਂਟ ਓਪਰੇਸ਼ਨ
Assignment statement,ਅਸਾਈਨਮੈਂਟ ਸਟੇਟਮੈਂਟ
Associative address,ਐਸੋਸੀਏਟਿਵ ਪਤਾ
Associative array register,ਐਸੋਸੀਏਟਿਵ ਐਰੇ ਰਜਿਸਟਰ
Associative key,ਐਸੋਸੀਏਟਿਵ ਕੁੰਜੀ
Associative language,ਐਸੋਸੀਏਟਿਵ ਭਾਸ਼ਾ
Associative memory,ਐਸੋਸੀਏਟਿਵ ਮੈਮੋਰੀ
Associative storage,ਐਸੋਸੀਏਟਿਵ ਸਟੋਰੇਜ
Assumed decimal point,ਮੰਨਿਆ ਦਸ਼ਮਲਵ ਬਿੰਦੂ
Asymmetric device,ਅਸਮੈਟ੍ਰਿਕ ਉਪਕਰਣ
Asymmetric i/o,ਅਸਮੈਟ੍ਰਿਕ I / O
Asynchronous,ਅਸਿੰਕਰੋਨਸ
Asynchronous computer,ਅਸਿੰਕਰੋਨਸ ਕੰਪਿਟਰ
Asynchronous data transfer,ਅਸਿੰਕਰੋਨਸ ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ
Asynchronous data transmission,ਅਸਿੰਕਰੋਨਸ ਡੇਟਾ ਸੰਚਾਰ
Asynchronous devices,ਅਸਿੰਕਰੋਨਸ ਉਪਕਰਣ
Asynchronous operation,ਅਸਿੰਕਰੋਨਸ ਓਪਰੇਸ਼ਨ
Asynchronous signalling,ਅਸਿੰਕਰੋਨਸ ਸਿਗਨਲਿੰਗ
Asynchronous time division multiplexing,ਅਸਿੰਕਰੋਨਸ ਟਾਈਮ ਡਿਵੀਜ਼ਨ ਮਲਟੀਪਲੈਕਸਿੰਗ
Asynchronous transmission,ਅਸਿੰਕਰੋਨਸ ਸੰਚਾਰ
Asynchronous working,ਅਸਿੰਕਰੋਨਸ ਕੰਮ ਕਰਨਾ
Attached processing,ਅਟੁੱਟ ਪ੍ਰਕਿਰਿਆ
Attached processor,ਨੱਥੀ ਸੋਧੀ
Attached support processor,ਜੁੜੇ ਸਹਾਇਤਾ ਪ੍ਰੋਸੈਸਰ
Attended operation,ਚਲਾਇਆ ਕਾਰਵਾਈ
Attended trail printer,ਟ੍ਰੇਲ ਪ੍ਰਿੰਟਰ ਪੜ੍ਹਿਆ
Attention interruption,ਧਿਆਨ ਪਰਿਵਰਤਨ
Attention key,ਧਿਆਨ ਕੁੰਜੀ
Attenuation,ਪਟੀਸ਼ਨ
Attenuation constant,ਅਟੁੱਟ ਨਿਰੰਤਰ
Attenuation distortion,ਪਟੀਸ਼ਨ ਵਿਗਾੜ
Attenuation equalizer,ਅਟਥਿਏਸ਼ਨ ਬਰਾਬਰੀ
Attenuator,Attetuator
Attribute,ਗੁਣ
Audible alarm,ਆਡੀਅਲ ਅਲਾਰਮ
Audio cassette,ਆਡੀਓ ਕੈਸੇਟ
Audio enquiry,ਆਡੀਓ ਪੁੱਛਗਿੱਛ
Audio line,ਆਡੀਓ ਲਾਈਨ
Audio response,ਆਡੀਓ ਜਵਾਬ
Audio response message,ਆਡੀਓ ਜਵਾਬ ਸੁਨੇਹਾ
Audio response unit,ਆਡੀਓ ਜਵਾਬ ਇਕਾਈ
Audiotape storage unit,ਆਡੀਓਟਾ ਸਟੋਰੇਜ ਯੂਨਿਟ
Audio telecommunication line,"ਆਡੀਓ ਟੈਲੀਕਾਮ, ਲਾਈਨ"
Audio terminal,ਆਡੀਓ ਟਰਮੀਨਲ
Audit command language,ਆਡਿਟ ਕਮਾਂਡ ਭਾਸ਼ਾ
Audit programming,ਆਡਿਟ ਪ੍ਰੋਗਰਾਮਿੰਗ
Audit trail,ਆਡਿਟ ਟ੍ਰੇਲ
Augend,ਨਾਜਿਟ
Augment,ਵਧ
Augmenter,Ug ਗਸਮੈਨਟਰ
Author,ਲੇਖਕ
Authoring,ਲੇਖਕ
Authoring system,ਲੇਖਕ
Authority,ਅਧਿਕਾਰ
Authorization code,ਅਧਿਕਾਰ ਕੋਡ
Authorized library,ਅਧਿਕਾਰਤ ਲਾਇਬ੍ਰੇਰੀ
Authorized program,ਅਧਿਕਾਰਤ ਪ੍ਰੋਗਰਾਮ
Authorized program facility,ਅਧਿਕਾਰਤ ਪ੍ਰੋਗਰਾਮ ਦੀ ਸਹੂਲਤ
Auto abstract,ਆਟੋ ਐਬਸਟ੍ਰੈਕਟ
Autoanswer,ਆਟੈਨਸਵਰ
Auto booting,ਆਟੋ ਬੂਟਿੰਗ
Auto bypass,ਆਟੋ ਬਾਈਪਾਸ
Auto call (=automatic calling),ਆਟੋ ਕਾਲ (= ਆਟੋਮੈਟਿਕ ਕਾਲਿੰਗ)
Auto coder,ਆਟੋ ਕੋਡਰ
Auto dial,ਆਟੋ ਡਾਇਲ
Autoflow,ਆਟੋਫਲੋ
Auto index,ਆਟੋ ਇੰਡੈਕਸ
Auto indexed addressing,ਆਟੋ ਇੰਡੈਕਸਡ ਐਡਰੈੱਸ
Automata,ਆਟੋਮੈਟਾ
Automata theory,ਆਟੋਮਟਾ ਸਿਧਾਂਤ
Automata type,ਆਟੋਮੈਟਾ ਕਿਸਮ
Automated bibliography,ਸਵੈਚਾਲਤ ਬਾਈਬਲੀਓਗ੍ਰਾਫੀ
Automated data medium,ਆਟੋਮੈਟਿਕ ਡੇਟਾ ਮਾਧਿਅਮ
Automated dictionary,ਆਟੋਮੈਟਿਕ ਡਿਕਸ਼ਨਰੀ
Automated glossary,ਸਵੈਚਾਲਿਤ ਸ਼ਬਦਾਵਲੀ
Automated logic diagram,ਆਟੋਮੈਟਿਕ ਤਰਕ ਚਿੱਤਰ
Automated management,ਸਵੈਚਾਲਤ ਪ੍ਰਬੰਧਨ
Automated production management,ਸਵੈਚਾਲਤ ਉਤਪਾਦਨ ਪ੍ਰਬੰਧਨ
Automated stock control,ਆਟੋਮੈਟਿਕ ਸਟਾਕ ਕੰਟਰੋਲ
Automatic abstract,ਆਟੋਮੈਟਿਕ ਐਬਸਟਰੈਕਟ
Automatic abstracting,ਆਟੋਮੈਟਿਕ ਐਬਸਟਰੈਕਟਿੰਗ
Automatically programmed tools,ਆਪਣੇ ਆਪ ਹੀ ਪ੍ਰੋਗਰਾਮ ਕੀਤੇ ਉਪਕਰਣ
Automatic answering,ਆਟੋਮੈਟਿਕ ਜਵਾਬ
Automatic call distributor,ਆਟੋਮੈਟਿਕ ਕਾਲ ਵਿਤਰਕ
Automatic calling,ਆਟੋਮੈਟਿਕ ਕਾਲਿੰਗ
Automatic check,ਆਟੋਮੈਟਿਕ ਚੈੱਕ
Automatic coding,ਆਟੋਮੈਟਿਕ ਕੋਡਿੰਗ
Automatic computing,ਆਟੋਮੈਟਿਕ ਕੰਪਿ uting ਟਿੰਗ
Automatic computing engine,ਆਟੋਮੈਟਿਕ ਕੰਪਿ uting ਟਿੰਗ ਇੰਜਣ
Automatic constant,ਆਟੋਮੈਟਿਕ ਨਿਰੰਤਰ
Automatic control engineering,ਆਟੋਮੈਟਿਕ ਕੰਟਰੋਲ ਇੰਜੀਨੀਅਰਿੰਗ
Automatic data processing,ਆਟੋਮੈਟਿਕ ਡੇਟਾ ਪ੍ਰੋਸੈਸਿੰਗ
Automatic data processing system,ਆਟੋਮੈਟਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ ਸਿਸਟਮ
Automatic decimal alignment,ਆਟੋਮੈਟਿਕ ਦਸ਼ਮਲਵ ਅਨੁਕੂਲਤਾ
Automatic dialing unit,ਆਟੋਮੈਟਿਕ ਡਾਇਲਿੰਗ ਯੂਨਿਟ
Automatic dictionary,ਆਟੋਮੈਟਿਕ ਡਿਕਸ਼ਨਰੀ
Automatic equalization,ਆਟੋਮੈਟਿਕ ਬਰਾਬਰੀ
Automatic error correction,ਆਟੋਮੈਟਿਕ ਐਰਰ ਸੁਧਾਰ
Automatic feed punch,ਆਟੋਮੈਟਿਕ ਫੀਡ ਪੰਚ
Automatic function,ਆਟੋਮੈਟਿਕ ਫੰਕਸ਼ਨ
Automatic indexing,ਆਟੋਮੈਟਿਕ ਇੰਡੈਕਸਿੰਗ
Automatic library call,ਆਟੋਮੈਟਿਕ ਲਾਇਬ੍ਰੇਰੀ ਕਾਲ
Automatic message accounting,ਆਟੋਮੈਟਿਕ ਸੁਨੇਹਾ ਲੇਖਾ
Automatic number identification,ਆਟੋਮੈਟਿਕ ਨੰਬਰ ਪਛਾਣ
Automatic pagination,ਆਟੋਮੈਟਿਕ ਪੇਜੇਸ਼ਨ
Automatic programming,ਆਟੋਮੈਟਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
Automatic punch,ਆਟੋਮੈਟਿਕ ਪੰਚ
Automatic recovery program,ਆਟੋਮੈਟਿਕ ਰਿਕਵਰੀ ਪ੍ਰੋਗਰਾਮ
Automatic repeat request,ਆਟੋਮੈਟਿਕ ਦੁਹਰਾਉਣ ਦੀ ਬੇਨਤੀ
Automatic restart,ਆਟੋਮੈਟਿਕ ਰੀਸਟਾਰਟ
Automatic routine,ਆਟੋਮੈਟਿਕ ਰੁਟੀਨ
Automatic sequencing,ਆਟੋਮੈਟਿਕ ਸਰਬੋਤਮ
Automatic sequential operation,ਆਟੋਮੈਟਿਕ ਕ੍ਰਮਵਾਰ ਕਾਰਵਾਈ
Automatic stop,ਆਟੋਮੈਟਿਕ ਸਟਾਪ
Automatic variable,ਆਟੋਮੈਟਿਕ ਵੇਰੀਏਬਲ
Automatic volume recognition,ਆਟੋਮੈਟਿਕ ਵਾਲੀਅਮ ਦੀ ਪਛਾਣ
Automatic volume switching,ਆਟੋਮੈਟਿਕ ਉਡਾਣਾਂ ਬਦਲਣਾ
Automation,ਆਟੋਮੈਟੇਸ਼ਨ
Automation concept,ਆਟੋਮੈਟੇਸ਼ਨ ਸੰਕਲਪ
Automatisation,ਆਟੋਮੈਟਿਕੇਸ਼ਨ
Automaton,ਆਟੋਮੈਟਨ
Automatic message routing,ਆਟੋਮੈਟਿਕ ਸੁਨੇਹਾ ਰੂਟਿੰਗ
Automoniter,ਆਟੋਮੋਨਟਰ
Automoniter routine,ਆਟੋਮੋਨਿਟਰ ਰੁਟੀਨ
Autonomous channel operation,ਖੁਦਮੁਖਤਿਆਰੀ ਚੈਨਲ ਓਪਰੇਸ਼ਨ
Autonomous working,ਖੁਦਮੁਖਤਿਆਰੀ ਕੰਮ ਕਰਨਾ
Autoplotter,ਆਟੋਪਲਟਰ
Auxiliary console,ਸਹਾਇਕ ਕੰਸੋਲ
Auxiliary equipment,ਸਹਾਇਕ ਉਪਕਰਣ
Auxiliary memory,ਸਹਾਇਕ ਮੈਮੋਰੀ
Auxiliary operation,ਸਹਾਇਕ ਆਪ੍ਰੇਸ਼ਨ
Auxiliary routine,ਸਹਾਇਕ ਰੁਟੀਨ
Auxiliary storage,ਸਹਾਇਕ ਸਟੋਰੇਜ
Auxiliary store,ਸਹਾਇਕ ਸਟੋਰ
Availability,ਉਪਲਬਧਤਾ
Available machine time,ਉਪਲਬਧ ਮਸ਼ੀਨ ਟਾਈਮ
Available point,ਉਪਲਬਧ ਬਿੰਦੂ
Available space list,ਉਪਲਬਧ ਸਪੇਸ ਲਿਸਟ
Available time,ਉਪਲਬਧ ਸਮਾਂ
Available access time,ਉਪਲਬਧ ਐਕਸੈਸ ਟਾਈਮ
Average conditional information,Andition ਸਤਨ ਸ਼ਰਤੀਆ ਜਾਣਕਾਰੀ
Average edge time,Average ਸਤਨ ਕਿਨਾਰੇ ਦਾ ਸਮਾਂ
Average information content,Anftment ਸਤਨ ਜਾਣਕਾਰੀ ਸਮੱਗਰੀ
Average information rate,Prober ਸਤਨ ਜਾਣਕਾਰੀ ਦੀ ਦਰ
Average transinformation content,Andic ਸਤਨ ਟ੍ਰਾਂਸਿ informod ਟਫਾਰਮੇਸ਼ਨ ਸਮਗਰੀ
Average transinformation rate,Lance ਸਤਨ ਟ੍ਰਾਂਸਿ informod ਟੀ ਦੀ ਦਰ
"Background display image (= static display
 Image)","ਬੈਕਗ੍ਰਾਉਂਡ ਡਿਸਪਲੇਅ ਚਿੱਤਰ (= ਸਥਿਰ ਡਿਸਪਲੇਅ
 ਚਿੱਤਰ)"
Backgrounding (= background processing),ਪਿਛੋਕੜ (= ਪਿਛੋਕੜ ਪ੍ਰੋਸੈਸਿੰਗ)
Background job,ਪਿਛੋਕੜ ਦੀ ਨੌਕਰੀ
Background noise,ਪਿਛੋਕੜ ਦੇ ਸ਼ੋਰ
Background printing,ਪਿਛੋਕੜ ਪ੍ਰਿੰਟਿੰਗ
Background processing,ਪਿਛੋਕੜ ਦੀ ਪ੍ਰੋਸੈਸਿੰਗ
Background program,ਬੈਕਗ੍ਰਾਉਂਡ ਪ੍ਰੋਗਰਾਮ
Background reader,ਬੈਕਗ੍ਰਾਉਂਡ ਰੀਡਰ
Background region,ਪਿਛੋਕੜ ਦਾ ਖੇਤਰ
"Backing storage (= auxiliary
 Storage)","ਬੈਕਿੰਗ ਸਟੋਰੇਜ (= ਸਹਾਇਕ)
 ਸਟੋਰੇਜ਼)"
Backing store,ਬੈਕਿੰਗ ਸਟੋਰ
Back plane,ਵਾਪਸ ਜਹਾਜ਼
Backspace,ਬੈਕਸਪੇਸ
Backspace character,ਬੈਕਸਪੇਸ ਅੱਖਰ
Backspacing,ਬੈਕਸਪੇਸਿੰਗ
Backtracking,ਬੈਕਟ੍ਰੈਕਿੰਗ
Backtracking structured programming,ਬੈਕਟ੍ਰੈਕਿੰਗ struct ਾਂਚਾਗਤ ਪ੍ਰੋਗਰਾਮਿੰਗ
Backup,ਬੈਕਅਪ
Backup copy,ਬੈਕਅਪ ਕਾਪੀ
Backup file,ਬੈਕਅਪ ਫਾਈਲ
Backup memory,ਬੈਕਅਪ ਮੈਮੋਰੀ
Backup programmer,ਬੈਕਅਪ ਪ੍ਰੋਗਰਾਮਰ
Backup store,ਬੈਕਅਪ ਸਟੋਰ
Backward channel,ਬੈਕਵਰਡ ਚੈਨਲ
Backward error analysis,ਪਛੜੇ ਗਲਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
Backward file recovery,ਬੈਕਵਰਡ ਫਾਈਲ ਰਿਕਵਰੀ
Backward recovery,ਬੈਕਵਾਰਡ ਰਿਕਵਰੀ
Backward supervision,ਪਛੜੇ ਨਿਗਰਾਨੀ
Backward trace,ਬੈਕਵਰਡ ਟਰੇਸ
Balance,ਸੰਤੁਲਨ
Balanced circuit,ਸੰਤੁਲਿਤ ਸਰਕਟ
Balanced digit system,ਸੰਤੁਲਿਤ ਅੰਕ ਦਾ ਸਿਸਟਮ
Balanced error,ਸੰਤੁਲਿਤ ਗਲਤੀ
Balanced merge,ਸੰਤੁਲਿਤ ਮਰਜ
Balanced merge sort,ਸੰਤੁਲਿਤ ਮਰਜ ਕ੍ਰਮਬੱਧ
Balanced sorting,ਸੰਤੁਲਿਤ ਛਾਂਟੀ
Balanced station,ਸੰਤੁਲਿਤ ਸਟੇਸ਼ਨ
Balanced ternary system,ਸੰਤੁਲਿਤ ਟੈਨਰੀ ਸਿਸਟਮ
Balanced forward statement,ਸੰਤੁਲਿਤ ਅੱਗੇ ਦਾ ਬਿਆਨ
Balanced network,ਸੰਤੁਲਿਤ ਨੈੱਟਵਰਕ
Band,ਜਥਾ
Bandpass,ਬੈਂਡਪਾਸ
Bandpass filter,ਬੈਂਡਪਾਸ ਫਿਲਟਰ
Band printer,ਬੈਂਡ ਪ੍ਰਿੰਟਰ
Band stop filter,ਬੈਂਡ ਸਟੌਪ ਫਿਲਟਰ
Bandwidth,ਬੈਂਡਵਿਡਥ
Banner word,ਬੈਨਰ ਸ਼ਬਦ
Bar code,ਬਾਰ ਕੋਡ
Bar code reader,ਬਾਰ ਕੋਡ ਰੀਡਰ
Bar code scanner,ਬਾਰ ਕੋਡ ਸਕੈਨਰ
Bar printer,ਬਾਰ ਪ੍ਰਿੰਟਰ
Barrel printing (= drum printing),ਬੈਰਲ ਪ੍ਰਿੰਟਿੰਗ (= ਡਰੱਮ ਪ੍ਰਿੰਟਿੰਗ)
Base,ਅਧਾਰ
Base address,ਅਧਾਰ ਪਤਾ
Base addressing,ਅਧਾਰ ਹੱਲ
Base address register,ਬੇਸ ਪਤਾ ਰਜਿਸਟਰ
Base band,ਅਧਾਰ ਬੈਂਡ
Base band channel,ਬੇਸ ਬੈਂਡ ਚੈਨਲ
Based storage allocation,ਅਧਾਰਤ ਸਟੋਰੇਜ ਅਲਾਟਮੈਂਟ
Based variable,ਅਧਾਰਿਤ ਵੇਰੀਏਬਲ
Base element,ਅਧਾਰ ਤੱਤ
Base item,ਅਧਾਰ ਆਈਟਮ
Base language,ਅਧਾਰ ਭਾਸ਼ਾ
Base notation,ਬੇਸ ਸੰਕੇਤ
Base number,ਅਧਾਰ ਨੰਬਰ
Base register,ਬੇਸ ਰਜਿਸਟਰ
Base volume,ਅਧਾਰ ਵਾਲੀਅਮ
BASIC,ਮੁੱ The ਲੀ
Basic access method,ਮੁ The ਲੇ ਪਹੁੰਚ ਵਿਧੀ
Basic binary loader,ਮੁੱ basic ਲੇ ਬਾਈਨਰੀ ਲੋਡਰ
Basic code,ਮੁ note ਲਾ ਕੋਡ
Basic coding,ਮੁੱ port ਲਾ ਕੋਡਿੰਗ
Basic direct access method,ਮੁੱ ord ਲਾ ਸਿੱਧੀ ਪਹੁੰਚ ਵਿਧੀ
"Basic exchange
 Format","ਮੁ storication ਲੀ ਐਕਸਚੇਂਜ
 ਫਾਰਮੈਟ"
"Basic external
 Function","ਮੁੱ basic ਲੀ ਬਾਹਰੀ
 ਫੰਕਸ਼ਨ"
Basic input/output,ਮੁੱ into ਲੀ ਇਨਪੁਟ / ਆਉਟਪੁੱਟ
Basic instruction,ਮੁੱ primary ਲੀ ਹਦਾਇਤਾਂ
Basic linkage,ਮੁ The ਲੀ ਲਿੰਕਾਜ
Basic looping,ਬੁਨਿਆਦੀ ਲੂਪਿੰਗ
Basic matrix,ਬੇਸਿਕ ਮੈਟ੍ਰਿਕਸ
Basic matrix instruction,ਮੁ The ਲੀ ਮੈਟ੍ਰਿਕਸ ਹਦਾਇਤ
Basic real constant,ਮੁੱ ordal ਲਾ ਅਸਲ ਨਿਰੰਤਰ
Basic sequential access method,ਮੁ basic ਲੇ ਕ੍ਰਮਵਾਰ ਪਹੁੰਚ ਵਿਧੀ
Basic service,ਮੁੱ The ਲੀ ਸੇਵਾ
Basic subscript,ਮੁ S ਸਬਸਕ੍ਰਿਪਟ
Basic system instruction,ਮੁ System ਲੀ ਸਿਸਟਮ ਨਿਰਦੇਸ਼
Basic telecommunications access method,ਬੇਸਿਕ ਦੂਰ ਸੰਚਾਰ ਐਕਸੈਸ ਵਿਧੀ
Basic weight,ਬੁਨਿਆਦੀ ਭਾਰ
Batch,ਬੈਚ
Batch control record,ਬੈਚ ਕੰਟਰੋਲ ਰਿਕਾਰਡ
Batched communication,ਬੱਲੇਬਾਜ਼ ਸੰਚਾਰ
Batched job,ਬੱਲੇਬਾਜ਼ੀ
Batch header document,ਬੈਚ ਹੈਡਰ ਡੌਕੂਮੈਂਟ
Batching,ਬਾਈਪਿੰਗ
Batch operating system,ਬੈਚ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ
Batch partition,ਬੈਚ ਭਾਗ
Batch position,ਬੈਚ ਦੀ ਸਥਿਤੀ
Batch processing,ਬੈਚ ਪ੍ਰੋਸੈਸਿੰਗ
Batch region,ਬੈਚ ਖੇਤਰ
Batch session,ਬੈਚ ਸੈਸ਼ਨ
Batch terminal,ਬੈਚ ਟਰਮੀਨਲ
Batch ticket,ਬੈਚ ਦੀ ਟਿਕਟ
Batch total,ਬੈਚ ਕੁੱਲ
Batch transaction file,ਬੈਚ ਟ੍ਰਾਂਜੈਕਸ਼ਨ ਫਾਈਲ
Batten system (= cordonnier system = peek-a-- boo system),ਬੈਟਸ ਸਿਸਟਮ (= ਕੋਰੋਨਿਅਰ ਸਿਸਟਮ = peek-auturopy)
Baud,ਬਾਡ
Baudot code,ਬੇਡੋਟ ਕੋਡ
Baud code,ਬਾਡ ਕੋਡ
Baud rate,ਬਾਉਡ ਰੇਟ
Bead,ਮਣਕੇ
Beam deflection,ਸ਼ਤੀਰ
Beam store,ਬੀਮ ਸਟੋਰ
Beamwidth (= aperture angle),ਸ਼ਾਹਮਿਦ (= ਅਪਰਚਰ ਐਂਗਲ)
Beat,ਕੁੱਟਿਆ
Begin,ਸ਼ੁਰੂ
Begin block,ਬਲਾਕ ਸ਼ੁਰੂ ਕਰੋ
Beginning of a file label,ਇੱਕ ਫਾਈਲ ਲੇਬਲ ਦੀ ਸ਼ੁਰੂਆਤ
Beginning of information marker,ਜਾਣਕਾਰੀ ਮਾਰਕਰ ਦੀ ਸ਼ੁਰੂਆਤ
Beginning of tape mark,ਟੇਪ ਦੇ ਨਿਸ਼ਾਨ ਦੀ ਸ਼ੁਰੂਆਤ
Beginning of volume label,ਵਾਲੀਅਮ ਲੇਬਲ ਦੀ ਸ਼ੁਰੂਆਤ
Bell character,ਘੰਟੀ ਚਰਿੱਤਰ
Bellfast,ਘੰਟੀ
Bench mark,ਬੇਂਚਮਾਰਕ
Benchmark routine,ਬੈਂਚਮਾਰਕ ਰੁਟੀਨ
Benchmark test,ਬੈਂਚਮਾਰਕ ਟੈਸਟ
Bias,ਬਿਆਸ
Bias distortion,ਬਿਆਸ ਵਿਗਾੜ
Bias testing,ਬਿਆਸ ਟੈਸਟਿੰਗ
Bibliography,ਕਿਤਾਬਚਾ
"Biconditional operation (=equivalence 
 Operation)","ਬਿੰਸਨਲ ਆਪਸ਼ਨ (= ਸਮਾਨਤਾ)
 ਓਪਰੇਸ਼ਨ)"
Biconnected graph,ਬਿੰਕਸਡ ਗ੍ਰਾਫ
Bid,ਬੋਲੀ
Bidirectional bus,ਬਾਈਡੈਂਸ਼ਨਲ ਬੱਸ
Bidirectional flow,ਦੁਵੱਲੀ ਵਹਾਅ
Bidirectional printing,ਦੁਮਚਾਨੀ ਪ੍ਰਿੰਟਿੰਗ
Bifurcation,ਧੜਕਣ
Binary,ਬਾਈਨਰੀ
Binary approximation,ਬਾਈਨਰੀ ਅੰਦਾਜ਼ਨ
Binary arithmetic operation,ਬਾਈਨਰੀ ਹਿਸਾਬ ਆਪ੍ਰੇਸ਼ਨ
Binary card,ਬਾਈਨਰੀ ਕਾਰਡ
Binary cell,ਬਾਈਨਰੀ ਸੈੱਲ
Binary chain,ਬਾਈਨਰੀ ਚੇਨ
Binary choice,ਬਾਈਨਰੀ ਚੋਣ
Binary choice model,ਬਾਈਨਰੀ ਚੋਣ ਮਾਡਲ
Binary chop (= dichotmizing search),ਬਾਈਨਰੀ ਚੋਪ (= dichotmiing ਖੋਜ)
Binary code,ਬਾਈਨਰੀ ਕੋਡ
Binary coded character,ਬਾਈਨਰੀ ਕੋਡ ਕੀਤਾ ਗਿਆ ਅੱਖਰ
Binary coded decimal,ਬਾਈਨਰੀ ਕੋਡਡ ਦਸ਼ਮਲਵ
Binary coded decimal code,ਬਾਈਨਰੀ ਕੋਡਡ ਦਸ਼ਮਲਵ ਕੋਡ
Binary coded decimal interchange code,ਬਾਈਨਰੀ ਕੋਡਡ ਦਸ਼ਮਲਵ ਇੰਟਰਚੇਂਜ ਕੋਡ
Binary coded decimal representation,ਬਾਈਨਰੀ ਕੋਡਡ ਦਸ਼ਮਲਵ ਪ੍ਰਤੀਨਿਧਤਾ
Binary coded decimal system,ਬਾਈਨਰੀ ਕੋਡਡ ਦਸ਼ਮਲਵ ਪ੍ਰਣਾਲੀ
Binary-coded decimal-to decimal converter,ਬਾਈਨਰੀ-ਕੋਡਿਡ ਦਸ਼ਮਲਵ-ਦਸ਼ਮਲਵ ਕਨਵਰਟਰ ਨੂੰ
Binary coded digit,ਬਾਈਨਰੀ ਕੋਡਿਡ ਅੰਕ
Binary coded notation,ਬਾਈਨਰੀ ਕੋਡਿਡ ਸੰਕੇਤ
Binarycoding,ਬਾਈਨਰੀਕੋਡਿੰਗ
Binary control octal,ਬਾਈਨਰੀ ਕੰਟਰੋਲ ਓਕਟਲ
Binary conversion,ਬਾਈਨਰੀ ਰੂਪਾਂਤਰਣ
Binary counter,ਬਾਈਨਰੀ ਕਾਉਂਟਰ
Binary digit,ਬਾਈਨਰੀ ਅੰਕ
Binary digit character,ਬਾਈਨਰੀ ਅੰਕ ਦਾ ਅੱਖਰ
Binary element,ਬਾਈਨਰੀ ਤੱਤ
Binary element string,ਬਾਈਨਰੀ ਐਲੀਮੈਂਟ ਸਤਰ
Binary half adder,ਬਾਈਨਰੀ ਹਾਫ ਐਡਰ
Binary incremental representation,ਬਾਈਨਰੀ ਵਾਧਾਮੈਂਟਲ ਪ੍ਰਤੀਨਿਧਤਾ
Binary loader,ਬਾਈਨਰੀ ਲੋਡਰ
Binary logic network,ਬਾਈਨਰੀ ਲੌਜਿਕ ਨੈਟਵਰਕ
Binary notation,ਬਾਈਨਰੀ ਸੰਕੇਤ
Binary number,ਬਾਈਨਰੀ ਨੰਬਰ
Binary number system,ਬਾਈਨਰੀ ਨੰਬਰ ਸਿਸਟਮ
Binary numeral,ਬਾਈਨਰੀ ਅੰਕੀ
Binary numeral system,ਬਾਈਨਰੀ ਅੰਕੀ ਪ੍ਰਣਾਲੀ
Binary operation code,ਬਾਈਨਰੀ ਆਪ੍ਰੇਸ਼ਨ ਕੋਡ
Binary operator,ਬਾਈਨਰੀ ਆਪਰੇਟਰ
Binary pair,ਬਾਈਨਰੀ ਜੋੜਾ
Binary picture data,ਬਾਈਨਰੀ ਤਸਵੀਰ ਡੇਟਾ
Binary point,ਬਾਈਨਰੀ ਪੁਆਇੰਟ
Binary program,ਬਾਈਨਰੀ ਪ੍ਰੋਗਰਾਮ
Binary relation,ਬਾਈਨਰੀ ਸੰਬੰਧ
