Odiya,Malayalam
ଆକାଶବାଣୀ,ശബ്ദ ചാലകത
ଆକାଶବାଣୀ ଡମ୍ପିଂ |,അക്കോസ്റ്റിക് ഡാംപിംഗ്
ଆକାଶବାଣୀ ବିଚ୍ଛେଦ |,അക്കോസ്റ്റിക് ഡിസ്പർഷൻ
ସାଉଣ୍ଡ ହ୍ୟାକର୍ |,സൗണ്ട് ഹാക്കർ
ଶବ୍ଦ ଶକ୍ତି *,ശബ്ദ ഊർജ്ജം*
ଶବ୍ଦ ଶକ୍ତି ସମୀକରଣ |,അക്കോസ്റ്റിക് ഊർജ്ജ സമവാക്യം
ଆକାଶବାଣୀ ସମୀକରଣ |,ശബ്ദ സമവാക്യം
ଶବ୍ଦ ପୁନ st ସ୍ଥାପନ |,അക്കോസ്റ്റിക് പുനഃസ്ഥാപിക്കൽ
କ୍ଲାଡନି ଆକୃତି |,ക്ലാഡ്നി രൂപങ്ങൾ
ଶବ୍ଦ ଫିଲ୍ଟର୍ |,അക്കോസ്റ്റിക് ഫിൽട്ടർ
ଶବ୍ଦ ଜେନେରେଟର,ശബ്ദ ജനറേറ്റർ
ଆକାଶବାଣୀ,അക്കോസ്റ്റിക് ഗ്രേറ്റിംഗ്
ଶବ୍ଦଗତ ପ୍ରତିରୋଧ *,ശബ്ദ തടസ്സം*
ଶବ୍ଦଗତ ନିଷ୍କ୍ରିୟତା |,അക്കോസ്റ്റിക് ജഡത്വം
ଶବ୍ଦ ତୀବ୍ରତା |,ശബ്ദ തീവ്രത
ଆକାଶବାଣୀ ବାଧା ମିଟର |,അക്കോസ്റ്റിക് ഇടപെടൽ മീറ്റർ
ଆକାଶବାଣୀ ବାଧା ଚିହ୍ନଟକାରୀ |,അക്കോസ്റ്റിക് ഇടപെടൽ ഡിറ്റക്ടർ
ଶବ୍ଦ ଲେନ୍ସ |,അക്കോസ്റ്റിക് ലെൻസ്
ଧ୍ୱନି ରେଖା |,ശബ്ദരേഖ
ଆକାଶବାଣୀ,അക്കോസ്റ്റിക് പിണ്ഡം
ଶବ୍ଦ ପଦାର୍ଥ |,അക്കോസ്റ്റിക് മെറ്റീരിയൽ
ଶବ୍ଦର ଅର୍ଥ ହେଉଛି ମୁକ୍ତ ପଥ |,അക്കോസ്റ്റിക് അർത്ഥം സ്വതന്ത്ര പാത
ଆକାଶବାଣୀ ମୋଡ୍ |,അക്കോസ്റ്റിക് മോഡ്
ଶବ୍ଦ ଶବ୍ଦ,അക്കോസ്റ്റിക് ശബ്ദം
ଆକାଶବାଣୀ ଓମ୍ *,അക്കോസ്റ്റിക് ഓം*
"ଆକାଶବାଣୀ ପ୍ୟାନେଲ୍, ଆକାଶବାଣୀ ବୋର୍ଡ |","അക്കോസ്റ്റിക് പാനൽ, അക്കോസ്റ്റിക് ബോർഡ്"
ଶବ୍ଦ ଚରଣ ସ୍ଥିର |,അക്കോസ്റ്റിക് ഘട്ടം സ്ഥിരം
ଆକାଶବାଣୀ,അക്കോസ്റ്റിക് റിസീവർ
ଶବ୍ଦ ଚାପ,ശബ്ദ സമ്മർദ്ദം
ଶବ୍ଦର ସମୃଦ୍ଧ ନିୟମ |,ശബ്ദത്തിന്റെ സമമിതി നിയമം
ଶବ୍ଦ ସଂକ୍ରମଣ,അക്കോസ്റ്റിക് ട്രാൻസ്മിഷൻ
ଶବ୍ଦ ଗୁଣ,ശബ്ദ ഗുണങ്ങൾ
ଆକାଶବାଣୀ ଚତୁର୍ଭୁଜ |,അക്കോസ്റ്റിക് ക്വാഡ്രുപോള്
ଆକାଶବାଣୀ ବିକିରଣ ଉପାଦାନ |,അക്കോസ്റ്റിക് വികിരണം മൂലകം
ଆକାଶବାଣୀ ବିକିରଣ |,അക്കോസ്റ്റിക് വികിരണം
ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |,ശബ്ദപ്രതിരോധം
ଆକାଶବାଣୀ ରେଡିଓମିଟର |,അക്കോസ്റ്റിക് റേഡിയോമീറ്റർ
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |,ശബ്ദ പ്രതികരണം
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା ଥିଓରେମ୍ |,അക്കോസ്റ്റിക് റിസിപ്രോസിറ്റി സിദ്ധാന്തം
ଶବ୍ଦ ହ୍ରାସ କାରକ |,അക്കോസ്റ്റിക് റിഡക്ഷൻ ഘടകം
ଆକାଶବାଣୀ ପ୍ରତିଫଳନ କୋଏଫିସିଏଣ୍ଟ୍ |,അക്കോസ്റ്റിക് പ്രതിഫലന ഗുണകം
ଆକାଶବାଣୀ ପ୍ରତିଫଳନ |,ശബ്ദ അപവർത്തനം
ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |,ശബ്ദ പ്രതിരോധം
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |,ശബ്ദ പ്രതികരണം
ଆକାଶବାଣୀ ବିଛାଇବା |,അക്കോസ്റ്റിക് ചിതറിക്കൽ
ଶ୍ରବଣ ବିନ୍ଦୁ |,ശ്രവണ പോയിന്റ്
ଶବ୍ଦର ଦୃ id ତା |,അക്കോസ്റ്റിക് കാഠിന്യം
ଶବ୍ଦ ପ୍ରଣାଳୀ |,ശബ്ദസംവിധാനം
ଆକାଶବାଣୀ ଥର୍ମୋମିଟର |,അക്കോസ്റ്റിക് തെർമോമീറ്റർ
ଆକାଶବିକ ବେଗ |,ശബ്ദ പ്രവേഗം
ଶବ୍ଦ ତରଙ୍ଗ,ശബ്ദ തരംഗം
ଶବ୍ଦ,അക്കോസ്റ്റിക്
ଶବ୍ଦ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |,ശബ്ദ ആഗിരണം ഗുണകം
ଶବ୍ଦ ଅବଶୋଷଣ ଉପାଦାନ |,ശബ്ദ ആഗിരണം ഘടകം
ଆକାଶବାଣୀ ସର୍କିଟ |,അക്കോസ്റ്റിക് സർക്യൂട്ട്
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |,അക്കോസ്റ്റിക് പ്രതികരണം
ଶବ୍ଦ ବିଳମ୍ବ ରେଖା |,അക്കോസ്റ്റിക് കാലതാമസം ലൈൻ
ଶବ୍ଦ ବିକୃତି |,ശബ്ദ വികലത
ଆକାଶବାଣୀ ଆକାଶବାଣୀ |,അക്കോസ്റ്റിക് ശബ്ദശാസ്ത്രം
ଶବ୍ଦ ଫିଲ୍ଟର୍ |,അക്കോസ്റ്റിക് ഫിൽട്ടർ
ଶବ୍ଦଗତ ପ୍ରତିରୋଧ *,ശബ്ദ തടസ്സം*
ଫୋନୋଗ୍ରାଫ୍,ഫോണോഗ്രാഫ്
ଆକାଶବାଣୀ ଓମ୍ *,അക്കോസ്റ്റിക് ഓം*
ଶବ୍ଦ ସ୍ଥିର |,അക്കോസ്റ്റിക് സ്ഥിരാങ്കം
ଆକାଶବାଣୀ ଫୋନନ୍ |,അക്കോസ്റ്റിക് ഫോണോൺ
ଆକାଶବାଣୀ ସଂକ୍ରମଣ ସ୍ଥିର |,അക്കോസ്റ്റിക് ട്രാൻസ്മിഷൻ സ്ഥിരാങ്കം
ଶବ୍ଦ ରୂପାନ୍ତର କୋଏଫିସିଏଣ୍ଟ୍ |,ശബ്ദ പരിവർത്തന ഗുണകം
ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |,ശബ്ദ പ്രതിരോധം
ଶବ୍ଦର ଦୃ id ତା |,അക്കോസ്റ്റിക് കാഠിന്യം
ଧ୍ୱନି ଏକକ |,ശബ്ദ യൂണിറ്റ്
ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |,ശബ്ദപ്രതിരോധം
ଆକାଶବାଣୀ ପାର୍ଶ୍ୱ ରେଖା |,അക്കോസ്റ്റിക് സൈഡ് ലൈൻ
"ଆକାଶବାଣୀ, ଆକାଶବାଣୀ |","ശബ്ദശാസ്ത്രം, ശബ്ദശാസ്ത്രം"
ଧ୍ୱନି ମିଟର |,ശബ്ദ മീറ്റർ
ଶବ୍ଦ ଚାପ,ശബ്ദ സമ്മർദ്ദം
ଅଧିଗ୍ରହଣ ରାଡାର |,ഏറ്റെടുക്കൽ റഡാർ
ଫଟୋସନ୍ଥେଟିକ୍ ବିକିରଣ |,ഫോട്ടോസിന്തറ്റിക് റേഡിയേഷൻ
ଆକ୍ଟିନିୟମ୍ ନିର୍ଗମନ |,ആക്ടിനിയം എമിഷൻ
ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ |,ആക്ടിനോ-യുറേനിയം
ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ ସିରିଜ୍ |,ആക്ടിനോ-യുറേനിയം പരമ്പര
ରେଡିଓଲେକ୍ଟ୍ରିକ୍ |,റേഡിയോ ഇലക്ട്രിക്
"ଆକ୍ଟିନୋମିଟର, ଫୋଟୋମିକ୍ରୋମିଟର |","ആക്ടിനോമീറ്റർ, ഫോട്ടോമൈക്രോമീറ്റർ"
"କାର୍ଯ୍ୟ, କାର୍ଯ୍ୟ","പ്രവൃത്തി, പ്രവൃത്തി"
କାର୍ଯ୍ୟ ଏବଂ ପ୍ରତିକ୍ରିୟା,പ്രവർത്തനവും പ്രതികരണവും
କାର୍ଯ୍ୟ ସ୍ଥିର |,പ്രവർത്തന സ്ഥിരത
ପ୍ରଭାବ କ୍ଷେତ୍ର,സ്വാധീന മേഖല
"ସକ୍ରିୟ, ସକ୍ରିୟ","സജീവമാക്കി, സജീവമാക്കി"
ସକ୍ରିୟ ବିସ୍ତାର,സജീവ വ്യാപനം
"ସକ୍ରିୟ ଫାଇବର, ସକ୍ରିୟ ଫାଇବର |","സജീവമാക്കിയ ഫൈബർ, സജീവമാക്കിയ ഫൈബർ"
ସକ୍ରିୟ ପ୍ରଭାବ,സജീവമാക്കൽ പ്രഭാവം
ସକ୍ରିୟ ପ୍ରଭାବ,സജീവമാക്കൽ പ്രഭാവം
ସକ୍ରିୟ ବିଶ୍ଳେଷଣ |,സജീവമാക്കൽ വിശകലനം
କାର୍ଯ୍ୟକଳାପ କେନ୍ଦ୍ର,പ്രവർത്തന കേന്ദ്രം
ସକ୍ରିୟ ପରୀକ୍ଷଣକାରୀ |,ആക്ടിവേഷൻ ടെസ്റ്റർ
ସକ୍ରିୟ ଶକ୍ତି,സജീവമാക്കൽ ഊർജ്ജം
ଆକ୍ଟିଭେସନ୍ ଏଣ୍ଟ୍ରପି |,സജീവമാക്കൽ എൻട്രോപ്പി
ଆକ୍ଟିଭେସନ୍ ଓଭରଭୋଲଟେଜ୍ |,സജീവമാക്കൽ അമിത വോൾട്ടേജ്
ସକ୍ରିୟତା ହାର,സജീവമാക്കൽ നിരക്ക്
"ସକ୍ରିୟକାରୀ, ସକ୍ରିୟକାରୀ |","ആക്റ്റിവേറ്റർ, ആക്റ്റിവേറ്റർ"
ସକ୍ରିୟକାରୀ ପରମାଣୁ |,ആക്റ്റിവേറ്റർ ആറ്റം
ତ୍ୱରକ,ആക്സിലറേറ്റർ
ସକ୍ରିୟ ଅବଶୋଷଣ |,സജീവമായ ആഗിരണം
ସକ୍ରିୟ ଏରିଏଲ୍ |,സജീവമായ ഏരിയൽ
ବିକିରଣ ବିପଦ ମଣ୍ଡଳ |,റേഡിയേഷൻ അപകട മേഖല
ସକ୍ରିୟ ଉପକରଣ,സജീവ ഉപകരണം
ସକ୍ରିୟ ଟାର୍ଗେଟ୍ |,സജീവമായ ടാർഗെറ്റിംഗ്
ସକ୍ରିୟ ହାଇଡ୍ରୋଜେନ *,സജീവ ഹൈഡ്രജൻ*
ସକ୍ରିୟ ଜାଲ |,സജീവ മെഷ്
ସକ୍ରିୟ ରେଖା ସକ୍ରିୟ ରେଖା |,സജീവ ലൈൻ സജീവ ലൈൻ
ସକ୍ରିୟ ଲୁପ୍ |,സജീവ ലൂപ്പ്
ସକ୍ରିୟ କୋଡ୍ *,സജീവ കോഡ്*
ସକ୍ରିୟ ଉପାଦାନ |,സജീവ ചേരുവകൾ
ସକ୍ରିୟ ଅଣୁ,സജീവ തന്മാത്ര
ସକ୍ରିୟ ଜାଲ |,സജീവ മെഷ്
ସକ୍ରିୟ ପୁନ ab ସର୍ପଣ |,സജീവമായ പുനഃശോഷണം
ସକ୍ରିୟ କ୍ଷେତ୍ର |,സജീവമായ പ്രദേശം
ସକ୍ରିୟ ନିୟମ,സജീവമായ നിയന്ത്രണം
ସକ୍ରିୟ ଉପଗ୍ରହ |,സജീവ ഉപഗ്രഹം
ସକ୍ରିୟ ଫିସିଲ୍ ସ ar ର ଅଗ୍ନି |,സജീവമായ വിഘടന സൗരജ്വാല
ସକ୍ରିୟ ମାଇକ୍ରୋନ୍ୟୁଟ୍ରିଏଣ୍ଟସ୍ |,സജീവമായ മൈക്രോ ന്യൂട്രിയന്റുകൾ
ସକ୍ରିୟ ଟ୍ରାକିଂ ସିଷ୍ଟମ୍ |,സജീവമായ ട്രാക്കിംഗ് സിസ്റ്റം
ସକ୍ରିୟ ଟ୍ରାନ୍ସଡ୍ୟୁସର |,സജീവ ട്രാൻസ്ഡ്യൂസർ
ସକ୍ରିୟ ଗ୍ରହଣ,സജീവമായ ഉപഭോഗം
କାର୍ଯ୍ୟକଳାପ ଗୁଣବତ୍ତା *,പ്രവർത്തന ഗുണകം*
କାର୍ଯ୍ୟକଳାପ ସୂଚକାଙ୍କ,പ്രവർത്തന സൂചിക
କାର୍ଯ୍ୟକଳାପ ଅନୁପାତ,പ്രവർത്തന അനുപാതം
କାର୍ଯ୍ୟକଳାପ ଭେକ୍ଟର |,പ്രവർത്തന വെക്റ്റർ
ପ୍ରକୃତ ମନିଟର |,യഥാർത്ഥ മോണിറ്റർ
ପ୍ରକୃତ ଚାପ,യഥാർത്ഥ സമ്മർദ്ദം
ଟ୍ରିଗର କରିବାକୁ,പ്രവർത്തനക്ഷമമാക്കാൻ
ଉତ୍ପାଦକ,ഉപജ്ഞാതാവ്
ଉତ୍ପାଦକ,ഉപജ്ഞാതാവ്
ଆକ୍ୟୁଟିଓମିଟର,അക്വിറ്റിയോമീറ്റർ
ଶ୍ରବଣ ଶକ୍ତି,കേൾവിശക്തി
ଫଟୋ ଆକ୍ୟୁଟି ମୂଲ୍ୟ,ഫോട്ടോ അക്വിറ്റി മൂല്യം
ତୀବ୍ର କୋଣ,ന്യൂനകോണ്
ଫୁସ୍ଫୁସ୍,മന്ത്രിക്കുന്നു
ତୀବ୍ର ତ୍ରିରଙ୍ଗା |,നിശിത ത്രികോണം
acyclic,അസൈക്ലിക്
ଅପ୍ଟିମାଇଜେସନ୍ ପ୍ରୟୋଗ |,ഒപ്റ്റിമൈസേഷൻ ആപ്ലിക്കേഷൻ
ଅପ୍ଟିମାଇଜ୍ ସ୍ଥିତି |,ഒപ്റ്റിമൈസ് ചെയ്ത അവസ്ഥ
ଆଡାପ୍ଟିଭ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |,അഡാപ്റ്റീവ് കൺട്രോൾ സിസ്റ്റം
ଆଡାପ୍ଟୋମିଟର |,അഡാപ്റ്റോമീറ്റർ
ଆଡକକ୍ ଆଣ୍ଟେନା |,അഡ്‌കോക്ക് ആന്റിന
ସଂକ୍ଷେପରେ,സംഗ്രഹിക്കാനായി
ସଂକଳନ ସମୟ,സമാഹാര സമയം
ସଂକଳନ-ବିତରଣ ସମୟ |,സമാഹാരം-കുറയ്ക്കൽ സമയം
ଆଡର୍,ചേർക്കുന്നയാൾ
"ରାଶି, ଯୋଗ, ସମୀକରଣ (ଏଡି।), ଯୋଗୀ (v।)","തുക, കൂട്ടിച്ചേർക്കൽ, സംഗ്രഹം (എഡി.), സങ്കലനം (വി.)"
ଯୋଗ ସ୍ଥିର |,കൂട്ടിച്ചേർക്കൽ സ്ഥിരം
ତ୍ୱରଣ-ରାଶି ନିୟମ |,ത്വരണം-സംഭരണം
ଦୂରତା-ନିୟମ |,ദൂരം-സംഭരണം
ବେଗ-ରାଶି ନିୟମ |,വേഗത-തുക നിയമം
ଭେକ୍ଟରର ରାଶି,വെക്റ്ററുകളുടെ ആകെത്തുക
ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା,ശേഖരണ പ്രതികരണം
ଅତିରିକ୍ତ ଚଟାଣ |,അധിക നില
"ସଂଯୋଜକ ସ୍ୱର, ଅତିରିକ୍ତ ସ୍ୱର (ସ୍ୱର)","കണക്റ്റീവ് ടോൺ, അധിക ടോൺ (സ്വരാക്ഷരങ്ങൾ)"
"ଯୋଗୀ, ଯୋଗୀ |","അഡിറ്റീവ്, സങ്കലനം"
ଯୋଗୀ ପ୍ରଣାଳୀ |,സങ്കലന സംവിധാനം
ମିଶ୍ରିତ ବର୍ଣ୍ଣ,സംയുക്ത പ്രതീകങ്ങൾ
ସମୁଦାୟ ଅକ୍ଷର ପ୍ରକ୍ରିୟା |,മൊത്തം പ്രതീക പ്രക്രിയ
ଯୋଗୀ ସଂପନ୍ନ ରଙ୍ଗ |,സങ്കലന പൂരക നിറം
ଯୋଗୀ ସ୍ଥିର |,സങ്കലന സ്ഥിരാങ്കം
ଯୋଗୀ ଟ୍ରାକ୍ସନ୍ |,അഡിറ്റീവ് ട്രാക്ഷൻ
ଯୋଗୀ ପ୍ରଭାବ,സങ്കലന പ്രഭാവം
ଯୋଗୀ କାରକ |,സങ്കലന ഘടകം
ଯୋଗୀ କାର୍ଯ୍ୟ,സങ്കലന പ്രവർത്തനം
ଯୋଗୀ ମିଶ୍ରଣ |,അഡിറ്റീവ് മിക്സ്
ଯୋଗୀ ମୂଳ |,സങ്കലന റൂട്ട്
ଯୋଗ ପ୍ରକ୍ରିୟା |,സങ്കലന പ്രക്രിയ
ଯୋଗନୀୟତା |,കൂട്ടിച്ചേർക്കൽ
ଯୋଗୀ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |,അഡിറ്റീവ് ക്വാണ്ടം നമ്പർ
ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା,ശേഖരണ പ്രതികരണം
ଯୋଗନୀୟତା |,കൂട്ടിച്ചേർക്കൽ
ଆଡିଟ୍ରନ୍ |,അഡിട്രോൺ
ଜାଣନ୍ତୁ *,അറിയുക*
ଠିକଣା ଗଣନା,വിലാസ കണക്കുകൂട്ടൽ
ଠିକଣା,വിലാസം
ଠିକଣା ଏନକ୍ରିପସନ୍,വിലാസ എൻക്രിപ്ഷൻ
ଠିକଣା ଅଭିବ୍ୟକ୍ତି,വിലാസ എക്സ്പ്രഷൻ
ଠିକଣା ଯୋଗ୍ୟତା |,വിലാസം
ଠିକଣା ଦଣ୍ଡିକା,വിലാസ ബാർ
ଠିକଣା ଆଲୋକ,വിലാസ വെളിച്ചം
ଠିକଣା ପରିବର୍ତ୍ତନ,വിലാസം മാറ്റം
ପତାନଶ,പതാൻഷ്
ଠିକଣା ରେଜିଷ୍ଟର,വിലാസ രജിസ്റ്റർ
ଠିକଣା ଚୟନ ସୁଇଚ୍,വിലാസം തിരഞ്ഞെടുക്കൽ സ്വിച്ച്
ଠିକଣା ସର୍ଟିଂ ଟେବୁଲ୍ |,വിലാസം അടുക്കുന്നതിനുള്ള പട്ടിക
ଠିକଣା,അഭിസംബോധന
adresograph,അഡ്രെസോഗ്രാഫ്
ଠିକଣା ପ୍ରଣାଳୀ,വിലാസ സംവിധാനം
ଆଡିଶିନ୍ |,അഡീഷൻ
ଆଡେସିନ୍ ଚାପ |,adhesion സമ്മർദ്ദം
ଆଡେସିଭ୍ ଶକ୍ତି |,പശ ഊർജ്ജം
ଆଡେସିଭ୍ ବ୍ଲକିଂ |,പശ തടയൽ
adiabat,അടിയാബാറ്റ്
ଆଡିଆବାଟିକ୍ |,അഡിയബാറ്റിക്
ଆଡିଆବାଟିକ୍ ତ୍ୱରଣ |,adiabatic ത്വരണം
ଆଡିଆବାଟିକ୍ ଆନୁମାନିକତା |,adiabatic ഏകദേശം
ଆଡିଆବାଟିକ୍ ଭଲ୍ୟୁମ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,അഡിയബാറ്റിക് വോളിയം കോഫിഫിഷ്യന്റ്
