Malayalam,English
ഓക്സിൻ,Auxin
ഓക്സോട്രോഫ്,Auxotroph
ഒരു V ബണ്ടിൽ,A V bundle
Aves,Aves
അവിസെന്റിയ,Avicennia
അവര്യാദരാക്കുക,Awn
ആക്സിയൽ അസ്ഥികൂടം,Axial skeleton
ക്ഷാനം,Axile
കക്ഷീയ മുകുളം,Axillary bud
കക്ഷീയ,Axillary
ആക്സിസ് കശേരു,Axis vertebra
ആക്സോൺ,Axon
ആക്സോണൽ മെംബ്രൺ,Axonal membrane
അനുച്ചാരണം,Axonally
ആക്സൊനം,Axoneme
അസോസ്പിരിലം,Azospirillum
അസോടോബോക്റ്റർ,Azotobacter
അസിഗസ് സിര,Azygous vein
ബാസിലസ് ആന്ത്രാസിസ്,Bacillus anthracis
ബാസിലസ് തുരിംഗിയേൻസിസ് (ബിടി),Bacillus thuringiensis (Bt)
ബാസിലസ്,Bacillus
ബാക്ടീരിയ,Bacteria
ബാക്ടീറിയൽ,Bacterial
ബാക്ടീരിയ കൃത്രിമ ക്രോമസോം (BAC),Bacterial artificial chromosome (BAC)
ബാക്ടീരിയ രോഗകാരി,Bacterial pathogen
ബാക്ടീരിയ പ്ലാസ്മ മെംബ്രൺ,Bacterial plasma membrane
ബാക്ടീരിയൽ സമ്മർദ്ദം,Bacterial strain
ബാക്ടീരിയോളജിക്കൽ,Bacteriological
ബാക്ടീരിയോളജിക്കൽ നാമകരണം,Bacteriological nomenclature
ബാക്ടീരിയോഫേജ്,Bacteriophage
ബാക്രം,Bacterium
ബാകുലോവിറസ്,Baculovirus
ബാഗിംഗ്,Bagging
ബാലെനോപ്റ്റെറ,Balaenoptera
സമതുലിതമായ പോളിമോർഫിസം,Balanced polymorphism
സമതുലിതാവസ്ഥ,Balancing selection
ബാലനോഗ്ലോസസ്,Balanoglossus
ബാലനുസ്,Balanus
ബാലസ്റ്റ,Balausta
"ബോൾ, സോക്കറ്റ് ജോയിന്റ്",Ball and socket joint
ബലൂൺ കാത്തേത്തേഷൻ,Balloon catherization
Bam h i,Bam H I
മുള-ഷൂട്ട്,Bamboo-shoot
ബാൻഡഡ് ആന്റീറ്റർ,Banded anteater
ബാൻഡിംഗ് രീതി,Banding technique
ബാർബിറ്റ്യൂറേറ്റ്,Barbiturate
നഗ്നമായ പാറ,Bare rock
തടസ്സം,Barrier
കുര,Bark
പര്യാഘാതം,Barnacle
ബാസൽ ബോഡി,Basal body
ബാസൽ കവർ,Basal cover
ബാസൽ ഗംഗ്ലിയൻ,Basal ganglion
ബേസൽ പാഡ്,Basal pad
അടിത്തറ,Base
അടിസ്ഥാന ജോഡി,Base pair
ബേസ്മെന്റ് മെംബ്രൺ,Basement membrane
ബസിഡിയോകാർപ്പ്,Basidiocarp
Bashidiomycetes,Basidiomycetes
ബാസിഡിയോസ്പോസ്കൂർ,Basidiospore
ബാസിഡിയം,Basidium
ബേസിഫിക്സെഡ്,Basifixed
ബസിലർ മെംബ്രൺ,Basilar membrane
ബേസിപീറ്റൽ ഇന്റേൺ ഓർഡർ,Basipetal internode order
ബാസോഫിൽ,Basophil
ബാസോഫിലിക്,Basophilic
ബേറ്റ്ഷ്യൻ മിമിക്രി,Batesian mimicry
ബാത്ത് സ്പോഞ്ച്,Bath sponge
ബാത്ത് സ്പോഞ്ച്,Bath sponge
ബവായീനിയ,Bauhinia
അടിക്കുക,Beat
തേനീച്ചക്കൂട്,Beehive
ബീവാക്സ്,Beewax
ബികോണിയ,Begonia
ബിഹേവിയറൽ പൊരുത്തപ്പെടുത്തൽ,Behavioural adaptation
കാല്,Bel
ബെല്ലഡോണ,Belladonna
ബെനിൻ ട്യൂമർ,Benign tumour
ബെന്തിക്,Benthic
ബെൻസീൻ ഹെക്സാക്ലോറൈഡ് (ബിഎച്ച്സി),Benzene hexachloride (BHC)
ബെൻസീൻ,Benzene
ബെറെനിൽ,Berenil
കുരുവില്ലാപ്പഴം,Berry
ബീറ്റ വൈവിധ്യം,Beta diversity
വകചന,Betula
ബി-ഗ്ലോബ്,B-globin
ഭാംഗ്,Bhang
ഭൂചെകി,Bhetki
ബി-ഹൊറൈസൺ,B-horizon
ബൈകാർബണേറ്റ്,Bicarbonate
ബിക്കാർത്തറി,Bicarpellary
ബികാർപെല്ലറ്റ,Bicarpellatae
കൈകാലുകൾ,Biceps
ബികോൺകാവ്,Biconcave
ബികോൺവെക്സ്,Biconvex
BICONVEX-ഗോളീയ ലെൻസ്,Biconvex-spherical lens
Bicuspid വാൽവ്,Bicuspid valve
ലേലം വിളിക്കുന്ന കനാൽ,Bidder's canal
ലേലം സംഘത്തിന്റെ അവയവം,Bidder's organ
ബിനാത്തില്,Biennial
മഹാസ്ഫോടന സിദ്ധാന്തം,Big Bang theory
ബിലാബിയേറ്റ്,Bilabiate
ഉഭയകക്ഷി സമമിതി,Bilateral symmetry
ഉഭയകള,Bilateria
ബിലേയർ,Bilayer
പിത്തവചലിക,Bile
പിത്തവാന് പിഗ്മെന്റ്,Bile pigment
പിത്തരസം ഉപ്പ്,Bile salt
ബൈനറി വിഘടനം,Binary fission
ഫ്ലൂറോക്രോം ബന്ധിപ്പിക്കുന്നു,Binding fluorochrome
കെ.ഇ.,Binding of substrate
ബൈനോക്കുലർ,Binocular
ബൈനോക്കുലർ തല,Binocular head
ബൈനോകുലർ കാഴ്ച,Binocular vision
ബിനോമിയൽ,Binomial
ബിനോനിയൽ നാമകരണം,Binomial nomenclature
ബിനോപിയൽ സിസ്റ്റം,Binomial system
ബിനാലയേ,Binuleate
ബയോ ആക്ടീവ് മൈക്രോബയൽ ഉൽപ്പന്നം,Bioactive microbial product
ബയോകെമിക്കൽ പാത,Biochemical pathway
ബയോകെമിക്കൽ പ്രതികരണം,Biochemical reaction
ബയോമെഡിക്കൽ എഞ്ചിനീയറിംഗ്,Biomedical engineering
ബയോസിനെറ്റിറ്റിക് ഘട്ടം,Biosynthetic phase
ബയോയ്പോർട്ട് ഏജന്റ്,Bioweapon agent
ബയോസെസ്,Bioassay
ബയോകെമിക്കൽ,Biochemical
ബയോകെമിക്കൽ ഓട്ടോനാലിസർ,Biochemical autoanalyser
ബയോകെമിക്കൽ സ്വഭാവം,Biochemical characterization
ബയോകെമിക്കൽ ഓക്സിജൻ ആവശ്യം (BOD),Biochemical oxygen demand (BOD)
ബയോകെമിക്കൽ പാത,Biochemical pathway
ബയോകെമിക്കൽ ടാക്സോണമി,Biochemical taxonomy
ബയോകെമിക്കൽ ടെക്നിക്,Biochemical technique
ബയോകെമിസ്ട്രി,Biochemistry
ബയോസൈഡ്,Biocide
ബയോസൈഡ് അവശിഷ്ടം,Biocide residue
ജൈവ നശീകരണ കീടനാശിനി,Biodegradable insecticide
ജൈവ നശീകരണ സാധ്യതയുള്ള ജൈവ മാലിന്യങ്ങൾ,Biodegradable organic waste
ജൈവ നശീകരണ കീടനാശിനി,Biodegradable pesticide
ജൈവവൈവിധ്യത്തെ,Biodiversity
ബയോതിക്സ്,Bioethics
ബിയോഫെർട്ട്,Biofertilizer
ബയോഫോർട്ടിഫിക്കേഷൻ,Biofortification
ബയോജെനിസിസ്,Biogenesis
ബയോജെനെറ്റിക് നിയമം,Biogenetic law
ബയോഗ്ഇയോകെമിക്കൽ ചക്രം,Biogeochemical cycle
ബയോഗോഗ്രാഫിക്കൽ പ്രദേശം,Biogeographical region
ബസര്ഗി,Biogeography
ബയോ ഇൻഫോർമാറ്റിക്സ്,Bioinformatics
ബയോലിസ്റ്റിക് തോക്ക് (ജീൻ തോക്ക്),Biolistic gun (gene gun)
ബയോലിസ്റ്റിക്സ്,Biolistics
"ബയോളജിക്കൽ, ഫിസിക്കൽ തടസ്സം",Biological and physical barrier
ബയോളജിക്കൽ,Biological being
ജീവശാസ്ത്ര രസതന്ത്രം,Biological chemistry
ജീവശാസ്ത്രപരമായ വർഗ്ഗീകരണം,Biological classification
ബയോളജിക്കൽ കമ്മ്യൂണിറ്റി,Biological community
ജീവശാസ്ത്രപരമായ നിയന്ത്രണം,Biological control
ജൈവിക വൈവിധ്യം,Biological diversity
ബയോളജിക്കൽ പരിണാമം,Biological evolution
ബയോളജിക്കൽ കൃഷി,Biological farming
ജീവശാസ്ത്രപരമായ പാരമ്പര്യം,Biological legacy
ബയോളജിക്കൽ മാഗ്നിഫിക്കേഷൻ,Biological magnification
ബയോളജിക്കൽ നൈട്രജൻ ഫിക്സേഷൻ,Biological nitrogen fixation
ജീവശാസ്ത്രപരമായ പിഗ്മെന്റ്,Biological pigment
ബയോളജിക്കൽ സ്പീഷിസ് ആശയം,Biological species concept
ബയോളജിക്കൽ സിസ്റ്റം,Biological system
ബയോളജിക്കൽ വാർ (ബയോ-യുദ്ധം),Biological war (bio-war)
ബയോളജിക്കൽ ആയുധം (ബയോ-ആയുധം),Biological weapon (bio-weapon)
ബയോളജിക്കൽ,Biologicals
ജീവശാസ്തജ്ഞന്,Biologist
ജീവശാസ്തം,Biology
ബയോമുമിനെസ്കെൻസ്,Bioluminescence
ബയോമാസ്,Biomass
ബയോമാസ് ഇന്ധനം,Biomass fuel
ബയോം,Biome
ബയോമെഡിക്കൽ എഞ്ചിനീയറിംഗ്,Biomedical engineering
ബയോമെഡിക്കൽ ടെക്നോളജി,Biomedical technology
ബയോലോകൾ,Biomolecule
ബയോററ്റേദന്റ്,Biopatent
ബയോഫാർട്ട്സാലിക്കൽ,Biopharmaceutical
ഉദോഗഭാസിക്കൽ,Biophysical
ബയോഫിസിക്സ്,Biophysics
ഉദോഗസ്ഥൻ,Biopiracy
ബയോപോപ്പൻഷ്യൽ ആംപ്ലിഫയർ,Biopotential amplifier
BIOREACTOR,Bioreactor
ബോർനെറ്റ്,Bioremediation
ബയോസോളിഡ്,Biosolid
ബയോസ്ഫിയർ ഉറവിടങ്ങൾ,Biosphere resources
ബയോസ്ഫിയർ,Biosphere
ബയോസിന്തറ്റിക് പാത,Biosynthetic pathway
ബയോസിനെറ്റിറ്റിക് ഘട്ടം,Biosynthetic phase
ബയോസിസ്റ്റെമാറ്റിക്സ്,Biosystematics
ബയോടെക്നോളജി,Biotechnology
ബയോടെറിസം,Bioterrorism
ഉപകാരന്,Biotic
ബയോട്ടിക് കമ്മ്യൂണിറ്റി,Biotic community
ബയോട്ടിക് ഘടകം,Biotic factor
ജീവനോ,Biowar
ബയോയ്പോർട്ട് ഏജന്റ്,Bioweapon agent
ബിപരൈൻ,Biparous
ബിഫോസ്ഫോഗ്ലീസറ്റ്,Biphosphoglycerate
ബിപിന്നേറ്റ്,Bipinnate
ബൈപോളാർ നാഡി സെൽ,Bipolar nerve cell
ബൈപോളാർ ന്യൂറോൺ,Bipolar neuron
പക്ഷി,Bird
പക്ഷിപ്പനി വൈറസ്,Bird flu virus
ബൈസെക്ഷ്വൽ,Bisexual
ബൈസെക്ഷ്വൽ പുഷ്പം,Bisexual flower
കടിക്കുകയും ചവയ്ക്കുന്ന തരം,Biting and chewing type
അവന്യാവുമില്ലാത്ത,Bivalent
വിചിത്രമായ പെരുമാറ്റം,Bizarre behavior
കറുത്ത ബെറി,Black berry
കറുത്ത പാദരോഗം,Black foot disease
ക്രൂസിഫറിന്റെ കറുത്ത ചെംചീയൽ,Black rot of crucifer
ബ്ളാഡർ വോർട്ട്,Bladder wort
ബ്ളാഡര്,Bladder
ബ്ലെഡൻഡർവാർട്ട്,Bladderwort
ബ്ലെഡൻഡോർം,Bladderworm
ബ്ലാസ്റ്റോകോൾ,Blastocole
ലഘുവായ,Blastocyst
ബ്ലാസ്റ്റൂമരെ,Blastomere
ലഘുഭന്ത,Blastula
മിശ്രിതമാക്കുക,Blended
അന്ധമായ സഞ്ചി,Blind sac
കാണാൻ കഴിയാത്ത ഇടം,Blind spot
രക്തം കട്ടപിടിക്കുന്ന ഘടകം,Blood clotting factor
രക്തത്തിലെ കോർപസ്ക്കിൾ,Blood corpuscle
രക്തയോട്ടം,Blood flow
രക്തബന്ധം,Blood group
രക്ത സെറം,Blood serum
രക്തക്കുഴല്,Blood vessel
രക്തപ്രവാഹണം,Bloodstream
മായ്ച്ചുകളയുക,Blotting
നീല ബേബി സിൻഡ്രോം,Blue baby syndrome
ഞാവൽപഴം,Blue berry
നീല പച്ച ആൽഗകൾ,Blue green algae
നീല വിപ്ലവം,Blue revolution
നീല തിമിംഗലം,Blue whale
ബ്ലൂ എൻഡ് ലിഗേഷൻ,Blue end ligation
കാഴ്ചയുടെ മങ്ങൽ,Blurring of vision
ബോബ്കാറ്റ്,Bobcat
ശരീരം,Body
ബോഡി (സോമാറ്റിക്) സെൽ,Body (somatic) cell
ശരീര ദ്രാവകം,Body fluid
ബോർഹവിയ,Boerhaavia
ചതുപ്പുനിലം,Bog
ബോൾ വേം,Boll worm
ബോളസ്,Bolus
ബോംബ് കരോരതക്ഷമത,Bomb caloriometer
ബോംബെ താറാവ്,Bombay duck
ബോംബക്സ്,Bombyx
മജ്ജ,Bone marrow
ബോണലിയ,Bonellia
ബോണി ലാബിരിന്ത്,Bony labyrinth
അസ്ഥി ഘടന,Bony structure
പുസ്തകം ഗിൽ,Book gill
അതിർത്തി കുഴി,Bordered pit
സകന്,Botanical
ബൊട്ടാണിക്കൽ ഗാർഡൻ,Botanical garden
ബൊട്ടാണിക്കൽ നാമകരണം,Botanical nomenclature
സസ്യശാസ്ത്രജ്ഞൻ,Botanist
സസശാസ്തം,Botany
തടസ്സം പ്രഭാവം,Bottleneck effect
അടിവശം,Bottom dweller
അടിവശം വാസസ്ഥലം,Bottom dwelling
ബ g ഗൻവില്ല,Bougainvillea
ബോമർ കാപ്സ്യൂൾ,Bowman capsule
ബോമാന്റെ ഗ്രന്ഥി,Bowman's gland
ബ്രാക്കറ്റ് ഫംഗസ്,Bracket fungi
ഉരുണ്ട,Bract
Bractate,Bracteate
ബ്ലാക്രിയം,Bracteolate
ഉല്ലാസം,Bracteole
തലച്ചോറ്,Brain
തലച്ചോറ് പെട്ടി,Brain box
മസ്തിഷ്കമരണം,Brain dead
