English,Assamese
conjugate transpose,কনজুগেট ট্ৰেন্সপ&#39;জ
conjuction,conjuction
consecutive,একেৰাহে
consecutive numbers,একেৰাহে সংখ্যা
conservation of energy,শক্তিৰ সংৰক্ষণ
conservation of mass,ভৰ সংৰক্ষণ
conservative,ৰক্ষণশীল
consistency,স্থিৰতা
consistency condition,স্থায়িত্বৰ অৱস্থা
consistent estimate,সামঞ্জস্যপূৰ্ণ অনুমান
consistent estimator,সামঞ্জস্যপূৰ্ণ অনুমানক
consistent statistic,সামঞ্জস্যপূৰ্ণ পৰিসংখ্যা
consistent system,সামঞ্জস্যপূৰ্ণ ব্যৱস্থা
consol,কনছল
constant,নেৰানেপেৰা
constant acceleration,স্থিৰ ত্বৰণ
constant function,ধ্ৰুৱক ফলন
constant of gravity,মাধ্যাকৰ্ষণৰ ধ্ৰুৱক
constant of integration,সংহতিৰ ধ্ৰুৱক
constant of proportionality,সমানুপাতিকতাৰ ধ্ৰুৱক
constant parameter,ধ্ৰুৱক প্ৰাচল
constant polynomial,ধ্ৰুৱক বহুপদ
constant proportion,ধ্ৰুৱক অনুপাত
constant speed,স্থিৰ গতি
constant term,ধ্ৰুৱক পদ
constant velocity,ধ্ৰুৱক বেগ
constitutive equation,গঠনমূলক সমীকৰণ
constraint,বাধা
construct,construct
construction,নিৰ্মাণ
consumer preference,গ্ৰাহকৰ পছন্দ
consumption function,খৰচ কাৰ্য্য
contact angle,সংস্পৰ্শ কোণ
contact point,যোগাযোগ বিন্দু
contained in,contained in
contingency table,আকস্মিকতা টেবুল
continuum mechanics,কন্টিনিউম মেকানিক্স
continued fraction,অব্যাহত ভগ্নাংশ
continued product,অব্যাহত থকা পণ্য
continuity,ধাৰাবাহিকতা
continuity of function,কাৰ্য্যৰ ধাৰাবাহিকতা
continuity test,ধাৰাবাহিকতা পৰীক্ষা
continuous,অবিৰত
continuous derivative,অবিৰত ব্যুৎপত্তি
continuous distribution,অবিৰত বিতৰণ
continuous from above,ওপৰৰ পৰা অবিৰত
continuous function,অবিৰত কাৰ্য্য
continuously differentiable,অবিৰতভাৱে পাৰ্থক্যযোগ্য
continuous map,অবিৰত মানচিত্ৰ
continuous mapping,অবিৰত মেপিং
continuous probability density function,অবিৰত সম্ভাৱনা ঘনত্ব ফলন
continuous probability distribution,অবিৰত সম্ভাৱনা বিতৰণ
continuous random variable,অবিৰত যাদৃচ্ছিক চলক
continuous sample space,অবিৰত নমুনা স্থান
continuous variable,অবিৰত চলক
continuous wave,অবিৰত তৰংগ
continuum,ধাৰাবাহিকতা
continuum hypothesis (= continuum axiom),ধাৰাবাহিকতা অনুমান (= ধাৰাবাহিক স্বতন্ত্ৰতা)
continuum of real numbers (= set of real numbers),বাস্তৱ সংখ্যাৰ ধাৰাবাহিকতা (= বাস্তৱ সংখ্যাৰ গোট)
continuum theory,ধাৰাবাহিকতা তত্ত্ব
contour integration,কনট্যুৰ সংহতি
contraction mapping,সংকোচন মেপিং
contradiction,বৈপৰীত্য
contravariant,বিপৰীতমুখী
control,নিয়ন্ত্ৰণ
control chart,নিয়ন্ত্ৰণ লেখচিত্ৰ
control chart for averages,গড়ৰ বাবে নিয়ন্ত্ৰণ চাৰ্ট
control chart for defects,দোষৰ বাবে নিয়ন্ত্ৰণ চাৰ্ট
control chart for ranges,পৰিসীমাৰ বাবে নিয়ন্ত্ৰণ লেখচিত্ৰ
control chart for variables,চলকৰ বাবে নিয়ন্ত্ৰণ লেখচিত্ৰ
converge,converge
convergence in mean,গড়ত অভিসৰণ
convergence in mean square,গড় বৰ্গত অভিসৰণ
convergence in probability,সম্ভাৱনাত অভিসৰণ
convergence limit,অভিসৰণ সীমা
convergence radius,অভিসৰণ ব্যাসাৰ্ধ
convergence region,অভিসৰণ অঞ্চল
convergent,অভিসৰণকাৰী
convergent sequence,অভিসৰণকাৰী ক্ৰম
convergent series,অভিসৰণকাৰী শৃংখলা
converse,converse
conversely,ইয়াৰ বিপৰীতে
conversion fraction,ৰূপান্তৰ ভগ্নাংশ
conversion table,ৰূপান্তৰ টেবুল
convex,উত্তল
convex body,উত্তল শৰীৰ
convex combination,উত্তল সংমিশ্ৰণ
convex cover (=convex hull),উত্তল আৱৰণ (=উত্তল ঢাল)
convex function,উত্তল ফলন
convex linear combinations,উত্তল ৰৈখিক সংমিশ্ৰণ
convex linear programming,উত্তল ৰৈখিক প্ৰগ্ৰেমিং
convex metric space,উত্তল মেট্ৰিক স্থান
convex polyhedron,উত্তল বহুভুজ
convex programming,উত্তল প্ৰগ্ৰেমিং
convex region,উত্তল অঞ্চল
convex set,উত্তল গোট
convolution,কনভল্যুচন
convolution integral,কনভল্যুচন integral
convolution theorem (= faltung theorem),কনভল্যুচন উপপাদ্য (= faltung উপপাদ্য)
coordinate,স্থানাংক
coordinate axis,স্থানাংক অক্ষ
coordinate geometry,স্থানাংক জ্যামিতি
coordinate plane,স্থানাংক সমতল
coordinates,স্থানাংক
coordinate system,স্থানাংক ব্যৱস্থা
Copernican system,কপাৰনিকান ব্যৱস্থা
Coplanar,কোপ্লেনাৰ
coplanar forces,কোপ্লেনাৰ বল
coplanarity,সহযোগীতা
coprime numbers,ক&#39;প্ৰাইম সংখ্যা
correction factor,সংশোধন কাৰক
correct solution,শুদ্ধ সমাধান
correlation,সম্পৰ্ক
correlation coefficient,সম্পৰ্ক সহগ
correlation diagram,সম্পৰ্কীয় ডায়েগ্ৰাম
correlation function,সম্পৰ্কীয় ফলন
correlation matrix,সম্পৰ্কীয় মেট্ৰিক্স
correlation ratio,সম্পৰ্কীয় অনুপাত
correlogram,ক&#39;ৰেলোগ্ৰাম
correlogram analysis,ক&#39;ৰেলোগ্ৰাম বিশ্লেষণ
correspond,অনুৰূপ
correspondence principle,চিঠিপত্ৰ নীতি
corresponding angle,সংশ্লিষ্ট কোণ
corresponding side,সংশ্লিষ্ট পক্ষ
coset,coset
cosine,কোচাইন
cosine law,কোচাইন নিয়ম
cost analysis,খৰচ বিশ্লেষণ
cost maximization,খৰচ সৰ্বাধিক কৰা
countability axiom,গণনাযোগ্যতা স্বতন্ত্ৰতা
countable,গণনাযোগ্য
countable additivity,গণনাযোগ্য যোগকৰণ
countable base,গণনাযোগ্য ভিত্তি
countable basis,গণনাযোগ্য ভিত্তি
countable set,গণনাযোগ্য ছেট
countably infinite,গণনাযোগ্যভাৱে অসীম
counter,বিৰোধ
counter clockwise,ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত
counter example,কাউণ্টাৰ উদাহৰণ
covariance,সহাৱস্থান
covariance law,সহাৱস্থান আইন
covariance matrix,সহাৱস্থান মেট্ৰিক্স
covariance method,সহাৱস্থান পদ্ধতি
covariance technique,সহাৱস্থান কৌশল
Cramer's rule,ক্ৰেমাৰৰ নিয়ম
Cramer-Rao inequality,ক্ৰেমাৰ-ৰাওৰ বৈষম্য
criterion function (=objective function),মাপকাঠী ফলন (=উদ্দেশ্যমূলক ফলন)
critical angle,জটিল কোণ
critical point,জটিল বিন্দু
critical point of function,কাৰ্য্যৰ জটিল বিন্দু
critical value,জটিল মূল্য
critical velocity,জটিল বেগ
cross correlation function,ক্ৰছ কোৰিলেচন ফাংচন
cross product,ক্ৰছ প্ৰডাক্ট
cross ratio,ক্ৰছ ৰেচিঅ&#39;
cross sectioning,ক্ৰছ ছেকচনিং
crypt,crypt
cube,ঘনক
cube number,ঘনক সংখ্যা
cube root,ঘনক মূল
cubic,ঘন
cubical,ঘনকীয়
cubic equation,ঘন সমীকৰণ
cubic inch,ঘন ইঞ্চি
cubic metre,ঘন মিটাৰ
cubic parabola,ঘন প্যাৰাবোলা
cubic root,ঘনমূল
cubic term,ঘন পদ
cuboid,ঘনকীয়
cumulative,ক্ৰমবৰ্ধমান
cumulative curve,ক্ৰমবৰ্ধমান বক্ৰ
cumulative distribution function,ক্ৰমবৰ্ধমান বিতৰণ ফলন
cumulative frequency,ক্ৰমবৰ্ধমান কম্পাঙ্ক
cumulative frequency function,ক্ৰমবৰ্ধমান কম্পাঙ্ক ফলন
cumulative frequency graph,ক্ৰমবৰ্ধমান কম্পাঙ্ক গ্ৰাফ
cumulative probability function,ক্ৰমবৰ্ধমান সম্ভাৱনা ফলন
curl,curl
curl of the congruence,কাৰ্ল অৱ দ্য কংগ্ৰুৱেন্স
curl of the vector,ভেক্টৰৰ কাৰ্ল
