English,Marathi
cubic parabola,घन पॅराबोला
cubic root,घनमूळ
cubic term,क्यूबिक टर्म
cuboid,घनदाट
cumulative,संचयी
cumulative curve,संचयी वक्र
cumulative distribution function,संचयी वितरण कार्य
cumulative frequency,संचयी वारंवारता
cumulative frequency function,संचयी वारंवारता कार्य
cumulative frequency graph,संचयी वारंवारता आलेख
cumulative probability function,संचयी संभाव्यता कार्य
curl,कर्ल
curl of the congruence,एकरूपता च्या कर्ल
curl of the vector,वेक्टरचा कर्ल
curly bracket,कुरळे कंस
current,वर्तमान
current point,वर्तमान बिंदू
curvature,वक्रता
curvature effect,वक्रता प्रभाव
curve,वक्र
curved line,वक्र रेषा
curve tracing,वक्र ट्रेसिंग
curvilinear asymptote,curvilinear asymptote
curvilinear coordinates,वक्र निर्देशांक
curvilinear regression,वक्र प्रतिगमन
cusp,कुसप
cycle,सायकल
cyclical variation,चक्रीय भिन्नता
cyclic cross product,चक्रीय क्रॉस उत्पादन
cyclic demand,चक्रीय मागणी
cyclic expression,चक्रीय अभिव्यक्ती
cyclic group,चक्रीय गट
cyclic permutation,चक्रीय क्रमपरिवर्तन
cycloid,सायक्लोइड
cylinder,सिलेंडर
cylindrical,दंडगोलाकार
cylindrical surface,दंडगोलाकार पृष्ठभाग
cypher,सायफर
D'alembert's principle,D&#39;alembert च्या तत्त्व
damped harmonic function,ओलसर हार्मोनिक फंक्शन
damping constant,ओलसर सतत
data,डेटा
data origination,डेटा उत्पत्ती
data processing system,डेटा प्रोसेसिंग सिस्टम
data processor,डेटा प्रोसेसर
data sheet,माहिती पत्रक
decagon,दशभुज
decagram,डेकग्राम
