Kannada,Assamese
ಸರಿದೂಗಿಸುವ ವೋಲ್ಟೇಜ್,ক্ষতিপূৰণমূলক ভল্টেজ
ಬಫರ್,বাফাৰ
ಬಫರ್ ಆಂಪ್ಲಿಫಯರ್,বাফাৰ এম্প্লিফায়াৰ
ಬಫರ್ ಸರ್ಕ್ಯೂಟ್,বাফাৰ বৰ্তনী
ಬಫರ್ ಆಪರೇಟರ್,বাফাৰ অপাৰেটৰ
ಬಫರ್ ರಿಜಿಸ್ಟರ್,বাফাৰ ৰেজিষ্টাৰ
ಬಲ್ಬ್,বাল্ব
ಜನಸಂಖ್ಯೆಯ ಪರಿಣಾಮ,জনসংখ্যাৰ প্ৰভাৱ
ಮ್ಯಾಕ್ರೋ ಸೆಮಿಕಂಡಕ್ಟರ್ ಸಾಧನ,মেক্ৰ&#39; অৰ্ধপৰিবাহী যন্ত্ৰ
ಗುಂಪನ್ನು,মুঠি
ಮುಳುಗಿದ ವಿನಿಮಯ,ডুব যোৱা বিনিময়
ಮುಳುಗಿದ ಪದರ,ডুব যোৱা স্তৰ
ಮುಳುಗಿದ ಸಂಪರ್ಕ,ডুব যোৱা সংস্পৰ্শ
ಬ್ಲಾಸ್ಟ್ ಆಂಪ್ಲಿಫಯರ್,ব্লাষ্ট এম্প্লিফায়াৰ
ಬ್ಲಾಸ್ಟ್ ಕವರ್,ব্লাষ্ট কভাৰ
ಸ್ಫೋಟದ ಗುಂಡಿನ,ব্লাষ্ট ফায়াৰিং
ಸ್ಫೋಟ ಬಾಗಿಲು ಆಂಪ್ಲಿಫೈಯರ್,বিস্ফোৰণ দুৱাৰ এম্প্লিফায়াৰ
ಬರ್ಸ್ಟ್ ಮೋಡ್,বাৰ্ষ্ট মোড
ಸ್ಫೋಟ ವಿಭಜಕ,বিস্ফোৰণ বিভাজক
ಸ್ಫೋಟ ಸಂಕೇತ,বিস্ফোৰণ সংকেত
ಬರ್ಸ್ಟ್ ದೋಷ ಸರಿಪಡಿಸುವ ಕೋಡ್,বাৰ্ষ্ট ভুল সংশোধক ক&#39;ড
ಸಾಕು,বাছ
ಬಸ್ ಬಾರ್,বাছ বাৰ
ಬಸ್ ಸಂಘಟನೆ,বাছ সংস্থা
ಬಸ್ ಗುಣಮಟ್ಟ,বাছৰ মানদণ্ড
ಕೇವಲ ಕ್ಷಣಿಕ,মাত্ৰ ক্ষণিক
ಬೆಣ್ಣೆ ಮೌಲ್ಯದ ಫಿಲ್ಟರ್,ফিল্টাৰৰ মূল্যৰ মাখন
bnc ತಂತಿ,bnc তাঁৰ
BNC ಜಾಯಿಂಟರ್,বিএনচি জইণ্টাৰ
ದಾರಿಯಲ್ಲಿ,বাই-ৱে
ಬೈಪಾಸ್ ಕೆಪಾಸಿಟರ್,বাইপাছ কেপাচিটৰ
ಬೈಟ್,বাইট
ವಿ ಬ್ಯಾಂಡ್,ভি বেণ্ড
ಸಿ ಬ್ಯಾಂಡ್ ಆಂಟೆನಾ,C বেণ্ড এন্টেনা
ತಂತಿ,তাঁৰ
ತಂತಿ ರೂಟಿಂಗ್,তাঁৰৰ ৰুটিং
ಟೆಲಿಗ್ರಾಫ್ ದೂರದರ್ಶನ,টেলিগ্ৰাফ টেলিভিছন
ಸಂಗ್ರಹ ಮೆಮೊರಿ,কেশ্ব মেমৰি
ಸಿಸಿಮ್ ಫ್ರೀಕ್ವೆನ್ಸಿ ಸ್ಟ್ಯಾಂಡರ್ಡ್,ছিছিম ফ্ৰিকুৱেন্সি ষ্টেণ্ডাৰ্ড
ಕ್ಯಾಲ್ಕುಲೇಟರ್,কেলকুলেটৰ
ಮಾಪನಾಂಕ ನಿರ್ಣಯ,মানাংকন
ಕರೆ ವಿಳಾಸ,কল ঠিকনা
ಕಾಲ್ಪಿಟ್ ಆಂದೋಲಕ,কলপিট দোলক
ಕ್ಯಾಮ್ ಕಾರ್ಡರ್ಗಳು,কেম কৰ্ডাৰ
ಕ್ಯಾಮೆರಾ,কেমেৰা
ಕ್ಯಾಮೆರಾ ಮೆದುಗೊಳವೆ,কেমেৰাৰ নলী
ಕ್ಯಾಂಡೆಲಾ,কেণ্ডেলা
ಮೇಣದಬತ್ತಿಯ ಶಕ್ತಿ,মমবাতিৰ শক্তি
ಕ್ಯಾಂಟಿಲಿವರ್ ಸ್ಟ್ರೈನ್ ಗೇಜ್,কেন্টিলিভাৰ ষ্ট্ৰেইন গেজ
ಹಿಡಿದು,ধৰি ৰখা
ಧಾರಣ ರಕ್ತದೊತ್ತಡ ಸಂಜ್ಞಾಪರಿವರ್ತಕ,ৰক্তচাপ ট্ৰেন্সডুচাৰ
ಹಿಡುವಳಿ ವಿತರಕ,ধাৰণকাৰী বিতৰক
ಒಪ್ಪಂದ ಹಿಡುವಳಿ,চুক্তি ধাৰণ কৰা
ಕೆಪಾಸಿಟನ್ಸ್ ಗೇಜ್,ধাৰণক্ষমতা গেজ
ಹಿಡಿದಿಟ್ಟುಕೊಳ್ಳುವ ಸಂಗ್ರಾಹಕ,ধৰি ৰখা সংগ্ৰাহক
ಕೆಪಾಸಿಟನ್ಸ್ ಪ್ರತಿಕ್ರಿಯಾತ್ಮಕತೆ,ধাৰণক্ষমতা বিক্ৰিয়াশীলতা
"ಕೆಪ್ಯಾಸಿಟಿವ್ ಎನರ್ಜಿ ಪರಿವರ್ತಕ, ಸಂಜ್ಞಾಪರಿವರ್ತಕ","কেপাচিটিভ এনাৰ্জি কনভাৰ্টাৰ, ট্ৰেন্সডুচাৰ"
ಕೆಪಾಸಿಟರ್,কেপাচিটৰ
ಕೆಪಾಸಿಟರ್ ಬ್ಯಾಂಕ್,কেপাচিটৰ বেংক
ಕೆಪಾಸಿಟರ್ ಫಿಲ್ಟರ್,কেপাচিটৰ ফিল্টাৰ
ಕೆಪಾಸಿಟರ್ ಇನ್ಪುಟ್ ಫಿಲ್ಟರ್,কেপাচিটৰ ইনপুট ফিল্টাৰ
ವಿಂಚ್ ಮೋಟಾರ್,উইঞ্চ মটৰ
ಪುಲ್ಲಿ ಸರ್ವೋ ದೇಹ,পুলি চাৰ্ভো বডি
ಚಾರ್ಖಿ,চৰখী
ಸೆರೆಹಿಡಿಯಿರಿ,বন্দী কৰা
ಕ್ಯಾಪ್ಚರ್ ಷರತ್ತು,capture clause
ಪರಿಣಾಮವನ್ನು ಸೆರೆಹಿಡಿಯಿರಿ,কেপচাৰ ইফেক্ট
ವಾಹಕ ಶಬ್ದ ಅನುಪಾತ,বাহক শব্দ অনুপাত
ಕಾರ್ ರೇಡಿಯೋ,গাড়ী ৰেডিঅ&#39;
ಇಂಗಾಲದ ಪ್ರತಿರೋಧಕ,কাৰ্বন ৰেজিষ্টৰ
ಕಾರ್ಡ್ ರೀಡರ್,কাৰ্ড ৰিডাৰ
ಕಾರ್ಡಿಯಾಯ್ಡ್ ರೇಖಾಚಿತ್ರ,কাৰ্ডিঅ&#39;ইড ডায়েগ্ৰাম
ಗಾಡಿ,গাড়ী
ಕ್ಯಾರೇಜ್ ರಿಟರ್ನ್,carriage return
ವಾಹಕ,বাহক
ವಾಹಕ ಸಂವಹನ,বাহক যোগাযোগ
ವಾಹಕ ಏಕಾಗ್ರತೆ,বাহক ঘনত্ব
ವಾಹಕ ಆವರ್ತನ,বাহক কম্পাঙ্ক
ವಾಹಕ ಸಂತಾನೋತ್ಪತ್ತಿ,বাহক প্ৰজনন
ವಾಹಕ ಮಟ್ಟ,বাহক স্তৰ
ವಾಹಕ ಜೀವನ,বাহক জীৱন
ವಾಹಕ ಚಲನಶೀಲತೆ,বাহক গতিশীলতা
ವಾಹಕ ಗುಣಾಕಾರ,বাহক গুণন
ವಾಹಕ ಶಬ್ದ ಮಟ್ಟ,বাহক শব্দৰ মাত্ৰা
ವಾಹಕ ಶ್ರೇಣಿ,বাহক পৰিসৰ
ವಾಹಕ ಚೇತರಿಕೆ ಸರ್ಕ್ಯೂಟ್,বাহক পুনৰুদ্ধাৰ বৰ্তনী
ವಾಹಕ ಮರುಸೇರ್ಪಡೆ,বাহক পুনৰ সন্নিৱিষ্ট কৰা
ವಾಹಕ ಸ್ಕ್ಯಾಟರಿಂಗ್,পৰিবাহী বিকিৰণ
ವಾಹಕ ನಿಗ್ರಹ,বাহক দমন
ವಾಹಕ ಪಂಜರ,বাহক পিঞ্জৰা
ವಾಹಕ ವೇಗ,বাহক বেগ
ಕೈ ಬಿಟ್,হেণ্ড বিট
ಧ್ವಜ ಹಿಡಿದಿದ್ದರು,ধাৰণ কৰা পতাকা
"ಸ್ವಾಧೀನದ ನೋಂದಣಿ, ಸ್ವಾಧೀನದ ನೋಂದಣಿ","দখলৰ পঞ্জীয়ন, দখলৰ পঞ্জী"
ಪೋರ್ಟಬಲ್ ಜನರೇಟರ್,পৰ্টেবল জেনেৰেটৰ
ಕಾರ್ಸನ್ ಕಾನೂನು,carson&#39;s আইন
ಕಾರ್ಟ್ರಿಡ್ಜ್ ಫ್ಯೂಸ್,কাৰ্টিজ ফিউজ
ಕಾರ್ಟ್ರಿಡ್ಜ್ ಟೇಪ್,কাৰ্টিজ টেপ
ಕ್ಯಾರಿ ಫಾಸ್ಟರ್ ಸೇತುವೆ,কেৰী ফষ্টাৰ ব্ৰীজ
ಹಂತದ ಆಂಪ್ಲಿಫಯರ್,ষ্টেপ এম্প্লিফায়াৰ
ಪದವಿ,গ্ৰেডেচন
ಕ್ಯಾಸ್ಕೇಡ್ ಆಂಪ್ಲಿಫಯರ್,কেছকেড এম্প্লিফায়াৰ
"ಕ್ಯಾಸ್ಕೋಡ್ ಆಂಪ್ಲಿಫೈಯರ್, ಸ್ಟೆಪ್ ಆಂಪ್ಲಿಫೈಯರ್","কেস্কোড এম্প্লিফায়াৰ, ষ্টেপ এম্প্লিফায়াৰ"
ಕ್ಯಾಸೆಟ್,কেছেট
ಪ್ರೇರಣೆ,প্ৰৰোচনা
ಬಂಧಿತ ಕೋಟರ್,বন্দী কোটাৰ
ಕ್ಯಾಥೋಡ್,কেথ&#39;ড
ಕ್ಯಾಥೋಡ್ ಟ್ರೇಲಿಂಗ್,কেথ&#39;ড ট্ৰেইলিং
ಕ್ಯಾಥೋಡ್ ಟ್ರೇಲಿಂಗ್ ಆಂಪ್ಲಿಫಯರ್,কেথ&#39;ড ট্ৰেইলিং এম্প্লিফায়াৰ
ಕ್ಯಾಥೋಡ್ ಪ್ರಕಾಶಮಾನತೆ,কেথ&#39;ড লুমিনেন্স
ಕ್ಯಾಥೋಡ್ ವಸ್ತು,কেথ&#39;ড পদাৰ্থ
ಕ್ಯಾಥೋಡ್ ಕಿರಣ ಆಸಿಲ್ಲೋಸ್ಕೋಪ್,কেথ’ড ৰশ্মিৰ অচিলোস্কোপ
ಕ್ಯಾಥೋಡ್ ರೇ ಟ್ಯೂಬ್,কেথ&#39;ড ৰশ্মিৰ নলী
ಕ್ಯಾಥೋಡ್ ಕಣಗಳ ಶೇಖರಣೆ,কেথ&#39;ড কণা নিক্ষেপ
ಕ್ಯಾಥೋಡ್ ಪ್ರಕಾಶಮಾನತೆ,কেথ&#39;ড লুমিনেন্স
ತೆಂಗಿನಕಾಯಿ ಫಿಲ್ಟರ್,কুয়াৰ ফিল্টাৰ
ಕವರ್ ಫಿಲ್ಟರ್,kaver ফিল্টাৰ
ಕೋಟರ್,কোটৰ
ಆಂಟ್ರಲ್ ವಿಕಿರಣ,এণ্ট্ৰেল ৰেডিয়চন
ಕೋಟರ್ ರೆಸೋನೇಟರ್,কটাৰ অনুনাদক
ಫ್ಯಾಟ್ ಚಾರ್ಜ್ ಕಪಲ್ಡ್ ಡಿವೈಸ್ (CCD),ফেট চাৰ্জ কাপল্ড ডিভাইচ (CCD)
ಸಿಡಿ ರಾಮ್,cd ৰম
ಸಿಡಿ ರೋಮ್ ಡ್ರೈವ್,cd ৰম ড্ৰাইভ
ಕೋಶ (ಬ್ಯಾಟರಿ),কোষ (বেটাৰী)
ಕೇಂದ್ರ ಸಂಪನ್ಮೂಲ ಅಂಶ,কেন্দ্ৰীয় সম্পদ উপাদান
ಕೇಂದ್ರ ಸಂಪನ್ಮೂಲ ಘಟಕ,কেন্দ্ৰীয় সম্পদ একক
ಕೇಂದ್ರ ಪ್ರೊಸೆಸರ್,কেন্দ্ৰীয় প্ৰচেছৰ
ಅರ್ಥ,গড় স্কেল
ಮಧ್ಯಮ ಆವರ್ತನ,মধ্যম কম্পাঙ্ক
ಮಧ್ಯಮ ನಿಷ್ಕಾಸ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,মাজৰ এক্সজেষ্ট ট্ৰেন্সফৰ্মাৰ
"ಸೆರಾಮಿಕ್, ಮಣ್ಣಿನ","চিৰামিক, মাটি"
ಸೆರಾಮಿಕ್ ಫಿಲ್ಲರ್,চিৰামিক ভৰোৱা
ಸೆರಾಮಿಕ್ ಫಿಲ್ಟರ್,চিৰামিক ফিল্টাৰ
ಸೆರಾಮಿಕ್ ವಸ್ತು,চিৰামিক সামগ্ৰী
ಸೆರಾಮಿಕ್ ಅನುರಣಕ,চিৰামিক অনুনাদক
ಸೆರಾಮಿಕ್ ಧ್ವನಿ ರಿಸೀವರ್,চিৰামিক শব্দ গ্ৰাহক
ಸೆರೆಂಕೋವ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್,cerenkov কেলকুলেটৰ
ಸರ್ಮತ್,সৰমত
ಚಾಲ್ಕೊಜೆನೈಡ್,চলকোজেনাইড
ಕ್ಯಾಲ್ಕೋಪೈರೈಟ್,কেলকোপাইৰাইট
"ಚಾನಲ್, ಚಾನಲ್","চেনেল, চেনেল"
ಚಾನಲ್ ಬ್ಯಾಂಡ್ ವಿಸ್ತರಣೆ,চেনেল বেণ্ড সম্প্ৰসাৰণ
ಚಾನಲ್ ಕೋಡರ್,চেনেল ক&#39;ডাৰ
ಚಾನಲ್ ಆವರ್ತನ,চেনেল কম্পাঙ্ক
ಚಾನಲ್ ಪಾತ್ರ,চেনেলৰ চৰিত্ৰ
ಚಾನಲ್ ಪ್ರತ್ಯೇಕತೆ,চেনেল পৃথকীকৰণ
ಚಾನಲ್ ಸಿದ್ಧಾಂತ,চেনেল তত্ত্ব
ಅಕ್ಷರ ಜನರೇಟರ್,আখৰ উৎপাদক
ಪಾತ್ರ ಗುರುತಿಸುವಿಕೆ,চৰিত্ৰ চিনাক্তকৰণ
ವಿಶಿಷ್ಟ ಪ್ರತಿರೋಧ,বৈশিষ্ট্যপূৰ্ণ ইম্পিডেন্স
ಚಾರ್ಜ್ ಕ್ಯಾರಿಯರ್,চাৰ্জ কেৰিয়াৰ
ಚಾರ್ಜ್ ನಿಯಂತ್ರಣ ನಿಯತಾಂಕ,চাৰ্জ নিয়ন্ত্ৰণ প্ৰাচল
ಚಾರ್ಜ್ ಕಪಲ್ಡ್ ಸಾಧನ,চাৰ্জ সংযুক্ত ডিভাইচ
ಚಾರ್ಜ್ ಕಪಲ್ಡ್ ಯಾದೃಚ್ಛಿಕ ಪ್ರವೇಶ ಮೆಮೊರಿ,চাৰ্জ কাপল্ড ৰেণ্ডম এক্সেছ মেমৰি
ಚಾರ್ಜ್ ಸಾಂದ್ರತೆ,আধান ঘনত্ব
ಚಾರ್ಜ್ ಇಂಜೆಕ್ಷನ್ ಸಾಧನ,চাৰ্জ ইনজেকচন ডিভাইচ
ಶುಲ್ಕ ನಷ್ಟ,চাৰ্জ লছ
ಚಾರ್ಜ್ ಪಂಪ್,চাৰ্জ পাম্পিং
ಚಾರ್ಜ್ ಸೆನ್ಸಿಂಗ್ ಆಂಪ್ಲಿಫಯರ್,চাৰ্জ চেন্সিং এম্প্লিফায়াৰ
ಶುಲ್ಕ ಸಂಗ್ರಹಣೆ,চাৰ্জ সংৰক্ষণ
ಚಾರ್ಜ್ಡ್ ಕಣಗಳು,আধানযুক্ত কণা
ಭಾವೋದ್ರಿಕ್ತ,ভাবুকতা
ಚೌಕಟ್ಟು,ফ্ৰেম
ರಾಬಿಶೇವ್ ಫಿಲ್ಟರ್,ৰবিশ্বেভ ফিল্টাৰ
ಮೊತ್ತವನ್ನು ಪರಿಶೀಲಿಸಿ,মুঠ পৰীক্ষা কৰক
ಆವರ್ತನವನ್ನು ಪರಿಶೀಲಿಸಿ,কম্পাঙ্ক পৰীক্ষা কৰক
ರಾಸಾಯನಿಕ ಬಂಧ,ৰাসায়নিক বন্ধন
ರಾಸಾಯನಿಕ ಆವಿ ಶೇಖರಣೆ,ৰাসায়নিক বাষ্প নিক্ষেপ
ಮಕ್ಕಳ ಲಾಕ್ ಸೌಲಭ್ಯ,শিশুৰ তলাৰ সুবিধা
ಮಕ್ಕಳ ಕಾನೂನು,শিশুৰ আইন
ಚಿಪ್,চিপ
ಚಿಪ್ ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ,চিপ সক্ৰিয়কৰণ
ಉಸಿರುಗಟ್ಟಿಸು,choke
ಮಧ್ಯಂತರ,intermittent
ಮರುಕಳಿಸುವ ಆಂಪ್ಲಿಫಯರ್,মাজে মাজে এম্প্লিফায়াৰ
ಮರುಕಳಿಸುವ ಆಂಪ್ಲಿಫಯರ್,মাজে মাজে এম্প্লিফায়াৰ
ಮಧ್ಯಂತರ ಮೋಡ್,মাজে মাজে মোড
ಕ್ರೋಮಾ ಆಂಪ್ಲಿಫಯರ್,ক্ৰ&#39;মা এম্প্লিফায়াৰ
ಗುಣಲಕ್ಷಣ ರೇಖಾಚಿತ್ರ,বৈশিষ্ট্য নিৰ্ণয়ৰ ডায়েগ্ৰাম
ಪಿಗ್ಮೆಂಟೇಶನ್,ৰং কৰা
ವೃತ್ತದ ರೇಖಾಚಿತ್ರ,বৃত্তৰ ডায়েগ্ৰাম
ಸರ್ಕ್ಯೂಟ್,বৰ্তনী
ಸರ್ಕ್ಯೂಟ್ ವಿಶ್ಲೇಷಣೆ,বৰ্তনী বিশ্লেষণ
ಸರ್ಕ್ಯೂಟ್ ಬ್ರೇಕರ್,বৰ্তনী ভাঙক
ಸರ್ಕ್ಯೂಟ್ ರೇಖಾಚಿತ್ರ,বৰ্তনীৰ ডায়েগ্ৰাম
ಸರ್ಕ್ಯೂಟ್ ಸಂಕೇತ,বৰ্তনী সংকেত
ಸರ್ಕ್ಯೂಟ್ ಸ್ವಿಚಿಂಗ್,চাৰ্কিট চুইচিং
ವೃತ್ತಾಕಾರದ ತರಂಗ ಮಾರ್ಗ,বৃত্তাকাৰ তৰংগ পথ
ಪರಿಚಲನೆ ಸ್ಮರಣೆ,প্ৰচলিত স্মৃতিশক্তি
ಬಂಧದ ಸರ್ಕ್ಯೂಟ್,বণ্ডিং বৰ্তনী
ಚಪ್ಪಾಳೆ ಆಂದೋಲಕ,clap দোলক
ವರ್ಗ ಎ ಆಂಪ್ಲಿಫಯರ್,ক্লাছ A এম্প্লিফায়াৰ
ವರ್ಗ A] B] C] D ಕಾರ್ಯಾಚರಣೆಗಳು,ক শ্ৰেণী] খ] গ] ঘ কাৰ্য্যসমূহ
ವರ್ಗ ಬಿ ಆಂಪ್ಲಿಫಯರ್,ক্লাছ বি এম্প্লিফায়াৰ
ವರ್ಗ ಸಿ ಆಂಪ್ಲಿಫಯರ್,ক্লাছ C এম্প্লিফায়াৰ
ವರ್ಗ ಡಿ ಆಂಪ್ಲಿಫಯರ್,ক্লাছ D এম্প্লিফায়াৰ
ಎಸ್ ವರ್ಗದ ದೇಹ,S শ্ৰেণীৰ শৰীৰ
"ಹೊರಹಾಕುವಿಕೆ, ಶುದ್ಧ","বহিষ্কাৰ, পৰিষ্কাৰ"
ಕತ್ತರಿಸುವುದು,শ্বিয়াৰিং
ಕತ್ತರಿಸುವ ಸರ್ಕ್ಯೂಟ್,শ্বিয়াৰিং বৰ্তনী
ಕ್ಯಾಲಡ್,calad
ಗಡಿಯಾರದ ಆವರ್ತನ,ঘড়ীৰ কম্পাঙ্ক
ಗಡಿಯಾರ ನಾಡಿ ಜನರೇಟರ್,ঘড়ী পালছ জেনেৰেটৰ
ಕಡಲ್ ಆರ್ಎಸ್ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್,কাদাল আৰ এছ ফ্লিপ ফ্লপ
ಕ್ಲೋಸ್ಡ್ ಸರ್ಕ್ಯೂಟ್ ಟೆಲಿವಿಷನ್,বন্ধ বৰ্তনী টেলিভিছন
ಮುಚ್ಚಿದ ಲೂಪ್ ಕಾರ್ಯಾಚರಣೆ,বন্ধ লুপ কাৰ্য্য
ಮುಚ್ಚಿದ ಲೂಪ್ ಲಾಭ,বন্ধ লুপ লাভ
ಕಾಂಪ್ಲಿಮೆಂಟರಿ ಮೆಟಾಲಿಕ್ ಸೆಮಿಕಂಡಕ್ಟರ್,পৰিপূৰক ধাতুৰ অৰ্ধপৰিবাহী
CMOS ಸಾಧನ,CMOS ডিভাইচ
CMRR (ಸಾಮಾನ್ಯ ಮೋಡ್ ನ್ಯೂಟ್ರಾಲೈಸೇಶನ್ ಅನುಪಾತ),চি এম আৰ আৰ (সাধাৰণ মোড নিষ্ক্ৰিয়কৰণ অনুপাত)
CO2ಲೇಸರ್,CO2laser
ಗಟ್ಟಿ ಕವಚದ ತಂತಿ,সমাক্ষীয় কেবল
ಏಕಾಕ್ಷ ಕೋಟರ್,সমাক্ষীয় কোটাৰ
ಏಕಾಕ್ಷ ಕನೆಕ್ಟರ್,সমাক্ষীয় সংযোগকাৰী
"ಏಕಾಕ್ಷ ಕನೆಕ್ಟರ್, ಏಕಾಕ್ಷ ಕನೆಕ್ಟರ್","সমাক্ষীয় সংযোগকাৰী, সমাক্ষীয় সংযোগকাৰী"
ಏಕಾಕ್ಷ ರೇಖೆ,সমাক্ষীয় ৰেখা
ಏಕಾಕ್ಷ ರೇಖೆ,সমাক্ষীয় ৰেখা
ಏಕಾಕ್ಷ ತರಂಗ ಮಾರ್ಗ,সমাক্ষীয় তৰংগ পথ
ಕೋಡ್ ಬದಲಾವಣೆ,ক&#39;ড সলনি কৰা
ಕೋಡ್ ಬದಲಾಯಿಸುವವರು,ক&#39;ড চেঞ্জাৰ
"ಕೊಡೆಕ್, ಕೋಡರ್-ಡಿಕೋಡರ್","ক&#39;ডেক, ক&#39;ডাৰ-ডিকোডাৰ"
ಸ್ಟೀರಿಯೋ ಕೋಡಿಂಗ್,ষ্টেৰিঅ&#39; ক&#39;ডিং
ಸಂಯೋಜಕ ಗುಣಾಂಕ,কাপলিং সহগ
ನಿಗ್ರಹ ಶಕ್ತಿ,নিয়ন্ত্ৰণকাৰী বল
ಸುಸಂಬದ್ಧ ಬೆಳಕು,সুসংহত পোহৰ
ಜಾತಕ,ৰাশিফল
ಸುರುಳಿ ಅಂಕುಡೊಂಕಾದ ಯಂತ್ರ,কইল ৱাইণ্ডিং মেচিন
ಕಾಕತಾಳೀಯ ಸರ್ಕ್ಯೂಟ್,কাকতলীয়া বৰ্তনী
ಬಿಸಿ ಕ್ಯಾಥೋಡ್ ಟ್ಯೂಬ್,গৰম কেথ&#39;ড টিউব
ಕೋಲ್ಡ್ ವೆಲ್ಡಿಂಗ್ ಪಾಯಿಂಟ್,ঠাণ্ডা ৱেল্ডিং পইণ্ট
"ಸಂಗ್ರಾಹಕ, ಸಂಗ್ರಾಹಕ","সংগ্ৰাহক, সংগ্ৰাহক"
ಸ್ಟ್ರೀಮ್ ಸಂಗ್ರಹಿಸುವುದು,সংগ্ৰহ কৰা ধাৰা
ಸಂಗ್ರಾಹಕ ಕೊಳೆತ,সংগ্ৰাহক ক্ষয়
ಸಂಗ್ರಾಹಕ ದಕ್ಷತೆ,সংগ্ৰাহকৰ দক্ষতা
