Bengali,Malayalam
কলাম,കോളം
সংমিশ্রণ,സംയോജനം
কম্বো বাক্স,കോംബോ ബോക്സ്
আদেশ,കമാൻഡ്
আদেশ বোতাম,കമാൻഡ് ബട്ടൺ
কমান্ড তালিকা,കമാൻഡ് ലിസ്റ്റ്
মন্তব্য,അഭിപ്രായം
অঙ্গীকার,പ്രതിബദ്ധത
পণ্য,ചരക്ക്
কমন বিজনেস ওরিয়েন্টেড ল্যাঙ্গুয়েজ (কোবোল),പൊതു ബിസിനസ് അധിഷ്ഠിത ഭാഷ (കോബോൾ)
সাধারণ ত্রুটি,സാധാരണ പിശക്
সাধারণ ভাষা,പൊതു ഭാഷ
সাধারণ রুটিন,സാധാരണ പതിവ്
যোগাযোগ,ആശയവിനിമയം
যোগাযোগ লাইন,ആശയവിനിമയ ലൈൻ
যোগাযোগ মোড,ആശയവിനിമയ മോഡ്
যোগাযোগ নেটওয়ার্ক,ആശയവിനിമയ ശൃംഖല
যোগাযোগ পরামিতি,ആശയവിനിമയ പരാമീറ്റർ
যোগাযোগ ব্যবস্থা,ആശയവിനിമയ സംവിധാനം
কম্প্যাকশন,കോംപാക്ഷൻ
সঙ্গী,കമ്പാൻഡർ
companding,companding
কোম্পানি নেটওয়ার্ক,കമ്പനി ശൃംഖല
তুলনা পরীক্ষা,താരതമ്യ പരിശോധന
সামঞ্জস্য,അനുയോജ്യത
উপযুক্ত,അനുയോജ്യം
সংকলন,സമാഹാരം
কম্পাইল এবং যান,സമാഹരിച്ച് പോകുക
কম্পাইলার,കമ്പൈലർ
কম্পাইলার ভাষা,കമ്പൈലർ ഭാഷ
পরিপূরক,പരസ്പരപൂരകമായ
পরিপূরক-অন-দশ,കോംപ്ലിമെന്റ്-ഓൺ-പത്ത്
পরিপূরক,പൂരകൻ
সম্পূর্ণ বহন,പൂർണ്ണമായി കൊണ്ടുപോകുക
জটিল,സങ്കീർണ്ണമായ
জটিল সংখ্যা,സങ്കീർണ്ണ സംഖ്യ
উপাদান,ഘടകം
কম্পোনেন্ট অবজেক্ট মডেল (COM),ഘടകം ഒബ്ജക്റ്റ് മോഡൽ (COM)
যৌগিক,സംയുക്തം
গঠন,രചന
গণনামূলক,കമ്പ്യൂട്ടേഷണൽ
কম্পিউটার,കമ്പ്യൂട്ടർ
কম্পিউটার কেন্দ্র,കമ്പ്യൂട്ടർ കേന്ദ്രം
কম্পিউটার বিশেষজ্ঞ,കമ്പ്യൂട്ടർ വിദഗ്ധൻ
কম্পিউটার গ্রাফিক্স,കമ്പ്യൂട്ടർ ഗ്രാഫിക്സ്
কম্পিউটার নির্দেশনা,കമ്പ്യൂട്ടർ നിർദ്ദേശം
কম্পিউটার ভাষা,കമ്പ്യൂട്ടർ ഭാഷ
কম্পিউটার নেটওয়ার্ক,കമ്പ്യൂട്ടർ ശൃംഖല
কম্পিউটার বিজ্ঞান,കമ്പ്യൂട്ടർ സയൻസ്
কম্পিউটার নিরাপত্তা,കമ്പ്യൂട്ടർ സുരക്ഷ
কম্পিউটার সিমুলেটন,കമ്പ്യൂട്ടർ സിമുലേറ്റൺ
কম্পিউটার বিশেষজ্ঞ,കമ്പ്യൂട്ടർ സ്പെഷ്യലിസ്റ്റ്
কম্পিউটারাইজেশন,കമ്പ്യൂട്ടർവൽക്കരണം
কম্পিউটারবিদ,കമ്പ്യൂട്ടറിസ്റ്റ്
কম্পিউটারাইজ করা,കമ്പ്യൂട്ടറൈസ് ചെയ്യുക
কম্পিউটিং,കമ്പ്യൂട്ടിംഗ്
ধারণা,ആശയം
সঙ্গতি,സമവായം
সমবর্তী,ഒരേസമയം
শর্ত পরিবর্তনশীল,അവസ്ഥ വേരിയബിൾ
শর্তসাপেক্ষ অপারেটর,സോപാധിക ഓപ്പറേറ്റർ
শর্তসাপেক্ষ বিবৃতি,സോപാധിക പ്രസ്താവന
কন্ডাক্টর,കണ്ടക്ടർ
কনফারেন্সিং,കോൺഫറൻസിങ്
গোপনীয়তা,രഹസ്യാത്മകത
কনফিগারেশন,കോൺഫിഗറേഷൻ
যানজট,തിരക്ക്
সংযোগ,സംയോജനം
সংযোগ গতি,കണക്ട് വേഗത
সংযোগ,കണക്ഷൻ
সংযোগ কম যোগাযোগ,കണക്ഷൻ കുറവ് ആശയവിനിമയം
সংযোগ মুক্তি,കണക്ഷൻ റിലീസ്
সংযোগ,കണക്റ്റിവിറ്റി
সংযোগকারী,കണക്റ്റർ
একটানা,തുടർച്ചയായി
ফলে,അനന്തരഫലം
কনসোল,കൺസോൾ
একত্রীকরণের,ഏകീകരണം
ধ্রুবক,സ്ഥിരമായ
ধ্রুবক নির্দেশ,നിരന്തരമായ നിർദ്ദേശം
বাধা,പരിമിതി
নির্মাণকারী,കൺസ്ട്രക്റ്റർ
ধারক,കണ്ടെയ്നർ
বিষয়বস্তু,ഉള്ളടക്കം
প্রসঙ্গ,സന്ദർഭം
প্রসঙ্গ মুক্ত ব্যাকরণ (CFG),സന്ദർഭ രഹിത വ്യാകരണം (CFG)
প্রসঙ্গ সুইচ,സന്ദർഭ സ്വിച്ച്
আকস্মিকতা,ആകസ്മികത
সংকোচন,സങ്കോചം
বিপরীত,വൈരുദ്ധ്യം
নিয়ন্ত্রণ,നിയന്ത്രണം
নিয়ন্ত্রণ এলাকা,നിയന്ത്രണ മേഖല
নিয়ন্ত্রণ বিট,നിയന്ത്രണ ബിറ്റ്
নিয়ন্ত্রণ বাস,നിയന്ത്രണ ബസ്
নিয়ন্ত্রণ কার্ড,നിയന്ത്രണ കാർഡ്
নিয়ন্ত্রণ বর্তনী,നിയന്ത്രണ സർക്യൂട്ട്
নিয়ন্ত্রণ চক্র,നിയന്ത്രണ ചക്രം
নিয়ন্ত্রণ প্রকৌশল,നിയന്ത്രണ എഞ്ചിനീയറിംഗ്
নিয়ন্ত্রণ কী,നിയന്ത്രണ കീ
নিয়ন্ত্রণ যুক্তি,നിയന്ത്രണ യുക്തി
নিয়ন্ত্রণ লুপ,നിയന്ത്രണ ലൂപ്പ്
নিয়ন্ত্রণ চিহ্ন,നിയന്ത്രണ അടയാളം
নিয়ন্ত্রণ অপারেশন,നിയന്ത്രണ പ്രവർത്തനം
নিয়ন্ত্রণ প্যানেল,നിയന്ത്രണ പാനൽ
নিয়ন্ত্রণ সংকেত,നിയന്ത്രണ സിഗ്നൽ
কন্ট্রোল সুইচ,നിയന്ത്രണ സ്വിച്ച്
নিয়ন্ত্রণ টেপ,നിയന്ത്രണ ടേപ്പ്
নিয়ন্ত্রণ টার্মিনাল,നിയന്ത്രണ ടെർമിനൽ
কন্ট্রোল ইউনিট (CU),നിയന്ത്രണ യൂണിറ്റ് (CU)
অভিন্নতা,ഒത്തുചേരൽ
কথোপকথন,സംഭാഷണം
কথোপকথন সময় ভাগ করা,സംഭാഷണ സമയം പങ്കിടൽ
রূপান্তর,പരിവർത്തനം
রূপান্তরকারী,കൺവെർട്ടർ
কুকের উপপাদ্য,കുക്കിന്റെ സിദ്ധാന്തം
সহ-প্রসেসর,സഹ-പ്രൊസസർ
অনুলিপি,പകർത്തുക
কপিরাইট,പകർപ്പവകാശം
কর্ড,ചരട്
কর্ডলেস টেলিফোন,കോർഡ്ലെസ്സ് ടെലിഫോൺ
ফলাফল,അനന്തരഫലം
সংশোধন,തിരുത്തൽ
দূষিত,ദുഷിച്ചു
গণনা,എണ്ണുക
পাল্টা,കൗണ്ടർ
কান্ট্রি কোড,രാജ്യത്തിന്റെ കോഡ്
সহবাস,സഹവർത്തിത്വം
কভারেজ,കവറേജ്
ক্র্যাশ,തകര്ച്ച
জটিল পথ,നിർണായക പാത
সমালোচনামূলক পথ পদ্ধতি (CPM),ക്രിട്ടിക്കൽ പാത്ത് രീതി (CPM)
ক্রস চেক,ക്രോസ് ചെക്ക്
ক্রস কম্পাইলার,ക്രോസ് കംപൈലർ
ক্রস ফায়ার,തീ കടക്കുക
ক্রস আলাপ,ക്രോസ് ടോക്ക്
ক্রিপ্টোগ্রাফিক,ക്രിപ്റ്റോഗ്രാഫിക്
ক্রিপ্টোগ্রাফি,ക്രിപ്റ്റോഗ്രഫി
মুদ্রার প্রতীক,കറൻസി ചിഹ്നം
বর্তমান ডিরেক্টরি,നിലവിലെ ഡയറക്ടറി
বর্তমান উইন্ডো,നിലവിലെ വിൻഡോ
কার্সার,കഴ്സർ
বক্ররেখা,വളവ്
কাটা এবং পেস্ট,വെട്ടി ഒട്ടിക്കുക്ക
কাটা পদ্ধতি,കട്ട് രീതി
সাইবার,സൈബർ
সাইবার ক্যাফে,സൈബർ കഫേ
সাইবার নগদ,സൈബർ പണം
সাইবার অপরাধ,സൈബർ കുറ്റകൃത്യം
সাইবার ডেলিক্স,സൈബർ ഡെലിക്കുകൾ
সাইবার আইন,സൈബർ നിയമം
সাইবার সেক্স,സൈബർ സെക്‌സ്
সাইবারনাটিক্স,സൈബർനാറ്റിക്സ്
সাইবারনেশন,സൈബർനേഷൻ
সাইকেল,ചക്രം
চক্র মেমরি,സൈക്കിൾ മെമ്മറി
সাইকেল চুরি,സൈക്കിൾ മോഷ്ടിക്കുന്നു
চক্রাকারে,സൈക്കിൾ സമയം
