Gujarati,Telugu
રોકડ કાઉન્ટર,నగదు కౌంటర్
રોકડ પાક,వాణిజ్య పంట
રોકડ રકમ,నగదు తగ్గింపు
રોકડ રકમ,నగదు డౌన్
હાથ,చేతిలో నగదు
રોકડ -યાદી,నగదు మెమో
રોકડ ચુકવણી,నగదు చెల్లింపు
સંજ્ castા,కులం
જ્ castાતિ પ્રમાણપત્ર,కుల ధృవీకరణ పత్రం
મુકાબલો મત,కాస్టింగ్ ఓటు
પરચુરણ,సాధారణం
પરચુરણ મજૂરી,సాధారణం శ్రమ
પરચુરણ રજા,సాధారణం సెలవు
ઘૃણા,ప్రమాదం
નિર્દોષ ખાલી જગ્યા,సాధారణం ఖాళీ
સૂચિ,జాబితా
સ્પષ્ટ,వర్గీకరణ
શ્રેણી,వర్గం
આપેલી સેવા,భోజన సౌకర్యం కలిగించే వారు
સાવચેતી,జాగ్రత్త
સાવચેતી રકમ,జాగ్రత్త డబ్బు
યુદ્ધવિરામ,అగ్నిని ఆపండి
"છત (""ભાવ"" મુજબ)","పైకప్పు (""ధర"" గా)"
ઉજવણી,వేడుక
કોટ,సెల్ ఫోన్
સેન્સર,సెన్సార్
ઠપકો,అభిశంసన
ઠપકો,సెన్సర్ మోషన్
વસ્તી -ગણતરી,జనాభా లెక్కలు
કેન્દ્રીય ઉપદેશ,సెంట్రల్ సెస్
કેન્દ્રીય નાગરિક સેવા નિયમો,కేంద్ర పౌర సేవా నియమాలు
કેન્દ્રીય આબકારી,సెంట్రల్ ఎక్సైజ్
કેન્દ્ર સરકાર,కేంద్ర ప్రభుత్వం
કેન્દ્રીકરણ,కేంద్రీకరణ
કેન્દ્રીયકૃત સેવા,కేంద్రీకృత సేవ
કેન્દ્રથી ભંડોળ પૂરું પાડવામાં આવતી યોજના,కేంద్ర నిధుల పథకం
કેન્દ્ર પ્રાયોજિત યોજના,కేంద్ర ప్రాయోజిత పథకం
કેન્દ્રીય કચેરી,కేంద్ర కార్యాలయం
કેન્દ્રીય આવક,కేంద్ర ఆదాయాలు
કેન્દ્રીય વેચાણવેરો,కేంద్ర అమ్మకపు పన్ను
કેન્દ્ર,కేంద్రం
સદી,శతాబ్దం
ધારણ,ధాన్యం
ધારી,ధాతువు
સમારંભ પરેડ,ఉత్సవ పరేడ్
વિધિ,వేడుక
પ્રમાણપત્ર,సర్టిఫికేట్
તંદુરસ્તીનું પ્રમાણપત્ર,ఫిట్‌నెస్ సర్టిఫికేట్
પોસ્ટ -પ્રમાણપત્ર,పోస్టింగ్ సర్టిఫికేట్
સેવા પ્રમાણપત્ર,సేవా ధృవీకరణ పత్రం
પ્રમાણપત્ર,ధృవీకరణ
પ્રમાણિત નકલ,ధృవీకరించబడిన కాపీ
પ્રમાણિત કરવું,ధృవీకరించండి
સેસ,సెస్
બંધ,విరమణ
સાંકળ,గొలుసు
અધ્યક્ષ/અધ્યક્ષ,చైర్మన్/చైర్‌పర్సన్
ચલણ,చలాన్
પડકાર,సవాలు
ચેમ્બર,గది
વાણિજ્ય,వాణిజ్యమండలి
પરિવર્તન,మార్పు
અંધાધૂંધી,గందరగోళం
અધ્યાય,అధ్యాయం
ચારિત્ર્યની હત્યા,అక్షర హత్య
ચારિત્ર્યનું પ્રમાણપત્ર,అక్షర ధృవీకరణ పత్రం
ખર્ચ,ఆరోపణ
મિલકત ઉપર ખર્ચ,ఆస్తిపై ఛార్జ్
ચાર્જ -પત્ર,ఛార్జ్ షీట్
સખાવતી,స్వచ్ఛంద సంస్థ
ધર્માદા,స్వచ్ఛంద సంస్థ
ચાર્ટ,చార్ట్
ચાર્ટર,చార్టర్
સંખ્યા,చాసిన్ సంఖ్య
છેતરપિંડી,మోసం
તપાસ,తనిఖీ
તપાસની યાદી,చెక్ జాబితా
તપાસ,తనిఖీ పోస్ట్
રસાયણશાસ્ત્રી,రసాయన శాస్త్రవేత్త
તપાસ,తనిఖీ
તપાસ દો,చెక్ లెట్
મુખ્ય,చీఫ్
બાળકો શિક્ષણ ભથ્થું,పిల్లల విద్య భత్యం
બાળ શોષણ,పిల్లల దోపిడీ
બાળ મજુર,బాల కార్మికులు
બાળ -કલ્યાણ,పిల్లల సంక్షేమం
કાયમી,దీర్ఘకాలిక
કાલક્રમિક હુકમ (= કાલક્રમિક ક્રમ),కాలక్రమానుసారం (= కాలక్రమానుసారం)
સર્કલ,వృత్తం
સરકીટ -ગૃહ,సర్క్యూట్ హౌస్
પરિપત્ર (= પરિપત્ર અક્ષર),Circహ
પરિભ્રમણ,ప్రసరణ
સજાવટ,పరిస్థితి
સંકલ્પાત્મક પુરાવો,సందర్భోచిత సాక్ష్యం
પ્રશંસાપત્ર,ప్రస్తావన
નાગરિકત્વ,పౌరసత్వం
શહેરના વળતર ભથ્થું,నగర పరిహార భత్యం
નાગરિક સુવિધા,పౌర సౌకర్యాలు
નાગરિક,సివిల్
મુલકી સંહિતા,సివిల్ కోడ్
દીવાની સંરક્ષણ,పౌర రక్షణ
દીવાની સૂચિ,సివిల్ జాబితా
દીવાની લગ્ન,పౌర వివాహం
દીવાની કાર્યરીતિ સંહિતા,సివిల్ ప్రొసీజర్ కోడ్
મુલકી સેવા,సివిల్ సర్వీస్
દીવાની દાવો,సివిల్ సూట్
મુલકી પુરવઠો,పౌర సామాగ్రి
નાગરિક યુદ્ધ,పౌర యుద్ధం
દાવા,దావా
દાવો કરનાર,హక్కుదారు
દાવા પત્રક,దావా పత్రము
રિફંડ માટે દાવો,వాపసు కోసం దావా
સ્પષ્ટીકરણ,స్పష్టీకరణ
વર્ગ,తరగతి
જાહેરખબર,వర్గీకృత ప్రకటన
વર્ગીકૃત દસ્તાવેજો,వర్గీకృత పత్రాలు
વર્ગીકૃત માહિતી,వర్గీకృత సమాచారం
વર્ગીકરણ કરવું,వర్గీకరించండి
રાજ્યસંભાળ,వర్గీకరణ
કલમ,ఉపవాక్య
નિશાન,క్లియరెన్స్
સ્પષ્ટ ખાલી જગ્યા,ఖాళీ ఖాళీ
