Kannada,Assamese
ಗೋಳಾಕಾರದ,গ্ল&#39;বুল
"ಬ್ಯಾಲಿಸ್ಟಿಕ್, ಬ್ಯಾಲಿಸ್ಟಿಕ್","বেলিষ্টিক, বেলিষ্টিক"
"ಪ್ರೊಜೆಕ್ಷನ್ ಗಾಲ್ವನೋಮೀಟರ್, ಪ್ರೊಜೆಕ್ಷನ್ ಗಾಲ್ವನೋಮೀಟರ್","প্ৰজেকচন গেলভেন’মিটাৰ, প্ৰজেকচন গেলভেন’মিটাৰ"
ಕ್ಷಿಪಣಿ,মিছাইল
"ಬ್ಯಾಲಿಸ್ಟಿಕ್ಸ್, ಶಸ್ತ್ರಾಸ್ತ್ರ","বেলিষ্টিক, অস্ত্ৰ-শস্ত্ৰ"
ಪ್ರೊಜೆಕ್ಷನ್,প্ৰক্ষেপণ
ಉಚಿತ ಪಥ,মুক্ত ট্ৰেজেক্টৰী
"ಬಲೂನ್, ಬಲೂನ್","বেলুন, বেলুন"
ಬಾಲ್ಮರ್ ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ,বালমাৰ বিচ্ছিন্নতা
"ಬ್ಯಾಂಡ್, ಬ್ಯಾಂಡ್, ಬ್ಯಾಂಡ್","বেণ্ড, বেণ্ড, বেণ্ড"
ಸ್ಫೋಟ,ফুটা
"ವ್ಯೂಹ, ಕಿರಣ, ತೀರ, ದಂಡೆ, ಕರಾವಳಿ","array, beam, তীৰ, পাৰ, উপকূল"
"ಕಾಲಮ್, ಬಾರ್, ಕೋಬ್, ಬ್ಲಾಕ್, ಬಾರ್, ರಾಡ್, ಬಾರ್, 8. ಗೋಡೆ, 9. ಲೈನ್, 10. ಎಡ್ಜ್, 1 ಬ್ಲಾಕ್, 1, ಬಾರ್, 1, ಲೈನ್, 1, ಟೆಸ್ಟ್ ಲೈನ್","স্তম্ভ, বাৰ, কব, ব্লক, বাৰ, ৰড, বাৰ, ৮.বেৰ, ৯. ৰেখা, ১০. প্ৰান্ত, ১ ব্লক, ১, বাৰ, ১, ৰেখা, ১, পৰীক্ষা ৰেখা"
ಬಾರ್ಡೀನ್ ತತ್ವ,bardeen নীতি
ಬರ್ಖೌಸೆನ್ ಪರಿಣಾಮ,barkhausen প্ৰভাৱ
ಬಾರ್ಲೋ ಸೈಕಲ್,barlow চক্ৰ
ಬಾರ್ ಮ್ಯಾಗ್ನೆಟ್,বাৰ চুম্বক
ಕೊಟ್ಟಿಗೆ,ভঁৰাল
ವಾಯು ಒತ್ತಡದ ಗ್ರಾಫ್,বায়ুৰ চাপৰ গ্ৰাফ
"ಬರೋಗ್ರಾಫ್, ಬರೋಗ್ರಾಫ್","বেৰ&#39;গ্ৰাফ, বেৰ&#39;গ্ৰাফ"
ವಾಯುಭಾರ ಮಾಪಕ,বেৰ&#39;মিটাৰ
ವಾತಾವರಣದ ಒತ್ತಡ,বায়ুমণ্ডলীয় চাপ
"ಬ್ರಹ್ಮಾಂಡ, ವಾಯುಮಂಡಲ","ব্ৰহ্মাণ্ড, বেৰ&#39;স্ফিয়াৰ"
ಲೋಲಕ ಲೋಲಕ,পেণ্ডুলাম
"ತಡೆಗೋಡೆ, ಪರಮಾಣು ತಡೆಗೋಡೆ, ಪರಮಾಣು ತಡೆಗೋಡೆ","বাধা, পাৰমাণৱিক বাধা, পাৰমাণৱিক বাধা"
ತಡೆ ಮಟ್ಟ,বাধাৰ স্তৰ
ಬೇರಿಯನ್,barion
ಗುರುಮಂಡಲ,গুৰুমণ্ডল
ಬೇಸ್ ಬ್ಯಾಂಡ್,বেচ বেণ্ড
"ಮೂಲ, ಮೂಲ, ಕ್ಷಾರೀಯ","মৌলিক, মৌলিক, ক্ষাৰকীয়"
ಬೇಸ್,ভেঁটি
"ಎಣಿಕೆ, ತಂಡ ರಚನೆ","গণনা, দল গঠন"
"ತೊಟ್ಟಿ, ತೊಟ್ಟಿ, ಹೀಟರ್, ತಾಪನ ಮಡಕೆ, ಸ್ನಾನ","cistern, cistern, হিটাৰ, গৰম কৰা পাত্ৰ, গা ধোৱা"
ಬ್ಯಾಟರಿ,বেটাৰি
"ಅರೇ ವಿಭಾಗ, ಚೇಂಬರ್, ಕೊಲ್ಲಿ","এৰে খণ্ড, কক্ষ, উপসাগৰ"
ಪ್ರದರ್ಶನ,প্ৰদৰ্শন
ಕಿಬಾನ್,কিবান
"ಮಾಣಿಕ, ಬೀಡು","মণিকা, বিড"
"ಕಿರಣ, ಕಿರಣ, ಕಿರಣ, ಟ್ರಂಪ್","ৰশ্মি, ৰশ্মি, ৰশ্মি, ট্রাম্প"
"ಡಿಕ್ಮನ್, ಡಿಕನ್","ডিকমন, ডিকন"
"ಡೋಲ್, ವಿಸ್ಪಾಂಡ್","ডোলে, ভিস্পেণ্ড"
ಬೆಕ್ವೆರೆಲ್ ಪರಿಣಾಮ,becquerel প্ৰভাৱ
ಬೆಲ್ ಜಾರ್,ঘণ্টা জাৰ
ಬೆಲ್ಲೋಸ್,bellows
ಗಂಟೆ ಗಡಿಯಾರ,ঘণ্টা ঘড়ী
"ವೇದಿಕಾ, ಪೀಠ","বেদিকা, বেঞ্চ"
"ಮೋಡ್, ಬಂಕ್ (ಸಂ.), ಬೆಂಡ್ (ವಿ.)","মোড, বাংক (সম্পা.), বেণ্ড (v.)"
ಬ್ಯಾಂಕನ್,বাংকন
"ಬಾಗಿದ, ಬಾಗಿದ","bent, বেঁকা"
ಬರ್ನೌಲ್ಲಿ-ಸಮೀಕರಣ,বাৰ্নৌলি-সমীকৰণ
ತಳದ-ಕಾರ್ಯ,ভিত্তি-ফলন
ಅತ್ಯುತ್ತಮ ಅಂಟಿಕೊಳ್ಳುವಿಕೆ,শ্ৰেষ্ঠ আঠাযুক্ততা
ಬೀಟಾ (ಬಿ),বিটা (খ)
ಬೆಟಾಟ್ರಾನ್,betatron
ಮಾದರಿ,bethe মডেল
ಬಿವಟ್ರಾನ್,বিভাট্ৰন
BH ಕರ್ವ್,BH বক্ৰ
ದ್ವಿಕೋನ,দ্বিকোণীয়া
"ಪಕ್ಷಪಾತ, ಪಕ್ಷಪಾತ","bias, পক্ষপাতিত্ব"
ದ್ವಿ-ಅಕ್ಷೀಯ,দ্বি-অক্ষীয়
ಬೈಕ್ರೋಮೇಟ್ ಕೋಶ,বাইক্ৰ&#39;মেট কোষ
ಅಭ್ಯವತಲ್,অভ্যাৱতল
ಡಬಲ್ ಆಂಟೆನಾ,ডাবল এন্টেনা
ಬೈಕಾನ್ವೆಕ್ಸ್,দ্বি উত্তল
"ದ್ವಿ-ಸ್ಫಟಿಕ, ದ್ವಿ-ಸ್ಫಟಿಕ","দ্বি-স্ফটিক, দ্বৈত-স্ফটিক"
ದ್ವಿಮುಖ ಮೈಕ್ರೊಫೋನ್,দ্বিমুখী মাইক্ৰ&#39;ফোন
ದ್ವಿಪದ ಮಾದರಿ,দ্বিপদ আৰ্হি
ಡಿಪ್ಲಾಯ್ಡ್,ডাইঅ&#39;ইচিয়াছ
ದ್ವಿಪಕ್ಷೀಯ,দ্বিপাক্ষিক
ಬೈಲಿನಿಯರ್,দ্বিৰেখা
ದ್ವಿಮಾಣು,দ্বি আণৱিক
"ದ್ವಿ-ವೇರಿಯಬಲ್, ಬೈ-ಬೇಸ್, ಡ್ಯುಯಲ್","দ্বি-চলক, দ্বি-ভিত্তিক, দ্বৈত"
"ಬೈನರಿ ಕೋಡ್, ಬೈನರಿ ಕೋಡ್","বাইনাৰী ক&#39;ড, বাইনাৰী ক&#39;ড"
ಆಟದ ತಾರೆ,গেম ষ্টাৰ
ಬೈನರಿ ವಿಧಾನ,বাইনাৰী পদ্ধতি
ದ್ವಿಮುಖ,biparietal
ಕರಾರುಪತ್ರ,বান্ধোন
"ದುರ್ಬೀನು, ದುರ್ಬೀನು","বাইনোকুলাৰ, বাইনোকুলাৰ"
ಅವಳಿ,বাইনাৰী
ದ್ವಿಪದ ವಿತರಣೆ,দ্বিপদ বিতৰণ
"ದ್ವಿಕೇಂದ್ರ, ದ್ವಿಕೇಂದ್ರ, ಬೈನ್ಯೂಕ್ಲಿಯೇಟೆಡ್","দ্বিকেন্দ্ৰীয়, দ্বিকেন্দ্ৰীয়, দ্বি-নিউক্লিয়েট"
ಬಯೋಡೈನಾಮಿಕ್ಸ್,জৈৱগতিবিদ্যা
ಜೈವಿಕ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,বায়&#39; ইলেক্ট্ৰনিক্স
ಜೈವಿಕ ಭೌತಶಾಸ್ತ್ರಜ್ಞ,জৈৱপদাৰ্থবিজ্ঞানী
ಜೈವಿಕ ಭೌತಶಾಸ್ತ್ರ,জৈৱপদাৰ্থ বিজ্ঞান
ಜೈವಿಕ ಉಪಗ್ರಹ,জৈৱিক উপগ্ৰহ
"ಸಿನಿಮಾಟೋಗ್ರಾಫರ್, ಬಯೋಸ್ಕೋಪ್","চিনেমাটোগ্ৰাফাৰ, বায়স্কোপ"
ಬಯೋ-ಸಾವರ್ಟ್ ನಿಯಮ,বায়&#39;-ছাভাৰ্ট নিয়ম
ಬೈಫಾಸಿಕ್ ಕರೆಂಟ್,দ্বিফেজিক কাৰেণ্ট
ದ್ವಿಧ್ರುವಿ,ডাইপোল
"ಬಿಪ್ರಿಸಂ, ಬಿಪ್ರಿಸಂ","বাইপ্ৰিজম, বাইপ্ৰিজম"
"biquartz, biquartz","বাইকোৱাৰ্টছ, বাইকোৱাৰ্ট"
ಬೈಫಾಸಿಕ್ ಪಾತ್ರ,দ্বিপৰ্যায়ৰ আখৰ
ಎರಡು ಹಂತದ ಮಲ್ಟಿವೈಬ್ರೇಟರ್,দুটা পৰ্যায়ৰ মাল্টিভাইব্ৰেটৰ
"ದ್ವಯಾಂಕ್* (ದ್ವಿಮಾನ ಸಂಖ್ಯೆ), ಬರ್ಮೀಸ್, ಆನಿ, ತುಕ್","ড্ৱায়াংক* (বাইনাৰী সংখ্যা), বাৰ্মিজ, অনি, টুক"
"ಕಪ್ಪು, ಕೃಷ್ಣ","ক&#39;লা, কৃষ্ণ"
ಕಪ್ಪು ದೇಹ,ক&#39;লা শৰীৰ
ಅದೃಶ್ಯ ಬೆಳಕು,অদৃশ্য পোহৰ
ತಿಮಿರಾಯನ್ ರೇಡಿಯೋ ತಿಮಿರಾಯನ್,timirayan ৰেডিঅ&#39; timirayan
ಎಜೆಕ್ಷನ್ ನಾಡಿ,ইজেকচন পালছ
ಅಂತ್ಯ ಪಕ್ಷಪಾತ,end bias
ಕಪ್ಪು ವಿಕಿರಣ,ক&#39;লা বিকিৰণ
"ಅಪೂರ್ಣ, ಖಾಲಿ","অসম্পূৰ্ণ, খালী"
ಕವರ್,আৱৰণ
ರದ್ದತಿ,বাতিল কৰা
"ಸ್ಫೋಟ, ಸ್ಫೋಟ, ಬಿರುಗಾಳಿ","বিস্ফোৰণ, বিস্ফোৰণ, ধুমুহা"
"ಸವಿಕಾ, ಬ್ಲೀಡರ್, ಸವಿ","সবিকা, ব্লিডাৰ, সবি"
"ವೇಷಧಾರಿ, ಕುರುಡ","ছদ্মবেশত, অন্ধ"
ಬ್ಲೋಚ್ ಪ್ರಮೇಯ,ব্লকৰ উপপাদ্য
"ಬ್ಲಾಕ್, ಬ್ಲಾಕ್, ಬ್ಲಾಕ್","ব্লক, ব্লক, ব্লক"
"ಬ್ಲೋ, ಬ್ಲೋ, ಬ್ಲೋ","blow, blow, আঘাত কৰা"
ನೀಲನಕ್ಷೆ,নীলা প্ৰিন্ট
ಅಸ್ಪಷ್ಟತೆಯ ವೃತ್ತ,অস্পষ্টতা বৃত্ত
ಅಸ್ಪಷ್ಟ,তৰংগ
"ಚೆಂಡು, ಗೋಳ, ಪೆಂಡೆಂಟ್","বল, গোলক, লকেট"
"ದೇಹ, ವಸ್ತು","শৰীৰ, বস্তু"
ದೈಹಿಕ ಸಾಮರ್ಥ್ಯ,শাৰীৰিক ক্ষমতা
ಕೇಂದ್ರೀಕೃತವಾಗಿದೆ,কেন্দ্ৰীভূত
"ದೇಹ-ಕರ್ಣೀಯ, ಅಂತ್ಯ-ಕರ್ಣೀಯ","শৰীৰ-তিৰ্যক, শেষ-তিৰ্যক"
"ಬೋಗಿ, ಅಜ್ಞಾತ ಪತ್ತೆ (ರಾಡಾರ್)","bogie, অজ্ঞাত ধৰা পেলোৱা (ৰাডাৰ)"
ಬೋರ್ ಪರಿಣಾಮ,ব&#39;ৰ ইফেক্ট
ಬೋರ್ ಮ್ಯಾಗ್ನೆಟನ್,ব&#39;ৰ মেগনেটন
"ಬಾಯ್ಲರ್, ಬಾಯ್ಲರ್","বয়লাৰ, বয়লাৰ"
"ಕುದಿಯುವ, ಕುದಿಯುವ","উতলা, উতলা"
ಬೋಲ್ಟ್ಸ್‌ಮನ್ ಸಮೀಕರಣ,বোল্টছমেন সমীকৰণ
ಬಾಂಬರ್ ಎಲೆಕ್ಟ್ರಾನ್,বোমাৰু ইলেক্ট্ৰন
"ಆಘಾತಕಾರಿ ಶಕ್ತಿ, ಬಾಂಬ್ ಶಕ್ತಿ","আঘাতজনিত শক্তি, বোমা বিস্ফোৰণ শক্তি"
ಅಡಮಾನ,বন্ধক
"ಬಂಧಿತ, ಬಂಧಿತ, ಬಂಧಿತ","বণ্ডেড, বণ্ডেড, বণ্ডেড"
ವರ್ಧಕ,এনহান্সাৰ
ಬೋರಾನ್,বোৰন
ಬೋಸ್-ಕಣ,বস-কণা
ಬೋಸಾನ್,ব&#39;চন
"ಜಂಪ್, ಜಂಪ್","জোকাৰণি, জাম্প"
ಬಂಧಿಸಲಾಗಿದೆ,বাধ্যতা
"ಮಿತಿ, ಮಿತಿ (ಸಂ.), ಕನಿಷ್ಠ (ವಿ.)","সীমা, সীমা (সম্পা.), প্ৰান্তীয় (v.)"
ಬಂಧಿಸಲಾಗಿದೆ,বাধ্যতা
ಧನು ರಾಶಿ ಅಂಗಳ,ধনু ৰাশিৰ চোতাল
ನೌಕಾಯಾನ ಅಲೆ,পালতোলা ঢৌ
ಬಾಯ್ಲರ್ ತಾಪನ,বয়লাৰ গৰম কৰা
ಬಾಯ್ಲೆ ಕಾನೂನು,ল&#39;ৰাৰ আইন
ಬಾಯ್ಲರ್ ತಾಪನ,বয়লাৰ গৰম কৰা
ಬ್ರಾಕೆಟ್-ವರ್ಗ,বন্ধনী-শ্ৰেণী
ಚೀಲ ನಿಯಮ,বেগ নিয়ম
ಹೆಣೆದುಕೊಂಡ ತಂತಿ,আন্তঃসংলগ্ন তাঁৰ
ಬ್ರೇಕ್ ವರ್ಗ,ব্ৰেক ক্লাছ
ಬ್ರಾಮಾ ಸಂಕೋಚಕ,ব্ৰামা কম্প্ৰেছাৰ
ಕವಲೊಡೆಯುತ್ತಿದೆ,শাখা-প্ৰশাখা
"ಬ್ರೇವ್ ಲ್ಯಾಟಿಸ್, ಬ್ರೇವ್ ಲ್ಯಾಟಿಸ್","ব্ৰেভ লেটিছ, ব্ৰেভ লেটিছ"
ಹಿತ್ತಾಳೆ ಬ್ರೇಜಿಂಗ್,ব্ৰাছ ব্ৰেজিং
ಬೇರ್ಪಡುವಿಕೆ,ছেভাৰেন্স
ಬ್ರೇಕ್ ಕನೆಕ್ಟರ್,সংযোগকাৰী ভাঙি পেলাওক
"ಫ್ರಾಕ್ಚರ್ ಡಯೋಡ್, ಝೀನರ್ ಡಯೋಡ್","ফ্ৰেক্টৰ ডাইঅ’ড, জেনাৰ ডাইঅ’ড"
ಮುರಿತ,হাড়ভঙা
"ಬ್ರೀಡರ್ ರಿಯಾಕ್ಟರ್, ಬ್ರೀಡರ್ ನ್ಯೂಕ್ಲಿಯರ್ ಫರ್ನೇಸ್, ಬ್ರೀಡರ್ ಫರ್ನೇಸ್","ব্ৰীডাৰ ৰিয়েক্টৰ, ব্ৰীডাৰ নিউক্লিয়াৰ ফাৰ্নেচ, ব্ৰীডাৰ ফাৰ্নেচ"
ಸಂತಾನೋತ್ಪತ್ತಿ,প্ৰজনন
"ನಿವಾರಕ ವಿಕಿರಣ, ಬ್ರಾಸ್ಟ್ರಾಲಂಗ್","ৰিটাৰ্ডেণ্ট ৰেডিয়চন, brastralung"
ಬ್ರೂಸ್ಟರ್-ಕೋನ,ব্ৰুষ্টাৰ-কোণ
ಬ್ರೂಸ್ಟರ್ ಫ್ರಿಜ್,ব্ৰুষ্টাৰ ফ্ৰীজ
ಸೇತುವೆ,সেঁতু
ಸೇತುವೆ ಬಂಧ,দলং বন্ধন
"ಪ್ರಕಾಶಮಾನವಾದ, ಹೊಳಪುಳ್ಳ, ಬೆರಗುಗೊಳಿಸುವ","উজ্জ্বল, উজ্জ্বল, চকু কপালত তুলিব পৰা"
ಪ್ರಕಾಶಕ,ইলুমিনেটৰ
ಕಾಂತಿ,ৰেডিয়েন্স
"ದ್ಯುತಿ, ಪ್ರಭಾ","দ্যুতি, প্ৰভা"
ಬ್ರಿಲುವಾನ್ ಪ್ರದೇಶ,ব্ৰীলুৱান অঞ্চল
ಬ್ರಿಟಿಷ್ ಸ್ಟ್ಯಾಂಡರ್ಡ್ ಕ್ಯಾಂಡಲ್,ব্ৰিটিছ ষ্টেণ্ডাৰ্ড মমবাতি
ಸುಲಭವಾಗಿ,ভংগুৰ
ಸೂಕ್ಷ್ಮತೆ,ভংগুৰতা
ಪ್ರಸಾರ,সম্প্ৰচাৰ
ವಿವರವಾದ,বিস্তৃত
ಹಿಮ್ಮೆಟ್ಟುವಿಕೆ,ৰেট্ৰ&#39;গ্ৰেড
ಬ್ರೋಗ್ಲಿ ಸೂತ್ರ,ব্ৰগলি সূত্ৰ
ಛಿದ್ರಗೊಂಡಿದೆ,খণ্ডিত
ಬ್ರೌನಿ ಚಲನೆ,ব্ৰাউনি গতি
"ಕುಚಿ, ಬುರುಶ್, ಕರ್ಚ್, ಗುಲ್ಮ್","কুচি, বুৰুষ, কুৰ্চ, গুলম"
"ಗುಳ್ಳೆ, ಬಬಲ್ (ed.), mumble (v.)","বুদবুদ, বুদবুদ (ed.), mumble (v.)"
ಹೊಮ್ಮುವಿಕೆ,effervescence
ಪ್ರತಿಕ್ರಮಗಳು,প্ৰতিকাৰৰ ব্যৱস্থা
ಸಂಕೋಚನ,সংকোচন
"ಆಂಫೋಟೆರಿಕ್, ಬಫರ್ಡ್","amp-প্ৰতিৰোধ, বাফাৰ"
ಅಕೌಸ್ಟಿಕ್ಸ್,শব্দবিজ্ঞান
ಬರ್ಧನ್,বৰধন
ಬಲ್ಬ್,বাল্ব
ಹೊರಹೊಮ್ಮು,আবির্ভূত
"ಪರಿಮಾಣ, ಬೃಹತ್, ದ್ರವ್ಯರಾಶಿ, ದ್ರವ್ಯರಾಶಿ, ಪರಿಮಾಣ","আয়তন, বাল্ক, ভৰ, ভৰ, আয়তন"
ಪರಿಮಾಣ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಗುಣಾಂಕ,আয়তন স্থিতিস্থাপকতা সহগ
ಜನಸಂಖ್ಯೆಯ ಆಸ್ತಿ,জনসংখ্যাৰ সম্পত্তি
ಗರಿಷ್ಠ ತಾಪಮಾನ,সৰ্বোচ্চ উষ্ণতা
ಉಬ್ಬು,উখহি উঠা
"ಗೊಂಚಲು, ಗೊಂಚಲು (ಎನ್.), ಕ್ಲಸ್ಟರ್ಡ್ (ವರ್.)","bunch, bunch (n.), থুপ খাই থকা (ver.)"
ಗುಂಪನ್ನು,মুঠি
ಬನ್ಸೆನ್ ಕೋಶ,বুনচেন কোষ
ತೇಲುವಿಕೆ,প্লাৱন ক্ষমতা
"ತೇಲುವಿಕೆ, ತೇಲುವಿಕೆ","buoyancy, প্লাৱন ক্ষমতা"
ಬರ್ಗರ್ ಸರ್ಕ್ಯೂಟ್,বাৰ্গাৰ চাৰ্কিট
ಕಳ್ಳ ಗಂಟೆ,চোৰৰ ঘণ্টা
"ಬರ್ನರ್, ಇಗ್ನಿಟರ್","বাৰ্নাৰ, ইগনিটাৰ"
ಪೂರ್ಣ ದಹನ,সম্পূৰ্ণ ইগনিচন
"ಸ್ಫೋಟ, ಸ್ಫೋಟ, ಬಿರುಕು","বিস্ফোৰণ, বিস্ফোৰণ, ফাট"
ಸಾಲು ಕಾರ್ಯನಿರತವಾಗಿದೆ,লাইন ব্যস্ত
ಬಿಡುವಿಲ್ಲದ ಟೋನ್,ব্যস্ত সুৰ
ಬಜರ್,buzzer
ಬೈಪಾಸ್,পাৰ হোৱা
ಸರ್ಕ್ಯೂಟ್,বৰ্তনী
"ಸಮುದ್ರ ತಂತಿ, ಕೇಬಲ್","সাগৰৰ তাঁৰ, কেবল"
ಕ್ಯಾಡ್ಮಿಯಮ್,কেডমিয়াম
ಸೀಸಿಯಮ್-ಕೋಶ,চিজিয়াম-কোষ
ಪಂಜರ್ ದ್ವಿಧ್ರುವಿ,পাঞ্জাৰ ডাইপোল
ಪಂಜರ್ ಎಫೆಕ್ಟ್,পাঞ্জাৰ ইফেক্ট
ಲೆಕ್ಕಾಚಾರ ಮಾಡಲು,গণনা কৰা
ಕ್ಯಾಲ್ಕುಲೇಟರ್,কেলকুলেটৰ
ಕ್ಯಾಲೆಂಡರ್,কেলেণ্ডাৰ
"ಮಾಪನಾಂಕ ನಿರ್ಣಯ, ಮಾಪನಾಂಕ ನಿರ್ಣಯ, ಪರಿಷ್ಕರಣೆ","মানাংকন, মানাংকন, পুনৰীক্ষণ"
"ಮಾಪನಾಂಕ ಗುಣಕ, ಮಾಪನಾಂಕ ಗುಣಕ","মানাংকন বহুগুণক, মানাংকন বহুগুণক"
ಕ್ಯಾಲಿಪರ್ಸ್,কেলিপাৰ
"ಕರೆ ಕ್ಯಾಲ್ಕುಲೇಟರ್, ಟಾಕ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್","কল কেলকুলেটৰ, টক কেলকুলেটৰ"
"ಶಾಖ (v.), ಕ್ಯಾಲೋರಿಕ್ (ed.)","তাপ (v.), কেলৰি (ed.)"
"ಕ್ಯಾಲೋರಿಮೀಟರ್, ಕ್ಯಾಲೋರಿಮೀಟರ್","কেলৰিমিটাৰ, কেলৰিমিটাৰ"
"ಕ್ಯಾಲೋರಿಮೆಟ್ರಿ, ಕ್ಯಾಲೋರಿಮೆಟ್ರಿ","কেলৰিমেট্ৰি, কেলৰিমেট্ৰি"
ಕ್ಯಾಮೆರಾ,কেমেৰা
"ಕುಳ್ಯ ಕಿರಣ್, ಕಾಲುವೆ ಕಿರಣ್","কুল্যা কিৰণ, খাল কিৰণ"
ಕ್ಯಾಂಡೆಲಾ,কেণ্ডেলা
"ಮೇಣದಬತ್ತಿ, ಮೇಣದಬತ್ತಿ","মমবাতি, মমবাতি"
ಅಂಗೀಕೃತ,canonical
ಕ್ಯಾಂಟಿಲಿವರ್,কেন্টিলিভাৰ
"ಕ್ಯಾಪ್, ಕ್ಲೋಕ್ (ed.), ಇಂಟರ್ಲೇಸಿಂಗ್ (ವಿ.)","টুপি, পোছাক (সম্পা.), ইন্টাৰলেচিং (v.)"
ಹಿಡಿದು,ধৰি ৰখা
ಕೆಪಾಸಿಟರ್,কেপাচিটৰ
"ಕ್ಯಾಪಿಲ್ಲರಿಟಿ, ಕ್ಯಾಪಿಲ್ಲರಿಟಿ","কেপিলাৰিটি, কেপিলাৰিটি"
