Hindi,Tamil
पता पट्टिका,முகவரிப் பட்டி
पता बत्ती,முகவரி விளக்கு
पता-आपरिवर्तन,முகவரி மாற்றம்
पतांश,பதன்ஷ்
पता पंजी,முகவரி பதிவு
पता चयन स्विच,முகவரி தேர்வு சுவிட்ச்
पता छाँटाई सारणी,முகவரி வரிசையாக்க அட்டவணை
पताभिगमन,உரையாற்றுதல்
ऐड्रेसोग्राफ़,adresograph
पता-प्रणाली,முகவரி அமைப்பு
आसंजन,ஒட்டுதல்
आसंजन तनाव,ஒட்டுதல் அழுத்தம்
आसंजी ऊर्जा,பிசின் ஆற்றல்
आसंजक अवरोधन,பிசின் தடுப்பு
ऐडियाबैट,அடியாபட்
रूद्धोष्म,அடியாபாடிக்
रूद्धोष्म त्वरण,அடியாபாடிக் முடுக்கம்
रूद्धोष्म सन्निकटन,அடியாபாடிக் தோராயம்
रूद्धोष्म आयतन गुणांक,அடியாபாட்டிக் தொகுதி குணகம்
रूद्धोष्म ऊष्मामापी,அடியாபாட்டிக் வெப்பமானி
रूद्धोष्म परिवर्तन,அடிபயாடிக் மாற்றம்
"ऐडियाबेटिक चार्ट, रूद्धोष्म संचित्र","அடியாபாடிக் விளக்கப்படம், அடியாபாட்டிக் விளக்கப்படம்"
रूद्धोष्म संपीड्यता,அடியாபாடிக் சுருக்கத்தன்மை
रूद्धोष्म संपीडन,அடியாபாடிக் சுருக்கம்
रूद्धोष्म संरोध,அடியாபாடிக் கருத்தடை
रूद्धोष्म शीतलन सीमा,அடியாபாடிக் குளிரூட்டும் வரம்பு
रूद्धोष्म वक्र,அடியாபாடிக் வளைவு
रूद्धोष्म विरूपण,அடியாபாடிக் சிதைவு
रूद्धोष्म विचुंबकन,அடியாபாடிக் டிமேக்னடைசேஷன்
रूद्धोष्म वियोजन,அடிபயாடிக் தீர்மானம்
रूद्धोष्म विस्थापन,அடியாபாடிக் இடப்பெயர்ச்சி
रूद्धोष्म प्रभाव,அடிபயாடிக் விளைவு
रूद्धोष्म प्रत्यास्थता,அடியாபாடிக் நெகிழ்ச்சி
रूद्धोष्म दीर्घवृत्त,அடியாபாடிக் நீள்வட்டம்
