Kannada,Tamil
"ಕಾಲಮ್, ಬಾರ್, ಕೋಬ್, ಬ್ಲಾಕ್, ಬಾರ್, ರಾಡ್, ಬಾರ್, 8. ಗೋಡೆ, 9. ಲೈನ್, 10. ಎಡ್ಜ್, 1 ಬ್ಲಾಕ್, 1, ಬಾರ್, 1, ಲೈನ್, 1, ಟೆಸ್ಟ್ ಲೈನ್","நெடுவரிசை, பட்டை, கோப், தொகுதி, பட்டை, கம்பி, பட்டை, 8. சுவர், 9. கோடு, 10. விளிம்பு, 1 தொகுதி, 1, பட்டை, 1, கோடு, 1, சோதனைக் கோடு"
ಬಾರ್ಡೀನ್ ತತ್ವ,பார்டீன் கொள்கை
ಬರ್ಖೌಸೆನ್ ಪರಿಣಾಮ,barkhausen விளைவு
ಬಾರ್ಲೋ ಸೈಕಲ್,பார்லோ சுழற்சி
ಬಾರ್ ಮ್ಯಾಗ್ನೆಟ್,பட்டை காந்தம்
ಕೊಟ್ಟಿಗೆ,கொட்டகை
ವಾಯು ಒತ್ತಡದ ಗ್ರಾಫ್,காற்று அழுத்த வரைபடம்
"ಬರೋಗ್ರಾಫ್, ಬರೋಗ್ರಾಫ್","barograph, barograph"
ವಾಯುಭಾರ ಮಾಪಕ,காற்றழுத்தமானி
ವಾತಾವರಣದ ಒತ್ತಡ,வளிமண்டல அழுத்தம்
"ಬ್ರಹ್ಮಾಂಡ, ವಾಯುಮಂಡಲ","அண்டம், காற்றழுத்தம்"
ಲೋಲಕ ಲೋಲಕ,ஊசல்
"ತಡೆಗೋಡೆ, ಪರಮಾಣು ತಡೆಗೋಡೆ, ಪರಮಾಣು ತಡೆಗೋಡೆ","தடை, அணு, அணு தடை"
ತಡೆ ಮಟ್ಟ,தடை நிலை
ಬೇರಿಯನ್,பேரியன்
ಗುರುಮಂಡಲ,குருமண்டலம்
ಬೇಸ್ ಬ್ಯಾಂಡ್,அடிப்படை இசைக்குழு
"ಮೂಲ, ಮೂಲ, ಕ್ಷಾರೀಯ","அடிப்படை, அடிப்படை, கார"
ಬೇಸ್,அடித்தளம்
"ಎಣಿಕೆ, ತಂಡ ರಚನೆ","கணக்கெடுப்பு, குழு உருவாக்கம்"
"ತೊಟ್ಟಿ, ತೊಟ್ಟಿ, ಹೀಟರ್, ತಾಪನ ಮಡಕೆ, ಸ್ನಾನ","தொட்டி, தொட்டி, ஹீட்டர், வெப்பமூட்டும் பானை, குளியல்"
ಬ್ಯಾಟರಿ,மின்கலம்
"ಅರೇ ವಿಭಾಗ, ಚೇಂಬರ್, ಕೊಲ್ಲಿ","வரிசை பிரிவு, அறை, விரிகுடா"
ಪ್ರದರ್ಶನ,கண்காட்சி
ಕಿಬಾನ್,கிபான்
"ಮಾಣಿಕ, ಬೀಡು","மாணிக்கா, பீட்"
"ಕಿರಣ, ಕಿರಣ, ಕಿರಣ, ಟ್ರಂಪ್","பீம், பீம், பீம், டிரம்ப்"
"ಡಿಕ್ಮನ್, ಡಿಕನ್","டிக்மன், டிக்கான்"
"ಡೋಲ್, ವಿಸ್ಪಾಂಡ್","டோல், விஸ்பாண்ட்"
ಬೆಕ್ವೆರೆಲ್ ಪರಿಣಾಮ,பெக்கரல் விளைவு
ಬೆಲ್ ಜಾರ್,மணி ஜாடி
ಬೆಲ್ಲೋಸ್,பெல்லோஸ்
ಗಂಟೆ ಗಡಿಯಾರ,மணி கடிகாரம்
"ವೇದಿಕಾ, ಪೀಠ","வேதிகா, பெஞ்ச்"
"ಮೋಡ್, ಬಂಕ್ (ಸಂ.), ಬೆಂಡ್ (ವಿ.)","முறை, பங்க் (எட்.), வளைவு (வி.)"
ಬ್ಯಾಂಕನ್,வங்கியாளர்
"ಬಾಗಿದ, ಬಾಗಿದ","வளைந்த, வளைந்த"
ಬರ್ನೌಲ್ಲಿ-ಸಮೀಕರಣ,பெர்னோலி-சமன்பாடு
ತಳದ-ಕಾರ್ಯ,அடிப்படை-செயல்பாடு
ಅತ್ಯುತ್ತಮ ಅಂಟಿಕೊಳ್ಳುವಿಕೆ,சிறந்த ஒட்டுதல்
ಬೀಟಾ (ಬಿ),பீட்டா (பி)
ಬೆಟಾಟ್ರಾನ್,பீட்டாட்ரான்
ಮಾದರಿ,bethe மாதிரி
ಬಿವಟ್ರಾನ್,bivatron
BH ಕರ್ವ್,BH வளைவு
ದ್ವಿಕೋನ,இருகோணமானது
"ಪಕ್ಷಪಾತ, ಪಕ್ಷಪಾತ","சார்பு, சார்பு"
ದ್ವಿ-ಅಕ್ಷೀಯ,இரு-அச்சு
ಬೈಕ್ರೋಮೇಟ್ ಕೋಶ,பைக்ரோமேட் செல்
ಅಭ್ಯವತಲ್,அப்யவடல்
ಡಬಲ್ ಆಂಟೆನಾ,இரட்டை ஆண்டெனா
ಬೈಕಾನ್ವೆಕ್ಸ್,பைன்வெக்ஸ்
"ದ್ವಿ-ಸ್ಫಟಿಕ, ದ್ವಿ-ಸ್ಫಟಿಕ","இரு-படிகம், இரட்டை-படிகம்"
ದ್ವಿಮುಖ ಮೈಕ್ರೊಫೋನ್,இருதரப்பு ஒலிவாங்கி
ದ್ವಿಪದ ಮಾದರಿ,இருவகை மாதிரி
ಡಿಪ್ಲಾಯ್ಡ್,டையோசியஸ்
ದ್ವಿಪಕ್ಷೀಯ,இருதரப்பு
ಬೈಲಿನಿಯರ್,இருமுனை
ದ್ವಿಮಾಣು,இரு மூலக்கூறு
"ದ್ವಿ-ವೇರಿಯಬಲ್, ಬೈ-ಬೇಸ್, ಡ್ಯುಯಲ್","இரு-மாறி, இரு-அடிப்படை, இரட்டை"
"ಬೈನರಿ ಕೋಡ್, ಬೈನರಿ ಕೋಡ್","பைனரி குறியீடு, பைனரி குறியீடு"
ಆಟದ ತಾರೆ,விளையாட்டு நட்சத்திரம்
ಬೈನರಿ ವಿಧಾನ,பைனரி முறை
ದ್ವಿಮುಖ,இரட்டை பக்க
ಕರಾರುಪತ್ರ,பத்திரம்
"ದುರ್ಬೀನು, ದುರ್ಬೀನು","தொலைநோக்கி, தொலைநோக்கி"
ಅವಳಿ,பைனரி
ದ್ವಿಪದ ವಿತರಣೆ,இருவகைப் பரவல்
"ದ್ವಿಕೇಂದ್ರ, ದ್ವಿಕೇಂದ್ರ, ಬೈನ್ಯೂಕ್ಲಿಯೇಟೆಡ್","இருமைய, இருமைய, இரு அணுக்கரு"
ಬಯೋಡೈನಾಮಿಕ್ಸ್,உயிரியக்கவியல்
ಜೈವಿಕ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,உயிர் மின்னணுவியல்
ಜೈವಿಕ ಭೌತಶಾಸ್ತ್ರಜ್ಞ,உயிர் இயற்பியலாளர்
ಜೈವಿಕ ಭೌತಶಾಸ್ತ್ರ,உயிர் இயற்பியல்
ಜೈವಿಕ ಉಪಗ್ರಹ,உயிரியல் செயற்கைக்கோள்
"ಸಿನಿಮಾಟೋಗ್ರಾಫರ್, ಬಯೋಸ್ಕೋಪ್","ஒளிப்பதிவாளர், பயாஸ்கோப்"
ಬಯೋ-ಸಾವರ್ಟ್ ನಿಯಮ,பயோ-சாவர்ட் விதி
ಬೈಫಾಸಿಕ್ ಕರೆಂಟ್,இருமுனை மின்னோட்டம்
ದ್ವಿಧ್ರುವಿ,இருமுனை
"ಬಿಪ್ರಿಸಂ, ಬಿಪ್ರಿಸಂ","இருபிரிசம், இருபிரிசம்"
"biquartz, biquartz","biquartz, biquartz"
ಬೈಫಾಸಿಕ್ ಪಾತ್ರ,இருமுனை பாத்திரம்
ಎರಡು ಹಂತದ ಮಲ್ಟಿವೈಬ್ರೇಟರ್,இரண்டு-நிலை மல்டிவிபிரேட்டர்
"ದ್ವಯಾಂಕ್* (ದ್ವಿಮಾನ ಸಂಖ್ಯೆ), ಬರ್ಮೀಸ್, ಆನಿ, ತುಕ್","ட்வயங்க்* (பைனரி எண்), பர்மிஸ், அனி, துக்"
"ಕಪ್ಪು, ಕೃಷ್ಣ","கருப்பு, கிருஷ்ணா"
ಕಪ್ಪು ದೇಹ,கருப்பு உடல்
ಅದೃಶ್ಯ ಬೆಳಕು,கண்ணுக்கு தெரியாத ஒளி
ತಿಮಿರಾಯನ್ ರೇಡಿಯೋ ತಿಮಿರಾಯನ್,திமிராயன் வானொலி திமிராயன்
ಎಜೆಕ್ಷನ್ ನಾಡಿ,வெளியேற்ற துடிப்பு
ಅಂತ್ಯ ಪಕ್ಷಪಾತ,முடிவு சார்பு
ಕಪ್ಪು ವಿಕಿರಣ,கருப்பு கதிர்வீச்சு
"ಅಪೂರ್ಣ, ಖಾಲಿ","முடிக்கப்படாத, வெற்று"
ಕವರ್,கவர்
ರದ್ದತಿ,ரத்து
"ಸ್ಫೋಟ, ಸ್ಫೋಟ, ಬಿರುಗಾಳಿ","வெடிப்பு, வெடிப்பு, புயல்"
"ಸವಿಕಾ, ಬ್ಲೀಡರ್, ಸವಿ","savika, bleeder, savi"
"ವೇಷಧಾರಿ, ಕುರುಡ","மாறுவேடமிட்டு, குருடர்"
ಬ್ಲೋಚ್ ಪ್ರಮೇಯ,ப்ளாச்சின் தேற்றம்
"ಬ್ಲಾಕ್, ಬ್ಲಾಕ್, ಬ್ಲಾಕ್","தொகுதி, தொகுதி, தொகுதி"
"ಬ್ಲೋ, ಬ್ಲೋ, ಬ್ಲೋ","அடி, அடி, அடி"
ನೀಲನಕ್ಷೆ,நீல அச்சு
ಅಸ್ಪಷ್ಟತೆಯ ವೃತ್ತ,தெளிவின்மை வட்டம்
ಅಸ್ಪಷ್ಟ,தெளிவற்ற
"ಚೆಂಡು, ಗೋಳ, ಪೆಂಡೆಂಟ್","பந்து, கோளம், பதக்கம்"
"ದೇಹ, ವಸ್ತು","உடல், பொருள்"
ದೈಹಿಕ ಸಾಮರ್ಥ್ಯ,உடல் திறன்
ಕೇಂದ್ರೀಕೃತವಾಗಿದೆ,மையம் கொண்டது
"ದೇಹ-ಕರ್ಣೀಯ, ಅಂತ್ಯ-ಕರ್ಣೀಯ","உடல்-மூலைவிட்ட, இறுதி-மூலைவிட்ட"
"ಬೋಗಿ, ಅಜ್ಞಾತ ಪತ್ತೆ (ರಾಡಾರ್)","போகி, தெரியாத கண்டறிதல் (ரேடார்)"
ಬೋರ್ ಪರಿಣಾಮ,துளை விளைவு
ಬೋರ್ ಮ್ಯಾಗ್ನೆಟನ್,துளை காந்தம்
"ಬಾಯ್ಲರ್, ಬಾಯ್ಲರ್","கொதிகலன், கொதிகலன்"
"ಕುದಿಯುವ, ಕುದಿಯುವ","கொதிக்கும், கொதிக்கும்"
ಬೋಲ್ಟ್ಸ್‌ಮನ್ ಸಮೀಕರಣ,போல்ட்ஸ்மேன் சமன்பாடு
ಬಾಂಬರ್ ಎಲೆಕ್ಟ್ರಾನ್,குண்டுவீச்சு எலக்ட்ரான்
"ಆಘಾತಕಾರಿ ಶಕ್ತಿ, ಬಾಂಬ್ ಶಕ್ತಿ","அதிர்ச்சிகரமான ஆற்றல், குண்டுவீச்சு ஆற்றல்"
ಅಡಮಾನ,அடமானம்
"ಬಂಧಿತ, ಬಂಧಿತ, ಬಂಧಿತ","பிணைக்கப்பட்ட, பிணைக்கப்பட்ட, பிணைக்கப்பட்ட"
ವರ್ಧಕ,மேம்படுத்துபவர்
ಬೋರಾನ್,பழுப்பம்
ಬೋಸ್-ಕಣ,போஸ்-துகள்
ಬೋಸಾನ್,போஸான்
"ಜಂಪ್, ಜಂಪ್","முட்டாள், குதி"
ಬಂಧಿಸಲಾಗಿದೆ,கட்டுப்பட்டது
"ಮಿತಿ, ಮಿತಿ (ಸಂ.), ಕನಿಷ್ಠ (ವಿ.)","வரம்பு, வரம்பு (பதிப்பு), விளிம்பு (வி.)"
ಬಂಧಿಸಲಾಗಿದೆ,பிணைக்கப்பட்ட
ಧನು ರಾಶಿ ಅಂಗಳ,தனுசு முற்றம்
ನೌಕಾಯಾನ ಅಲೆ,பாய்மர அலை
ಬಾಯ್ಲರ್ ತಾಪನ,கொதிகலன் வெப்பமூட்டும்
ಬಾಯ್ಲೆ ಕಾನೂನು,பாயின் சட்டம்
ಬಾಯ್ಲರ್ ತಾಪನ,கொதிகலன் வெப்பமூட்டும்
ಬ್ರಾಕೆಟ್-ವರ್ಗ,அடைப்பு-வகுப்பு
ಚೀಲ ನಿಯಮ,பை விதி
ಹೆಣೆದುಕೊಂಡ ತಂತಿ,பின்னிப் பிணைந்த கம்பி
ಬ್ರೇಕ್ ವರ್ಗ,பிரேக் வகுப்பு
ಬ್ರಾಮಾ ಸಂಕೋಚಕ,பிரமா அமுக்கி
ಕವಲೊಡೆಯುತ್ತಿದೆ,கிளைகள்
"ಬ್ರೇವ್ ಲ್ಯಾಟಿಸ್, ಬ್ರೇವ್ ಲ್ಯಾಟಿಸ್","துணிச்சலான லட்டு, துணிச்சலான லட்டு"
ಹಿತ್ತಾಳೆ ಬ್ರೇಜಿಂಗ್,"பித்தளை பிரேசிங், பித்தளை சாலிடரிங்"
ಬೇರ್ಪಡುವಿಕೆ,துண்டித்தல்
ಬ್ರೇಕ್ ಕನೆಕ್ಟರ್,இணைப்பு உடைப்பு
"ಫ್ರಾಕ್ಚರ್ ಡಯೋಡ್, ಝೀನರ್ ಡಯೋಡ್","எலும்பு முறிவு டையோடு, ஜீனர் டையோடு"
ಮುರಿತ,எலும்பு முறிவு
"ಬ್ರೀಡರ್ ರಿಯಾಕ್ಟರ್, ಬ್ರೀಡರ್ ನ್ಯೂಕ್ಲಿಯರ್ ಫರ್ನೇಸ್, ಬ್ರೀಡರ್ ಫರ್ನೇಸ್","ப்ரீடர் ரியாக்டர், ப்ரீடர் நியூக்ளியர் ஃபர்னஸ், பிரீடர் ஃபர்னஸ்"
ಸಂತಾನೋತ್ಪತ್ತಿ,இனப்பெருக்கம்
"ನಿವಾರಕ ವಿಕಿರಣ, ಬ್ರಾಸ್ಟ್ರಾಲಂಗ್","retardant கதிர்வீச்சு, brastralung"
ಬ್ರೂಸ್ಟರ್-ಕೋನ,brewster-angle
ಬ್ರೂಸ್ಟರ್ ಫ್ರಿಜ್,ப்ரூஸ்டர் குளிர்சாதன பெட்டி
ಸೇತುವೆ,பாலம்
ಸೇತುವೆ ಬಂಧ,பாலம் பிணைப்பு
"ಪ್ರಕಾಶಮಾನವಾದ, ಹೊಳಪುಳ್ಳ, ಬೆರಗುಗೊಳಿಸುವ","பிரகாசமான, பளபளப்பான, திகைப்பூட்டும்"
ಪ್ರಕಾಶಕ,ஒளிரும்
ಕಾಂತಿ,பிரகாசம்
"ದ್ಯುತಿ, ಪ್ರಭಾ","தியுதி, பிரபா"
ಬ್ರಿಲುವಾನ್ ಪ್ರದೇಶ,பிருலுவான் பகுதி
ಬ್ರಿಟಿಷ್ ಸ್ಟ್ಯಾಂಡರ್ಡ್ ಕ್ಯಾಂಡಲ್,பிரிட்டிஷ் நிலையான மெழுகுவர்த்தி
ಸುಲಭವಾಗಿ,உடையக்கூடிய
ಸೂಕ್ಷ್ಮತೆ,உடையக்கூடிய தன்மை
ಪ್ರಸಾರ,ஒளிபரப்பு
ವಿವರವಾದ,விரிவான
ಹಿಮ್ಮೆಟ್ಟುವಿಕೆ,பிற்போக்கு
ಬ್ರೋಗ್ಲಿ ಸೂತ್ರ,ப்ரோக்லி சூத்திரம்
ಛಿದ್ರಗೊಂಡಿದೆ,துண்டு துண்டாக
ಬ್ರೌನಿ ಚಲನೆ,பிரவுனி இயக்கம்
"ಕುಚಿ, ಬುರುಶ್, ಕರ್ಚ್, ಗುಲ್ಮ್","குச்சி, புருஷ், குர்ச், குல்ம்"
"ಗುಳ್ಳೆ, ಬಬಲ್ (ed.), mumble (v.)","குமிழி, குமிழி (பதிப்பு), முணுமுணுப்பு (வி.)"
ಹೊಮ್ಮುವಿಕೆ,உமிழும்
ಪ್ರತಿಕ್ರಮಗಳು,எதிர் நடவடிக்கைகள்
ಸಂಕೋಚನ,சுருக்கம்
"ಆಂಫೋಟೆರಿಕ್, ಬಫರ್ಡ್","amphoteric, buffered"
ಅಕೌಸ್ಟಿಕ್ಸ್,ஒலியியல்
ಬರ್ಧನ್,பர்தன்
ಬಲ್ಬ್,பல்பு
ಹೊರಹೊಮ್ಮು,வெளிப்படு
"ಪರಿಮಾಣ, ಬೃಹತ್, ದ್ರವ್ಯರಾಶಿ, ದ್ರವ್ಯರಾಶಿ, ಪರಿಮಾಣ","தொகுதி, மொத்த, நிறை, நிறை, தொகுதி"
ಪರಿಮಾಣ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಗುಣಾಂಕ,தொகுதி நெகிழ்ச்சி குணகம்
ಜನಸಂಖ್ಯೆಯ ಆಸ್ತಿ,மக்கள் சொத்து
ಗರಿಷ್ಠ ತಾಪಮಾನ,அதிகபட்ச வெப்பநிலை
ಉಬ್ಬು,வீக்கம்
"ಗೊಂಚಲು, ಗೊಂಚಲು (ಎನ್.), ಕ್ಲಸ್ಟರ್ಡ್ (ವರ್.)","கொத்து, கொத்து (n.), கொத்தாக இருக்க வேண்டும் (ver.)"
ಗುಂಪನ್ನು,கொத்து
ಬನ್ಸೆನ್ ಕೋಶ,பன்சென் செல்
ತೇಲುವಿಕೆ,மிதப்பு
"ತೇಲುವಿಕೆ, ತೇಲುವಿಕೆ","மிதப்பு, மிதப்பு"
ಬರ್ಗರ್ ಸರ್ಕ್ಯೂಟ್,பர்கர் சுற்று
ಕಳ್ಳ ಗಂಟೆ,திருடன் மணி
"ಬರ್ನರ್, ಇಗ್ನಿಟರ್","எரிப்பான், பற்றவைப்பான்"
ಪೂರ್ಣ ದಹನ,முழு பற்றவைப்பு
"ಸ್ಫೋಟ, ಸ್ಫೋಟ, ಬಿರುಕು","வெடிப்பு, வெடிப்பு, பிளவு"
ಸಾಲು ಕಾರ್ಯನಿರತವಾಗಿದೆ,வரிசை பிஸி
ಬಿಡುವಿಲ್ಲದ ಟೋನ್,பிஸியான தொனி
ಬಜರ್,ஒலிப்பவர்
