Hindi,Gujarati
स्वभोजी लयनकाय,સ્વચાલિત
स्वगुणित,સ્વચાલિત
"प्रचलपाद, ऑटोपोडियम",સ્વચાલિત
स्वबहुगुणित,સ્વોલપ્લોઇડ
अलिंगी गुणसूत्र,સ્વચાલિત ક્રોમરોમ
अलिंगसूत्री जीन,સ્વત્વાદેશ
अलिंगसूत्र,આપત્તિજનક
स्वचतुर्गुणित,સ્વચાલિત
स्वांगोच्छेदन,સ્વચાલ
स्वत्रिगुणित किस्म,સ્વચાલિત વિવિધતા
"स्वपोषी, स्वपोषित",સ્વચાલિત
"शरद काष्ठ, बसंत काष्ठ",પડોશી લાકડો
वृद्धि आलेख,સહાયક
वृद्धिमापी,સહાયકમાપક
आयतनी वृद्धि,સહાયક વૃદ્ધિ
ऑक्सिन,Uxક્સિન
विपोषी,Uxક્સોટ્રોફ
अलिंद निलय बंडल,એક વી બંડલ
एवीज,આદ
एविसेनिया,એકસાથે
शूक,Awગલો
अक्षीय कंकाल,અક્ષીય હાડપિંજર
अक्षीय,સ્ફોટક
कक्षीय कलिका,વિસ્ફોટક કળી
कक्षीय,Axંચે એવું
अक्ष-कशेरूक,કુહારી
तंत्रिकाक्ष,ચેલો
तंत्रिकाक्ष कला,કર્કશ પટલ
तंत्रिकाक्षतः,કર્કશ
"अक्षसूत्र, एक्सोनीम",Ax્કોનેમ
ऐजोस्पिरिलम,અણીદાર
ऐजोटोबैक्टर,અજાણી
अयुग्म शिरा,અકસ્માત નસ
बैसिलस ऐन्थ्रेसिस,બેસીલસ એન્થ્રેસીસ
बैसिलस थुरिंजिएन्सिस,બેસિલસ થ્યુરિંગિનેસિસ (બીટી)
"दंडाणु, बैसिलस",દંભ
जीवाणु,જીવાત
"जीवाण्विक, जीवाणुक, जीवाणु",જીવાત
जीवाणुक कृतक गुणसूत्र,બેક્ટેરિયલ કૃત્રિમ રંગસૂત્ર (બીએસી)
जीवाण्विक रोगाणु,જીવાણુ રોગકારક રોગ
जीवाण्विक प्लाज्मा झिल्ली,બેક્ટેરિયલ પટલ
जीवाणुक प्रभेद,જીવાણુની તાણ
"जीवाण्वीय, जीवाणु",જીવાણુનાશક
जीवाणु नामपद्धति,જીવાણુ નામ
जीवाणुभोजी,પેક્ટેરિઓફેજ
जीवाणु,સુશોભન
बैक्युलोविषाणु,બક્યુલોવાયરસ
परिच्छादन,લપસી પડવી
बैलीनोप्टेरा,બારીક
संतुलित बहुरूपता,ઉનાળાની બહુપદી
संतोलक वरण,સંતુલન પસંદગી
बैलेनोग्लोसस,બાલનોગ્લોસસ
बैलानस,બટનો
बैलौस्टा,બાલુટા
कंदुक खल्लिका संधि,દડા અને સોકેટ સંયુક્ત
बैलून कैथीकरण,બલૂન કેથરલાઇઝેશન
बाम एच I,બામ એચ આઇ
बाँस प्ररोह,વાંસના પગ
पट्टित चींटीखोर,અણીદાર
पट्टन तकनीक,બેડની તકનીક
बार्बिट्युरेट,કાંસકી
नग्न शैल,ખડક
"रोध, रोधिका",અવરોધ
"वल्क, छाल",ભડકો
"खंडावर, बार्नेकल",રંગબેરું
आधार पिंड,મૂળભૂત સંસ્થા
आधार आवरण,મૂળભૂત આવરણ
आधारी गुच्छिका,મૂળભૂત ગેંગલીયન
आधारी तल्प,મૂળભૂત પપ્પ
आधार,પાયો
क्षारक युग्म,આધાર
आधार-कला,ભોંયરું
बेसिडियोकार्प,બેસિડિઓકાર્પ
बेसिडियोमाइसिटीज,પાયમાલ
बेसिडियमबीजाणु,બેસિડિઓસ્પોર
बेसिडियम,આધારસ્તંભ
अधःबद्ध,બેસિફિક્સ
आधार झिल्ली,ભોંયના પટલ
तलाभिसारी पर्व क्रम,ઈંટપેટલ હુકમ
"क्षारकरागी, बेसोफिल",બેસોફિલ
क्षारकरागी,બેસોફિલનું
बेटसी अनुहरण,બેસિયન નકલ
बाथ स्पंज,સ્નાન સ્પોન્જ
नहाने का स्पंज,સ્નાન સ્પોન્જ
बौहिनिया,બૌહિનીયા
विस्पंद,ધબક
"मधुमक्खी पेटिका, मधुमक्खी छत्ताधानी",મધપૂડો
मधुमोम,મધુષણી
बिगोनिआ,તામસી
व्यवहारात्मक अनुकूलन,વર્તણૂક અનુકૂલન
बेल,પોત
बेलाडोना,બાલ્ટડોન્ના
सुदम अर्बुद,વિનોદી ગાંઠ
नितलस्थ,સજાવટવાળું
बेंजीन हेक्साक्लोराइड (बी.एच.सी.),બેન્ઝિન હેક્સાક્લોરાઇડ (બીએચસી)
बेंजीन,ઉન્માદ
बेरेनिल,એક જાતની સગીર
"सरस फल, बेरी",લહેરી
बीटा विविधता,બીટા વિવિધતા
बेटूला,Betાળ
b-ग्लोबिन,બી-ગ્લોબિન
भांग,ભંગ
भेटकी,ભિત્કી
बी-संस्तर,બી-ક્ષિતિજ
बाइकार्बोनेट,બેવડો
द्विअंडपी,દ્વિકાર્ય
बाइकार्पलेटी,દ્વિકાર્ય
"द्विशिरस्क, बाइसेप्स",દ્વિશય
उभयावतल,દ્વિસરણ
उभयोत्तल,દ્વિકોષ
उभयोत्तल गोलाकार लेन्स,બેકોનવેક્સ-ગોળાકાર લેન્સ
द्विवलनी कपाट,દ્વિપક્ષી વાલ્વ
बिडर-नाल,બિડરની નહેર
बिडर अंग,બોલી લગાવનાર અંગ
द्विवर्षी,દ્વિવાર્ષિક
बिग बैंग सिद्धांत,બિગ બેંગ થિયરી
द्विओष्ठी,ક bilંગું કરવું
द्विपार्श्व सममिति,દ્વિપક્ષીય સપ્રમાણતા
