Malayalam,Hindi
ആനുകൂലം,"हितलाभ, हित, लाभ"
സംശയത്തിന്റെ പ്രയോജനം,संदेह लाभ
നന്മ,हितकारिता
ബെൻ വോളന്റ് ഫണ്ട്,हितकारी निधि
Arequeliathe,"वसीयत करना, वसीयत द्‌वारा देना"
അയവിസ്താരം,वसीयत
ദുര്ത്തന്ത,शोकसंतप्त
മികച്ച ശ്രമങ്ങൾ,भरसक प्रयत्‍न
കാഴ്ചപ്പാട്,"सुमुन्नति, बेहतरी, खुशहाली"
പക്ഷപാതം,"अभिनति, झुकाव, पूर्वाग्रह"
പക്ഷപാതപരമായ അഭിപ്രായം,पूर्वाग्रही मत
ബിബ്ലിയോഗ്രാഫി,ग्रंथसूची
ബിനാത്തില്,द्‌विवार्षिक
വിഭജനം,दो भागों में बांटना/बंटना
ദിഭാരതം,द्‌विविवाह
ഉഭയകക്ഷി,द्‌विपक्षीय
രണ്ടുഭാഷകളിലുള്ള,द्‌विभाषी
ബൈകാമെറൽ,"द्‍‌विसदन, द्‌विसदनी"
ബില്,"विधेयक, बिल"
വ്യവഹാര പത്രം,विनिमय पत्र
ബിമോണി റിപ്പോർട്ട്,"द्‌विमासिक रिपोर्ट, अर्धमासिक रिपोर्ट"
ബന്ധിക്കുക,"जिल्दसाजी, बाध्यकारी"
ബയോഡറ്റ,जीवनवृत्‍त
ബിപർട്ടിനെറ്റ്,"द्‌विदक्षीय, द्‌विदलीय"
Biparteait കരാർ,द्‌विपक्षीय करार
ജന്മവാർഷികം,जन्म वर्षगाँठ
ജനന സർട്ടിഫിക്കറ്റ്,जन्म प्रमाणपत्र
ജനന നിയന്ത്രണം,संतति निरोध
ജനിച്ച ദിവസം,"जन्म तिथि, जन्म की तारीख"
ജന്മസ്ഥലം,जन्म स्थान
ജനന നിരക്ക്,जन्मदर
ബിക്കുളികം,"पाक्षिक, अर्ध-साप्ताहिक"
കറുത്ത സമ്പദ്വ്യവസ്ഥ,काली अर्थव्यवस्था
കറുത്ത പട്ടിക,"काली सूची, काली सूची में नाम डालना"
കൊള്ളയടിക്കുക,भयादोहन
കരിഞ്ചന്ത,"चोर बाजार, काला बाजार"
കുറ്റപ്പെടുത്തുക,दोष लगाना
ശൂന്യമായ പരിശോധന,कोरा चेक
പുതപ്പ് ഇടപാട്,व्यापक सौदा
പുതപ്പ് ഓർഡർ,व्यापक आदेश
സ്ഫോടനം,धमाका
മിശ്രിതമാക്കുക,सम्मिश्रण
ഉപരോധിക്കുക,"खंड, ब्लॉक"
ഉപരോധിക്കല്,"नाकाबंदी, अवरोध"
തടഞ്ഞ മൂലധനം,अवरूद्‌ध पूंजी
വലിയ അക്ഷരം,"बड़ा अक्षर, साफ़ अक्षर"
രക്ത ദാനം,रक्‍तदान
രക്തബന്ധങ്ങൾ,रक्‍त-संबंधी
ബ്ലൂ കോളർ ജോലി,कायिक कार्य
ബ്ലൂപ്രിന്റ്,"ब्लूप्रिंट, खाका"
മല്പ്പാതം,झांसा
പലക,"बोर्ड, मंडल, गत्‍ता"
"ബോർഡിംഗ്, താമസം",भोजन तथा आवास
ഡയറക്ടർ ബോർഡ്,निदेशक मंडल
റവന്യൂ ബോർഡ്,राजस्व मंडल
ശരീരം,निकाय
അംഗരക്ഷകന്,अंगरक्षक
ബോട്ടർ വൗച്ചർ,जाली वाउचर
ബോണഫൈഡുകൾ,"सद्‍भाव, सदाशयता"
ബോണ്ട്,"बंधपत्र, बांड"
ബോണ്ടഡ് തൊഴിലാളി,बंधुआ मज़दूर
ലാഭവിഹിതം,बोनस
ബുക്കിംഗ് ഓഫീസ്,"टिकटघर, बुकिंग कार्यालय"
പുസ്തക കീപ്പർ,"बही लेखक, मुनीम"
ബുക്ക്-സൂക്ഷിക്കുക,"बहीखाता पद्‌धति, बहीखाता-लेखन"
ലഘുഗന്ഥം,पुस्तिका
റഫറൻസ് പുസ്തകം,संदर्भ पुस्तक
പുസ്തക മൂല്യം,"खाता मूल्य, अंकित मूल्य"
ബൂത്ത്,"बूथ, कोष्‍ठ, मतदान कोष्‍ठ"
ബൂത്ത് പിടിച്ചെടുക്കുക,"बूथ कब्ज़ा करना, बूथ कब्जाना, बूथ लूटना, मतदान कोष्‍ठ पर कब्जा करना"
അതിർത്തി അലവൻസ്,सीमा भत्‍ता
അതിർത്തി രേഖ,"सीमारेखा, सीमावर्ती (वि.)"
കടം വാങ്ങുന്നയാൾ,उधारकर्ता
കടം വാങ്ങുന്ന ശക്തി,"उधार लेने की शक्‍ति, ऋणादान शक्‍ति"
യജമാനന്,बॉस
തടസ്സപ്പെടുത്തുക,गत्यवरोध
ആവരണചിഹ്നം,कोष्‍ठक
അതിര്ത്തി,सीमा
ബഹിഷ്കരിക്കുക,"बहिष्कार, बॉयकाट"
മസ്തിഷ്ക വളരം,प्रतिभा पलायन
ബ്രാഞ്ച് ഓഫീസ്,शाखा कार्यालय
ലംഘനം,"भंग, तोड़ना"
കരാറിന്റെ ലംഘനം,क़रार-भंग
ആത്മവിശ്വാസത്തിന്റെ ലംഘനം,विश्‍वास भंग
കരാർ ലംഘനം,संविदा भंग
അച്ചടക്ക ലംഘനം,अनुशासन भंग
നിയമലംഘനം,"विधिभंग, क़ानून तोड़ना"
സമാധാന ലംഘനം,शांति भंग
പദവി ലംഘനം,विशेषाधिकार भंग
വാഗ്ദാന ലംഘനം,वचन भंग
നിയമലംഘനം,नियम भंग
വിശ്വാസ ലംഘനം,"विश्‍वास भंग, अमानत में खयानत"
പൊട്ടമം,"टूट-फूट, टूट-फूट प्रभार"
ബ്രേക്ക് ഡൗൺ,ठप
സേവനത്തിൽ തകർക്കുക,सेवा में व्यवधान
പിരിഞ്ഞുപോകുക,ब्योरा
ഇനം,नस्ल
കൈക്കൂലി,"घूस, रिश्‍वत"
ചുരുക്കത്തിലുള്ള,"संक्षिप्त, पक्षसार, ब्रीफ़"
വിവരം നല്കല്,"सार बताना, पक्षसार बताना"
