Assamese,Tamil
কেন্দ্ৰীয় প্ৰচেছৰ,மத்திய செயலி
গড় স্কেল,அர்த்தம்
মধ্যম কম্পাঙ্ক,நடு அதிர்வெண்
মাজৰ এক্সজেষ্ট ট্ৰেন্সফৰ্মাৰ,நடுத்தர வெளியேற்ற மின்மாற்றி
"চিৰামিক, মাটি","பீங்கான், களிமண்"
চিৰামিক ভৰোৱা,பீங்கான் நிரப்பு
চিৰামিক ফিল্টাৰ,பீங்கான் வடிகட்டி
চিৰামিক সামগ্ৰী,பீங்கான் பொருள்
চিৰামিক অনুনাদক,செராமிக் ரெசனேட்டர்
চিৰামিক শব্দ গ্ৰাহক,பீங்கான் ஒலி பெறுதல்
cerenkov কেলকুলেটৰ,செரென்கோவ் கால்குலேட்டர்
সৰমত,சர்மத்
চলকোজেনাইড,சால்கோஜெனைடு
কেলকোপাইৰাইট,கால்கோபைரைட்
"চেনেল, চেনেল","சேனல், சேனல்"
চেনেল বেণ্ড সম্প্ৰসাৰণ,சேனல் பேண்ட் விரிவாக்கம்
চেনেল ক&#39;ডাৰ,சேனல் குறியாக்கி
চেনেল কম্পাঙ্ক,சேனல் அதிர்வெண்
চেনেলৰ চৰিত্ৰ,சேனல் பாத்திரம்
চেনেল পৃথকীকৰণ,சேனல் பிரிப்பு
চেনেল তত্ত্ব,சேனல் கோட்பாடு
আখৰ উৎপাদক,எழுத்து ஜெனரேட்டர்
চৰিত্ৰ চিনাক্তকৰণ,பாத்திரம் அங்கீகாரம்
বৈশিষ্ট্যপূৰ্ণ ইম্পিডেন্স,பண்பு மின்மறுப்பு
চাৰ্জ কেৰিয়াৰ,சார்ஜ் கேரியர்
চাৰ্জ নিয়ন্ত্ৰণ প্ৰাচল,கட்டணம் கட்டுப்பாட்டு அளவுரு
চাৰ্জ সংযুক্ত ডিভাইচ,சார்ஜ் இணைக்கப்பட்ட சாதனம்
চাৰ্জ কাপল্ড ৰেণ্ডম এক্সেছ মেমৰি,சார்ஜ் இணைந்த சீரற்ற அணுகல் நினைவகம்
আধান ঘনত্ব,கட்டணம் அடர்த்தி
চাৰ্জ ইনজেকচন ডিভাইচ,கட்டணம் செலுத்தும் ஊசி சாதனம்
চাৰ্জ লছ,கட்டணம் இழப்பு
চাৰ্জ পাম্পিং,கட்டணம் உந்தி
চাৰ্জ চেন্সিং এম্প্লিফায়াৰ,சார்ஜ் உணர்திறன் பெருக்கி
চাৰ্জ সংৰক্ষণ,கட்டணம் சேமிப்பு
আধানযুক্ত কণা,சார்ஜ் துகள்கள்
ভাবুকতা,உணர்ச்சிமிக்க
ফ্ৰেম,சட்டகம்
ৰবিশ্বেভ ফিল্টাৰ,robyshev வடிகட்டி
মুঠ পৰীক্ষা কৰক,மொத்தத்தை சரிபார்க்கவும்
কম্পাঙ্ক পৰীক্ষা কৰক,அதிர்வெண் சரிபார்க்கவும்
ৰাসায়নিক বন্ধন,இரசாயன பிணைப்பு
ৰাসায়নিক বাষ্প নিক্ষেপ,இரசாயன நீராவி படிவு
শিশুৰ তলাৰ সুবিধা,குழந்தை பூட்டு வசதி
শিশুৰ আইন,குழந்தை சட்டம்
চিপ,சிப்
চিপ সক্ৰিয়কৰণ,சிப் செயல்படுத்தல்
choke,மூச்சுத்திணறல்
intermittent,இடைப்பட்ட
মাজে মাজে এম্প্লিফায়াৰ,இடைப்பட்ட பெருக்கி
মাজে মাজে এম্প্লিফায়াৰ,இடைப்பட்ட பெருக்கி
মাজে মাজে মোড,இடைப்பட்ட முறை
ক্ৰ&#39;মা এম্প্লিফায়াৰ,குரோமா பெருக்கி
বৈশিষ্ট্য নিৰ্ণয়ৰ ডায়েগ্ৰাম,குணாதிசய வரைபடம்
ৰং কৰা,நிறமி
বৃত্তৰ ডায়েগ্ৰাম,வட்ட வரைபடம்
বৰ্তনী,சுற்று
বৰ্তনী বিশ্লেষণ,சுற்று பகுப்பாய்வு
বৰ্তনী ভাঙক,சுற்று பிரிப்பான்
বৰ্তনীৰ ডায়েগ্ৰাম,சுற்று வரைபடம்
বৰ্তনী সংকেত,சுற்று குறியீடு
চাৰ্কিট চুইচিং,சுற்று மாறுதல்
বৃত্তাকাৰ তৰংগ পথ,வட்ட அலை பாதை
প্ৰচলিত স্মৃতিশক্তি,சுற்றும் நினைவகம்
বণ্ডিং বৰ্তনী,பிணைப்பு சுற்று
clap দোলক,கைதட்டல் ஆஸிலேட்டர்
ক্লাছ A এম্প্লিফায়াৰ,வகுப்பு A பெருக்கி
ক শ্ৰেণী] খ] গ] ঘ কাৰ্য্যসমূহ,வகுப்பு A] B] C] D செயல்பாடுகள்
ক্লাছ বি এম্প্লিফায়াৰ,வகுப்பு B பெருக்கி
ক্লাছ C এম্প্লিফায়াৰ,வகுப்பு C பெருக்கி
ক্লাছ D এম্প্লিফায়াৰ,வகுப்பு D பெருக்கி
S শ্ৰেণীৰ শৰীৰ,எஸ் வகுப்பு உடல்
"বহিষ্কাৰ, পৰিষ্কাৰ","வெளியேற்றம், சுத்தமான"
শ্বিয়াৰিং,வெட்டுதல்
শ্বিয়াৰিং বৰ্তনী,வெட்டும் சுற்று
calad,காலட்
ঘড়ীৰ কম্পাঙ্ক,கடிகார அதிர்வெண்
ঘড়ী পালছ জেনেৰেটৰ,கடிகார துடிப்பு ஜெனரேட்டர்
কাদাল আৰ এছ ফ্লিপ ফ্লপ,காதல் ஆர்எஸ் ஃபிளிப் ஃப்ளாப்
বন্ধ বৰ্তনী টেলিভিছন,மூடிய சுற்று தொலைக்காட்சி
বন্ধ লুপ কাৰ্য্য,மூடிய வளைய செயல்பாடு
বন্ধ লুপ লাভ,மூடிய வளைய ஆதாயம்
পৰিপূৰক ধাতুৰ অৰ্ধপৰিবাহী,நிரப்பு உலோக செமிகண்டக்டர்
CMOS ডিভাইচ,CMOS சாதனம்
চি এম আৰ আৰ (সাধাৰণ মোড নিষ্ক্ৰিয়কৰণ অনুপাত),CMRR (பொதுவான முறை நடுநிலைப்படுத்தல் விகிதம்)
CO2laser,CO2லேசர்
সমাক্ষীয় কেবল,கோஆக்சியல் கேபிள்
সমাক্ষীয় কোটাৰ,கோஆக்சியல் கோட்டர்
সমাক্ষীয় সংযোগকাৰী,கோஆக்சியல் இணைப்பான்
"সমাক্ষীয় সংযোগকাৰী, সমাক্ষীয় সংযোগকাৰী","கோஆக்சியல் கனெக்டர், கோஆக்சியல் கனெக்டர்"
