Hindi,Bengali
सम्मिश्र संख्या,জটিল সংখ্যা
घटक,উপাদান
कॉम,কম্পোনেন্ট অবজেক্ট মডেল (COM)
संयुक्त,যৌগিক
संयोजन,গঠন
"1.अभिकलनीय, 2.अभिकल्पनात्मक",গণনামূলক
कंप्यूटर,কম্পিউটার
कंप्यूटर केन्द्र,কম্পিউটার কেন্দ্র
कंप्यूटर विशेषज्ञ,কম্পিউটার বিশেষজ্ঞ
कंप्यूटर ग्राफिक्स,কম্পিউটার গ্রাফিক্স
कंप्यूटर अनुदेश,কম্পিউটার নির্দেশনা
"1.कंप्यूटर भाषा, 2.अभिकलक भाषा",কম্পিউটার ভাষা
"1.कंप्यूटर नेटवर्क, 2.कंप्यूटर जालक्रम",কম্পিউটার নেটওয়ার্ক
कंप्यूटर विज्ञान,কম্পিউটার বিজ্ঞান
कंप्यूटर सुरक्षा,কম্পিউটার নিরাপত্তা
कंप्यूटर अनुकरण,কম্পিউটার সিমুলেটন
कंप्यूटर विशेषज्ञ,কম্পিউটার বিশেষজ্ঞ
कंप्यूटरीकरण,কম্পিউটারাইজেশন
कंप्यूटरविद्,কম্পিউটারবিদ
कंप्यूटरीकरण,কম্পিউটারাইজ করা
"1.अभिकलन,2. कंप्यूटन",কম্পিউটিং
संकल्पना,ধারণা
"1.समरूपता, 2.सहसंगता, 3.संगमन",সঙ্গতি
"संगामी, समरूपी",সমবর্তী
प्रतिबंध चर,শর্ত পরিবর্তনশীল
प्रतिबंधित संकारक,শর্তসাপেক্ষ অপারেটর
प्रतिबंधित कथन,শর্তসাপেক্ষ বিবৃতি
चालक,কন্ডাক্টর
"1.दूर सम्मेलन, 2.सम्मेलन",কনফারেন্সিং
गोपनीयता,গোপনীয়তা
"1.संविन्यास, 2.संरूपण",কনফিগারেশন
संकुलन,যানজট
संयोजन,সংযোগ
संबंधन गति,সংযোগ গতি
संबंधन,সংযোগ
संबंधन रहित संचार,সংযোগ কম যোগাযোগ
संबधन मुक्ति,সংযোগ মুক্তি
संयोजकता,সংযোগ
"1.संबंधक, 2.संयोजक",সংযোগকারী
क्रमागत,একটানা
अनुवर्ती,ফলে
कन्सोल,কনসোল
समेकन,একত্রীকরণের
"1.नियतांक,2. स्थिरांक",ধ্রুবক
अचर अनुदेश,ধ্রুবক নির্দেশ
प्रतिबंधित,বাধা
संरचक,নির্মাণকারী
पात्र,ধারক
"1.अन्तर्वस्तु, 2.अंश",বিষয়বস্তু
सन्दर्भ,প্রসঙ্গ
सन्दर्भ मुक्त व्याकरण (सी एफ जी),প্রসঙ্গ মুক্ত ব্যাকরণ (CFG)
सन्दर्भ स्विच,প্রসঙ্গ সুইচ
"1.आकस्मिक, 2.आकस्मिकता",আকস্মিকতা
विसंगति,সংকোচন
विपर्यास,বিপরীত
नियंत्रण,নিয়ন্ত্রণ
नियंत्रण क्षेत्र,নিয়ন্ত্রণ এলাকা
नियंत्रण बिट,নিয়ন্ত্রণ বিট
नियंत्रक बस,নিয়ন্ত্রণ বাস
नियंत्रण कार्ड,নিয়ন্ত্রণ কার্ড
नियंत्रण परिपथ,নিয়ন্ত্রণ বর্তনী
नियंत्रण चक्र,নিয়ন্ত্রণ চক্র
"1.नियंत्रण अभियांत्रिकी, 2.नियंत्रण इंजीनियरी",নিয়ন্ত্রণ প্রকৌশল
नियंत्रण कुंजी,নিয়ন্ত্রণ কী
नियंत्रण तर्क,নিয়ন্ত্রণ যুক্তি
नियंत्रण पाश,নিয়ন্ত্রণ লুপ
नियंत्रण चिन्ह,নিয়ন্ত্রণ চিহ্ন
नियंत्रण संक्रिया,নিয়ন্ত্রণ অপারেশন
नियंत्रण पैनल,নিয়ন্ত্রণ প্যানেল
नियंत्रण संकेत,নিয়ন্ত্রণ সংকেত
नियंत्रण स्विच,কন্ট্রোল সুইচ
नियंत्रण टेप,নিয়ন্ত্রণ টেপ
"1.नियंत्रण टर्मिनल, 2.नियंत्रण अंतक",নিয়ন্ত্রণ টার্মিনাল
"1.नियंत्रण एकक,2. नियंत्रण इकाई",কন্ট্রোল ইউনিট (CU)
अभिसरण,অভিন্নতা
संवाद,কথোপকথন
संवादी काल भाजन,কথোপকথন সময় ভাগ করা
रूपांतरण,রূপান্তর
