Marathi,Tamil
सूक्ष्म स्पिंडल पोल,நிழலிடா சுழல் கம்பம்
खगोलशास्त्रज्ञ,வானியலாளர்
असममित कॅरिओटाइप,சமச்சீரற்ற காரியோடைப்
असममित,சமச்சீரற்ற
एथेरोमॅटस,Aththeromatous
एथेरोस्क्लेरोसिस,பெருந்தமனி தடிப்பு
एथेरोस्क्लेरोटिक प्लेक,பெருந்தமனி தடிப்பு தகடு
नकाशांचे पुस्तक,அட்லஸ்
Las टलस व्हर्टेब्रा,அட்லஸ் முதுகெலும்பு
वातावरण,வளிமண்டலம்
वातावरणीय,வளிமண்டல
वातावरणीय इनपुट,வளிமண்டல உள்ளீடுகள்
अणु शक्ती मायक्रोस्कोप,அணு சக்தி நுண்ணோக்கி
अणू,அணு
एटीपी एएसई,ATP ASE
एट्रियल कॉन्ट्रॅक्शन,ஏட்ரியல் சுருக்கம்
एट्रियल फायब्रिलेशन,ஏட்ரியல் குறு நடுக்கம்
एट्रियल नॅट्युरेटिक फॅक्टर (एएनएफ),ஏட்ரியல் நேட்ரியூரிடிக் காரணி (ANF)
एट्रियल नोड,ஏட்ரியல் முனை
एट्रियल सिस्टोल,ஏட்ரியல் சிஸ்டோல்
एट्रिओव्हेंट्रिक्युलर नोड,அட்ரியோவென்ட்ரிகுலர் முனை
एट्रिओव्हेंट्रिक्युलर वाल्व,அட்ரியோவென்ட்ரிகுலர் வால்வு
अट्रियम (पीटरिया),ஏட்ரியம் (பீட்ரியா)
अट्रियम (पीटरिया),ஏட்ரியம் (பீட்ரியா)
अट्रोपा बेलॅडोना,அட்ரோபா பெல்லடோனா
अ‍ॅट्रोफी,அட்ராபி
अ‍ॅट्रोपिन अल्कलॉइड,அட்ரோபின் ஆல்கலாய்டு
संलग्नक प्लेट,இணைப்பு தட்டு
श्रवणविषयक कॉर्टेक्स,செவிவழி புறணி
औलोसिरा,ஆலோசிரா
ऑरिकल (ऑरिकुला),ஆரிகல் (ஆரிகுலா)
ऑरिकल (ऑरिकुला),ஆரிகல் (ஆரிகுலா)
ऑरिकल (ऑरिकुला),ஆரிகல் (ஆரிகுலா)
ऑरिकल (ऑरिकुला),ஆரிகல் (ஆரிகுலா)
ऑस्ट्रेलोपीथिसिन,ஆஸ்ட்ராலோபிதீசின்கள்
ऑटेकोलॉजी,தன்னியக்கவியல்
स्वयंचलित डीएनए सिक्वेंसर,தானியங்கு டி.என்.ஏ சீக்வென்சர்
ऑटोपॉलिपॉइड,ஆட்டோபோலிப்ளோயிட்
ऑटोनॅलिझर,ஆட்டோஅனலைசர்
ऑटोगॅमी,தன்னியக்க
ऑटोगॅमी,தன்னியக்க
ऑटोग्राफ्ट,ஆட்டோகிராஃப்ட்
स्वयंप्रतिरोधक रोग,தன்னுடல் தாங்குதிறன் நோய்
ऑटोमोबाईल एक्झॉस्ट,ஆட்டோமொபைல் வெளியேற்றம்
स्वायत्त (अनैच्छिक) मज्जासंस्था,தன்னியக்க (விருப்பமில்லாத) நரம்பு மண்டலம்
ऑटोफॅजिक लायसोसोम,தன்னியக்க லைசோசோம்
ऑटोप्लॉइड,ஆட்டோப்ளோயிட்
ऑटोपोडियम,ஆட்டோபோடியம்
ऑटोपॉलिपॉइड,ஆட்டோபோலிப்ளோயிட்
ऑटोसोमल क्रोमोरोम,ஆட்டோசோமல் குரோமோரோம்
ऑटोसोमल जनुक,ஆட்டோசோமால் மரபணு
ऑटोसोम,ஆட்டோசோம்
ऑटोटेट्रॅप्लॉइड,ஆட்டோடெட்ராப்ளோயிட்
ऑटोमी,தன்னியக்கவியல்
ऑटोट्रिप्लॉइड विविधता,ஆட்டோட்ரிப்ளோயிட் வகை
ऑटोट्रोफ,ஆட்டோட்ரோஃப்
शरद .तूतील लाकूड,இலையுதிர் மரம்
ऑक्सानोग्राफ,ஆக்சனோகிராஃப்
ऑक्सोनोमीटर,ஆக்சனோமீட்டர்
ऑक्सेटिक ग्रोथ,இறுதியில் வளர்ச்சி
ऑक्सिन,ஆக்சின்
ऑक्सोट्रोफ,ஆக்சோட்ரோஃப்
एक व्ही बंडल,ஒரு வி மூட்டை
एवेज,ஏவ்ஸ்
एव्हिसेनिया,அவிசெனியா
ओएन,Awn
अक्षीय सांगाडा,அச்சு எலும்புக்கூடு
अक्ष,அச்சு
अक्षीय अंकुर,அச்சு மொட்டு
अक्षीय,அச்சு
अक्ष कशेरुका,அச்சு முதுகெலும்பு
On क्सॉन,ஆக்சன்
अक्षीय पडदा,அச்சு சவ்வு
अक्षरी,அச்சு
