Telugu,Malayalam
బోర్డు డైరెక్టర్లు,ഡയറക്ടർ ബോർഡ്
రెవెన్యూ బోర్డ్,റവന്യൂ ബോർഡ്
శరీరం,ശരീരം
బాడీగార్డ్,അംഗരക്ഷകന്
బోగస్ వోచర్,ബോട്ടർ വൗച്ചർ
బోనఫైడ్స్,ബോണഫൈഡുകൾ
బాండ్,ബോണ്ട്
బంధిత శ్రమ,ബോണ്ടഡ് തൊഴിലാളി
ఉపరి లాభ బహుమానము,ലാഭവിഹിതം
నమోదు కార్యాలయం,ബുക്കിംഗ് ഓഫീസ്
పుస్తక కీపర్,പുസ്തക കീപ്പർ
బుక్ కీపింగ్,ബുക്ക്-സൂക്ഷിക്കുക
బుక్‌లెట్,ലഘുഗന്ഥം
రిఫరెన్స్ పుస్తకం,റഫറൻസ് പുസ്തകം
పుస్తకం విలువ,പുസ്തക മൂല്യം
బూత్,ബൂത്ത്
బూత్ సంగ్రహించడం,ബൂത്ത് പിടിച്ചെടുക്കുക
సరిహద్దు భత్యం,അതിർത്തി അലവൻസ്
సరిహద్దు రేఖ,അതിർത്തി രേഖ
రుణగ్రహీత,കടം വാങ്ങുന്നയാൾ
రుణాలు తీసుకునే శక్తి,കടം വാങ്ങുന്ന ശക്തി
బాస్,യജമാനന്
అడ్డంకి,തടസ്സപ്പെടുത്തുക
బ్రాకెట్,ആവരണചിഹ്നം
సరిహద్దు,അതിര്ത്തി
బహిష్కరణ,ബഹിഷ്കരിക്കുക
మెదడు కాలువ,മസ്തിഷ്ക വളരം
శాఖ కార్యాలయం,ബ്രാഞ്ച് ഓഫീസ്
మించే,ലംഘനം
ఒప్పందం ఉల్లంఘన,കരാറിന്റെ ലംഘനം
విశ్వాసం ఉల్లంఘన,ആത്മവിശ്വാസത്തിന്റെ ലംഘനം
ఒప్పంద ఉల్లంఘన,കരാർ ലംഘനം
క్రమశిక్షణ ఉల్లంఘన,അച്ചടക്ക ലംഘനം
చట్ట ఉల్లంఘన,നിയമലംഘനം
శాంతి ఉల్లంఘన,സമാധാന ലംഘനം
ప్రత్యేక హక్కు ఉల్లంఘన,പദവി ലംഘനം
వాగ్దానం ఉల్లంఘన,വാഗ്ദാന ലംഘനം
నియమం ఉల్లంఘన,നിയമലംഘനം
అవిశ్వాసం,വിശ്വാസ ലംഘനം
విచ్ఛిన్నం,പൊട്ടമം
విచ్ఛిన్నం,ബ്രേക്ക് ഡൗൺ
సేవలో విరామం,സേവനത്തിൽ തകർക്കുക
విడిపోవటం,പിരിഞ്ഞുപോകുക
జాతి,ഇനം
లంచం,കൈക്കൂലി
క్లుప్తంగా,ചുരുക്കത്തിലുള്ള
బ్రీఫింగ్,വിവരം നല്കല്
సంక్షిప్త పున ume ప్రారంభం,ഹ്രസ്വ പുനരാരംഭിക്കുക
తెలివైన రికార్డు,ബുദ്ധിമാനായ രേഖ
నోటీసులోకి తీసుకురండి,ശ്രദ്ധിക്കുക
ప్రసార,പക്ഷേപണം ചെയ്യല്
బ్రాడ్‌షీట్,ബ്രോഡ്ഷീറ്റ്
బ్రోచర్,ലഘുലേഖ
బ్రోకరేజ్,ബ്രോക്കറേജ്
ముందుకు తెచ్చింది (బి/ఎఫ్),മുന്നോട്ട് കൊണ്ടുവന്നു (ബി / എഫ്)
బడ్జెట్ కేటాయింపు,ബജറ്റ് വിഹിതം
బగెటరీ కంట్రోల్,ഉപതള നിയന്ത്രണം
బడ్జెట్ అంచనా,ബജറ്റ് എസ്റ്റിമേറ്റ്
బడ్జెట్ నిబంధన,ബജറ്റ് വ്യവസ്ഥ
కట్టడం,കെട്ടിടം
చాలా మొత్తం,വലിപ്പം
బల్క్ కొనుగోలు,ബൾക്ക് വാങ്ങൽ
బులెటిన్,വാര്ത്താവിതരണം
బంపర్ పంట,ബമ്പർ വിള
ఖాళీల బంచ్,ഒഴിവുകളുടെ കുലകൾ
బంగ్లింగ్,മുറുകെട്ടുറഞ്ഞ
బ్యూరోక్రసీ,ഉദോഗസ്ഥമേധാവിത്തം
బ్యూరోక్రాట్,ബ്യൂറോക്രാറ്റ്
వ్యాపార తరగతి,ബിസിനസ്സ് ക്ലാസ്
వ్యాపార గంటలు (= వ్యాపారం యొక్క గంటలు),ബിസിനസ്സ് സമയം (= മണിക്കൂർ ബിസിനസ്സ്)
వ్యాపారవేత్త,കച്ചവടക്കാരന്
కొనండి,തിരികെ വാങ്ങി
కొనుగోలుదారు,വാങ്ങുന്നയാള്
బై ఎన్నిక (= ఎన్నికల ద్వారా),ബൈ തിരഞ്ഞെടുപ്പ് (തിരഞ്ഞെടുപ്പിലൂടെ)
చేతి ద్వారా,കൈകൊണ്ട്
పోస్ట్ ద్వారా,തപാൽ മുഖേന
క్యాబిన్ సామాను,കാബിൻ ബാഗേജ്
క్యాబినెట్,മന്തിസഭ
కేడర్,കേഡിര്
విపత్తు,വിപത്ത്
లెక్కింపు,കണക്കുകൂട്ടല്
క్యాలెండర్ సంవత్సరం,കലണ്ടർ വർഷം
ప్రచారం,സംഘടിതപവര്ത്തനം
క్యాంపస్,കോളേജ് വളപ്പ്
క్యాంపస్ ఇంటర్వ్యూ,കാമ്പസ് അഭിമുഖം
రద్దు చేయండి,റദ്ദാക്കുക
రద్దు,റദ്ദാക്കല്
అభ్యర్థి,സ്ഥാനാര്ഥി
అభ్యర్థిత్వం,സ്ഥാനാർത്ഥി
కాన్వాసింగ్,കാൻവാസ്സിംഗ്
సామర్ధ్యం,കഴിവ്
సామర్థ్యం,കെല്പുള്ള
సామర్థ్యం,താണി
రాజధాని,തലസ്ഥാനം
మూలధన వ్యయం,മൂലധന ചെലവ്
మరణశిక్షను,വധശിക്ഷ
క్యాపిటేషన్ ఫీజు,ചുമറ്റ ഫീസ്
క్యాప్చర్,കീഴടക്കല്
సంరక్షణ,കെയർ
కెరీర్,തൊഴില്
కెరీర్ అభివృద్ధి,കരിയർ വികസനം
కేర్ టేకర్ ప్రభుత్వం,കെയർ ടേക്കർ സർക്കാർ
ముందుకు తీసుకువెళ్లారు (సి/ఎఫ్),മുന്നോട്ട് കൊണ്ടുപോയി (സി / എഫ്)
ముందుకు తీసుకెళ్లు,മുന്നോട്ട് കൊണ്ടുപോകും
మోసే ఖర్చు,ചെലവ് വഹിക്കുന്നു
తీసుకువెళ్ళండి,മാറ്റിവയ്ക്കുക
కార్టేజ్,കടപ്പാട്
కేసు,കേസ്
సందర్భ పరిశీలన,കേസ് പഠനം
నగదు,പണം
నగదు బ్యాలెన్స్,ബാക്കി പണം
నగదు పుస్తకం,ക്യാഷ് പുസ്തകം
నగదు కార్డు,ക്യാഷ് കാർഡ്
నగదు ధృవీకరణ పత్రం,ക്യാഷ് സർട്ടിഫിക്കറ്റ്
నగదు కౌంటర్,ക്യാഷ് ക .ണ്ടർ
వాణిజ్య పంట,നാണ്യ വിള
నగదు తగ్గింపు,പണം കിഴിവ്
నగదు డౌన్,പണം താഴെ
చేతిలో నగదు,കൈയിലുള്ള പണം
నగదు మెమో,ക്യാഷ് മെമ്മോ
నగదు చెల్లింపు,പണമടയ്ക്കൽ
కులం,ജാതി
కుల ధృవీకరణ పత్రం,ജാതി സർട്ടിഫിക്കറ്റ്
కాస్టింగ్ ఓటు,വോട്ട് കാസ്റ്റുചെയ്യുന്നു
సాధారణం,ആകസ്മികമായ
సాధారణం శ్రమ,കാഷ്വൽ അധ്വാനം
సాధారణం సెలవు,കാഷ്വൽ അവധി
ప్రమాదం,അതാഹിതം
సాధారణం ఖాళీ,കാഷ്വൽ ഒഴിവ്
జాబితా,നാമാവലി
వర్గీకరణ,ഉപചാരമുള്ള
వర్గం,ഇനം
భోజన సౌకర్యం కలిగించే వారు,കാറ്ററിംഗ് സർവ്വീസ്
జాగ్రత్త,ജാഗ്രത
