Bengali,Marathi
অনুমোদন ব্যবস্থা,लेखन प्रणाली
কর্তৃপক্ষ,अधिकार
অনুমোদন কোড,अधिकृतता कोड
অনুমোদিত গ্রন্থাগার,अधिकृत लायब्ररी
অনুমোদিত প্রোগ্রাম,अधिकृत कार्यक्रम
অনুমোদিত প্রোগ্রাম সুবিধা,अधिकृत कार्यक्रम सुविधा
অটো অ্যাবস্ট্রাক্ট,ऑटो अ‍ॅबस्ट्रॅक्ट
স্বয়ংক্রিয় উত্তর,स्वयंचलित
অটো বুটিং,ऑटो बूटिंग
অটো বাইপাস,ऑटो बायपास
অটো কল (= স্বয়ংক্রিয় কলিং),ऑटो कॉल (= स्वयंचलित कॉलिंग)
অটো কোডার,ऑटो कोडर
স্বয়ংক্রিয় কল,ऑटो डायल
অটোফ্লো,ऑटोफ्लो
অটো সূচক,ऑटो इंडेक्स
অটো ইনডেক্সড অ্যাড্রেসিং,ऑटो अनुक्रमित पत्ता
অটোমেটা,ऑटोमाटा
অটোমেটা তত্ত্ব,ऑटोमाटा सिद्धांत
অটোমেটা টাইপ,ऑटोमॅटा प्रकार
স্বয়ংক্রিয় গ্রন্থপঞ্জি,स्वयंचलित ग्रंथसूची
স্বয়ংক্রিয় ডেটা মিডিয়াম,स्वयंचलित डेटा मध्यम
স্বয়ংক্রিয় অভিধান,स्वयंचलित शब्दकोश
স্বয়ংক্রিয় শব্দকোষ,स्वयंचलित शब्दकोष
স্বয়ংক্রিয় লজিক ডায়াগ্রাম,स्वयंचलित लॉजिक डायग्राम
স্বয়ংক্রিয় ব্যবস্থাপনা,स्वयंचलित व्यवस्थापन
স্বয়ংক্রিয় উত্পাদন ব্যবস্থাপনা,स्वयंचलित उत्पादन व्यवस्थापन
স্বয়ংক্রিয় স্টক নিয়ন্ত্রণ,स्वयंचलित स्टॉक नियंत्रण
স্বয়ংক্রিয় বিমূর্ত,स्वयंचलित अमूर्त
স্বয়ংক্রিয় বিমূর্ততা,स्वयंचलित अ‍ॅबस्ट्रॅक्टिंग
স্বয়ংক্রিয়ভাবে প্রোগ্রাম করা সরঞ্জাম,स्वयंचलितपणे प्रोग्राम केलेली साधने
স্বয়ংক্রিয় উত্তর,स्वयंचलित उत्तर
স্বয়ংক্রিয় কল বিতরণকারী,स्वयंचलित कॉल वितरक
স্বয়ংক্রিয় কলিং,स्वयंचलित कॉलिंग
স্বয়ংক্রিয় চেক,स्वयंचलित तपासणी
স্বয়ংক্রিয় কোডিং,स्वयंचलित कोडिंग
স্বয়ংক্রিয় কম্পিউটিং,स्वयंचलित संगणन
স্বয়ংক্রিয় কম্পিউটিং ইঞ্জিন,स्वयंचलित संगणकीय इंजिन
স্বয়ংক্রিয় ধ্রুবক,स्वयंचलित स्थिर
স্বয়ংক্রিয় নিয়ন্ত্রণ ইঞ্জিনিয়ারিং,स्वयंचलित नियंत्रण अभियांत्रिकी
স্বয়ংক্রিয় ডেটা প্রসেসিং,स्वयंचलित डेटा प्रक्रिया
স্বয়ংক্রিয় ডেটা প্রসেসিং সিস্টেম,स्वयंचलित डेटा प्रक्रिया प्रणाली
স্বয়ংক্রিয় দশমিক প্রান্তিককরণ,स्वयंचलित दशांश संरेखन
স্বয়ংক্রিয় ডায়ালিং ইউনিট,स्वयंचलित डायलिंग युनिट
