Tamil,Hindi
பிரகாசம் கட்டுப்பாடு,"द्युति नियंत्रण, दीप्ति नियंत्रण"
உடையக்கூடிய,भंगुर
உடையக்கூடிய பொருள்,भंगुर पदार्थ
பிராட்பேண்ட்,विस्तृत बैंड
பிராட்பேண்ட் பெருக்கி,विस्तृत बैंड प्रवर्धक
பிராட்பேண்ட் ஐ.எஸ்.டி.என்,"विस्तृत बैंड आई एस डी एन, विस्तृत बैंड ISDN"
பிராட்பேண்ட் அமைப்பு,विस्तृत बैंड तंत्र
ஒளிபரப்பு மற்றும் தொடர்பு தொழில்நுட்பம்,प्रसारण एवं संचार प्रौद्योगिकी
ஒளிபரப்பு பாதுகாப்பு,प्रसारण व्याप्ति
ஒளிபரப்பு ரிசீவர்,प्रसारण अभिग्राही
ஒளிபரப்பு சேவை திட்டமிடல்,प्रसारण सेवा योजना
ஒளிபரப்பு டிரான்ஸ்மிட்டர்,प्रसारण प्रेषित्र
ஒளிபரப்பாளர்,प्रसारणकर्ता
ஒளிபரப்பு,प्रसारण
ஒளிபரப்பு நிலையம்,प्रसारण केंद्र
உடைந்த,खंडित
உலாவி,"विचरक, ब्राउजर"
உலாவுதல்,विचरण
குமிழி,"बुदबुद, बुलबुला"
இடையக,बफर
இடையக பெருக்கி,बफर प्रवर्धक
இடையக குழாய்,बफर नलिका
பிழை,"दोष, बग"
உள்ளமைக்கப்பட்ட ஆண்டெனா,अंतर्निर्मित ऐन्टेना
பர்னர்,"बर्नर, ज्वालक"
எரியும்,ज्वलन
வெடிப்பு பிழை,प्रस्फोट त्रुटि
